date,OT,光伏数据,季节标签数据,特殊气象标签数据,节假日标签数据
2025/1/29 0:30,1076.974,0 ,4 ,0 ,2 
2025/1/29 1:00,995.015,0 ,4 ,0 ,2 
2025/1/29 1:30,986.238,0 ,4 ,0 ,2 
2025/1/29 2:00,1003.282,0 ,4 ,0 ,2 
2025/1/29 2:30,977.362,0 ,4 ,0 ,2 
2025/1/29 3:00,983.296,0 ,4 ,0 ,2 
2025/1/29 3:30,989.629,0 ,4 ,0 ,2 
2025/1/29 4:00,948.224,0 ,4 ,0 ,2 
2025/1/29 4:30,958.344,0 ,4 ,0 ,2 
2025/1/29 5:00,953.179,0 ,4 ,0 ,2 
2025/1/29 5:30,981.938,0 ,4 ,0 ,2 
2025/1/29 6:00,979.737,0 ,4 ,0 ,2 
2025/1/29 6:30,1009.986,0 ,4 ,0 ,2 
2025/1/29 7:00,1029.117,25 ,4 ,0 ,2 
2025/1/29 7:30,1013,229 ,4 ,0 ,2 
2025/1/29 8:00,963.112,570 ,4 ,0 ,2 
2025/1/29 8:30,924.731,1305 ,4 ,0 ,2 
2025/1/29 9:00,905.596,1763 ,4 ,0 ,2 
2025/1/29 9:30,893.116,2390 ,4 ,0 ,2 
2025/1/29 10:00,873.2,2763 ,4 ,0 ,2 
2025/1/29 10:30,929.34,2949 ,4 ,0 ,2 
2025/1/29 11:00,965.775,2806 ,4 ,0 ,2 
2025/1/29 11:30,1004.826,2115 ,4 ,0 ,2 
2025/1/29 12:00,965.192,1355 ,4 ,0 ,2 
2025/1/29 12:30,973.027,975 ,4 ,0 ,2 
2025/1/29 13:00,964.08,747 ,4 ,0 ,2 
2025/1/29 13:30,923.775,486 ,4 ,0 ,2 
2025/1/29 14:00,918.541,470 ,4 ,0 ,2 
2025/1/29 14:30,926.025,927 ,4 ,0 ,2 
2025/1/29 15:00,954.94,1744 ,4 ,0 ,2 
2025/1/29 15:30,899.383,1565 ,4 ,0 ,2 
2025/1/29 16:00,922.323,1153 ,4 ,0 ,2 
2025/1/29 16:30,932.189,617 ,4 ,0 ,2 
2025/1/29 17:00,981.943,252 ,4 ,0 ,2 
2025/1/29 17:30,1038.535,43 ,4 ,0 ,2 
2025/1/29 18:00,1049.366,-1 ,4 ,0 ,2 
2025/1/29 18:30,1073.716,0 ,4 ,0 ,2 
2025/1/29 19:00,1097.119,0 ,4 ,0 ,2 
2025/1/29 19:30,1096.135,0 ,4 ,0 ,2 
2025/1/29 20:00,1079.66,0 ,4 ,0 ,2 
2025/1/29 20:30,1100.072,0 ,4 ,0 ,2 
2025/1/29 21:00,1068.317,0 ,4 ,0 ,2 
2025/1/29 21:30,1055.484,0 ,4 ,0 ,2 
2025/1/29 22:00,1048.634,0 ,4 ,0 ,2 
2025/1/29 22:30,1055.565,0 ,4 ,0 ,2 
2025/1/29 23:00,1034.728,0 ,4 ,0 ,2 
2025/1/29 23:30,1028.089,0 ,4 ,0 ,2 
2025/1/30 0:00,977.913,0 ,4 ,0 ,2 
2025/1/30 0:30,1047.112,0 ,4 ,0 ,2 
2025/1/30 1:00,984.248,0 ,4 ,0 ,2 
2025/1/30 1:30,971.265,0 ,4 ,0 ,2 
2025/1/30 2:00,989.037,0 ,4 ,0 ,2 
2025/1/30 2:30,973.935,0 ,4 ,0 ,2 
2025/1/30 3:00,966.295,0 ,4 ,0 ,2 
2025/1/30 3:30,967.408,0 ,4 ,0 ,2 
2025/1/30 4:00,933.184,0 ,4 ,0 ,2 
2025/1/30 4:30,938.272,0 ,4 ,0 ,2 
2025/1/30 5:00,923.906,0 ,4 ,0 ,2 
2025/1/30 5:30,956.764,0 ,4 ,0 ,2 
2025/1/30 6:00,965.689,0 ,4 ,0 ,2 
2025/1/30 6:30,978.28,0 ,4 ,0 ,2 
2025/1/30 7:00,1010.039,4 ,4 ,0 ,2 
2025/1/30 7:30,999.609,112 ,4 ,0 ,2 
2025/1/30 8:00,943.586,403 ,4 ,0 ,2 
2025/1/30 8:30,956.998,748 ,4 ,0 ,2 
2025/1/30 9:00,919.933,1215 ,4 ,0 ,2 
2025/1/30 9:30,882.558,1707 ,4 ,0 ,2 
2025/1/30 10:00,893.448,2033 ,4 ,0 ,2 
2025/1/30 10:30,918.503,2410 ,4 ,0 ,2 
2025/1/30 11:00,955.159,2411 ,4 ,0 ,2 
2025/1/30 11:30,999.494,2155 ,4 ,0 ,2 
2025/1/30 12:00,976.844,1466 ,4 ,0 ,2 
2025/1/30 12:30,944.791,1146 ,4 ,0 ,2 
2025/1/30 13:00,970.292,1099 ,4 ,0 ,2 
2025/1/30 13:30,936.209,1047 ,4 ,0 ,2 
2025/1/30 14:00,944.466,1385 ,4 ,0 ,2 
2025/1/30 14:30,914.903,1568 ,4 ,0 ,2 
2025/1/30 15:00,927.255,1742 ,4 ,0 ,2 
2025/1/30 15:30,930.805,1564 ,4 ,0 ,2 
2025/1/30 16:00,924.513,1199 ,4 ,0 ,2 
2025/1/30 16:30,933.66,627 ,4 ,0 ,2 
2025/1/30 17:00,971.211,261 ,4 ,0 ,2 
2025/1/30 17:30,1028.481,49 ,4 ,0 ,2 
2025/1/30 18:00,1060.331,-1 ,4 ,0 ,2 
2025/1/30 18:30,1054.035,0 ,4 ,0 ,2 
2025/1/30 19:00,1068.69,0 ,4 ,0 ,2 
2025/1/30 19:30,1085.291,0 ,4 ,0 ,2 
2025/1/30 20:00,1090.517,0 ,4 ,0 ,2 
2025/1/30 20:30,1085.802,0 ,4 ,0 ,2 
2025/1/30 21:00,1081.575,0 ,4 ,0 ,2 
2025/1/30 21:30,1109.479,0 ,4 ,0 ,2 
2025/1/30 22:00,1052.57,0 ,4 ,0 ,2 
2025/1/30 22:30,1076.748,0 ,4 ,0 ,2 
2025/1/30 23:00,1085.79,0 ,4 ,0 ,2 
2025/1/30 23:30,1066.149,0 ,4 ,0 ,2 
2025/1/31 0:00,1019.786,0 ,4 ,0 ,2 
2025/1/31 0:30,1108.439,0 ,4 ,0 ,2 
2025/1/31 1:00,1052.113,0 ,4 ,0 ,2 
2025/1/31 1:30,1040.255,0 ,4 ,0 ,2 
2025/1/31 2:00,1052.361,0 ,4 ,0 ,2 
2025/1/31 2:30,1026.089,0 ,4 ,0 ,2 
2025/1/31 3:00,1011.745,0 ,4 ,0 ,2 
2025/1/31 3:30,1031.963,0 ,4 ,0 ,2 
2025/1/31 4:00,988.509,0 ,4 ,0 ,2 
2025/1/31 4:30,994.502,0 ,4 ,0 ,2 
2025/1/31 5:00,978.117,0 ,4 ,0 ,2 
2025/1/31 5:30,1015.928,0 ,4 ,0 ,2 
2025/1/31 6:00,1024.173,0 ,4 ,0 ,2 
2025/1/31 6:30,1021.118,0 ,4 ,0 ,2 
2025/1/31 7:00,1031.405,8 ,4 ,0 ,2 
2025/1/31 7:30,1043.1,62 ,4 ,0 ,2 
2025/1/31 8:00,1049.776,172 ,4 ,0 ,2 
2025/1/31 8:30,1005.416,264 ,4 ,0 ,2 
2025/1/31 9:00,1022.921,328 ,4 ,0 ,2 
2025/1/31 9:30,1011.152,430 ,4 ,0 ,2 
2025/1/31 10:00,1067.748,476 ,4 ,0 ,2 
2025/1/31 10:30,1103.645,554 ,4 ,0 ,2 
2025/1/31 11:00,1115.216,720 ,4 ,0 ,2 
2025/1/31 11:30,1161.269,672 ,4 ,0 ,2 
2025/1/31 12:00,1154.966,663 ,4 ,0 ,2 
2025/1/31 12:30,1126.264,730 ,4 ,0 ,2 
2025/1/31 13:00,1144.664,628 ,4 ,0 ,2 
2025/1/31 13:30,1111.683,627 ,4 ,0 ,2 
2025/1/31 14:00,1099.972,740 ,4 ,0 ,2 
2025/1/31 14:30,1067.203,573 ,4 ,0 ,2 
2025/1/31 15:00,1084.369,469 ,4 ,0 ,2 
2025/1/31 15:30,1063.189,353 ,4 ,0 ,2 
2025/1/31 16:00,1042.049,225 ,4 ,0 ,2 
2025/1/31 16:30,1063.032,141 ,4 ,0 ,2 
2025/1/31 17:00,1074.776,71 ,4 ,0 ,2 
2025/1/31 17:30,1108.488,9 ,4 ,0 ,2 
2025/1/31 18:00,1149.867,-1 ,4 ,0 ,2 
2025/1/31 18:30,1118.475,0 ,4 ,0 ,2 
2025/1/31 19:00,1155.903,0 ,4 ,0 ,2 
2025/1/31 19:30,1167.563,0 ,4 ,0 ,2 
2025/1/31 20:00,1147.756,0 ,4 ,0 ,2 
2025/1/31 20:30,1145.629,0 ,4 ,0 ,2 
2025/1/31 21:00,1171.765,0 ,4 ,0 ,2 
2025/1/31 21:30,1095.809,0 ,4 ,0 ,2 
2025/1/31 22:00,1155.064,0 ,4 ,0 ,2 
2025/1/31 22:30,1091.29,0 ,4 ,0 ,2 
2025/1/31 23:00,1097.561,0 ,4 ,0 ,2 
2025/1/31 23:30,1078.709,0 ,4 ,0 ,2 
2025/2/1 0:00,1070.405,0 ,4 ,0 ,2 
2025/2/1 0:30,1117.098,0 ,4 ,0 ,2 
2025/2/1 1:00,1073.803,0 ,4 ,0 ,2 
2025/2/1 1:30,1066.544,0 ,4 ,0 ,2 
2025/2/1 2:00,1067.509,0 ,4 ,0 ,2 
2025/2/1 2:30,1043.836,0 ,4 ,0 ,2 
2025/2/1 3:00,1047.441,0 ,4 ,0 ,2 
2025/2/1 3:30,1021.905,0 ,4 ,0 ,2 
2025/2/1 4:00,1024.956,0 ,4 ,0 ,2 
2025/2/1 4:30,1008.466,0 ,4 ,0 ,2 
2025/2/1 5:00,1027.89,1 ,4 ,0 ,2 
2025/2/1 5:30,1010.744,1 ,4 ,0 ,2 
2025/2/1 6:00,1042.946,1 ,4 ,0 ,2 
2025/2/1 6:30,1061.783,1 ,4 ,0 ,2 
2025/2/1 7:00,1088.138,5 ,4 ,0 ,2 
2025/2/1 7:30,1067.601,85 ,4 ,0 ,2 
2025/2/1 8:00,1100.415,143 ,4 ,0 ,2 
2025/2/1 8:30,1046.774,197 ,4 ,0 ,2 
2025/2/1 9:00,1030.976,295 ,4 ,0 ,2 
2025/2/1 9:30,1060.368,355 ,4 ,0 ,2 
2025/2/1 10:00,1050.002,478 ,4 ,0 ,2 
2025/2/1 10:30,1145.542,537 ,4 ,0 ,2 
2025/2/1 11:00,1175.617,560 ,4 ,0 ,2 
2025/2/1 11:30,1242.711,665 ,4 ,0 ,2 
2025/2/1 12:00,1205.94,682 ,4 ,0 ,2 
2025/2/1 12:30,1187.953,721 ,4 ,0 ,2 
2025/2/1 13:00,1184.514,693 ,4 ,0 ,2 
2025/2/1 13:30,1141.883,612 ,4 ,0 ,2 
2025/2/1 14:00,1133.901,586 ,4 ,0 ,2 
2025/2/1 14:30,1102.94,505 ,4 ,0 ,2 
2025/2/1 15:00,1115.229,394 ,4 ,0 ,2 
2025/2/1 15:30,1100.358,270 ,4 ,0 ,2 
2025/2/1 16:00,1106.728,218 ,4 ,0 ,2 
2025/2/1 16:30,1138.964,107 ,4 ,0 ,2 
2025/2/1 17:00,1146.597,33 ,4 ,0 ,2 
2025/2/1 17:30,1177.348,0 ,4 ,0 ,2 
2025/2/1 18:00,1183.781,-1 ,4 ,0 ,2 
2025/2/1 18:30,1192.073,0 ,4 ,0 ,2 
2025/2/1 19:00,1202.541,0 ,4 ,0 ,2 
2025/2/1 19:30,1173.034,0 ,4 ,0 ,2 
2025/2/1 20:00,1184.324,0 ,4 ,0 ,2 
2025/2/1 20:30,1213.06,0 ,4 ,0 ,2 
2025/2/1 21:00,1180.839,1 ,4 ,0 ,2 
2025/2/1 21:30,1173.454,0 ,4 ,0 ,2 
2025/2/1 22:00,1217.803,0 ,4 ,0 ,2 
2025/2/1 22:30,1148.889,0 ,4 ,0 ,2 
2025/2/1 23:00,1123.154,0 ,4 ,0 ,2 
2025/2/1 23:30,1114.28,0 ,4 ,0 ,2 
2025/2/2 0:00,1166.189,0 ,4 ,0 ,2 
2025/2/2 0:30,1146.364,0 ,4 ,0 ,2 
2025/2/2 1:00,1117.413,0 ,4 ,0 ,2 
2025/2/2 1:30,1091.07,0 ,4 ,0 ,2 
2025/2/2 2:00,1163.357,0 ,4 ,0 ,2 
2025/2/2 2:30,1086.254,0 ,4 ,0 ,2 
2025/2/2 3:00,1064.361,0 ,4 ,0 ,2 
2025/2/2 3:30,1136.065,0 ,4 ,0 ,2 
2025/2/2 4:00,1052.872,0 ,4 ,0 ,2 
2025/2/2 4:30,1036.225,1 ,4 ,0 ,2 
2025/2/2 5:00,1106.461,1 ,4 ,0 ,2 
2025/2/2 5:30,1067.598,1 ,4 ,0 ,2 
2025/2/2 6:00,1077.539,1 ,4 ,0 ,2 
2025/2/2 6:30,1170.814,1 ,4 ,0 ,2 
2025/2/2 7:00,1112.211,2 ,4 ,0 ,2 
2025/2/2 7:30,1106.372,55 ,4 ,0 ,2 
2025/2/2 8:00,1158.351,192 ,4 ,0 ,2 
2025/2/2 8:30,1068.036,295 ,4 ,0 ,2 
2025/2/2 9:00,1060.357,465 ,4 ,0 ,2 
2025/2/2 9:30,1077.801,596 ,4 ,0 ,2 
2025/2/2 10:00,1080.398,758 ,4 ,0 ,2 
2025/2/2 10:30,1148.612,897 ,4 ,0 ,2 
2025/2/2 11:00,1227.299,955 ,4 ,0 ,2 
2025/2/2 11:30,1214.534,934 ,4 ,0 ,2 
2025/2/2 12:00,1227.136,843 ,4 ,0 ,2 
2025/2/2 12:30,1270.419,735 ,4 ,0 ,2 
2025/2/2 13:00,1218.12,643 ,4 ,0 ,2 
2025/2/2 13:30,1179.063,587 ,4 ,0 ,2 
2025/2/2 14:00,1199.551,500 ,4 ,0 ,2 
2025/2/2 14:30,1140.038,406 ,4 ,0 ,2 
2025/2/2 15:00,1187.611,352 ,4 ,0 ,2 
2025/2/2 15:30,1134.199,303 ,4 ,0 ,2 
2025/2/2 16:00,1139.962,205 ,4 ,0 ,2 
2025/2/2 16:30,1136.125,109 ,4 ,0 ,2 
2025/2/2 17:00,1172.914,30 ,4 ,0 ,2 
2025/2/2 17:30,1200.881,1 ,4 ,0 ,2 
2025/2/2 18:00,1219.253,-1 ,4 ,0 ,2 
2025/2/2 18:30,1225.893,0 ,4 ,0 ,2 
2025/2/2 19:00,1240.992,0 ,4 ,0 ,2 
2025/2/2 19:30,1280.225,0 ,4 ,0 ,2 
2025/2/2 20:00,1223.294,0 ,4 ,0 ,2 
2025/2/2 20:30,1218.855,0 ,4 ,0 ,2 
2025/2/2 21:00,1269.67,0 ,4 ,0 ,2 
2025/2/2 21:30,1206.674,0 ,4 ,0 ,2 
2025/2/2 22:00,1188.065,0 ,4 ,0 ,2 
2025/2/2 22:30,1159.681,0 ,4 ,0 ,2 
2025/2/2 23:00,1172.721,0 ,4 ,0 ,2 
2025/2/2 23:30,1172.064,0 ,4 ,0 ,2 
2025/2/3 0:00,1166.537,0 ,4 ,0 ,2 
2025/2/3 0:30,1201.723,0 ,4 ,0 ,2 
2025/2/3 1:00,1140.401,0 ,4 ,0 ,2 
2025/2/3 1:30,1125.589,0 ,4 ,0 ,2 
2025/2/3 2:00,1133.645,0 ,4 ,0 ,2 
2025/2/3 2:30,1176.045,0 ,4 ,0 ,2 
2025/2/3 3:00,1088.978,0 ,4 ,0 ,2 
2025/2/3 3:30,1101.465,0 ,4 ,0 ,2 
2025/2/3 4:00,1075.676,0 ,4 ,0 ,2 
2025/2/3 4:30,1054.303,1 ,4 ,0 ,2 
2025/2/3 5:00,1140.657,1 ,4 ,0 ,2 
2025/2/3 5:30,1096.786,1 ,4 ,0 ,2 
2025/2/3 6:00,1117.757,1 ,4 ,0 ,2 
2025/2/3 6:30,1144.131,1 ,4 ,0 ,2 
2025/2/3 7:00,1139.414,1 ,4 ,0 ,2 
2025/2/3 7:30,1213.421,39 ,4 ,0 ,2 
2025/2/3 8:00,1143.134,151 ,4 ,0 ,2 
2025/2/3 8:30,1136.491,285 ,4 ,0 ,2 
2025/2/3 9:00,1123.097,468 ,4 ,0 ,2 
2025/2/3 9:30,1131.194,617 ,4 ,0 ,2 
2025/2/3 10:00,1205.512,828 ,4 ,0 ,2 
2025/2/3 10:30,1201.666,1056 ,4 ,0 ,2 
2025/2/3 11:00,1255.649,1214 ,4 ,0 ,2 
2025/2/3 11:30,1270.237,1227 ,4 ,0 ,2 
2025/2/3 12:00,1236.834,1261 ,4 ,0 ,2 
2025/2/3 12:30,1238.312,1379 ,4 ,0 ,2 
2025/2/3 13:00,1202.617,1492 ,4 ,0 ,2 
2025/2/3 13:30,1230.065,1542 ,4 ,0 ,2 
2025/2/3 14:00,1158.65,1539 ,4 ,0 ,2 
2025/2/3 14:30,1112.728,1450 ,4 ,0 ,2 
2025/2/3 15:00,1133.583,1422 ,4 ,0 ,2 
2025/2/3 15:30,1123.432,1235 ,4 ,0 ,2 
2025/2/3 16:00,1132.744,956 ,4 ,0 ,2 
2025/2/3 16:30,1160.52,630 ,4 ,0 ,2 
2025/2/3 17:00,1204.343,291 ,4 ,0 ,2 
2025/2/3 17:30,1271.322,54 ,4 ,0 ,2 
2025/2/3 18:00,1274.163,-1 ,4 ,0 ,2 
2025/2/3 18:30,1308.286,0 ,4 ,0 ,2 
2025/2/3 19:00,1347.212,0 ,4 ,0 ,2 
2025/2/3 19:30,1292.873,0 ,4 ,0 ,2 
2025/2/3 20:00,1275.915,0 ,4 ,0 ,2 
2025/2/3 20:30,1269.899,0 ,4 ,0 ,2 
2025/2/3 21:00,1271.875,0 ,4 ,0 ,2 
2025/2/3 21:30,1259.839,0 ,4 ,0 ,2 
2025/2/3 22:00,1230.017,0 ,4 ,0 ,2 
2025/2/3 22:30,1274.768,0 ,4 ,0 ,2 
2025/2/3 23:00,1223.996,0 ,4 ,0 ,2 
2025/2/3 23:30,1197.627,0 ,4 ,0 ,2 
2025/2/4 0:00,1231.879,0 ,4 ,0 ,2 
2025/2/4 0:30,1235.524,0 ,4 ,0 ,2 
2025/2/4 1:00,1202.871,0 ,4 ,0 ,2 
2025/2/4 1:30,1183.953,0 ,4 ,0 ,2 
2025/2/4 2:00,1188.227,0 ,4 ,0 ,2 
2025/2/4 2:30,1210.637,0 ,4 ,0 ,2 
2025/2/4 3:00,1170.727,0 ,4 ,0 ,2 
2025/2/4 3:30,1149.708,0 ,4 ,0 ,2 
2025/2/4 4:00,1119.125,0 ,4 ,0 ,2 
2025/2/4 4:30,1119.718,1 ,4 ,0 ,2 
2025/2/4 5:00,1198.779,0 ,4 ,0 ,2 
2025/2/4 5:30,1131.945,0 ,4 ,0 ,2 
2025/2/4 6:00,1165.981,0 ,4 ,0 ,2 
2025/2/4 6:30,1252.406,0 ,4 ,0 ,2 
2025/2/4 7:00,1176.322,39 ,4 ,0 ,2 
2025/2/4 7:30,1211.714,274 ,4 ,0 ,2 
2025/2/4 8:00,1171.226,598 ,4 ,0 ,2 
2025/2/4 8:30,1139.991,1287 ,4 ,0 ,2 
2025/2/4 9:00,1123.021,1796 ,4 ,0 ,2 
2025/2/4 9:30,1108.349,2175 ,4 ,0 ,2 
2025/2/4 10:00,1168.767,2773 ,4 ,0 ,2 
2025/2/4 10:30,1170.976,3142 ,4 ,0 ,2 
2025/2/4 11:00,1206.881,3322 ,4 ,0 ,2 
2025/2/4 11:30,1203.362,3327 ,4 ,0 ,2 
2025/2/4 12:00,1200.503,3191 ,4 ,0 ,2 
2025/2/4 12:30,1222.81,2486 ,4 ,0 ,2 
2025/2/4 13:00,1185.477,2229 ,4 ,0 ,2 
2025/2/4 13:30,1150.949,2023 ,4 ,0 ,2 
2025/2/4 14:00,1135.152,1877 ,4 ,0 ,2 
2025/2/4 14:30,1182.204,1755 ,4 ,0 ,2 
2025/2/4 15:00,1143.366,1703 ,4 ,0 ,2 
2025/2/4 15:30,1113.28,1451 ,4 ,0 ,2 
2025/2/4 16:00,1169.698,1005 ,4 ,0 ,2 
2025/2/4 16:30,1186.41,671 ,4 ,0 ,2 
2025/2/4 17:00,1252.671,332 ,4 ,0 ,2 
2025/2/4 17:30,1368.181,75 ,4 ,0 ,2 
2025/2/4 18:00,1350.514,0 ,4 ,0 ,2 
2025/2/4 18:30,1339.211,0 ,4 ,0 ,2 
2025/2/4 19:00,1416.518,0 ,4 ,0 ,2 
2025/2/4 19:30,1353.336,0 ,4 ,0 ,2 
2025/2/4 20:00,1354.964,0 ,4 ,0 ,2 
2025/2/4 20:30,1403.233,0 ,4 ,0 ,2 
2025/2/4 21:00,1358.248,0 ,4 ,0 ,2 
2025/2/4 21:30,1325.342,0 ,4 ,0 ,2 
2025/2/4 22:00,1392.05,0 ,4 ,0 ,2 
2025/2/4 22:30,1292.249,0 ,4 ,0 ,2 
2025/2/4 23:00,1339.433,0 ,4 ,0 ,2 
2025/2/4 23:30,1307.957,0 ,4 ,0 ,2 
2025/2/5 0:00,1257.054,0 ,4 ,0 ,2 
2025/2/5 0:30,1384.17,0 ,4 ,0 ,2 
2025/2/5 1:00,1297.243,0 ,4 ,0 ,2 
2025/2/5 1:30,1324.91,0 ,4 ,0 ,2 
2025/2/5 2:00,1270.901,0 ,4 ,0 ,2 
2025/2/5 2:30,1306.68,0 ,4 ,0 ,2 
2025/2/5 3:00,1226.804,0 ,4 ,0 ,2 
2025/2/5 3:30,1230.537,0 ,4 ,0 ,2 
2025/2/5 4:00,1261.491,0 ,4 ,0 ,2 
2025/2/5 4:30,1227.404,0 ,4 ,0 ,2 
2025/2/5 5:00,1229.171,0 ,4 ,0 ,2 
2025/2/5 5:30,1292.285,0 ,4 ,0 ,2 
2025/2/5 6:00,1255.562,0 ,4 ,0 ,2 
2025/2/5 6:30,1359.646,0 ,4 ,0 ,2 
2025/2/5 7:00,1316.01,45 ,4 ,0 ,2 
2025/2/5 7:30,1353.989,301 ,4 ,0 ,2 
2025/2/5 8:00,1391.695,749 ,4 ,0 ,2 
2025/2/5 8:30,1415.868,1427 ,4 ,0 ,2 
2025/2/5 9:00,1505.431,2093 ,4 ,0 ,2 
2025/2/5 9:30,1447.067,2706 ,4 ,0 ,2 
2025/2/5 10:00,1488.406,3133 ,4 ,0 ,2 
2025/2/5 10:30,1430.899,3487 ,4 ,0 ,2 
2025/2/5 11:00,1445.075,3574 ,4 ,0 ,2 
2025/2/5 11:30,1476.22,3644 ,4 ,0 ,2 
2025/2/5 12:00,1481.305,3583 ,4 ,0 ,2 
2025/2/5 12:30,1538.897,3305 ,4 ,0 ,2 
2025/2/5 13:00,1466.356,2808 ,4 ,0 ,2 
2025/2/5 13:30,1407.592,2729 ,4 ,0 ,2 
2025/2/5 14:00,1454.441,2577 ,4 ,0 ,2 
2025/2/5 14:30,1445.48,2242 ,4 ,0 ,2 
2025/2/5 15:00,1519.345,1896 ,4 ,0 ,2 
2025/2/5 15:30,1491.475,1344 ,4 ,0 ,2 
2025/2/5 16:00,1588.793,938 ,4 ,0 ,2 
2025/2/5 16:30,1665.762,561 ,4 ,0 ,2 
2025/2/5 17:00,1647.551,250 ,4 ,0 ,2 
2025/2/5 17:30,1666.336,36 ,4 ,0 ,2 
2025/2/5 18:00,1768.203,-1 ,4 ,0 ,2 
2025/2/5 18:30,1681.806,0 ,4 ,0 ,2 
2025/2/5 19:00,1699.345,0 ,4 ,0 ,2 
2025/2/5 19:30,1747.339,0 ,4 ,0 ,2 
2025/2/5 20:00,1622.693,0 ,4 ,0 ,2 
2025/2/5 20:30,1668.221,0 ,4 ,0 ,2 
2025/2/5 21:00,1673.791,0 ,4 ,0 ,2 
2025/2/5 21:30,1648.013,0 ,4 ,0 ,2 
2025/2/5 22:00,1590.966,0 ,4 ,0 ,2 
2025/2/5 22:30,1601.339,0 ,4 ,0 ,2 
2025/2/5 23:00,1618.396,0 ,4 ,0 ,2 
2025/2/5 23:30,1552.04,0 ,4 ,0 ,2 
2025/2/6 0:00,1589.269,0 ,4 ,0 ,2 
2025/2/6 0:30,1614.996,0 ,4 ,0 ,2 
2025/2/6 1:00,1559.752,0 ,4 ,0 ,2 
2025/2/6 1:30,1609.54,0 ,4 ,0 ,2 
2025/2/6 2:00,1542.552,0 ,4 ,0 ,2 
2025/2/6 2:30,1525.028,0 ,4 ,0 ,2 
2025/2/6 3:00,1572.081,0 ,4 ,0 ,2 
2025/2/6 3:30,1508.293,0 ,4 ,0 ,2 
2025/2/6 4:00,1467.029,0 ,4 ,0 ,2 
2025/2/6 4:30,1536.859,0 ,4 ,0 ,2 
2025/2/6 5:00,1503.204,0 ,4 ,0 ,2 
2025/2/6 5:30,1560.767,0 ,4 ,0 ,2 
2025/2/6 6:00,1519.545,0 ,4 ,0 ,2 
2025/2/6 6:30,1632.182,0 ,4 ,0 ,2 
2025/2/6 7:00,1586.275,20 ,4 ,0 ,2 
2025/2/6 7:30,1686.943,175 ,4 ,0 ,2 
2025/2/6 8:00,1679.484,462 ,4 ,0 ,2 
2025/2/6 8:30,1788.434,819 ,4 ,0 ,2 
2025/2/6 9:00,1763.539,1243 ,4 ,0 ,2 
2025/2/6 9:30,1762.151,1495 ,4 ,0 ,2 
2025/2/6 10:00,1806.468,1647 ,4 ,0 ,2 
2025/2/6 10:30,1736.211,1932 ,4 ,0 ,2 
2025/2/6 11:00,1776.844,1875 ,4 ,0 ,2 
2025/2/6 11:30,1843.567,1983 ,4 ,0 ,2 
2025/2/6 12:00,1845.357,1985 ,4 ,0 ,2 
2025/2/6 12:30,1896.458,1829 ,4 ,0 ,2 
2025/2/6 13:00,1892.322,1616 ,4 ,0 ,2 
2025/2/6 13:30,1852.917,1280 ,4 ,0 ,2 
2025/2/6 14:00,1825.473,1045 ,4 ,0 ,2 
2025/2/6 14:30,1924.051,810 ,4 ,0 ,2 
2025/2/6 15:00,1891.578,613 ,4 ,0 ,2 
2025/2/6 15:30,1920.298,471 ,4 ,0 ,2 
2025/2/6 16:00,2015.293,345 ,4 ,0 ,2 
2025/2/6 16:30,1993.42,214 ,4 ,0 ,2 
2025/2/6 17:00,2026.027,93 ,4 ,0 ,2 
2025/2/6 17:30,1927.429,10 ,4 ,0 ,2 
2025/2/6 18:00,2002.857,-1 ,4 ,0 ,2 
2025/2/6 18:30,1946.718,0 ,4 ,0 ,2 
2025/2/6 19:00,1932.152,0 ,4 ,0 ,2 
2025/2/6 19:30,1921.617,0 ,4 ,0 ,2 
2025/2/6 20:00,1856.831,0 ,4 ,0 ,2 
2025/2/6 20:30,1837.329,0 ,4 ,0 ,2 
2025/2/6 21:00,1926.684,0 ,4 ,0 ,2 
2025/2/6 21:30,1786.278,0 ,4 ,0 ,2 
2025/2/6 22:00,1841.151,0 ,4 ,0 ,2 
2025/2/6 22:30,1767.26,0 ,4 ,0 ,2 
2025/2/6 23:00,1810.626,0 ,4 ,0 ,2 
2025/2/6 23:30,1765.312,0 ,4 ,0 ,2 
2025/2/7 0:00,1770.883,0 ,4 ,0 ,2 
2025/2/7 0:30,1766.447,0 ,4 ,0 ,2 
2025/2/7 1:00,1799.438,0 ,4 ,0 ,2 
2025/2/7 1:30,1703.424,0 ,4 ,0 ,2 
2025/2/7 2:00,1765.695,0 ,4 ,0 ,2 
2025/2/7 2:30,1715.558,0 ,4 ,0 ,2 
2025/2/7 3:00,1749.354,0 ,4 ,0 ,2 
2025/2/7 3:30,1696.863,0 ,4 ,0 ,2 
2025/2/7 4:00,1717.596,0 ,4 ,0 ,2 
2025/2/7 4:30,1661.13,0 ,4 ,0 ,2 
2025/2/7 5:00,1712.572,0 ,4 ,0 ,2 
2025/2/7 5:30,1664.73,0 ,4 ,0 ,2 
2025/2/7 6:00,1726.764,0 ,4 ,0 ,2 
2025/2/7 6:30,1738.46,0 ,4 ,0 ,2 
2025/2/7 7:00,1727.753,28 ,4 ,0 ,2 
2025/2/7 7:30,1848.451,234 ,4 ,0 ,2 
2025/2/7 8:00,1860.778,660 ,4 ,0 ,2 
2025/2/7 8:30,1963.822,1239 ,4 ,0 ,2 
