,CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges
9258,9258,Female,0,33,21.04,One year,Electronic check,0,694.32
9259,9259,Male,1,67,36.2,Two year,Electronic check,0,2425.4
9260,9260,Male,0,35,30.23,Two year,Mailed check,0,1058.05
9261,9261,Female,1,45,24.4,Month-to-month,Credit card,0,1098.0
9262,9262,Female,0,22,91.4,Two year,Bank transfer,1,2010.8
9263,9263,Female,1,68,39.23,One year,Bank transfer,0,2667.64
9264,9264,Male,0,17,103.86,Two year,Electronic check,0,1765.62
9265,9265,Male,1,5,46.45,One year,Bank transfer,1,232.25
9266,9266,Female,0,57,23.23,One year,Credit card,0,1324.11
9267,9267,Male,0,40,102.07,Two year,Mailed check,1,4082.8
9268,9268,Female,0,30,66.61,Two year,Bank transfer,0,1998.3
9269,9269,Male,1,42,79.95,One year,Bank transfer,0,3357.9
9270,9270,Female,0,7,53.62,One year,Electronic check,0,375.34
9271,9271,Female,0,71,24.6,One year,Credit card,1,1746.6
9272,9272,Male,0,19,57.02,Two year,Electronic check,0,1083.38
9273,9273,Female,1,41,71.83,Month-to-month,Electronic check,0,2945.03
9274,9274,Female,0,34,21.17,Two year,Bank transfer,0,719.78
9275,9275,Male,1,22,77.43,Month-to-month,Electronic check,0,1703.46
9276,9276,Female,0,52,109.3,Month-to-month,Electronic check,0,5683.6
9277,9277,Male,1,6,41.78,Two year,Bank transfer,0,250.68
9278,9278,Female,1,25,112.68,Month-to-month,Bank transfer,0,2817.0
9279,9279,Male,0,66,29.76,One year,Bank transfer,0,1964.16
9280,9280,Female,1,10,102.54,Two year,Mailed check,0,1025.4
9281,9281,Female,1,26,104.03,Month-to-month,Credit card,1,2704.78
9282,9282,Female,0,5,45.78,One year,Mailed check,0,228.9
9283,9283,Female,1,68,115.78,Month-to-month,Bank transfer,1,7873.04
9284,9284,Male,1,71,61.66,Month-to-month,Credit card,0,4377.86
9285,9285,Male,1,50,34.13,One year,Electronic check,0,1706.5
9286,9286,Male,1,17,79.17,One year,Credit card,0,1345.89
9287,9287,Male,0,11,119.66,Two year,Bank transfer,0,1316.26
9288,9288,Male,1,53,109.93,Month-to-month,Mailed check,1,5826.29
9289,9289,Male,1,50,47.86,Two year,Credit card,0,2393.0
9290,9290,Male,0,8,77.7,Two year,Electronic check,0,621.6
9291,9291,Female,0,62,31.54,Month-to-month,Mailed check,1,1955.48
9292,9292,Female,1,29,66.18,Month-to-month,Mailed check,0,1919.22
9293,9293,Female,0,44,72.31,Two year,Mailed check,0,3181.64
9294,9294,Female,0,45,51.53,One year,Mailed check,0,2318.85
9295,9295,Male,0,29,68.42,Two year,Electronic check,0,1984.18
9296,9296,Male,0,59,111.99,Month-to-month,Bank transfer,0,6607.41
9297,9297,Male,0,15,70.01,One year,Electronic check,1,1050.15
9298,9298,Female,0,70,103.1,Two year,Bank transfer,0,7217.0
9299,9299,Male,0,44,51.74,Month-to-month,Bank transfer,0,2276.56
9300,9300,Female,0,36,117.14,One year,Credit card,0,4217.04
9301,9301,Male,0,57,29.35,One year,Electronic check,0,1672.95
9302,9302,Male,1,64,78.56,One year,Bank transfer,0,5027.84
9303,9303,Male,1,38,98.99,Month-to-month,Electronic check,0,3761.62
9304,9304,Male,1,17,101.4,Two year,Electronic check,0,1723.8
9305,9305,Female,1,27,39.83,Month-to-month,Bank transfer,0,1075.41
9306,9306,Female,1,17,60.16,Month-to-month,Bank transfer,0,1022.72
9307,9307,Male,0,63,82.42,One year,Mailed check,0,5192.46
9308,9308,Female,0,11,51.59,Two year,Credit card,0,567.49
9309,9309,Male,1,64,85.83,One year,Bank transfer,0,5493.12
9310,9310,Male,1,39,57.88,Month-to-month,Bank transfer,0,2257.32
9311,9311,Male,0,2,55.09,One year,Bank transfer,1,110.18
9312,9312,Male,1,66,30.81,Month-to-month,Credit card,0,2033.46
9313,9313,Female,0,54,23.93,Month-to-month,Electronic check,0,1292.22
9314,9314,Male,1,29,103.53,Month-to-month,Mailed check,1,3002.37
9315,9315,Male,0,45,68.95,One year,Mailed check,0,3102.75
9316,9316,Female,1,31,76.29,Two year,Electronic check,0,2364.99
9317,9317,Male,0,49,57.22,One year,Credit card,0,2803.78
9318,9318,Female,1,9,33.67,Month-to-month,Credit card,0,303.03
9319,9319,Male,1,27,64.96,One year,Bank transfer,1,1753.92
9320,9320,Male,0,56,42.9,Month-to-month,Credit card,0,2402.4
9321,9321,Male,0,45,103.77,Two year,Credit card,0,4669.65
9322,9322,Male,1,43,118.68,Two year,Bank transfer,0,5103.24
9323,9323,Male,1,22,108.91,Month-to-month,Electronic check,0,2396.02
9324,9324,Male,0,33,72.83,Two year,Mailed check,0,2403.39
9325,9325,Female,0,27,82.81,Month-to-month,Electronic check,1,2235.87
9326,9326,Male,0,40,114.81,One year,Electronic check,0,4592.4
9327,9327,Female,1,26,73.87,One year,Bank transfer,0,1920.62
9328,9328,Female,1,45,83.86,Two year,Electronic check,0,3773.7
9329,9329,Male,0,45,82.92,Two year,Credit card,0,3731.4
9330,9330,Female,1,26,90.81,Month-to-month,Electronic check,0,2361.06
9331,9331,Male,1,70,84.03,Two year,Electronic check,1,5882.1
9332,9332,Female,0,67,87.07,Two year,Bank transfer,0,5833.69
9333,9333,Male,1,6,92.59,Two year,Bank transfer,0,555.54
9334,9334,Female,0,28,100.91,Month-to-month,Mailed check,0,2825.48
9335,9335,Female,0,67,60.31,One year,Credit card,0,4040.77
9336,9336,Male,1,13,94.58,Month-to-month,Credit card,0,1229.54
9337,9337,Female,1,63,30.02,Month-to-month,Mailed check,1,1891.26
9338,9338,Male,0,13,107.62,Two year,Mailed check,0,1399.06
9339,9339,Male,0,1,49.0,One year,Bank transfer,0,49.0
9340,9340,Male,0,40,60.35,Month-to-month,Mailed check,0,2414.0
9341,9341,Male,1,37,100.36,Two year,Electronic check,0,3713.32
9342,9342,Male,0,31,83.7,Month-to-month,Mailed check,0,2594.7
9343,9343,Female,0,17,50.86,Two year,Electronic check,0,864.62
9344,9344,Female,0,9,42.54,One year,Mailed check,0,382.86
9345,9345,Female,0,64,115.77,One year,Bank transfer,1,7409.28
9346,9346,Male,1,57,28.78,Two year,Credit card,0,1640.46
9347,9347,Female,1,13,20.43,Month-to-month,Electronic check,1,265.59
9348,9348,Female,0,37,87.29,Month-to-month,Credit card,1,3229.73
9349,9349,Female,1,14,81.45,One year,Electronic check,0,1140.3
9350,9350,Female,1,25,93.76,Month-to-month,Credit card,0,2344.0
9351,9351,Female,1,57,93.16,Two year,Bank transfer,1,5310.12
9352,9352,Male,0,71,106.33,Two year,Electronic check,0,7549.43
9353,9353,Male,1,42,112.21,Two year,Mailed check,0,4712.82
9354,9354,Female,1,42,97.5,One year,Bank transfer,0,4095.0
9355,9355,Male,0,47,43.23,One year,Credit card,0,2031.81
9356,9356,Male,0,44,66.35,One year,Electronic check,0,2919.4
9357,9357,Female,1,41,84.17,Two year,Bank transfer,0,3450.97
9358,9358,Female,1,3,73.94,One year,Credit card,1,221.82
9359,9359,Male,0,1,35.89,Two year,Electronic check,0,35.89
9360,9360,Female,0,11,78.93,Month-to-month,Electronic check,0,868.23
9361,9361,Male,0,7,108.65,One year,Bank transfer,0,760.55
9362,9362,Male,0,12,61.85,Month-to-month,Credit card,0,742.2
9363,9363,Female,1,38,86.89,Month-to-month,Credit card,1,3301.82
9364,9364,Male,0,54,81.59,One year,Electronic check,0,4405.86
9365,9365,Male,1,67,57.7,One year,Credit card,1,3865.9
9366,9366,Male,1,53,76.53,Month-to-month,Mailed check,0,4056.09
9367,9367,Female,1,32,41.02,Month-to-month,Mailed check,0,1312.64
9368,9368,Female,0,45,74.61,Month-to-month,Electronic check,0,3357.45
9369,9369,Female,0,51,99.88,Two year,Credit card,1,5093.88
9370,9370,Female,1,37,95.89,Month-to-month,Electronic check,0,3547.93
9371,9371,Male,1,59,55.8,Two year,Mailed check,0,3292.2
9372,9372,Female,1,54,31.21,One year,Electronic check,0,1685.34
9373,9373,Female,1,18,99.99,Month-to-month,Electronic check,1,1799.82
9374,9374,Female,1,1,46.5,One year,Bank transfer,0,46.5
9375,9375,Female,0,21,25.3,Month-to-month,Bank transfer,0,531.3
9376,9376,Male,0,28,64.52,One year,Mailed check,0,1806.56
9377,9377,Male,0,16,93.95,Month-to-month,Credit card,0,1503.2
9378,9378,Male,1,48,100.85,Two year,Mailed check,0,4840.8
9379,9379,Female,1,28,118.22,One year,Credit card,0,3310.16
9380,9380,Female,0,22,38.94,One year,Credit card,1,856.68
9381,9381,Male,0,1,49.38,Month-to-month,Bank transfer,0,49.38
9382,9382,Female,1,42,80.95,Two year,Bank transfer,1,3399.9
9383,9383,Female,0,70,101.13,Two year,Mailed check,0,7079.1
9384,9384,Male,0,3,43.41,Two year,Mailed check,0,130.23
9385,9385,Male,0,44,60.99,Month-to-month,Mailed check,0,2683.56
9386,9386,Female,1,27,60.84,One year,Bank transfer,0,1642.68
9387,9387,Female,1,51,97.29,Month-to-month,Bank transfer,0,4961.79
9388,9388,Female,0,24,44.09,Two year,Electronic check,0,1058.16
9389,9389,Male,1,20,116.88,Two year,Mailed check,0,2337.6
9390,9390,Male,0,32,71.05,One year,Electronic check,0,2273.6
9391,9391,Male,0,13,48.21,Month-to-month,Credit card,1,626.73
9392,9392,Male,1,43,48.43,Month-to-month,Mailed check,0,2082.49
9393,9393,Female,1,20,21.83,Two year,Bank transfer,0,436.6
9394,9394,Male,1,2,89.24,One year,Mailed check,0,178.48
9395,9395,Male,0,68,97.59,One year,Mailed check,0,6636.12
9396,9396,Female,0,60,23.24,Two year,Bank transfer,0,1394.4
9397,9397,Female,0,4,78.59,Month-to-month,Bank transfer,1,314.36
9398,9398,Female,1,17,98.17,Month-to-month,Credit card,0,1668.89
9399,9399,Male,0,1,57.62,One year,Mailed check,0,57.62
9400,9400,Female,0,33,63.27,One year,Mailed check,0,2087.91
9401,9401,Female,0,30,56.16,Two year,Mailed check,1,1684.8
9402,9402,Male,0,5,51.57,One year,Mailed check,0,257.85
9403,9403,Male,1,12,69.11,Month-to-month,Credit card,1,829.32
9404,9404,Female,1,32,36.61,Month-to-month,Mailed check,0,1171.52
9405,9405,Male,1,38,64.07,One year,Credit card,0,2434.66
9406,9406,Female,0,17,114.18,Two year,Credit card,0,1941.06
9407,9407,Female,0,58,22.74,Month-to-month,Bank transfer,0,1318.92
9408,9408,Male,0,40,36.47,Month-to-month,Mailed check,0,1458.8
9409,9409,Female,1,24,97.77,Two year,Bank transfer,0,2346.48
9410,9410,Male,1,12,33.21,One year,Credit card,1,398.52
9411,9411,Male,1,19,47.13,Month-to-month,Electronic check,0,895.47
9412,9412,Male,1,29,65.48,Month-to-month,Electronic check,1,1898.92
9413,9413,Female,1,52,114.32,Two year,Mailed check,0,5944.64
9414,9414,Male,0,17,38.35,One year,Electronic check,1,651.95
9415,9415,Male,1,21,112.31,Two year,Bank transfer,1,2358.51
9416,9416,Female,1,60,91.85,Two year,Electronic check,0,5511.0
9417,9417,Female,1,20,87.11,One year,Electronic check,1,1742.2
9418,9418,Female,0,53,92.35,Month-to-month,Credit card,1,4894.55
9419,9419,Female,1,63,23.12,Two year,Bank transfer,0,1456.56
9420,9420,Male,1,57,29.89,Month-to-month,Mailed check,1,1703.73
9421,9421,Male,1,29,53.48,Month-to-month,Bank transfer,0,1550.92
9422,9422,Male,0,1,27.4,Month-to-month,Bank transfer,0,27.4
9423,9423,Female,0,59,118.76,Month-to-month,Mailed check,0,7006.84
9424,9424,Female,1,64,78.04,Two year,Bank transfer,0,4994.56
9425,9425,Male,1,71,68.73,One year,Credit card,0,4879.83
9426,9426,Female,1,44,98.55,Month-to-month,Mailed check,1,4336.2
9427,9427,Female,1,48,117.7,Month-to-month,Credit card,1,5649.6
9428,9428,Male,0,15,115.51,Month-to-month,Bank transfer,1,1732.65
9429,9429,Male,1,35,99.31,One year,Electronic check,0,3475.85
9430,9430,Female,0,23,57.72,Month-to-month,Mailed check,1,1327.56
9431,9431,Female,1,53,26.6,One year,Mailed check,0,1409.8
9432,9432,Female,0,45,29.84,Two year,Electronic check,1,1342.8
9433,9433,Male,0,13,20.12,One year,Electronic check,0,261.56
9434,9434,Male,1,34,20.19,Month-to-month,Mailed check,1,686.46
9435,9435,Male,0,38,113.64,Two year,Electronic check,0,4318.32
9436,9436,Male,1,70,112.7,One year,Credit card,1,7889.0
9437,9437,Male,0,68,86.76,Month-to-month,Bank transfer,1,5899.68
9438,9438,Female,0,5,92.67,Two year,Credit card,1,463.35
9439,9439,Female,1,40,71.32,Two year,Bank transfer,0,2852.8
9440,9440,Female,1,70,43.78,One year,Bank transfer,1,3064.6
9441,9441,Male,0,21,111.44,Month-to-month,Electronic check,1,2340.24
9442,9442,Male,0,28,47.77,One year,Electronic check,0,1337.56
9443,9443,Male,1,3,93.97,Two year,Credit card,0,281.91
9444,9444,Female,1,23,44.54,Two year,Electronic check,0,1024.42
9445,9445,Male,1,19,107.01,Month-to-month,Credit card,1,2033.19
9446,9446,Male,0,50,85.12,Two year,Mailed check,0,4256.0
9447,9447,Female,1,58,84.27,Month-to-month,Credit card,1,4887.66
9448,9448,Male,1,20,29.74,One year,Bank transfer,0,594.8
9449,9449,Female,0,53,61.95,Two year,Mailed check,0,3283.35
9450,9450,Male,1,9,72.49,Two year,Credit card,1,652.41
9451,9451,Male,1,4,49.4,Month-to-month,Credit card,0,197.6
9452,9452,Female,1,41,108.1,Month-to-month,Mailed check,0,4432.1
9453,9453,Female,1,25,103.77,One year,Mailed check,1,2594.25
9454,9454,Female,0,34,69.36,Month-to-month,Bank transfer,0,2358.24
9455,9455,Female,1,9,54.0,Two year,Bank transfer,0,486.0
9456,9456,Female,1,13,100.15,One year,Bank transfer,0,1301.95
9457,9457,Female,1,9,39.69,One year,Electronic check,1,357.21
9458,9458,Male,1,4,27.15,One year,Bank transfer,0,108.6
9459,9459,Male,1,34,24.57,Month-to-month,Electronic check,0,835.38
9460,9460,Female,1,7,23.87,Month-to-month,Credit card,0,167.09
9461,9461,Male,0,15,68.89,Two year,Credit card,0,1033.35
9462,9462,Female,0,38,45.53,One year,Credit card,0,1730.14
9463,9463,Male,0,52,89.04,One year,Electronic check,0,4630.08
9464,9464,Female,1,7,85.39,One year,Credit card,0,597.73
9465,9465,Male,1,45,74.2,Two year,Credit card,1,3339.0
9466,9466,Male,1,59,55.28,Month-to-month,Electronic check,0,3261.52
9467,9467,Male,0,21,105.05,One year,Bank transfer,0,2206.05
9468,9468,Male,1,28,90.97,Month-to-month,Bank transfer,0,2547.16
9469,9469,Male,0,3,47.15,Month-to-month,Bank transfer,0,141.45
9470,9470,Female,1,14,70.17,Month-to-month,Bank transfer,0,982.38
9471,9471,Female,1,2,35.63,Month-to-month,Mailed check,0,71.26
9472,9472,Female,0,29,52.88,Month-to-month,Credit card,0,1533.52
9473,9473,Male,0,18,119.71,Two year,Bank transfer,0,2154.78
9474,9474,Female,0,37,42.38,Month-to-month,Bank transfer,0,1568.06
9475,9475,Male,0,45,89.83,One year,Bank transfer,1,4042.35
9476,9476,Male,0,45,43.84,One year,Bank transfer,1,1972.8
9477,9477,Male,0,24,113.81,One year,Bank transfer,0,2731.44
9478,9478,Female,1,46,51.01,Two year,Mailed check,0,2346.46
9479,9479,Male,0,12,54.67,Month-to-month,Mailed check,0,656.04
9480,9480,Female,1,53,79.39,One year,Electronic check,0,4207.67
9481,9481,Female,1,45,78.81,One year,Electronic check,0,3546.45
9482,9482,Male,1,32,77.91,One year,Bank transfer,0,2493.12
9483,9483,Male,1,18,77.33,Month-to-month,Electronic check,0,1391.94
9484,9484,Female,1,13,51.22,One year,Mailed check,0,665.86
9485,9485,Female,0,4,63.44,Month-to-month,Bank transfer,0,253.76
9486,9486,Female,0,23,79.34,One year,Electronic check,0,1824.82
9487,9487,Female,0,62,87.13,One year,Electronic check,1,5402.06
9488,9488,Female,1,54,45.31,Month-to-month,Mailed check,1,2446.74
9489,9489,Female,0,55,90.15,One year,Credit card,0,4958.25
9490,9490,Male,1,69,112.33,Two year,Bank transfer,0,7750.77
9491,9491,Female,1,40,95.79,Month-to-month,Electronic check,0,3831.6
9492,9492,Female,1,14,28.42,One year,Mailed check,0,397.88
9493,9493,Female,1,28,66.91,Two year,Bank transfer,0,1873.48
9494,9494,Female,0,71,63.53,Two year,Mailed check,0,4510.63
9495,9495,Male,0,67,53.65,Month-to-month,Bank transfer,0,3594.55
9496,9496,Male,0,29,69.13,One year,Credit card,0,2004.77
9497,9497,Female,0,61,63.96,Month-to-month,Credit card,0,3901.56
9498,9498,Female,0,68,20.62,Two year,Bank transfer,0,1402.16
9499,9499,Female,1,9,43.66,Two year,Bank transfer,0,392.94
9500,9500,Male,0,17,41.38,Month-to-month,Mailed check,0,703.46
9501,9501,Male,1,49,54.93,Month-to-month,Bank transfer,0,2691.57
9502,9502,Male,1,63,37.45,One year,Electronic check,0,2359.35
9503,9503,Male,1,46,26.78,Two year,Bank transfer,0,1231.88
9504,9504,Male,0,13,39.66,Month-to-month,Bank transfer,0,515.58
9505,9505,Male,1,45,105.42,Two year,Credit card,1,4743.9
9506,9506,Female,1,53,99.7,Month-to-month,Credit card,0,5284.1
9507,9507,Male,0,17,64.21,One year,Mailed check,0,1091.57
9508,9508,Male,1,47,107.78,Two year,Bank transfer,0,5065.66
9509,9509,Female,1,62,43.27,One year,Electronic check,0,2682.74
9510,9510,Male,1,50,78.42,One year,Electronic check,0,3921.0
9511,9511,Female,0,43,34.29,Two year,Bank transfer,0,1474.47
9512,9512,Male,1,68,103.34,Month-to-month,Mailed check,1,7027.12
9513,9513,Female,1,28,33.06,One year,Electronic check,1,925.68
9514,9514,Female,0,45,23.19,One year,Mailed check,0,1043.55
9515,9515,Female,0,41,47.34,Two year,Bank transfer,0,1940.94
9516,9516,Female,1,36,110.09,Two year,Mailed check,0,3963.24
9517,9517,Female,0,33,32.95,Two year,Bank transfer,1,1087.35
9518,9518,Male,0,25,53.07,One year,Credit card,0,1326.75
9519,9519,Male,0,19,51.64,Month-to-month,Bank transfer,0,981.16
9520,9520,Female,0,47,100.16,Month-to-month,Mailed check,0,4707.52
9521,9521,Female,0,33,62.15,Two year,Electronic check,0,2050.95
9522,9522,Female,0,67,81.16,One year,Bank transfer,0,5437.72
9523,9523,Male,0,14,60.44,One year,Bank transfer,0,846.16
9524,9524,Female,1,33,75.15,One year,Bank transfer,0,2479.95
9525,9525,Female,0,42,26.24,Two year,Credit card,0,1102.08
9526,9526,Female,0,65,57.4,One year,Credit card,1,3731.0
9527,9527,Female,0,47,105.51,One year,Credit card,0,4958.97
9528,9528,Male,1,35,89.11,Month-to-month,Electronic check,0,3118.85
9529,9529,Female,0,32,118.18,Two year,Electronic check,0,3781.76
9530,9530,Female,0,55,98.79,Two year,Bank transfer,1,5433.45
9531,9531,Male,1,54,65.15,Two year,Electronic check,0,3518.1
9532,9532,Female,0,51,87.63,One year,Mailed check,0,4469.13
9533,9533,Female,1,59,97.59,One year,Mailed check,0,5757.81
9534,9534,Male,1,14,46.97,Month-to-month,Credit card,1,657.58
9535,9535,Male,0,18,26.0,Two year,Mailed check,0,468.0
9536,9536,Male,1,55,60.58,One year,Mailed check,0,3331.9
9537,9537,Female,0,56,34.47,Month-to-month,Bank transfer,0,1930.32
9538,9538,Female,0,49,47.72,One year,Credit card,0,2338.28
9539,9539,Male,1,60,114.68,One year,Credit card,1,6880.8
9540,9540,Male,1,53,104.71,Two year,Credit card,0,5549.63
9541,9541,Male,0,71,79.25,Two year,Mailed check,0,5626.75
9542,9542,Female,0,6,60.13,One year,Electronic check,1,360.78
9543,9543,Female,1,70,46.43,One year,Bank transfer,0,3250.1
9544,9544,Male,0,8,77.15,One year,Electronic check,0,617.2
9545,9545,Female,0,15,73.32,One year,Credit card,0,1099.8
9546,9546,Male,0,26,98.08,One year,Credit card,0,2550.08
9547,9547,Female,1,39,112.8,Two year,Mailed check,0,4399.2
9548,9548,Female,0,3,52.89,Two year,Bank transfer,0,158.67
9549,9549,Female,0,57,40.63,One year,Bank transfer,0,2315.91
9550,9550,Female,0,10,60.28,One year,Bank transfer,0,602.8
9551,9551,Male,1,3,63.75,Two year,Mailed check,0,191.25
9552,9552,Female,1,46,23.99,One year,Electronic check,0,1103.54
9553,9553,Female,1,22,106.17,Two year,Bank transfer,0,2335.74
9554,9554,Male,0,67,119.56,Two year,Electronic check,0,8010.52
9555,9555,Female,1,65,112.32,Two year,Mailed check,0,7300.8
9556,9556,Male,0,19,106.07,Two year,Mailed check,0,2015.33
9557,9557,Male,1,62,119.26,Month-to-month,Electronic check,0,7394.12
9558,9558,Female,0,57,110.78,One year,Bank transfer,1,6314.46
9559,9559,Female,1,13,88.84,One year,Electronic check,0,1154.92
9560,9560,Male,0,16,36.68,One year,Bank transfer,0,586.88
9561,9561,Male,0,16,35.64,Two year,Credit card,1,570.24
9562,9562,Male,1,52,24.88,Two year,Credit card,1,1293.76
9563,9563,Female,0,41,61.18,Two year,Bank transfer,0,2508.38
9564,9564,Male,1,48,100.88,One year,Electronic check,0,4842.24
9565,9565,Male,1,39,69.03,Two year,Bank transfer,1,2692.17
9566,9566,Male,0,13,56.63,Month-to-month,Bank transfer,0,736.19
9567,9567,Female,0,4,30.92,One year,Bank transfer,1,123.68
9568,9568,Male,1,43,25.18,Month-to-month,Credit card,1,1082.74
9569,9569,Female,1,46,59.92,Month-to-month,Mailed check,0,2756.32
9570,9570,Female,1,47,29.99,One year,Credit card,1,1409.53
9571,9571,Male,0,53,30.35,Month-to-month,Bank transfer,0,1608.55
9572,9572,Female,1,25,59.53,Month-to-month,Electronic check,1,1488.25
9573,9573,Male,0,41,70.28,Two year,Mailed check,0,2881.48
9574,9574,Female,0,3,38.67,Month-to-month,Bank transfer,0,116.01
9575,9575,Female,1,13,88.46,Two year,Mailed check,0,1149.98
9576,9576,Male,1,18,61.87,Month-to-month,Electronic check,0,1113.66
9577,9577,Male,0,37,29.19,One year,Mailed check,1,1080.03
9578,9578,Male,0,43,83.7,One year,Mailed check,0,3599.1
9579,9579,Female,0,34,55.69,One year,Bank transfer,0,1893.46
9580,9580,Female,0,55,25.23,One year,Electronic check,0,1387.65
9581,9581,Male,1,52,114.8,Two year,Electronic check,1,5969.6
9582,9582,Male,0,36,77.12,Month-to-month,Credit card,0,2776.32
9583,9583,Female,1,54,67.77,Month-to-month,Mailed check,1,3659.58
9584,9584,Female,1,59,105.91,One year,Bank transfer,0,6248.69
9585,9585,Female,1,52,113.67,Two year,Mailed check,0,5910.84
9586,9586,Male,0,19,42.03,Two year,Mailed check,1,798.57
9587,9587,Female,0,12,101.01,One year,Mailed check,0,1212.12
9588,9588,Male,1,11,103.11,Month-to-month,Bank transfer,0,1134.21
9589,9589,Female,1,48,25.44,One year,Mailed check,1,1221.12
9590,9590,Female,1,16,91.19,Month-to-month,Bank transfer,0,1459.04
9591,9591,Male,1,71,26.3,One year,Electronic check,0,1867.3
9592,9592,Male,0,47,79.47,Month-to-month,Mailed check,1,3735.09
9593,9593,Male,1,67,86.92,Two year,Credit card,0,5823.64
9594,9594,Female,0,31,56.71,One year,Electronic check,1,1758.01
9595,9595,Female,0,8,108.08,Month-to-month,Credit card,0,864.64
9596,9596,Female,0,61,100.05,Month-to-month,Mailed check,0,6103.05
9597,9597,Male,0,44,112.6,Month-to-month,Electronic check,0,4954.4
9598,9598,Female,1,50,51.49,Month-to-month,Bank transfer,1,2574.5
9599,9599,Male,0,35,22.15,Two year,Mailed check,1,775.25
9600,9600,Male,1,61,101.15,Month-to-month,Mailed check,0,6170.15
9601,9601,Male,0,55,42.3,Two year,Bank transfer,0,2326.5
9602,9602,Female,1,66,66.72,Month-to-month,Credit card,0,4403.52
9603,9603,Female,1,14,101.73,Two year,Electronic check,0,1424.22
9604,9604,Male,1,4,41.61,Two year,Electronic check,1,166.44
9605,9605,Female,1,17,51.19,Month-to-month,Bank transfer,0,870.23
9606,9606,Male,1,69,63.91,Two year,Electronic check,1,4409.79
9607,9607,Male,0,24,47.18,One year,Bank transfer,0,1132.32
9608,9608,Female,1,49,66.13,Month-to-month,Credit card,0,3240.37
9609,9609,Male,0,55,20.96,One year,Credit card,0,1152.8
9610,9610,Male,1,71,41.22,Two year,Electronic check,0,2926.62
9611,9611,Female,0,23,103.26,Two year,Bank transfer,0,2374.98
9612,9612,Male,0,12,61.35,One year,Bank transfer,1,736.2
9613,9613,Male,0,11,83.64,Month-to-month,Bank transfer,0,920.04
9614,9614,Male,1,29,43.23,One year,Bank transfer,0,1253.67
9615,9615,Male,0,62,84.99,Two year,Electronic check,0,5269.38
9616,9616,Male,1,53,120.0,Month-to-month,Mailed check,1,6360.0
9617,9617,Male,1,48,79.53,One year,Electronic check,1,3817.44
9618,9618,Male,0,66,82.84,One year,Bank transfer,0,5467.44
9619,9619,Female,0,48,31.15,Month-to-month,Mailed check,1,1495.2
9620,9620,Female,1,59,60.34,One year,Mailed check,0,3560.06
9621,9621,Male,1,71,106.07,Month-to-month,Electronic check,0,7530.97
9622,9622,Male,1,57,103.43,Month-to-month,Bank transfer,1,5895.51
9623,9623,Female,1,3,72.24,One year,Bank transfer,0,216.72
9624,9624,Female,1,32,110.35,Month-to-month,Bank transfer,1,3531.2
9625,9625,Female,1,8,34.29,Month-to-month,Bank transfer,1,274.32
9626,9626,Female,0,30,85.82,Two year,Bank transfer,0,2574.6
9627,9627,Female,1,15,44.89,Two year,Mailed check,0,673.35
9628,9628,Male,1,55,84.56,Two year,Electronic check,0,4650.8
9629,9629,Female,0,38,28.74,One year,Electronic check,0,1092.12
9630,9630,Female,0,15,114.36,One year,Credit card,1,1715.4
9631,9631,Female,0,30,98.63,One year,Electronic check,1,2958.9
9632,9632,Male,1,46,40.1,One year,Mailed check,0,1844.6
9633,9633,Male,0,64,83.73,Month-to-month,Credit card,1,5358.72
9634,9634,Male,0,26,95.91,Month-to-month,Mailed check,0,2493.66
9635,9635,Male,1,67,40.94,Two year,Electronic check,0,2742.98
9636,9636,Male,1,36,29.33,Month-to-month,Mailed check,0,1055.88
9637,9637,Male,1,31,55.18,One year,Mailed check,0,1710.58
9638,9638,Female,1,40,33.58,Month-to-month,Electronic check,1,1343.2
9639,9639,Male,0,46,76.57,Two year,Mailed check,1,3522.22
9640,9640,Male,1,42,62.41,One year,Credit card,1,2621.22
9641,9641,Female,0,18,66.24,Month-to-month,Credit card,0,1192.32
9642,9642,Male,1,36,74.29,Two year,Bank transfer,1,2674.44
9643,9643,Female,0,50,118.21,Month-to-month,Credit card,0,5910.5
9644,9644,Female,1,61,99.26,Two year,Credit card,0,6054.86
9645,9645,Male,1,40,82.95,Two year,Electronic check,1,3318.0
9646,9646,Female,1,3,56.37,Two year,Credit card,0,169.11
9647,9647,Female,0,7,22.71,One year,Electronic check,0,158.97
9648,9648,Female,0,31,31.65,Month-to-month,Credit card,0,981.15
9649,9649,Female,0,65,93.09,Month-to-month,Electronic check,1,6050.85
9650,9650,Male,1,64,56.92,One year,Electronic check,0,3642.88
9651,9651,Female,0,3,53.44,One year,Mailed check,0,160.32
9652,9652,Male,1,35,108.9,Month-to-month,Credit card,0,3811.5
9653,9653,Female,1,15,68.45,One year,Electronic check,0,1026.75
9654,9654,Female,1,21,109.96,One year,Credit card,0,2309.16
9655,9655,Female,0,62,108.66,Month-to-month,Bank transfer,1,6736.92
9656,9656,Male,1,28,28.02,Two year,Mailed check,0,784.56
9657,9657,Male,0,4,114.54,One year,Mailed check,0,458.16
9658,9658,Male,1,13,27.7,Month-to-month,Electronic check,0,360.1
9659,9659,Female,1,51,116.35,Month-to-month,Credit card,0,5933.85
9660,9660,Female,1,48,65.26,Month-to-month,Mailed check,1,3132.48
