adult,original_language,original_title,popularity,release_date,video,vote_average,vote_count,genre_ids
False,ru,Светлый путь,6.4962,1940-10-07,False,4.3,8,"[35, 18]"
False,ta,தங்க மீன்கள்,6.7526,2013-08-30,False,7.4,11,[18]
False,ar,كازابلانكا,6.914,2019-06-04,False,6.636,22,"[28, 18]"
False,ja,ホノカアボーイ,5.4803,2009-03-14,False,5.7,7,"[18, 10749]"
False,ru,Цена возврата,5.781,1983-12-14,False,0.0,0,"[10752, 12]"
False,zh,港囧,6.9582,2015-09-25,False,5.616,73,"[28, 12, 80, 35, 10749]"
False,ja,綱引いちゃった！,6.5969,2012-11-22,False,5.6,5,[35]
False,en,Fear,6.1362,2021-04-26,False,5.5,20,"[27, 53, 28]"
False,ja,女子大生　ひだの戯れ,4.1771,1980-04-01,False,2.0,1,[]
False,en,The Station Agent,6.7617,2003-12-05,False,7.349,752,"[18, 35]"
False,ja,人魚の眠る家,6.597,2018-11-30,False,6.9,14,[18]
False,ja,宮澤賢治－その愛－,5.6063,1996-09-14,False,0.0,0,[18]
False,ja,シグナル　月曜日のルカ,5.571,2012-06-09,False,6.5,5,[10749]
False,ar,الأهطل,5.8349,1990-09-03,False,0.0,0,[35]
False,ru,Катерина Измайлова,3.9934,1966-11-19,False,3.7,6,"[18, 10402]"
False,fa,دختران بلا، مردان ناقلا,7.3709,1975-01-01,False,0.0,0,[]
False,ja,催眠,6.0414,1999-06-05,False,6.3,19,"[27, 53]"
False,en,Doll Shark,4.0705,2022-11-15,False,2.8,5,"[27, 35]"
False,ja,極鬼 最強極道伝説 極鬼,6.8847,2011-10-21,False,7.0,1,[]
False,en,The Christmas Choir,5.9349,2008-12-06,False,5.1,8,"[10770, 18, 10749]"
False,en,Forgotten Heroes,6.7024,1990-01-01,False,0.0,0,"[28, 10752]"
False,zh,蝙蝠别墅,5.8141,2013-09-30,False,0.0,0,"[53, 27, 9648]"
False,hi,वाह! लाइफ हो तोह ऐसी!,6.0636,2005-12-23,False,5.319,36,"[18, 35, 10751, 14]"
False,en,The Dictator,6.9446,2012-05-15,False,6.221,6260,[35]
False,cn,天劍絕刀(大結局),6.4348,1968-09-06,False,0.0,0,"[28, 12]"
False,ja,代紋 男で死にたい,6.6057,1969-03-15,False,0.0,0,"[28, 80]"
False,ml,ഡിയർ സ്റ്റുഡന്റസ്,5.6003,,False,0.0,0,"[35, 28, 10749]"
False,zh,終身大事,4.5931,1981-08-27,False,0.0,0,[35]
False,ru,Когда наступает сентябрь,5.8443,1975-11-06,False,6.0,6,"[18, 35]"
False,ja,猛烈ポルノ列島,5.8208,1975-01-14,False,0.0,0,[]
False,ja,しあわせはどこに,5.6305,1956-07-19,False,0.0,0,[18]
False,ja,つづり方兄妹,5.6928,1958-08-23,False,0.0,0,[18]
False,en,Simplemente vivir,6.7877,1970-10-08,False,5.0,3,[]
False,ko,파이란,6.7287,2001-04-28,False,7.147,119,"[18, 10749]"
False,ja,歌う若大将,6.526,1966-09-10,False,6.0,1,[10402]
False,ja,火星のカノン,5.8046,2002-09-28,False,3.917,6,"[18, 10749]"
False,ja,映画ドラえもん のび太と竜の騎士,6.5546,1987-03-14,False,6.792,36,"[16, 12, 10751, 14, 878]"
False,ja,悶える義妹　遺影の前で抱いて,6.0374,2016-07-22,False,2.7,3,[]
False,zh,无名,6.8033,2023-01-22,False,6.269,52,"[18, 9648, 36, 28]"
False,zh,花吃了那女孩,5.5625,2008-09-12,False,4.237,19,"[18, 10749]"
False,ko,판문점,5.407,2024-06-19,False,0.0,0,[99]
False,en,Trolls Band Together,6.6311,2023-10-12,False,7.251,958,"[16, 10751, 10402, 14, 35]"
False,fr,Adrienne Lecouvreur,5.9272,1913-01-01,False,0.0,0,[18]
False,en,大林巴,6.0441,1978-09-21,False,0.0,0,[]
False,en,Tiger Love,5.687,1924-06-30,False,0.0,0,"[18, 10749]"
False,de,Rosen für Afrika,7.1874,1992-06-07,False,3.8,5,"[18, 10770]"
False,zh,次は私の番,6.9783,2023-08-04,False,0.0,0,[]
False,fa,یک پارچه آقا,5.1608,1965-04-06,False,0.0,0,[12]
False,zh,梁山伯與祝英台,4.5874,1963-04-03,False,7.0,23,"[10402, 18, 10749]"
False,ja,男の紋章　俺は斬る,5.6584,1965-10-08,False,0.0,0,[80]
False,ja,図々しい奴,5.9974,1964-01-15,False,0.0,0,[35]
False,zh,木偶惊魂,6.7802,2023-07-18,False,6.0,1,"[27, 53]"
False,bn,দেবা,6.115,2002-07-18,False,0.0,0,[10749]
False,ko,싱글즈,6.0233,2003-07-11,False,6.25,12,"[35, 10749]"
False,ko,싱글즈,6.0233,2003-07-11,False,6.25,12,"[35, 10749]"
False,ko,사랑하기 때문에,6.9282,2017-01-04,False,7.0,32,"[18, 14, 10749]"
False,ja,ワールドアパートメントホラー,6.6675,1991-04-05,False,5.7,12,"[35, 27]"
False,ja,嬲られる姉,5.6229,1996-04-05,False,1.5,2,[18]
False,ja,わが道,6.0852,1974-09-07,False,5.7,3,[18]
False,th,อมนุษย์,7.2806,2004-04-06,False,3.3,3,[27]
False,hi,गोल माल,5.9922,1979-04-19,False,7.391,78,[35]
False,ru,Два холма. Фильм,8.1543,2022-06-09,False,6.167,36,"[35, 878]"
False,ja,シュウカツ,6.915,2016-04-02,False,0.0,0,[9648]
False,ru,Бумер. Фильм второй,6.9345,2006-03-07,False,5.939,82,"[80, 18]"
False,hi,हम किसी से कम नहीं,6.6317,2002-05-31,False,5.588,17,"[35, 28, 10749, 18]"
False,ja,のこされた子とのこした母と,6.7714,1962-05-27,False,0.0,0,[]
False,ru,Другая жизнь,6.8049,2017-12-05,False,0.0,0,[99]
False,en,越殺,5.6219,1994-01-01,False,0.0,0,[]
False,ko,사랑의 가위바위보,6.1955,2013-04-30,False,5.9,12,"[35, 10749]"
False,ja,武士道残酷物語,6.1703,1963-04-28,False,6.87,27,"[36, 28, 18]"
False,el,Τα Μάτια Που Τρώνε,5.6553,2000-09-01,False,0.0,0,[18]
False,hi,अनाड़ी नम्बर वन,6.0562,1999-04-09,False,5.6,8,[35]
False,ko,여배우는 오늘도,6.3858,2017-09-14,False,6.6,8,"[18, 35]"
False,en,The Game,7.6615,1997-09-12,False,7.566,7122,"[18, 53, 9648]"
False,cn,她來自胡志明市,6.9413,1992-11-19,False,2.5,5,"[53, 18, 10749]"
False,fr,"Mektoub, My Love: Canto Uno",6.0787,2018-03-21,False,6.7,322,"[10749, 18]"
False,hi,तकदीरवाला,4.0195,1995-05-12,False,5.2,8,"[35, 14, 28]"
False,ja,子象物語 地上に降りた天使,6.6997,1986-07-26,False,0.0,0,"[18, 10752]"
False,ko,원산공작,5.5808,1976-08-20,False,0.0,0,[10752]
False,ru,Подружка моя,5.8684,1985-01-01,False,4.0,1,[18]
False,ja,リング,7.5778,1995-08-11,False,6.0,51,"[27, 10770, 9648]"
False,cn,無敵幸運星,6.8545,1990-09-27,False,6.8,33,"[28, 35, 80]"
False,cs,Sobota,6.9184,1945-01-12,False,6.0,1,"[10749, 18]"
False,ja,劇場版 推しが武道館いってくれたら死ぬ,6.8675,2023-05-12,False,6.0,2,"[18, 35]"
False,de,Sehnsucht hat mich verführt,5.3018,1959-04-06,False,5.5,1,"[18, 10749]"
False,ja,俺にさわると危ないぜ,6.5931,1966-02-12,False,6.7,12,"[18, 28, 53, 80]"
False,tl,Dirty Ice Cream,6.4346,2024-05-10,False,5.3,10,[18]
False,en,Texas Home,5.8702,,False,0.0,0,[10402]
False,ja,続決着,5.7784,1968-03-30,False,0.0,0,[]
False,ja,超いんらん　色情不倫妻,6.5539,1993-01-08,False,2.0,2,[]
False,ru,Воительница,6.6749,1986-09-09,False,0.0,0,[18]
False,ja,チープ・フライト,6.671,2013-03-01,False,6.4,5,[35]
False,zh,绝密任务,5.6686,2024-06-05,False,0.0,0,"[10752, 80, 28]"
False,ja,離婚しない女,5.5565,1986-10-25,False,3.5,4,[18]
False,en,Texas Home,5.8702,,False,0.0,0,[10402]
False,ja,続決着,5.7784,1968-03-30,False,0.0,0,[]
False,ja,超いんらん　色情不倫妻,6.5539,1993-01-08,False,2.0,2,[]
False,ru,Воительница,6.6749,1986-09-09,False,0.0,0,[18]
False,ja,チープ・フライト,6.671,2013-03-01,False,6.4,5,[35]
False,zh,绝密任务,5.6686,2024-06-05,False,0.0,0,"[10752, 80, 28]"
False,ja,離婚しない女,5.5565,1986-10-25,False,3.5,4,[18]
False,cn,求戀期,6.1872,1997-07-10,False,3.0,1,"[10749, 35, 18]"
False,en,Zeroville,6.7677,2019-09-19,False,5.1,92,"[35, 18]"
False,en,Enola Holmes 3,6.5316,,False,0.0,0,"[12, 9648, 80]"
False,ar,حارة الضحك,5.7102,,False,0.0,0,[35]
False,cn,童黨之金牌少年犯,4.1528,1999-01-01,False,0.0,0,"[18, 80]"
False,el,"Ώρες αγάπης, ώρες πολέμου",5.6966,1970-01-01,False,0.0,0,"[18, 10752]"
False,ko,음란서생,4.4017,2006-02-23,False,5.447,19,"[10749, 35]"
False,en,Come Play with Me,6.3205,1977-04-28,False,4.6,27,[35]
False,zh,天台,7.2608,2013-07-19,False,5.7,36,"[28, 35, 18, 10402]"
False,ja,ルパン三世 盗まれたルパン 〜コピーキャットは真夏の蝶〜,6.8913,2004-07-30,False,6.6,31,"[28, 16, 35, 10770, 80]"
False,zh,八道樓子,6.0391,1976-04-16,False,6.0,18,"[10752, 28, 18]"
False,ja,夕闇ダリア,5.7415,2011-11-26,False,0.0,0,[]
False,ru,Преодоление,6.6657,1984-01-01,False,0.0,0,"[36, 10752]"
False,cn,黑色的假期,6.0869,1965-04-28,False,0.0,0,"[53, 80]"
False,cn,烹夫,6.7006,1993-10-14,False,2.2,5,"[80, 27]"
False,ja,秋の理由,5.901,2016-10-29,False,0.0,0,[18]
False,hi,ਪੰਜਾਬ '੯੫,5.31,,False,0.0,0,"[18, 36, 53]"
False,ko,동경특파원,5.9854,1968-12-21,False,0.0,0,[]
False,ja,黒下着の女 欲情の赤い蜜,4.1136,2015-02-20,False,0.0,0,[]
False,ja,ファンシイダンス,7.0697,1989-12-23,False,6.8,13,"[35, 18, 10402]"
False,fa,زخم کاری - نسخه سینمایی,5.4374,2023-09-05,False,7.0,1,"[18, 9648, 80]"
False,el,Εσχάτη Προδοσία,6.1557,1971-11-22,False,3.0,1,"[18, 10752]"
False,ru,Искусство смерти,6.5614,2022-09-15,False,0.0,0,[18]
False,th,ปิดเทอมใหญ่ หัวใจว้าวุ่น,6.0783,2008-03-20,False,7.3,24,"[35, 18, 10749]"
False,ja,電エース ザ・ファイナル ～気楽に生きよう～,5.507,2007-11-27,False,0.0,0,[]
False,nl,Pandabeer in Afrika,6.6806,2024-03-15,False,7.1,75,"[16, 12, 35, 10751]"
False,cn,黃大仙烏鼠,4.1197,1995-05-25,False,0.0,0,"[80, 28]"
False,ja,嵐電,6.9594,2019-05-24,False,4.5,4,[18]
False,ja,けっこう仮面３,5.5541,1993-04-23,False,5.813,8,"[35, 28]"
False,ja,ラーゼフォン 多元変奏曲,6.7793,2003-04-19,False,5.8,13,"[16, 878]"
False,en,爱的迷藏,5.5027,1976-06-25,False,0.0,0,[]
False,cn,高舉‧愛,6.1199,2012-03-22,False,0.0,0,"[10749, 18]"
False,ja,狂った脱獄,4.1068,1959-04-08,False,0.0,0,"[18, 80]"
False,ja,ラーゼフォン 多元変奏曲,6.7793,2003-04-19,False,5.8,13,"[16, 878]"
False,en,爱的迷藏,5.5027,1976-06-25,False,0.0,0,[]
False,cn,高舉‧愛,6.1199,2012-03-22,False,0.0,0,"[10749, 18]"
False,ja,狂った脱獄,4.1068,1959-04-08,False,0.0,0,"[18, 80]"
False,ru,Ноги – атавизм,6.5305,2012-06-06,False,7.3,3,[35]
False,ja,蜷川幸雄演出「パンドラの鐘」,6.2642,1999-11-16,False,0.0,0,[]
False,ja,沖田総司,5.8527,1974-11-02,False,5.7,3,"[28, 18]"
False,en,辣手強徒,5.9676,1972-04-20,False,0.0,0,[]
False,ko,수상한마사지샵,7.0077,2021-11-19,False,0.0,0,[18]
False,th,...คือฉัน,6.7123,1990-01-27,False,9.0,2,"[18, 10749]"
False,ja,独立愚連隊西へ,5.8131,1960-10-30,False,5.7,6,"[10752, 18]"
False,ru,Волки и овцы: Ход свиньёй,5.7283,2019-01-24,False,6.5,85,"[16, 12, 35, 10751]"
False,ko,스와핑: 두 여자,6.1933,2020-03-26,False,3.0,2,[10749]
False,en,Mary Regan,5.6803,1919-05-04,False,0.0,0,"[18, 80, 10749]"
False,ja,怪談蚊喰鳥,5.4832,1961-07-05,False,0.0,0,[27]
False,ja,春秋一刀流,6.1659,1939-06-01,False,0.0,0,[]
False,ar,أشغال شاقة,5.7955,1998-01-01,False,0.0,0,[18]
False,zh,寶刀美人,6.3711,1956-01-01,False,0.0,0,[12]
False,ja,国際秘密警察　絶体絶命,6.4066,1967-02-11,False,7.0,2,"[28, 35, 12, 878]"
False,ja,りりィ 私は泣いています,5.6811,2024-02-16,False,0.0,0,[99]
False,ja,りりィ 私は泣いています,5.6811,2024-02-16,False,0.0,0,[99]
False,es,El cazador,6.222,2020-05-28,False,6.281,73,[18]
False,en,Daughter of the Jungle,7.5017,1949-02-08,False,4.0,4,[12]
False,ja,下落合焼とりムービー,5.4341,1979-06-23,False,0.0,0,[35]
False,ko,동호회의 목적,6.8411,2016-06-16,False,6.7,3,[18]
False,zh,豬,7.2596,2014-07-03,False,0.0,0,[18]
False,es,El correo,7.1623,2024-01-19,False,6.437,166,"[53, 80]"
False,ta,டபுள் டக்கர்,6.0136,2024-04-05,False,5.0,1,"[14, 35]"
False,ar,اه .. واه من شربات,5.5699,1992-03-16,False,0.0,0,"[18, 10402]"
False,ta,நெஞ்சுக்கு நீதி,6.4974,2010-08-31,False,0.0,0,[]
False,bn,কলকাতা কলিং,3.9608,2014-11-21,False,0.0,0,[18]
False,tr,Senede Bir Gün,5.5764,1971-01-01,False,7.8,6,"[18, 10749]"
False,ru,Разрешите тебя поцеловать... снова,6.7459,2012-09-25,False,0.0,0,"[35, 10749]"
False,ja,揺れる電車の中で　女教師の淫らなアルバイト,4.8226,2009-09-25,False,5.2,13,"[18, 10749]"
False,en,American Virgin,6.9876,2000-06-02,False,3.167,15,[35]
False,cn,造口人,4.1707,2020-08-19,False,5.2,4,[18]
False,ja,はじまりの冒険者たち レジェンド・オブ・クリスタニア,6.7697,1995-07-29,False,5.8,18,"[16, 28, 14]"
False,fr,L’affaire Bojarski,6.4149,2026-01-14,False,6.78,50,"[36, 18, 80]"
False,en,Search for the Submarine I-52,4.8781,2000-02-15,False,0.0,0,[]
False,zh,北南西東,6.9167,1984-01-01,False,0.0,0,[]
False,ko,정직한 후보,6.5291,2020-02-12,False,6.235,34,[35]
False,zh,皇天后土,4.319,1981-02-05,False,7.0,8,[18]
False,ru,Незнакомый наследник,5.8487,1974-01-01,False,6.0,1,[35]
False,en,The Undead,4.4867,1957-03-01,False,4.4,45,"[27, 14]"
False,zh,这就是命,6.7227,2017-12-01,False,0.0,0,"[12, 10749, 35, 80]"
False,ja,高級ソープテクニック 究極の快楽,6.8954,1991-07-20,False,2.0,1,[]
False,ru,Отаман Хміль,6.9186,1924-01-22,False,0.0,0,[10749]
False,ru,Непослушник,5.4629,2022-02-03,False,6.8,25,"[35, 18]"
False,en,Phantasm II,6.1649,1988-07-08,False,6.2,379,"[28, 27, 878, 53]"
False,zh,虎虎虎,5.5727,1973-01-01,False,0.0,0,[28]
False,en,Stranger on the Run,7.3879,1967-10-31,False,5.5,17,"[10770, 37]"
False,ko,부러진 화살,6.5591,2011-10-09,False,6.727,33,"[18, 80]"
False,en,Stormy Crossing,5.9184,1958-08-01,False,4.8,5,[9648]
False,kn,ಮಾರ್ಕ್,6.6703,2025-12-25,False,0.0,0,"[28, 53]"
False,bg,"Само ти, сърце",5.9375,1987-02-16,False,0.0,0,[18]
False,ja,影の軍団 服部半蔵,5.9375,1980-02-23,False,8.0,1,"[28, 10752, 18]"
False,ja,乳房よ永遠なれ,6.8439,1955-11-23,False,7.6,23,"[18, 10749]"
False,zh,翅膀下的风,6.8788,2010-06-12,False,0.0,0,[18]
False,ru,Привидения,6.7009,1915-01-13,False,0.0,0,[18]
False,hi,जाने तू...या जाने ना,6.5116,2008-07-04,False,6.806,165,"[18, 35, 10749]"
False,ja,仮面ライダー対ショッカー,6.096,1972-03-17,False,5.8,4,"[878, 28, 12]"
False,hi,द पावर,6.3716,2021-01-14,False,6.4,14,"[18, 28]"
False,en,A Sister of Six,5.4146,1916-10-29,False,7.5,2,"[12, 18, 37]"
False,te,Political Rowdy,6.9741,2005-09-29,False,2.0,1,[28]
False,zh,王的盛宴,7.2054,2012-05-07,False,6.224,29,"[28, 36]"
False,ja,Zero WOMAN ＩＩ　警視庁０課の女,5.8286,1995-09-05,False,4.429,7,"[28, 53]"
False,ja,翁　生命の舞,5.4306,2020-04-19,False,0.0,0,[]
False,en,Never Fear,6.7857,1950-01-04,False,6.154,27,"[18, 10749]"
False,en,The Woman Hunter,5.7141,1972-09-19,False,4.538,13,"[80, 18, 53, 10770, 27]"
False,ja,捜査線 LINE OVER,6.2287,2010-08-28,False,0.0,0,[]
False,ja,ジゴロ・コップ　六本木・赤坂　美少年倶楽部,6.0944,1991-09-27,False,0.0,0,[28]
False,cn,傲氣雄鷹,6.2008,1989-04-05,False,8.667,3,"[28, 18]"
False,zh,忍者兵,4.7572,1997-06-01,False,6.7,3,"[35, 28, 12]"
False,zh,沙河悲歌,6.2527,2000-06-24,False,0.0,0,[18]
False,ja,ソーラン渡り鳥,3.9447,1962-05-27,False,0.0,0,[]
False,ru,Чужой бумажник,5.9954,1962-01-08,False,0.0,0,[35]
False,ko,화녀,6.606,1971-04-01,False,4.9,8,"[80, 18, 27]"
False,ja,愛Robot したたる淫行知能,5.6227,2015-10-09,False,2.0,1,[]
False,ja,日本極道戦争　第三章,6.7383,2019-07-25,False,0.5,1,[]
False,ml,ബ്രോമാൻസ്,6.408,2025-02-14,False,5.167,9,"[35, 28]"
False,ja,暴行！,6.6442,1976-10-20,False,2.0,2,[53]
False,ja,浪花の恋の物語,6.8891,1959-09-13,False,5.0,7,[10749]
False,zh,的士判官,7.4764,1993-10-14,False,6.2,25,"[80, 18, 53]"
False,zh,空山靈雨,6.87,1979-07-11,False,7.2,44,"[28, 12, 18]"
False,ja,検事の死命,6.5656,2016-01-17,False,0.0,0,[]
False,fa,مغربی,5.6103,1973-01-01,False,0.0,0,[]
False,ja,はるか、ノスタルジィ,6.9189,1993-02-20,False,6.0,3,[18]
False,cn,嚇死你！,6.9165,2008-04-03,False,2.5,2,[27]
False,en,Bride Hard,6.8301,2025-06-19,False,5.674,152,"[28, 35]"
False,en,The Train Makers,7.0719,1981-01-01,False,0.0,0,[99]
False,ja,東京マリーゴールド,4.594,2001-05-12,False,6.1,12,"[10749, 18]"
False,cn,天賜良緣,6.0298,1987-04-16,False,3.5,2,"[35, 10749, 14]"
False,ko,나는 공무원이다,5.421,2011-02-01,False,6.35,10,"[10402, 35]"
False,ru,Белая птица,5.6679,2011-07-07,False,0.0,0,[99]
False,ko,오부자,6.2468,1969-04-19,False,0.0,0,"[10402, 35, 10749]"
False,ja,あらしのよるに,6.9004,2005-12-10,False,7.1,52,"[12, 16, 18, 10749]"
False,he,בתי אהובתי,5.9175,2023-07-18,False,7.0,1,[18]
False,ja,銀河鉄道の父,6.2036,2023-05-05,False,6.0,6,[18]
False,ja,稲垣家の喪主,6.4835,2017-03-18,False,0.0,0,"[10770, 10751, 35]"
False,cn,鐵漢柔情,4.2152,1990-01-01,False,0.0,0,"[28, 18]"
False,en,Ouija Nazi,6.3822,2014-02-04,False,3.5,2,[27]
False,ja,ゴジラ・ミニラ・ガバラ オール怪獣大進撃,6.4883,1969-12-20,False,5.1,206,"[14, 878, 10751]"
False,en,The Mortuary Assistant,5.1161,2026-02-13,False,0.0,0,[27]
False,ko,마스터,6.2542,2016-12-21,False,6.96,101,"[80, 28]"
False,ru,Трактористы,5.897,1939-07-03,False,4.5,13,"[10749, 18, 35]"
False,te,కన్నప్ప,5.9394,2025-06-26,False,4.8,8,"[14, 36, 18]"
False,ru,Анненковщина,4.1198,1933-10-19,False,0.0,0,"[10752, 18]"
False,sh,U mreži,6.2328,1956-01-01,False,0.0,0,"[10749, 18]"
False,el,Ο Σπόρος,6.5317,2015-09-19,False,0.0,0,"[878, 18]"
False,zh,杏林春暖,6.8938,1992-04-11,False,5.3,3,[18]
False,mk,Малина,5.5223,2018-09-28,False,0.0,0,[18]
False,ja,ワンダフルワールドエンド,6.97,2015-01-17,False,6.5,8,[18]
False,en,Illicit Behavior,5.6037,1992-06-03,False,4.2,10,[53]
False,en,孽慾隔牆花,5.79,1992-01-01,False,0.0,0,[]
False,ko,마음이...,5.5771,2006-10-25,False,7.2,14,[18]
False,ar,المخبر,5.6846,1986-03-04,False,0.0,0,[]
False,ja,アトランタ・ブギ,5.7864,1996-11-09,False,5.0,3,[]
False,ko,안녕! 유에프오,6.9927,2004-01-30,False,7.2,5,"[35, 10749]"
False,en,The Robe,6.229,1953-09-16,False,6.807,270,"[18, 36]"
False,cn,猛鬼狐狸精,6.8606,1991-06-28,False,6.5,4,"[28, 27, 14, 35]"
False,cn,猛鬼狐狸精,6.8606,1991-06-28,False,6.5,4,"[28, 27, 14, 35]"
False,ja,鬼平犯科帳スペシャル山吹屋お勝,5.5957,2005-02-08,False,0.0,0,"[18, 80]"
False,ja,トニー滝谷,6.854,2004-08-11,False,6.7,84,[18]
False,ml,പുഷ്പക വിമാനം,6.5268,2024-10-04,False,0.0,0,"[28, 35, 14]"
False,es,Los perturbados,6.812,1972-07-14,False,3.7,6,[]
False,ja,スクール・ウォーズ　ＨＥＲＯ　,5.7461,2004-09-18,False,0.0,0,[18]
False,en,Dinosaur Island,4.5498,2014-12-01,False,5.4,139,"[12, 878, 10751]"
False,ja,海兵四号生徒,6.2948,1971-10-30,False,0.0,0,[]
False,de,Shooting Underground,5.7973,2019-01-01,False,0.0,0,[99]
False,en,Barbarian,5.6896,2022-09-08,False,6.844,3063,"[27, 53]"
False,te,మనమంతా,5.7441,2016-08-05,False,6.9,12,"[18, 10751, 53]"
False,ja,カラオケ,7.0568,1999-06-12,False,0.0,0,"[18, 35]"
False,ru,Пока безумствует мечта,5.6401,1978-07-01,False,4.0,2,"[35, 12]"
False,cn,拳击小子,5.8464,1982-01-01,False,7.0,1,"[18, 28, 12]"
False,ko,주유소 습격사건,7.4661,1999-10-02,False,6.568,111,"[28, 35]"
False,ru,Здесь наш дом,5.894,1974-02-04,False,5.0,1,[18]
False,es,Jugando a papás,6.9371,1978-01-01,False,3.6,5,[35]
False,ja,母を恋はずや,6.5216,1934-05-11,False,5.733,15,[18]
False,id,Tinggal Meninggal,6.4156,2025-08-14,False,8.4,8,"[35, 18]"
False,bn,খেলাঘর,6.8431,1999-06-24,False,0.0,0,"[80, 18, 10751]"
False,cn,拳击小子,5.8464,1982-01-01,False,7.0,1,"[18, 28, 12]"
False,ko,주유소 습격사건,7.4661,1999-10-02,False,6.568,111,"[28, 35]"
False,ru,Здесь наш дом,5.894,1974-02-04,False,5.0,1,[18]
False,es,Jugando a papás,6.9371,1978-01-01,False,3.6,5,[35]
False,ja,母を恋はずや,6.5216,1934-05-11,False,5.733,15,[18]
False,id,Tinggal Meninggal,6.4156,2025-08-14,False,8.4,8,"[35, 18]"
False,bn,খেলাঘর,6.8431,1999-06-24,False,0.0,0,"[80, 18, 10751]"
False,ru,Пядь земли,5.9736,1964-12-21,False,6.0,2,"[18, 10752]"
False,ko,롱 리브 더 킹: 목포 영웅,6.7075,2019-06-19,False,6.5,26,"[28, 80, 35]"
False,ja,あぶない刑事,5.9346,1987-12-12,False,8.8,5,"[28, 35]"
False,en,The Last Good Country,5.8905,2013-01-01,False,0.0,0,[18]
False,ja,遠くの空に消えた,6.4038,2007-08-18,False,7.0,1,"[18, 12]"
False,ja,広域暴力　流血の縄張,5.6344,1969-07-26,False,4.438,8,"[18, 28]"
False,ja,流れ板七人,6.6945,1997-01-15,False,6.0,1,[18]
False,en,The Woman in White,5.7179,1917-07-01,False,5.5,2,[18]
False,en,The Mask of Zorro,6.1893,1998-07-16,False,6.575,4235,"[28, 12]"
False,ja,五十万人の遺産,6.1551,1963-04-18,False,7.1,5,"[12, 28, 18]"
False,ja,君も出世ができる,6.8989,1964-05-30,False,7.5,2,"[10402, 35]"
False,ja,テニスの王子様,6.4527,2006-05-13,False,6.7,9,"[28, 35, 18]"
False,en,Moonfall,6.3193,2022-02-02,False,6.259,3447,"[878, 12, 28]"
False,en,Once Around,7.108,1991-01-18,False,6.0,60,"[35, 18, 10749]"
False,cn,冒險王,6.7243,1996-02-10,False,5.7,55,"[28, 35]"
False,cn,那一天我們會紅,6.0052,2025-05-05,False,0.0,0,[]
False,ml,ഒഴുകി ഒഴുകി ഒഴുകി,7.0404,,False,0.0,0,[]
False,ar,لواحظ,5.9846,1957-01-28,False,0.0,0,[]
False,ar,رجب فوق صفيح ساخن,6.7428,1979-01-18,False,7.4,10,[10751]
False,en,Alarum,6.6414,2025-01-16,False,5.7,381,"[28, 80, 53]"
False,ja,兵六夢物語,5.5391,1943-04-01,False,0.0,0,"[14, 35, 18, 10751]"
False,bg,Зарево над Драва,5.8442,1974-03-15,False,0.0,0,"[18, 10752]"
False,ja,乱暴と待機,6.3713,2010-10-09,False,6.2,10,"[10749, 35, 18]"
False,ja,赤線,5.7654,2004-07-10,False,0.0,0,[10749]
False,ja,花筐,7.1918,2017-12-16,False,7.0,32,"[18, 10749, 10752]"
False,ja,涙そうそう,6.5995,2006-09-30,False,6.9,24,[18]
False,ja,奇妙なサーカス,6.225,2005-12-24,False,7.212,203,"[9648, 27, 18]"
False,ja,佐賀のがばいばあちゃん,5.7509,2006-06-02,False,7.3,3,"[18, 35]"
False,en,High Anxiety,6.5478,1977-12-25,False,6.453,386,"[35, 9648, 53]"
False,ar,ظلموني الناس,5.7332,1950-08-14,False,0.0,0,[18]
False,ja,大魔神怒る,6.9183,1966-08-13,False,6.2,61,"[18, 14, 27]"
False,ja,言えない秘密,6.9225,2024-06-28,False,7.3,9,"[10749, 14, 18]"
False,ar,موعد على العشاء,5.6829,1981-11-16,False,7.5,11,"[18, 10749]"
False,ja,奇妙なサーカス,6.225,2005-12-24,False,7.212,203,"[9648, 27, 18]"
False,ja,佐賀のがばいばあちゃん,5.7509,2006-06-02,False,7.3,3,"[18, 35]"
False,en,High Anxiety,6.5478,1977-12-25,False,6.453,386,"[35, 9648, 53]"
False,ar,ظلموني الناس,5.7332,1950-08-14,False,0.0,0,[18]
False,ja,大魔神怒る,6.9183,1966-08-13,False,6.2,61,"[18, 14, 27]"
False,ja,言えない秘密,6.9225,2024-06-28,False,7.3,9,"[10749, 14, 18]"
False,ar,موعد على العشاء,5.6829,1981-11-16,False,7.5,11,"[18, 10749]"
False,cn,總是有愛在隔離,4.5687,2021-04-22,False,4.2,6,[35]
False,ru,Во власти золота,5.4776,1957-12-27,False,0.0,0,[18]
False,ru,Хочу верить,6.6689,1965-11-29,False,0.0,0,"[10752, 18]"
False,en,"Bright Lights, Big City",6.084,1988-04-01,False,5.668,134,"[18, 10749]"
False,ml,പെണ്ണ് കേസ്,6.3503,2026-01-10,False,0.0,0,"[80, 18]"
False,zh,保镖,6.5461,2025-10-01,False,7.0,1,"[28, 80]"
False,es,Un funeral de locos,6.0893,2025-04-11,False,5.4,54,[35]
False,ja,いもうとは幼な妻,5.7095,2013-12-25,False,0.0,0,"[10749, 18]"
False,en,A Day at the Races,5.6672,1937-06-11,False,7.108,223,"[35, 10402]"
