season,week,regime,judges_save,celebrity_name,judge_total,judge_percent,judge_rank,prior_p0,p_est,fan_rank,combined_metric,eliminated_this_week,in_bottom2,judge_choice_match,p_min,p_max,p_width,certainty_score
25,8,percent,0,Lindsey Stirling,27.0,0.17252396166134185,2,0.23955596129781645,0.23955596129781645,2,0.4120799229591583,0,,,0.0,0.9776337827476038,0.9776337827476038,1.0228768632694711
25,8,percent,0,Terrell Owens,25.5,0.16293929712460065,4,0.15081084890072502,0.09984130886455791,6,0.26278060598915853,1,,,0.0,0.17039320287539933,0.17039320287539933,5.868744259634522
25,8,percent,0,Victoria Arlen,24.0,0.15335463258785942,5,0.10262253259694258,0.10942697340129914,5,0.26278160598915856,0,,,0.009585664536741227,0.9872194472843451,0.9776337827476038,1.0228768632694711
25,9,percent,0,Drew Scott,24.0,0.17777777777777778,5,0.07693203103120794,0.1281103382204594,3,0.3058881159982372,0,,,0.029630629629629618,0.9814804814814815,0.9518498518518519,1.0505847613147297
25,9,percent,0,Frankie Muniz,25.5,0.18888888888888888,4,0.09496038760520649,0.11699922710934829,4,0.3058881159982372,0,,,0.01851951851851852,0.9703693703703704,0.9518498518518519,1.0505847613147297
25,9,percent,0,Jordan Fisher,29.0,0.21481481481481482,1,0.37202340348554747,0.3720234034855475,1,0.5868382183003623,0,,,0.0,0.9518498518518519,0.9518498518518519,1.0505847613147297
25,9,percent,0,Lindsey Stirling,28.5,0.2111111111111111,2,0.2843873225938151,0.2843873225938151,2,0.4954984337049262,0,,,0.0,0.9518498518518519,0.9518498518518519,1.0505847613147297
25,9,percent,0,Victoria Arlen,28.0,0.2074074074074074,3,0.17169685528422296,0.09847970859082972,5,0.30588711599823715,1,,,0.0,0.19259179259259254,0.19259179259259254,5.192302300301459
25,10,percent,0,Drew Scott,37.5,0.2397871457464638,4,0.09723404180259991,0.09723404180259991,4,0.3370211875490637,1,,,0.0,0.26021210425353614,0.26021210425353614,3.8430039980832778
25,10,percent,0,Frankie Muniz,38.8887,0.24866694332774683,3,0.11586256781012075,0.11586256781012075,3,0.3645295111378676,0,,,0.0,1.0,1.0,0.9999990000010001
25,10,percent,0,Jordan Fisher,40.0,0.2557729554628947,1,0.471784669650528,0.471784669650528,1,0.7275576251134227,0,,,0.0,1.0,1.0,0.9999990000010001
25,10,percent,0,Lindsey Stirling,40.0,0.2557729554628947,2,0.31511872073675135,0.31511872073675135,2,0.5708916761996461,0,,,0.0,1.0,1.0,0.9999990000010001
26,1,percent,0,Adam Rippon,24.0,0.11428571428571428,1,0.16303166033612762,0.16303166033612762,2,0.2773173746218419,0,,,0.0,0.9904751904761905,0.9904751904761905,1.0096153846153846
26,1,percent,0,Arike Ogunbowale,20.0,0.09523809523809523,7,0.05765223812798012,0.05765223812798012,7,0.15289033336607535,0,,,0.0,0.9904751904761905,0.9904751904761905,1.0096153846153846
26,1,percent,0,Chris Mazdzer,21.0,0.1,5,0.13211564985080596,0.13211564985080596,3,0.23211564985080596,0,,,0.0,0.9904751904761905,0.9904751904761905,1.0096153846153846
26,1,percent,0,Jamie Anderson,19.0,0.09047619047619047,8,0.05497281445708145,0.04481704525751481,10,0.13529323573370527,1,,,0.0,0.12222133333333336,0.12222133333333336,8.181810743808413
26,1,percent,0,Jennie Finch Daigle,21.0,0.1,6,0.0869090467607511,0.0869090467607511,6,0.1869090467607511,0,,,0.0,0.9904751904761905,0.9904751904761905,1.0096153846153846
26,1,percent,0,Johnny Damon,18.0,0.08571428571428572,9,0.04571052692048951,0.04571052692048951,9,0.13142481263477523,1,,,0.0,0.1264541375661376,0.1264541375661376,7.907942842393316
26,1,percent,0,Josh Norman,24.0,0.11428571428571428,2,0.1630515223478244,0.1630515223478244,1,0.2773372366335387,0,,,0.0,0.9904751904761905,0.9904751904761905,1.0096153846153846
26,1,percent,0,Kareem Abdul-Jabbar,17.0,0.08095238095238096,10,0.04418608558175768,0.05434185478132433,8,0.13529423573370528,0,,,0.009524809523809517,1.0,0.9904751904761905,1.0096153846153846
26,1,percent,0,Mirai Nagasu,23.0,0.10952380952380952,3,0.12465053255374799,0.12465053255374799,5,0.2341743420775575,0,,,0.0,0.9904751904761905,0.9904751904761905,1.0096153846153846
26,1,percent,0,Tonya Harding,23.0,0.10952380952380952,4,0.12771992306343413,0.12771992306343413,4,0.23724373258724366,0,,,0.0,0.9904751904761905,0.9904751904761905,1.0096153846153846
26,2,percent,0,Adam Rippon,37.0,0.1383177570093458,1,0.18960951609060372,0.18960951609060372,1,0.3279272730999495,0,,,0.0,0.9588745046728973,0.9588745046728973,1.0428882530909283
26,2,percent,0,Arike Ogunbowale,35.0,0.1308411214953271,3,0.14221677063872706,0.10097176851297188,7,0.23181289000829897,1,,,0.0,0.13911796795727638,0.13911796795727638,7.188092426814878
26,2,percent,0,Chris Mazdzer,33.0,0.1233644859813084,4,0.1557621252008666,0.1557621252008666,2,0.279126611182175,0,,,0.007477635514018684,0.966352140186916,0.9588745046728973,1.0428882530909283
26,2,percent,0,Jennie Finch Daigle,31.5,0.11775700934579439,6,0.07572402530020603,0.11405688066250459,5,0.231813890008299,0,,,0.0130851121495327,0.9719596168224299,0.9588745046728973,1.0428882530909283
26,2,percent,0,Josh Norman,31.5,0.11775700934579439,7,0.11435773948922294,0.11435773948922294,4,0.23211474883501731,0,,,0.0130851121495327,0.9719596168224299,0.9588745046728973,1.0428882530909283
26,2,percent,0,Kareem Abdul-Jabbar,29.5,0.1102803738317757,8,0.06824626754273926,0.06824626754273926,8,0.17852664137451496,1,,,0.0,0.15674146595460614,0.15674146595460614,6.379891970626568
26,2,percent,0,Mirai Nagasu,37.0,0.1383177570093458,2,0.1485462984741005,0.1485462984741005,3,0.2868640554834463,0,,,0.0,0.9588745046728973,0.9588745046728973,1.0428882530909283
26,2,percent,0,Tonya Harding,33.0,0.1233644859813084,5,0.10553725726353394,0.10844940402699058,6,0.231813890008299,0,,,0.007477635514018684,0.966352140186916,0.9588745046728973,1.0428882530909283
26,3,percent,0,Adam Rippon,41.0,0.1943127962085308,1,0.2619143846259033,0.2619143846259033,1,0.4562271808344341,0,,,0.0,0.999999,0.999999,1.0
26,3,percent,0,Chris Mazdzer,33.0,0.15639810426540285,5,0.14441149024989317,0.14441149024989317,3,0.300809594515296,1,,,0.0,0.2677717618483412,0.2677717618483412,3.7345097876921898
26,3,percent,0,Jennie Finch Daigle,29.0,0.13744075829383887,6,0.06507328470632816,0.06507328470632816,6,0.202514043000167,1,,,0.0,0.2819897713270142,0.2819897713270142,3.546215343481356
26,3,percent,0,Josh Norman,38.0,0.18009478672985782,2,0.25772113573375577,0.25772113573375577,2,0.43781592246361356,0,,,0.0,0.999999,0.999999,1.0
26,3,percent,0,Mirai Nagasu,35.0,0.16587677725118483,3,0.13724559386489849,0.13543935234205984,5,0.30131612959324466,1,,,0.0,0.2606627571090048,0.2606627571090048,3.8363599569456777
26,3,percent,0,Tonya Harding,35.0,0.16587677725118483,4,0.1336341108192212,0.13544035234205984,4,0.30131712959324464,0,,,1e-06,1.0,0.999999,1.0
26,4,percent,0,Adam Rippon,29.0,0.3391812865497076,1,0.42876222379477014,0.42876222379477014,1,0.7679435103444777,0,,,,,,
26,4,percent,0,Josh Norman,28.5,0.3333333333333333,2,0.41645492766782577,0.41645492766782577,2,0.749788261001159,0,,,,,,
26,4,percent,0,Tonya Harding,28.0,0.32748538011695905,3,0.15478284853740404,0.15478284853740404,3,0.4822682286543631,0,,,,,,
27,1,percent,0,Alexis Ren,22.0,0.08627450980392157,3,0.10429699706998549,0.10429699706998549,5,0.19057150687390706,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Bobby Bones,20.0,0.0784313725490196,5,0.10661650195230492,0.10661650195230492,3,0.18504787450132454,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Danelle Umstead,18.0,0.07058823529411765,9,0.056543629939072616,0.056543629939072616,9,0.12713186523319026,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,DeMarcus Ware,23.0,0.09019607843137255,1,0.11454992963639814,0.11454992963639814,1,0.20474600806777069,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Evanna Lynch,18.0,0.07058823529411765,10,0.052502599197229924,0.052502599197229924,10,0.12309083449134757,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Joe Amabile,14.0,0.054901960784313725,13,0.023106299315874556,0.02688175527880114,12,0.08178371606311487,0,,,0.013726490196078437,1.0,0.9862735098039216,1.0139165009940356
27,1,percent,0,John Schneider,18.0,0.07058823529411765,11,0.03498425127700184,0.03498425127700184,11,0.10557248657111948,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Juan Pablo Di Pace,22.0,0.08627450980392157,4,0.10664346707039421,0.10664346707039421,2,0.19291797687431578,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Mary Lou Retton,20.0,0.0784313725490196,6,0.09385751807295284,0.09385751807295284,7,0.17228889062197245,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Milo Manheim,20.0,0.0784313725490196,7,0.0981556200899866,0.0981556200899866,6,0.1765869926390062,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Nancy McKeon,19.5,0.07647058823529412,8,0.08608203956803358,0.08608203956803358,8,0.1625526278033277,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,1,percent,0,Nikki Glaser,17.5,0.06862745098039216,12,0.016930721045649286,0.013155265082722698,13,0.08178271606311487,1,,,0.0,0.08521777978883864,0.08521777978883864,11.734502682130318
27,1,percent,0,Tinashe,23.0,0.09019607843137255,2,0.105730425765116,0.105730425765116,4,0.19592650419648855,0,,,0.0,0.9862735098039216,0.9862735098039216,1.0139165009940356
27,2,percent,0,Alexis Ren,24.5,0.09057301293900184,4,0.10017027946279833,0.10017027946279833,6,0.19074329240180016,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Bobby Bones,19.5,0.07208872458410351,10,0.053117814044628925,0.053117814044628925,10,0.12520653862873243,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Danelle Umstead,18.5,0.06839186691312385,11,0.02734210561457006,0.026897249750469785,12,0.09528911666359363,1,,,0.0,0.09827388308687614,0.09827388308687614,10.175539960866587
27,2,percent,0,DeMarcus Ware,23.5,0.08687615526802218,6,0.11154348373938962,0.11154348373938962,3,0.1984196390074118,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Evanna Lynch,24.0,0.08872458410351201,5,0.10765733385198074,0.10765733385198074,4,0.19638191795549276,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Joe Amabile,17.5,0.06469500924214418,12,0.030150251557349184,0.03059510742144946,11,0.09529011666359363,0,,,0.0036978576709796726,1.0,0.9963021423290204,1.0037105751391464
27,2,percent,0,John Schneider,21.5,0.07948243992606285,8,0.0794172247364444,0.0794172247364444,8,0.15889966466250727,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Juan Pablo Di Pace,26.0,0.09611829944547134,1,0.1150057120772871,0.1150057120772871,2,0.21112401152275845,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Mary Lou Retton,23.0,0.08502772643253234,7,0.08378362447102357,0.08378362447102357,7,0.16881135090355592,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Milo Manheim,26.0,0.09611829944547134,2,0.1153173412455178,0.1153173412455178,1,0.21143564069098914,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Nancy McKeon,20.5,0.07578558225508318,9,0.07384094048308903,0.07384094048308903,9,0.14962652273817223,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,2,percent,0,Tinashe,26.0,0.09611829944547134,3,0.10265388871592122,0.10265388871592122,5,0.19877218816139258,0,,,0.0,0.9963021423290204,0.9963021423290204,1.0037105751391464
27,3,percent,0,Alexis Ren,26.0,0.0959409594095941,5,0.08906009577359288,0.0890600957735929,6,0.185001055183187,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,3,percent,0,Bobby Bones,23.0,0.08487084870848709,8,0.07407642774326363,0.07407642774326366,8,0.15894727645175075,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,3,percent,0,DeMarcus Ware,26.0,0.0959409594095941,6,0.12507719327321354,0.12507719327321357,4,0.22101815268280767,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,3,percent,0,Evanna Lynch,27.0,0.0996309963099631,2,0.13313720567810558,0.1331372056781056,2,0.2327682019880687,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,3,percent,0,Joe Amabile,18.0,0.06642066420664207,11,0.034845439190070875,0.05451629161366317,9,0.12093695582030524,0,,,0.014761147601476008,0.996308963099631,0.9815478154981551,1.0187980304295723
27,3,percent,0,John Schneider,21.0,0.07749077490774908,10,0.039136450880425694,0.043446180912556163,10,0.12093695582030525,0,,,0.0036910369003689955,0.985238852398524,0.9815478154981551,1.0187980304295723
27,3,percent,0,Juan Pablo Di Pace,30.0,0.11070110701107011,1,0.13326421685218356,0.1332642168521836,1,0.2439653238632537,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,3,percent,0,Mary Lou Retton,24.0,0.08856088560885608,7,0.07974080758944817,0.0797408075894482,7,0.1683016931983043,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,3,percent,0,Milo Manheim,27.0,0.0996309963099631,3,0.1324646540983534,0.13246465409835342,3,0.23209565040831653,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,3,percent,0,Nancy McKeon,22.0,0.08118081180811808,9,0.06373572646790988,0.03975514401218717,11,0.12093595582030525,1,,,0.0,0.10063646091915465,0.10063646091915465,9.936657690552552
27,3,percent,0,Tinashe,27.0,0.0996309963099631,4,0.09546178245343268,0.0954617824534327,5,0.1950927787633958,0,,,0.0,0.9815478154981551,0.9815478154981551,1.0187980304295723
27,4,percent,0,Alexis Ren,25.0,0.10775862068965517,4,0.10075554621828811,0.10075554621828813,5,0.20851416690794328,0,,,0.004311344827586216,0.8706826551724136,0.8663713103448274,1.1542381815065015
27,4,percent,0,Bobby Bones,20.0,0.08620689655172414,9,0.045479104685938916,0.06479596589127366,8,0.15100286244299782,0,,,0.02586306896551724,0.8922343793103447,0.8663713103448274,1.1542381815065015
27,4,percent,0,DeMarcus Ware,22.0,0.09482758620689655,7,0.12392704623340162,0.1239270462334016,4,0.21875463244029814,0,,,0.017242379310344835,0.8836136896551723,0.8663713103448274,1.1542381815065015
27,4,percent,0,Evanna Lynch,24.0,0.10344827586206896,5,0.1278111739473573,0.12781117394735733,3,0.2312594498094263,0,,,0.008621689655172416,0.8749929999999998,0.8663713103448274,1.1542381815065015
27,4,percent,0,Joe Amabile,15.0,0.06465517241379311,10,0.03807875826638825,0.0863476900292047,7,0.15100286244299782,0,,,0.047414793103448274,0.9137861034482757,0.8663713103448274,1.1542381815065015
27,4,percent,0,John Schneider,21.0,0.09051724137931035,8,0.05928783801030292,0.06048562106368749,9,0.15100286244299782,0,,,0.021552724137931037,0.8879240344827585,0.8663713103448274,1.1542381815065015
27,4,percent,0,Juan Pablo Di Pace,24.0,0.10344827586206896,6,0.09620421488000241,0.09620421488000243,6,0.1996524907420714,0,,,0.008621689655172416,0.8749929999999998,0.8663713103448274,1.1542381815065015
27,4,percent,0,Mary Lou Retton,26.0,0.11206896551724138,2,0.14556908869384147,0.1455690886938415,2,0.2576380542110829,0,,,1e-06,0.8663723103448274,0.8663713103448274,1.1542381815065015
27,4,percent,0,Milo Manheim,29.0,0.125,1,0.15517075611718673,0.15517075611718675,1,0.2801707561171868,0,,,0.0,0.8663713103448274,0.8663713103448274,1.1542381815065015
27,4,percent,0,Tinashe,26.0,0.11206896551724138,3,0.10771647294729225,0.03893289692575646,10,0.15100186244299785,1,,,0.0,0.08793013448275859,0.08793013448275859,11.372536086135435
27,5,percent,0,Alexis Ren,29.0,0.13063063063063063,1,0.15384334816887602,0.15384334816887602,4,0.28447397879950664,0,,,,,,
27,5,percent,0,Bobby Bones,21.0,0.0945945945945946,8,0.04495631070753168,0.04495631070753168,8,0.13955090530212627,0,,,,,,
27,5,percent,0,DeMarcus Ware,26.0,0.11711711711711711,4,0.1686223962264548,0.1686223962264548,2,0.28573951334357195,0,,,,,,
27,5,percent,0,Evanna Lynch,24.0,0.10810810810810811,6,0.09846791063246353,0.09846791063246353,6,0.20657601874057163,0,,,,,,
27,5,percent,0,Joe Amabile,17.0,0.07657657657657657,9,0.03678812663270373,0.03678812663270373,9,0.1133647032092803,0,,,,,,
27,5,percent,0,John Schneider,24.0,0.10810810810810811,7,0.06337437753197528,0.06337437753197528,7,0.1714824856400834,0,,,,,,
27,5,percent,0,Juan Pablo Di Pace,29.0,0.13063063063063063,2,0.16027697054128587,0.16027697054128587,3,0.2909076011719165,0,,,,,,
27,5,percent,0,Mary Lou Retton,25.0,0.11261261261261261,5,0.10264387903402941,0.10264387903402941,5,0.215256491646642,0,,,,,,
27,5,percent,0,Milo Manheim,27.0,0.12162162162162163,3,0.17102668052467956,0.17102668052467956,1,0.2926483021463012,0,,,,,,
27,6,percent,0,Alexis Ren,27.0,0.11790393013100436,4,0.08827516465008169,0.08827516465008169,5,0.20617909478108604,0,,,0.0,0.960695689956332,0.960695689956332,1.040911257897073
27,6,percent,0,Bobby Bones,22.0,0.09606986899563319,7,0.06273462469432584,0.06273462469432584,6,0.15880449368995903,0,,,0.008734624454148463,0.9694303144104804,0.960695689956332,1.040911257897073
27,6,percent,0,DeMarcus Ware,26.0,0.11353711790393013,5,0.16420947905619587,0.16420947905619587,4,0.277746596960126,0,,,0.0,0.960695689956332,0.960695689956332,1.040911257897073
27,6,percent,0,Evanna Lynch,29.0,0.12663755458515283,3,0.1650256594014052,0.1650256594014052,3,0.29166321398655803,0,,,0.0,0.960695689956332,0.960695689956332,1.040911257897073
27,6,percent,0,Joe Amabile,22.0,0.09606986899563319,8,0.05151654931917271,0.05151654931917271,8,0.1475864183148059,0,,,0.008734624454148463,0.9694303144104804,0.960695689956332,1.040911257897073
27,6,percent,0,John Schneider,19.0,0.08296943231441048,9,0.027898904386795247,0.06011587631617933,7,0.14308530863058982,0,,,0.021835061135371175,0.9825307510917032,0.960695689956332,1.040911257897073
27,6,percent,0,Juan Pablo Di Pace,30.0,0.13100436681222707,1,0.18304965648961952,0.18304965648961952,2,0.3140540233018466,0,,,0.0,0.960695689956332,0.960695689956332,1.040911257897073
27,6,percent,0,Mary Lou Retton,24.0,0.10480349344978165,6,0.07049778711019224,0.03828081518080815,9,0.1430843086305898,1,,,0.0,0.11741783988355167,0.11741783988355167,8.516520866598023
27,6,percent,0,Milo Manheim,30.0,0.13100436681222707,2,0.18679217489221164,0.18679217489221164,1,0.3177965417044387,0,,,0.0,0.960695689956332,0.960695689956332,1.040911257897073
27,7,percent,0,Alexis Ren,27.5,0.12643678160919541,4,0.06828065766900307,0.07043662524633304,8,0.19687340685552845,0,,,0.0,0.9816071954022989,0.9816071954022989,1.0187364008204551
27,7,percent,0,Bobby Bones,26.5,0.12183908045977011,6,0.07184383006069871,0.07503432639575833,5,0.19687340685552845,0,,,0.0022998505747126438,0.9839070459770115,0.9816071954022989,1.0187364008204551
27,7,percent,0,DeMarcus Ware,26.5,0.12183908045977011,7,0.10604002102107211,0.0750333263957583,6,0.19687240685552843,1,,,0.0,0.14614035796387526,0.14614035796387526,6.842689940291853
27,7,percent,0,Evanna Lynch,29.5,0.135632183908046,1,0.23216373722585734,0.23216373722585734,1,0.36779592113390336,0,,,0.0,0.9816071954022989,0.9816071954022989,1.0187364008204551
27,7,percent,0,Joe Amabile,23.5,0.10804597701149425,8,0.043517577304558096,0.08882742984403419,4,0.19687340685552845,0,,,0.016092954022988507,0.9977001494252874,0.9816071954022989,1.0187364008204551
27,7,percent,0,John Schneider,27.0,0.12413793103448276,5,0.09238409764759754,0.07273447582104568,7,0.19687240685552843,1,,,0.0,0.1441699146141215,0.1441699146141215,6.936211805803791
27,7,percent,0,Juan Pablo Di Pace,28.0,0.12873563218390804,3,0.15967619732939586,0.15967619732939586,3,0.2884118295133039,0,,,0.0,0.9816071954022989,0.9816071954022989,1.0187364008204551
27,7,percent,0,Milo Manheim,29.0,0.13333333333333333,2,0.22609388174181727,0.22609388174181727,2,0.35942721507515063,0,,,0.0,0.9816071954022989,0.9816071954022989,1.0187364008204551
27,8,percent,0,Alexis Ren,29.0,0.18012422360248448,2,0.12210547008371142,0.14337890884328888,4,0.32350313244577333,0,,,0.006212180124223587,0.9316740186335404,0.9254618385093168,1.0805404154430915
27,8,percent,0,Bobby Bones,22.5,0.13975155279503104,6,0.06245370779010175,0.18375157965074235,3,0.3235031324457734,0,,,0.046584850931677024,0.9720466894409939,0.925461838509317,1.0805404154430913
27,8,percent,0,Evanna Lynch,29.0,0.18012422360248448,3,0.21965966735522674,0.21965966735522674,1,0.3997838909577112,0,,,0.006212180124223587,0.9316740186335405,0.925461838509317,1.0805404154430913
27,8,percent,0,Joe Amabile,23.0,0.14285714285714285,5,0.1264969575484091,0.1264969575484091,6,0.26935410040555197,1,,,0.0,0.21987497639751552,0.21987497639751552,4.548018461971908
27,8,percent,0,Juan Pablo Di Pace,30.0,0.18633540372670807,1,0.2797380393392834,0.1371667287190653,5,0.32350213244577336,1,,,0.0,0.18509236770186335,0.18509236770186335,5.4026787259645985
27,8,percent,0,Milo Manheim,27.5,0.17080745341614906,4,0.1895461578832676,0.18954615788326762,2,0.3603536112994167,0,,,0.015528950310559007,0.940990788819876,0.925461838509317,1.0805404154430913
27,9,percent,0,Alexis Ren,28.5,0.24675324675324675,3,0.06314925127784744,0.06314925127784744,4,0.3099024980310942,0,,,,,,
27,9,percent,0,Bobby Bones,27.0,0.23376623376623376,4,0.10728116015508395,0.10728116015508395,3,0.3410473939213177,0,,,,,,
27,9,percent,0,Evanna Lynch,30.0,0.2597402597402597,1,0.45386865250756686,0.45386865250756686,1,0.7136089122478266,0,,,,,,
27,9,percent,0,Milo Manheim,30.0,0.2597402597402597,2,0.3757009360595017,0.3757009360595017,2,0.6354411957997614,0,,,,,,
28,1,rank,1,Ally Brooke,16.0,0.08121827411167512,7,0.08272909241067831,0.08272909196074778,7,14.0,0,,,,,,
28,1,rank,1,Hannah Brown,20.0,0.10152284263959391,2,0.08792507472461919,0.08792507433435486,2,4.0,0,,,,,,
28,1,rank,1,James Van Der Beek,21.0,0.1065989847715736,1,0.08927428233391084,0.08927428202693216,1,2.0,0,,,,,,
28,1,rank,1,Karamo Brown,17.0,0.08629441624365482,5,0.08399856782869608,0.08399856762385706,5,10.0,0,,,,,,
28,1,rank,1,Kate Flannery,15.0,0.07614213197969544,9,0.08147880265116175,0.08147880253394624,9,18.0,0,,,,,,
28,1,rank,1,Kel Mitchell,16.0,0.08121827411167512,8,0.08272909241067831,0.08272909237439324,8,16.0,0,,,,,,
28,1,rank,1,Lamar Odom,11.0,0.05583756345177665,12,0.07666376645287039,0.07666376649590934,12,24.0,0,,,,,,
28,1,rank,1,Lauren Alaina,19.0,0.09644670050761421,3,0.08659625777124075,0.08659625790645203,3,6.0,0,,,,,,
28,1,rank,1,Mary Wilson,17.0,0.08629441624365482,6,0.08399856782869608,0.08399856804384989,6,12.0,0,,,,,,
28,1,rank,1,Ray Lewis,15.0,0.07614213197969544,10,0.08147880265116175,0.08147880294134024,10,20.0,0,,,,,,
28,1,rank,1,Sailor Brinkley-Cook,18.0,0.09137055837563451,4,0.08528752330856382,0.08528752369759421,4,8.0,0,,,,,,
28,1,rank,1,Sean Spicer,12.0,0.06091370558375635,11,0.07784016962772272,0.07784017006062294,11,22.0,0,,,,,,
28,2,rank,1,Ally Brooke,20.0,0.091324200913242,3,0.09265640133435714,0.0926564008789408,3,6.0,0,0.0,0.0,,,,
28,2,rank,1,Hannah Brown,24.0,0.1095890410958904,1,0.09787513782335722,0.09787513744016538,1,2.0,0,0.0,0.0,,,,
28,2,rank,1,James Van Der Beek,20.0,0.091324200913242,4,0.09265640133435714,0.09265640106425357,4,8.0,0,0.0,0.0,,,,
28,2,rank,1,Karamo Brown,19.0,0.0867579908675799,6,0.091395789602597,0.09139578942756406,6,12.0,0,0.0,0.0,,,,
28,2,rank,1,Kate Flannery,21.0,0.0958904109589041,2,0.09393440054036703,0.09393440045440678,2,4.0,0,0.0,0.0,,,,
28,2,rank,1,Kel Mitchell,20.0,0.091324200913242,5,0.09265640133435714,0.0926564013422228,5,10.0,0,0.0,0.0,,,,
28,2,rank,1,Lamar Odom,12.0,0.0547945205479452,12,0.08303888572738607,0.08303888581747418,11,23.0,0,1.0,0.0,,,,
28,2,rank,1,Lauren Alaina,19.0,0.0867579908675799,7,0.091395789602597,0.09139578979314725,7,14.0,0,0.0,0.0,,,,
28,2,rank,1,Mary Wilson,15.0,0.0684931506849315,10,0.08652253422081792,0.08652253448773047,10,20.0,1,1.0,0.0,,,,
28,2,rank,1,Sailor Brinkley-Cook,18.0,0.0821917808219178,8,0.09015232878448523,0.09015232915274764,8,16.0,0,0.0,0.0,,,,
28,2,rank,1,Sean Spicer,16.0,0.0730593607305936,9,0.08771592969532105,0.08771593014134697,9,18.0,0,0.0,0.0,,,,
28,3,rank,1,Ally Brooke,24.0,0.12121212121212122,1,0.10638297257310214,0.10638297210216176,1,2.0,0,,,,,,
28,3,rank,1,Hannah Brown,21.0,0.10606060606060606,5,0.10165563627919909,0.10165563593084148,5,10.0,0,,,,,,
28,3,rank,1,James Van Der Beek,23.0,0.11616161616161616,3,0.10478325899805767,0.10478325874376544,3,6.0,0,,,,,,
28,3,rank,1,Karamo Brown,16.0,0.08080808080808081,8,0.09423893422493958,0.09423893409047565,8,16.0,0,,,,,,
28,3,rank,1,Kate Flannery,24.0,0.12121212121212122,2,0.10638297257310214,0.10638297252769364,2,4.0,0,,,,,,
28,3,rank,1,Kel Mitchell,20.0,0.10101010101010101,6,0.10012700911827,0.10012700917565877,6,12.0,0,,,,,,
28,3,rank,1,Lamar Odom,12.0,0.06060606060606061,10,0.08869711381633581,0.08869711395587056,10,20.0,0,,,,,,
28,3,rank,1,Lauren Alaina,20.0,0.10101010101010101,7,0.10012700911827,0.1001270093759128,7,14.0,0,,,,,,
28,3,rank,1,Sailor Brinkley-Cook,23.0,0.11616161616161616,4,0.10478325899805767,0.104783259372465,4,8.0,0,,,,,,
28,3,rank,1,Sean Spicer,15.0,0.07575757575757576,9,0.09282183430066583,0.0928218347251549,9,18.0,0,,,,,,
28,4,rank,1,Ally Brooke,32.0,0.11347517730496454,1,0.10401518415037776,0.10401518368789428,1,2.0,0,0.0,1.0,,,,
28,4,rank,1,Hannah Brown,32.0,0.11347517730496454,2,0.10401518415037776,0.10401518379190948,2,4.0,0,0.0,1.0,,,,
28,4,rank,1,James Van Der Beek,28.0,0.09929078014184398,6,0.09968185839159821,0.09968185814774574,6,12.0,0,0.0,1.0,,,,
28,4,rank,1,Karamo Brown,28.0,0.09929078014184398,7,0.09968185839159821,0.0996818582474276,7,14.0,0,0.0,1.0,,,,
28,4,rank,1,Kate Flannery,26.0,0.09219858156028368,8,0.09758337128216989,0.09758337123861771,8,16.0,0,0.0,1.0,,,,
