Year,Month,Category,Series,Monthly Sales
2025,8,SUV,传祺GS4,1354
2025,8,SUV,捷途X90 PLUS,1352
2025,8,SUV,凯迪拉克XT4,1328
2025,8,SUV,极石01,1286
2025,8,SUV,智界R7,1235
2025,8,SUV,红旗HS3,1227
2025,8,SUV,宝骏云海,1217
2025,8,SUV,捷途大圣,1215
2025,8,SUV,小鹏G9,1206
2025,8,SUV,探险者,1203
2025,8,SUV,长安启源Q05经典,1193
2025,8,SUV,ID.4 X,1189
2025,8,SUV,岚图知音,1156
2025,8,SUV,捷达VS7,1147
2025,8,SUV,蔚来EC6,1147
2025,8,SUV,别克E5,1121
2025,8,SUV,长安X7 PLUS,1099
2025,8,SUV,奥迪Q6L e-tron,1074
2025,8,SUV,宝马iX1,1033
2025,8,SUV,豪越L,1016
2025,8,SUV,领克01,1011
2025,8,SUV,海狮07DM-i,1004
2025,8,SUV,星途凌云,1001
2025,8,SUV,奥迪Q2L,998
2025,8,SUV,哈弗H9,951
2025,8,SUV,领睿,941
2025,8,SUV,长安CS75,926
2025,8,SUV,宋L EV,908
2025,8,SUV,深蓝G318,874
2025,8,SUV,探岳X,858
2025,8,SUV,启辰VX6,839
2025,8,SUV,揽境,829
2025,8,SUV,缤智,816
2025,8,SUV,星途揽月,779
2025,8,SUV,哈弗H5,714
2025,8,SUV,MG ES5,693
2025,8,SUV,红旗HS7 PHEV,653
2025,8,SUV,昊铂HT,649
2025,8,SUV,风云X3L,639
2025,8,SUV,五菱星驰,618
2025,8,SUV,瑞虎9 C-DM,616
2025,8,SUV,本田HR-V,610
2025,8,SUV,奥迪Q6,606
2025,8,SUV,e:NP2 极湃2,599
2025,8,SUV,福特烈马,591
2025,8,SUV,极氪X,580
2025,8,SUV,揽胜极光,552
2025,8,SUV,炫界,551
2025,8,SUV,本田e:NS1,549
2025,8,SUV,领克09新能源,548
2025,8,SUV,沃尔沃XC60新能源,545
2025,8,SUV,锐际,542
2025,8,SUV,smart精灵#5,538
2025,8,SUV,荣威D5X DMH,531
2025,8,SUV,PATHFINDER探陆,520
2025,8,SUV,领克09,514
2025,8,SUV,冠道,503
2025,8,SUV,坦克700新能源,500
2025,8,SUV,冒险家,483
2025,8,SUV,红旗天工06,480
2025,8,SUV,海马8S,480
2025,8,SUV,启辰大V,438
2025,8,SUV,凯翼昆仑新能源,416
2025,8,SUV,柯珞克,411
2025,8,SUV,凯翼昆仑,405
2025,8,SUV,坦克400,404
2025,8,SUV,北京现代ix35,403
2025,8,SUV,悦意07,396
2025,8,SUV,smart精灵#3,381
2025,8,SUV,宝骏悦也,377
2025,8,SUV,瑞虎7 PLUS新能源,377
2025,8,SUV,马自达CX-50行也,358
2025,8,SUV,SWM斯威G01FF,357
2025,8,SUV,星途瑶光,353
2025,8,SUV,本田XR-V,335
2025,8,SUV,马自达CX-30,332
2025,8,SUV,本田UR-V,326
2025,8,SUV,奥迪Q5L Sportback,325
2025,8,SUV,捷达VS8,323
2025,8,SUV,阿维塔11,320
2025,8,SUV,长安启源E07,297
2025,8,SUV,奔驰EQB,294
2025,8,SUV,发现运动版,289
2025,8,SUV,北京X7,275
2025,8,SUV,皓极,273
2025,8,SUV,iCAR 03,259
2025,8,SUV,广汽本田P7,253
2025,8,SUV,昊铂HL,249
2025,8,SUV,威飒,244
2025,8,SUV,凯迪拉克GT4,241
2025,8,SUV,奥迪Q4 e-tron,240
2025,8,SUV,奔驰EQE SUV,234
2025,8,SUV,智跑,225
2025,8,SUV,帕拉丁,217
2025,8,SUV,皓瀚,214
2025,8,SUV,起亚EV5,211
2025,8,SUV,胜达,209
2025,8,SUV,奥迪Q3 Sportback,208
2025,8,SUV,沃尔沃XC40,205
2025,8,SUV,本田e:NS2猎光,196
2025,8,SUV,天逸 C5 AIRCROSS,194
2025,8,SUV,奔驰EQA,194
2025,8,SUV,凌放HARRIER,189
2025,8,SUV,凯迪拉克XT6,181
2025,8,SUV,启辰大V DD-i,177
2025,8,SUV,勇士,170
2025,8,SUV,飞行家,170
2025,8,SUV,传祺向往S9,169
2025,8,SUV,坦克500,167
2025,8,SUV,创维汽车EV6,162
2025,8,SUV,蔚来EC7,161
2025,8,SUV,北京BJ60新能源,159
2025,8,SUV,腾势N7,158
2025,8,SUV,星越L 智擎,156
2025,8,SUV,捷途山海L9,156
2025,8,SUV,皓影新能源,154
2025,8,SUV,长安UNI-K,153
2025,8,SUV,标致5008,146
2025,8,SUV,红旗天工08,145
2025,8,SUV,铂智4X,144
2025,8,SUV,领裕,144
2025,8,SUV,瑞虎8 PLUS C-DM,138
2025,8,SUV,奥迪Q6L Sportback e-tron,126
2025,8,SUV,途铠,124
2025,8,SUV,宝马iX3,124
2025,8,SUV,沃尔沃EX30,123
2025,8,SUV,创维HT-i,123
2025,8,SUV,星途瑶光C-DM,120
2025,8,SUV,柯米克,116
2025,8,SUV,SWM斯威X3,103
2025,8,SUV,奔腾T90,101
2025,8,SUV,奥迪Q5 e-tron,99
2025,8,SUV,传祺ES9,95
2025,8,SUV,智己LS7,95
2025,8,SUV,长安UNI-T,93
2025,8,SUV,IQ锐歌,91
2025,8,SUV,英菲尼迪QX60,86
2025,8,SUV,长安CS35PLUS,85
2025,8,SUV,奔驰GLA,84
2025,8,SUV,北京BJ60,84
2025,8,SUV,大蚂蚁,84
2025,8,SUV,领克06新能源,82
2025,8,SUV,柯迪亚克,80
2025,8,SUV,蔚来ES8,77
2025,8,SUV,睿蓝7,76
2025,8,SUV,示界06,73
2025,8,SUV,几何E萤火虫,71
2025,8,SUV,探界者,69
2025,8,SUV,五菱星辰,69
2025,8,SUV,标致4008,69
2025,8,SUV,红旗HS7,64
2025,8,SUV,东风本田S7,64
2025,8,SUV,星纪元 ET,60
2025,8,SUV,荣威RX5新能源,58
2025,8,SUV,启辰星,51
2025,8,SUV,电动MINI ACEMAN,50
2025,8,SUV,昂科旗,49
2025,8,SUV,仰望U8,48
2025,8,SUV,影酷,48
2025,8,SUV,江淮QX PHEV,47
2025,8,SUV,摩卡新能源,46
2025,8,SUV,SWM斯威G05,45
2025,8,SUV,捷途X90 C-DM,44
2025,8,SUV,风行雷霆,42
2025,8,SUV,探界者Plus,42
2025,8,SUV,IQ傲歌,40
2025,8,SUV,飞凡R7,40
2025,8,SUV,捷豹E-PACE,39
2025,8,SUV,风行T5 EVO,34
2025,8,SUV,索奈,34
2025,8,SUV,星途追风,29
2025,8,SUV,传祺GS4 PLUS,29
2025,8,SUV,别克E4,28
2025,8,SUV,英菲尼迪QX50,25
2025,8,SUV,VGV U70 PRO,21
2025,8,SUV,炫界Pro EV,18
2025,8,SUV,本田CR-V新能源,18
2025,8,SUV,风行T5,17
2025,8,SUV,长安UNI-K 智电iDD,15
2025,8,SUV,护卫舰07,15
2025,8,SUV,江淮X8 E家,13
2025,8,SUV,长安欧尚Z6,13
2025,8,SUV,星途揽月C-DM,13
2025,8,SUV,风光500,12
2025,8,SUV,风光S560,12
2025,8,SUV,途观L新能源,11
2025,8,SUV,SWM斯威大虎,8
2025,8,SUV,领克05,8
2025,8,SUV,长安欧尚Z6 智电iDD,7
2025,8,SUV,宝马X2,6
2025,8,SUV,领地,6
2025,8,SUV,Polestar 4,5
2025,8,SUV,标致2008,4
2025,8,SUV,捷途X70 C-DM,4
2025,8,SUV,ID.6 CROZZ,4
2025,8,SUV,昂科拉,3
2025,8,SUV,MG ONE,3
2025,8,SUV,红旗E-HS9,2
2025,8,SUV,劲客,2
2025,8,SUV,ARIYA艾睿雅,2
2025,8,SUV,奔腾T77,2
2025,8,SUV,昂扬,2
2025,8,SUV,威兰达新能源,2
2025,8,SUV,红旗国耀,2
2025,8,SUV,长安CS95,1
2025,8,SUV,e:NP1 极湃1,1
2025,8,SUV,北京BJ80,1
2025,8,SUV,微蓝7,1
2025,8,SUV,奕泽IZOA,1
2025,9,SUV,Model Y,51173
2025,9,SUV,博越,28090
2025,9,SUV,元UP,25919
2025,9,SUV,小米YU7,22369
2025,9,SUV,问界M8,21244
2025,9,SUV,海狮06EV,20956
2025,9,SUV,RAV4荣放,19712
2025,9,SUV,途观L,19441
2025,9,SUV,星越L,17650
2025,9,SUV,哈弗大狗,17524
2025,9,SUV,探岳,15999
2025,9,SUV,卡罗拉锐放,15737
2025,9,SUV,瑞虎8,15656
2025,9,SUV,本田CR-V,14345
2025,9,SUV,缤越,13968
2025,9,SUV,锋兰达,13715
2025,9,SUV,宋Pro新能源,13542
2025,9,SUV,深蓝S05,13163
2025,9,SUV,昂科威,12772
2025,9,SUV,零跑C10,12663
2025,9,SUV,元PLUS,12661
2025,9,SUV,途岳,12371
2025,9,SUV,理想L6,12325
2025,9,SUV,奥迪Q5L,12315
2025,9,SUV,威兰达,12166
2025,9,SUV,海狮05EV,12067
2025,9,SUV,长安CS75 PLUS,12060
2025,9,SUV,奔驰GLC,11600
2025,9,SUV,哈弗猛龙新能源,11141
2025,9,SUV,宋PLUS新能源,11011
2025,9,SUV,乐道L90,10997
2025,9,SUV,零跑C11,10779
2025,9,SUV,问界M9,10503
2025,9,SUV,长安启源Q07,10192
2025,9,SUV,捷途X70,10187
2025,9,SUV,银河E5,10182
2025,9,SUV,宋L DM-i,10161
2025,9,SUV,皓影,9954
2025,9,SUV,零跑B10,9777
2025,9,SUV,长安X5 PLUS,9643
2025,9,SUV,海狮06DM-i,9576
2025,9,SUV,零跑C16,9571
2025,9,SUV,铂智3X,9017
2025,9,SUV,钛3,8902
2025,9,SUV,银河星舰7,8347
2025,9,SUV,钛7,8128
2025,9,SUV,宝马X3,7998
2025,9,SUV,长安UNI-Z新能源,7871
2025,9,SUV,iCAR V23,7679
2025,9,SUV,红旗HS5,7424
2025,9,SUV,逍客,7380
2025,9,SUV,领克900,7319
2025,9,SUV,传祺GS3,6903
2025,9,SUV,智己LS6,6429
2025,9,SUV,哈弗H6,6095
2025,9,SUV,AION V,6072
2025,9,SUV,银河M9,6071
2025,9,SUV,理想L7,6006
2025,9,SUV,问界M7,5970
2025,9,SUV,深蓝S07,5955
2025,9,SUV,宝马X5,5885
2025,9,SUV,长安CS55PLUS,5831
2025,9,SUV,风云T9,5739
2025,9,SUV,理想i8,5716
2025,9,SUV,汉兰达,5669
2025,9,SUV,沃尔沃XC60,5640
2025,9,SUV,极氪7X,5524
2025,9,SUV,捷途山海L7,5513
2025,9,SUV,北京BJ30,5432
2025,9,SUV,坦克500新能源,5379
2025,9,SUV,东风风神L7新能源,5328
2025,9,SUV,AION Y,5323
2025,9,SUV,领克08,5107
2025,9,SUV,瑞虎5x,5092
2025,9,SUV,皇冠陆放,4822
2025,9,SUV,智界R7,4788
2025,9,SUV,唐新能源,4753
2025,9,SUV,岚图FREE,4553
2025,9,SUV,北京BJ40增程,4518
2025,9,SUV,豹5,4502
2025,9,SUV,捷达VS5,4438
2025,9,SUV,凯迪拉克XT5,4359
2025,9,SUV,乐道L60,4249
2025,9,SUV,岚图知音,4074
2025,9,SUV,哈弗猛龙,4026
2025,9,SUV,捷途旅行者,3986
2025,9,SUV,小鹏G6,3978
2025,9,SUV,宝马X1,3801
2025,9,SUV,理想L9,3787
2025,9,SUV,唐L,3737
2025,9,SUV,瑞虎7,3728
2025,9,SUV,奇骏,3726
2025,9,SUV,东风风神L8,3568
2025,9,SUV,悦意03,3556
2025,9,SUV,eπ008,3522
2025,9,SUV,坦克300,3519
2025,9,SUV,T-ROC探歌,3435
2025,9,SUV,北京BJ40,3412
2025,9,SUV,马自达EZ-60,3317
2025,9,SUV,宝骏悦也Plus,3211
2025,9,SUV,途昂,3206
2025,9,SUV,哈弗枭龙,3203
2025,9,SUV,瑞虎9,3191
2025,9,SUV,阿维塔07,3148
2025,9,SUV,传祺GS8,3116
2025,9,SUV,锐界L,3105
2025,9,SUV,捷途山海T1,3027
2025,9,SUV,丰田bZ5,3019
2025,9,SUV,魏牌 蓝山,3018
2025,9,SUV,红旗HS3 PHEV,2995
2025,9,SUV,小鹏G7,2960
2025,9,SUV,蔚来ES6,2930
2025,9,SUV,坦克300新能源,2927
2025,9,SUV,问界M5,2902
2025,9,SUV,坦克400新能源,2805
2025,9,SUV,蔚来ES8,2803
2025,9,SUV,奔驰GLB,2747
2025,9,SUV,奥迪Q3,2742
2025,9,SUV,捷途自由者,2685
2025,9,SUV,腾势N9,2524
2025,9,SUV,海狮05DM-i,2457
2025,9,SUV,理想L8,2436
2025,9,SUV,睿蓝汽车X3 PRO,2381
2025,9,SUV,领克Z20,2362
2025,9,SUV,红旗HS3,2277
2025,9,SUV,马自达CX-5,2169
2025,9,SUV,揽巡,2095
2025,9,SUV,普拉多,2066
2025,9,SUV,smart精灵#1,1995
2025,9,SUV,海狮07EV,1986
2025,9,SUV,极狐 阿尔法T5,1930
2025,9,SUV,尚界H5,1901
2025,9,SUV,长安启源Q05经典,1895
2025,9,SUV,赛图斯,1830
2025,9,SUV,捷途大圣,1790
2025,9,SUV,荣威RX5,1777
2025,9,SUV,宝骏云海,1765
2025,9,SUV,瑞虎3x,1725
2025,9,SUV,领克06,1723
2025,9,SUV,途胜L,1668
2025,9,SUV,奕跑,1590
2025,9,SUV,蓝电E5,1562
2025,9,SUV,别克E5,1547
2025,9,SUV,传祺GS4,1531
2025,9,SUV,捷途旅行者C-DM,1506
2025,9,SUV,狮铂拓界,1471
2025,9,SUV,风云X3L,1456
2025,9,SUV,ID.4 CROZZ,1436
2025,9,SUV,传祺向往S7,1436
2025,9,SUV,风云T8,1423
2025,9,SUV,探险者,1387
2025,9,SUV,揽境,1363
2025,9,SUV,极石01,1326
2025,9,SUV,启辰VX6,1299
2025,9,SUV,五菱星光S,1279
2025,9,SUV,捷达VS8,1278
2025,9,SUV,宝马iX1,1247
2025,9,SUV,深蓝S09,1246
2025,9,SUV,吉利ICON,1236
2025,9,SUV,豹8,1217
2025,9,SUV,航海家,1192
2025,9,SUV,凯迪拉克XT4,1150
2025,9,SUV,哈弗H9,1135
2025,9,SUV,深蓝G318,1106
2025,9,SUV,蔚来EC6,1084
2025,9,SUV,ID.4 X,1078
2025,9,SUV,小鹏G9,1046
2025,9,SUV,捷达VS7,1046
2025,9,SUV,纳米06,1041
2025,9,SUV,212 T01,1019
2025,9,SUV,风行雷霆,991
2025,9,SUV,长安CS75,960
2025,9,SUV,五菱星驰,952
2025,9,SUV,奥迪Q4 e-tron,949
2025,9,SUV,昊铂HL,925
2025,9,SUV,宋L EV,908
2025,9,SUV,奥迪Q6L e-tron,895
2025,9,SUV,银河L7,854
2025,9,SUV,领睿,832
2025,9,SUV,捷途X90 PLUS,826
2025,9,SUV,五菱缤果PLUS,822
2025,9,SUV,星途凌云,783
2025,9,SUV,星纪元 ET,756
2025,9,SUV,e:NP2 极湃2,735
2025,9,SUV,哈弗H5,727
2025,9,SUV,红旗HS7 PHEV,709
2025,9,SUV,海狮07DM-i,703
2025,9,SUV,极氪9X,686
2025,9,SUV,奥迪Q2L,673
2025,9,SUV,凯翼昆仑,656
2025,9,SUV,哈弗大狗PLUS新能源,652
2025,9,SUV,昊铂HT,647
2025,9,SUV,星途瑶光C-DM,624
2025,9,SUV,极氪X,590
2025,9,SUV,星途揽月,586
2025,9,SUV,奥迪Q6,570
2025,9,SUV,领克01,569
2025,9,SUV,炫界,549
2025,9,SUV,本田HR-V,545
2025,9,SUV,福特烈马,531
2025,9,SUV,SWM斯威G01FF,515
2025,9,SUV,锐际,514
2025,9,SUV,PATHFINDER探陆,481
2025,9,SUV,MG ES5,475
2025,9,SUV,沃尔沃XC60新能源,473
2025,9,SUV,瑞虎9 C-DM,469
2025,9,SUV,冠道,439
2025,9,SUV,坦克700新能源,435
2025,9,SUV,悦意07,434
2025,9,SUV,星途揽月C-DM,418
2025,9,SUV,凯翼昆仑新能源,415
2025,9,SUV,理想i6,404
2025,9,SUV,smart精灵#3,404
2025,9,SUV,阿维塔11,403
2025,9,SUV,东风本田S7,400
2025,9,SUV,宝骏悦也,399
2025,9,SUV,传祺向往S9,387
2025,9,SUV,坦克400,380
2025,9,SUV,奔驰EQB,370
2025,9,SUV,豪越L,362
2025,9,SUV,红旗HS7,359
2025,9,SUV,长安UNI-K,359
2025,9,SUV,缤智,355
2025,9,SUV,领克09,351
2025,9,SUV,冒险家,347
2025,9,SUV,柯珞克,343
2025,9,SUV,领克09新能源,343
2025,9,SUV,揽胜极光,333
2025,9,SUV,本田XR-V,333
2025,9,SUV,奥迪Q5L Sportback,324
2025,9,SUV,启辰大V,312
2025,9,SUV,本田UR-V,299
2025,9,SUV,北京X7,282
2025,9,SUV,荣威D5X DMH,269
2025,9,SUV,奔驰EQA,266
2025,9,SUV,马自达CX-50行也,249
2025,9,SUV,北京现代ix35,244
2025,9,SUV,马自达CX-30,243
2025,9,SUV,天逸 C5 AIRCROSS,242
2025,9,SUV,iCAR 03,241
2025,9,SUV,发现运动版,240
2025,9,SUV,奔驰EQE SUV,238
2025,9,SUV,探岳X,220
2025,9,SUV,星越L 智擎,219
2025,9,SUV,皓影新能源,215
2025,9,SUV,奥迪Q3 Sportback,211
2025,9,SUV,起亚EV5,207
2025,9,SUV,皓极,204
2025,9,SUV,smart精灵#5,204
2025,9,SUV,奔腾T90,203
2025,9,SUV,皓瀚,202
2025,9,SUV,广汽本田P7,196
2025,9,SUV,捷途山海L9,190
2025,9,SUV,SWM斯威X3,190
2025,9,SUV,帕拉丁,189
2025,9,SUV,标致5008,189
2025,9,SUV,本田e:NS2猎光,186
2025,9,SUV,红旗天工08,181
2025,9,SUV,威飒,179
2025,9,SUV,仰望U8L,178
2025,9,SUV,沃尔沃EX30,176
2025,9,SUV,创维汽车EV6,166
2025,9,SUV,柯迪亚克,164
2025,9,SUV,坦克500,164
2025,9,SUV,北京BJ60,163
2025,9,SUV,凯迪拉克XT6,152
2025,9,SUV,星途追风,152
2025,9,SUV,启辰大V DD-i,146
2025,9,SUV,勇士,143
2025,9,SUV,星途瑶光,139
2025,9,SUV,飞行家,135
2025,9,SUV,沃尔沃XC40,129
2025,9,SUV,凯迪拉克GT4,120
2025,9,SUV,胜达,120
2025,9,SUV,北京BJ60新能源,118
2025,9,SUV,红旗天工06,116
2025,9,SUV,领裕,113
2025,9,SUV,电动MINI ACEMAN,112
2025,9,SUV,铂智4X,109
2025,9,SUV,长安X7 PLUS,109
2025,9,SUV,奥迪Q6L Sportback e-tron,105
2025,9,SUV,柯米克,104
2025,9,SUV,腾势N7,98
2025,9,SUV,创维HT-i,93
2025,9,SUV,示界06,90
2025,9,SUV,睿蓝7,88
2025,9,SUV,标致4008,88
2025,9,SUV,长安UNI-T,84
2025,9,SUV,IQ锐歌,80
2025,9,SUV,智跑,79
2025,9,SUV,凌放HARRIER,77
2025,9,SUV,英菲尼迪QX60,72
2025,9,SUV,大蚂蚁,70
2025,9,SUV,传祺ES9,66
2025,9,SUV,智己LS7,63
2025,9,SUV,领克06新能源,60
2025,9,SUV,英菲尼迪QX50,58
2025,9,SUV,宝马iX3,58
2025,9,SUV,仰望U8,54
2025,9,SUV,Polestar 4,47
2025,9,SUV,江淮QX PHEV,46
2025,9,SUV,炫界Pro EV,46
2025,9,SUV,探界者Plus,42
2025,9,SUV,影酷,41
2025,9,SUV,IQ傲歌,40
2025,9,SUV,捷豹E-PACE,38
2025,9,SUV,五菱星辰,37
2025,9,SUV,探界者,36
2025,9,SUV,长安CS35PLUS,34
2025,9,SUV,SWM斯威G05,32
2025,9,SUV,荣威RX5新能源,31
2025,9,SUV,摩卡新能源,31
2025,9,SUV,奥迪Q5 e-tron,30
2025,9,SUV,飞凡R7,28
2025,9,SUV,蔚来EC7,25
2025,9,SUV,长安启源E07,23
2025,9,SUV,传祺GS4 PLUS,21
2025,9,SUV,几何E萤火虫,18
2025,9,SUV,启辰星,17
2025,9,SUV,护卫舰07,16
2025,9,SUV,昂科旗,16
2025,9,SUV,SWM斯威大虎,12
2025,9,SUV,本田e:NS1,11
2025,9,SUV,风行T5,11
2025,9,SUV,别克E4,10
2025,9,SUV,本田CR-V新能源,10
2025,9,SUV,风行T5 EVO,9
2025,9,SUV,宝马X2,9
2025,9,SUV,风光S560,8
2025,9,SUV,ID.6 CROZZ,8
2025,9,SUV,索奈,7
2025,9,SUV,劲客,6
2025,9,SUV,e:NP1 极湃1,6
2025,9,SUV,长安欧尚Z6,6
2025,9,SUV,领地,5
2025,9,SUV,奔腾T77,5
2025,9,SUV,途观L新能源,5
2025,9,SUV,VGV U70 PRO,5
2025,9,SUV,奔驰GLA,5
2025,9,SUV,红旗E-HS9,4
2025,9,SUV,北京BJ80,4
2025,9,SUV,昂扬,4
2025,9,SUV,极狐 阿尔法T(ARCFOX αT),4
2025,9,SUV,江淮X8 E家,4
2025,9,SUV,长安欧尚Z6 智电iDD,4
2025,9,SUV,风光500,2
2025,9,SUV,开拓者,1
2025,9,SUV,合创007,1
2025,9,SUV,领克05,1
2025,9,SUV,MG ONE,1
2025,9,SUV,AION LX,1
2025,9,SUV,宝马X1新能源,1
2025,9,SUV,ARIYA艾睿雅,1
2025,9,SUV,标致2008,1
2025,9,SUV,红旗国耀,1
2025,9,SUV,荣威RX9,1
2025,9,SUV,微蓝7,1
2025,9,SUV,威兰达新能源,1
2025,9,SUV,奕泽IZOA,1
2025,9,SUV,长安CS75 PLUS 智电iDD,1
2025,10,SUV,小米YU7,33662
2025,10,SUV,博越,32942
2025,10,SUV,RAV4荣放,23213
2025,10,SUV,星越L,21578
2025,10,SUV,钛7,20024
2025,10,SUV,元UP,19813
2025,10,SUV,Model Y,19488
2025,10,SUV,途观L,19230
2025,10,SUV,哈弗大狗,18875
2025,10,SUV,探岳,17721
2025,10,SUV,问界M8,17484
2025,10,SUV,零跑C10,16841
2025,10,SUV,海狮06EV,16769
2025,10,SUV,问界M7,16071
2025,10,SUV,本田CR-V,15411
2025,10,SUV,锋兰达,15330
2025,10,SUV,卡罗拉锐放,13703
2025,10,SUV,缤越,13607
2025,10,SUV,瑞虎8,13489
2025,10,SUV,银河E5,13422
2025,10,SUV,长安CS75 PLUS,13211
2025,10,SUV,途岳,13159
2025,10,SUV,昂科威,12199
2025,10,SUV,乐道L90,11722
2025,10,SUV,皓影,11701
2025,10,SUV,深蓝S05,11348
2025,10,SUV,零跑C11,11175
2025,10,SUV,捷途X70,11129
2025,10,SUV,宋Pro新能源,11072
2025,10,SUV,威兰达,10642
2025,10,SUV,奥迪Q5L,10305
2025,10,SUV,铂智3X,10013
2025,10,SUV,银河M9,10006
2025,10,SUV,零跑C16,9887
2025,10,SUV,理想L6,9680
2025,10,SUV,海狮06DM-i,9242
2025,10,SUV,智界R7,8944
2025,10,SUV,智己LS6,8936
2025,10,SUV,深蓝S07,8761
2025,10,SUV,长安启源Q07,8536
2025,10,SUV,哈弗猛龙新能源,8536
2025,10,SUV,宋PLUS新能源,8353
2025,10,SUV,哈弗H6,8293
2025,10,SUV,元PLUS,8126
2025,10,SUV,海狮05EV,8124
2025,10,SUV,逍客,8030
2025,10,SUV,长安X5 PLUS,8019
2025,10,SUV,问界M9,8010
2025,10,SUV,零跑B10,7703
2025,10,SUV,阿维塔07,7684
2025,10,SUV,红旗HS5,7575
2025,10,SUV,领克900,7048
2025,10,SUV,宋L DM-i,7047
2025,10,SUV,iCAR V23,7043
2025,10,SUV,宝马X3,6991
2025,10,SUV,汉兰达,6956
2025,10,SUV,捷途山海L7 PLUS,6916
2025,10,SUV,蔚来ES8,6703
2025,10,SUV,奔驰GLC,6692
2025,10,SUV,钛3,6513
2025,10,SUV,银河星舰7,6311
2025,10,SUV,尚界H5,6284
2025,10,SUV,奇骏,6050
2025,10,SUV,北京BJ30,5879
2025,10,SUV,坦克500新能源,5859
2025,10,SUV,理想i6,5775
2025,10,SUV,唐新能源,5764
2025,10,SUV,瑞虎5x,5757
2025,10,SUV,理想i8,5749
2025,10,SUV,捷途旅行者,5726
2025,10,SUV,领克08,5660
2025,10,SUV,皇冠陆放,5648
2025,10,SUV,极氪7X,5640
2025,10,SUV,乐道L60,5620
2025,10,SUV,宝马X5,5498
2025,10,SUV,极狐 阿尔法T5,5449
2025,10,SUV,岚图FREE,5343
2025,10,SUV,长安UNI-Z新能源,5237
2025,10,SUV,瑞虎9,5153
2025,10,SUV,风云T9,5101
2025,10,SUV,AION V,5087
2025,10,SUV,沃尔沃XC60,5016
2025,10,SUV,宝马X1,4949
2025,10,SUV,捷达VS5,4725
2025,10,SUV,长安CS55PLUS,4722
2025,10,SUV,东风风神L7新能源,4683
2025,10,SUV,马自达EZ-60,4565
2025,10,SUV,理想L7,4347
2025,10,SUV,传祺GS3,4314
2025,10,SUV,凯迪拉克XT5,4234
2025,10,SUV,岚图知音,4218
2025,10,SUV,小鹏G6,4203
2025,10,SUV,AION Y,4097
2025,10,SUV,红旗HS3 PHEV,4008
2025,10,SUV,瑞虎7,3992
2025,10,SUV,北京BJ40增程,3913
2025,10,SUV,eπ008,3780
2025,10,SUV,极氪9X,3762
2025,10,SUV,坦克400新能源,3712
2025,10,SUV,宝骏悦也Plus,3677
2025,10,SUV,坦克300,3663
2025,10,SUV,东风风神L8,3602
2025,10,SUV,小鹏G7,3463
2025,10,SUV,T-ROC探歌,3408
2025,10,SUV,哈弗猛龙,3392
2025,10,SUV,领克06,3237
2025,10,SUV,豹5,3179
2025,10,SUV,蔚来ES6,2976
2025,10,SUV,坦克300新能源,2942
2025,10,SUV,锐界L,2938
2025,10,SUV,悦意03,2920
2025,10,SUV,奔驰GLB,2913
2025,10,SUV,途胜L,2842
2025,10,SUV,途昂,2827
2025,10,SUV,问界M5,2787
2025,10,SUV,传祺GS8,2771
2025,10,SUV,沃尔沃XC70新能源,2757
2025,10,SUV,唐L,2742
2025,10,SUV,捷途自由者,2723
2025,10,SUV,奥迪Q3,2694
2025,10,SUV,捷途大圣,2608
2025,10,SUV,北京BJ40,2601
2025,10,SUV,领克Z20,2467
2025,10,SUV,马自达CX-5,2443
2025,10,SUV,魏牌 蓝山,2402
2025,10,SUV,揽巡,2392
2025,10,SUV,理想L8,2183
2025,10,SUV,理想L9,2130
2025,10,SUV,哈弗枭龙,2051
2025,10,SUV,瑞虎3x,2022
2025,10,SUV,丰田bZ5,2005
2025,10,SUV,风云X3L,1960
2025,10,SUV,赛图斯,1949
2025,10,SUV,吉利ICON,1941
2025,10,SUV,荣威RX5,1907
2025,10,SUV,红旗HS3,1898
2025,10,SUV,传祺向往S7,1887
2025,10,SUV,普拉多,1853
2025,10,SUV,长安CS75,1796
2025,10,SUV,深蓝S09,1747
2025,10,SUV,海狮05DM-i,1663
2025,10,SUV,smart精灵#1,1649
2025,10,SUV,长安启源Q05经典,1649
2025,10,SUV,捷达VS8,1647
2025,10,SUV,捷途山海T1,1607
2025,10,SUV,腾势N9,1574
2025,10,SUV,宝骏云海,1548
2025,10,SUV,ID.4 CROZZ,1541
2025,10,SUV,捷途旅行者C-DM,1498
2025,10,SUV,狮铂拓界,1443
2025,10,SUV,猛士M817,1440
2025,10,SUV,极石01,1402
2025,10,SUV,212 T01,1370
2025,10,SUV,奕跑,1359
2025,10,SUV,别克E5,1337
2025,10,SUV,银河L7,1335
2025,10,SUV,蓝电E5,1303
2025,10,SUV,航海家,1268
2025,10,SUV,星海X5,1254
2025,10,SUV,传祺GS4,1234
2025,10,SUV,领睿,1179
2025,10,SUV,揽境,1169
2025,10,SUV,凯迪拉克XT4,1163
2025,10,SUV,风云T8,1161
2025,10,SUV,宝马iX1,1145
2025,10,SUV,五菱星光S,1120
2025,10,SUV,哈弗H9,1098
2025,10,SUV,探险者,1076
2025,10,SUV,腾势N8L,1071
2025,10,SUV,蔚来EC6,1045
2025,10,SUV,捷达VS7,988
2025,10,SUV,纳米06,983
2025,10,SUV,小鹏G9,974
2025,10,SUV,捷途纵横G700,957
2025,10,SUV,红旗HS7 PHEV,945
