产品名称,年份,厂家,规格,终端类型,销售额
盐酸左氧氟沙星片,2016,南京正科医药,250mg,县级公立,19544
盐酸左氧氟沙星片,2017,南京正科医药,250mg,县级公立,2765
盐酸左氧氟沙星片,2017,山东罗欣药业集团,250mg,县级公立,20996
盐酸左氧氟沙星片,2018,南京正科医药,250mg,县级公立,12730
盐酸左氧氟沙星片,2018,山东罗欣药业集团,250mg,县级公立,92429
盐酸左氧氟沙星片,2019,南京正科医药,250mg,县级公立,581418
盐酸左氧氟沙星片,2019,山东罗欣药业集团,250mg,县级公立,10039
盐酸左氧氟沙星片,2020,南京正科医药,250mg,县级公立,389937
盐酸左氧氟沙星片,2021,南京正科医药,250mg,县级公立,72518
盐酸左氧氟沙星片,2024,南京正科医药,250mg,县级公立,220000
盐酸左氧氟沙星片,2025,南京正科医药,250mg,县级公立,120000
乳酸左氧氟沙星片,2013,上海中西三维药业,500mg,县级公立,172708
乳酸左氧氟沙星片,2014,上海中西三维药业,500mg,县级公立,564341
乳酸左氧氟沙星片,2015,上海中西三维药业,500mg,县级公立,1113094
乳酸左氧氟沙星片,2016,上海中西三维药业,500mg,县级公立,23718
乳酸左氧氟沙星片,2017,上海中西三维药业,500mg,县级公立,14147
乳酸左氧氟沙星片,2018,上海中西三维药业,500mg,县级公立,5365
左氧氟沙星片,2013,第一三共,500mg,县级公立,18112479
左氧氟沙星片,2014,第一三共,500mg,县级公立,23563266
左氧氟沙星片,2015,第一三共,500mg,县级公立,36907799
左氧氟沙星片,2016,第一三共,500mg,县级公立,15835527
左氧氟沙星片,2017,第一三共,500mg,县级公立,75058274
左氧氟沙星片,2018,第一三共,500mg,县级公立,110184609
左氧氟沙星片,2019,第一三共,500mg,县级公立,136530380
左氧氟沙星片,2020,东莞阳之康医药,500mg,县级公立,975654
左氧氟沙星片,2020,第一三共,500mg,县级公立,120663276
左氧氟沙星片,2021,东莞阳之康医药,500mg,县级公立,1219560
左氧氟沙星片,2021,四川海汇药业,500mg,县级公立,3500618
左氧氟沙星片,2021,山东齐都药业,500mg,县级公立,68247
左氧氟沙星片,2021,浙江普洛康裕制药,500mg,县级公立,6770837
左氧氟沙星片,2021,第一三共,500mg,县级公立,100105103
左氧氟沙星片,2021,长春海悦药业,500mg,县级公立,17355244
左氧氟沙星片,2022,东莞阳之康医药,500mg,县级公立,1070000
左氧氟沙星片,2022,北京吉洛华制药,500mg,县级公立,77050000
左氧氟沙星片,2022,四川海汇药业,500mg,县级公立,6010000
左氧氟沙星片,2022,山东齐都药业,500mg,县级公立,120000
左氧氟沙星片,2022,浙江普洛康裕制药,500mg,县级公立,40710000
左氧氟沙星片,2022,长春海悦药业,500mg,县级公立,17050000
左氧氟沙星片,2023,东莞阳之康医药,500mg,县级公立,8380000
左氧氟沙星片,2023,北京吉洛华制药,500mg,县级公立,82860000
左氧氟沙星片,2023,四川海汇药业,500mg,县级公立,5910000
左氧氟沙星片,2023,山东齐都药业,500mg,县级公立,130000
左氧氟沙星片,2023,浙江普洛康裕制药,500mg,县级公立,48840000
左氧氟沙星片,2023,长春海悦药业,500mg,县级公立,20610000
左氧氟沙星片,2024,东莞阳之康医药,500mg,县级公立,8630000
左氧氟沙星片,2024,北京吉洛华制药,500mg,县级公立,81800000
左氧氟沙星片,2024,四川海汇药业,500mg,县级公立,5910000
左氧氟沙星片,2024,山东齐都药业,500mg,县级公立,80000
左氧氟沙星片,2024,浙江普洛康裕制药,500mg,县级公立,47990000
左氧氟沙星片,2024,长春海悦药业,500mg,县级公立,24940000
左氧氟沙星片,2025,东莞阳之康医药,500mg,县级公立,5860000
左氧氟沙星片,2025,北京吉洛华制药,500mg,县级公立,46510000
左氧氟沙星片,2025,四川海汇药业,500mg,县级公立,2520000
左氧氟沙星片,2025,山东齐都药业,500mg,县级公立,60000
左氧氟沙星片,2025,浙江普洛康裕制药,500mg,县级公立,19450000
左氧氟沙星片,2025,长春海悦药业,500mg,县级公立,20290000
盐酸左氧氟沙星片,2013,江苏恒瑞医药,500mg,县级公立,5314172
盐酸左氧氟沙星片,2013,鲁抗医药赛特,500mg,县级公立,1792032
盐酸左氧氟沙星片,2014,南京正科医药,500mg,县级公立,869376
盐酸左氧氟沙星片,2014,江苏恒瑞医药,500mg,县级公立,5351200
盐酸左氧氟沙星片,2014,鲁抗医药赛特,500mg,县级公立,2248074
盐酸左氧氟沙星片,2015,南京正科医药,500mg,县级公立,617077
盐酸左氧氟沙星片,2015,江苏恒瑞医药,500mg,县级公立,7104491
盐酸左氧氟沙星片,2015,鲁抗医药赛特,500mg,县级公立,2070922
盐酸左氧氟沙星片,2016,南京正科医药,500mg,县级公立,2025045
盐酸左氧氟沙星片,2016,江苏恒瑞医药,500mg,县级公立,8311892
盐酸左氧氟沙星片,2016,鲁抗医药赛特,500mg,县级公立,2785440
盐酸左氧氟沙星片,2017,南京正科医药,500mg,县级公立,1554209
盐酸左氧氟沙星片,2017,江苏恒瑞医药,500mg,县级公立,9662765
盐酸左氧氟沙星片,2017,鲁抗医药赛特,500mg,县级公立,2941315
盐酸左氧氟沙星片,2018,南京正科医药,500mg,县级公立,2200148
盐酸左氧氟沙星片,2018,江苏恒瑞医药,500mg,县级公立,9012646
盐酸左氧氟沙星片,2018,鲁抗医药赛特,500mg,县级公立,3620938
盐酸左氧氟沙星片,2019,南京正科医药,500mg,县级公立,4287674
盐酸左氧氟沙星片,2019,江苏恒瑞医药,500mg,县级公立,7635424
盐酸左氧氟沙星片,2019,鲁抗医药赛特,500mg,县级公立,4395958
盐酸左氧氟沙星片,2020,南京正科医药,500mg,县级公立,5955077
盐酸左氧氟沙星片,2020,江苏恒瑞医药,500mg,县级公立,6131432
盐酸左氧氟沙星片,2020,鲁抗医药赛特,500mg,县级公立,4584380
盐酸左氧氟沙星片,2021,南京正科医药,500mg,县级公立,4165439
盐酸左氧氟沙星片,2021,江苏恒瑞医药,500mg,县级公立,3416377
盐酸左氧氟沙星片,2021,鲁抗医药赛特,500mg,县级公立,2373026
盐酸左氧氟沙星片,2022,南京正科医药,500mg,县级公立,1250000
盐酸左氧氟沙星片,2022,江苏恒瑞医药,500mg,县级公立,780000
盐酸左氧氟沙星片,2022,鲁抗医药赛特,500mg,县级公立,380000
盐酸左氧氟沙星片,2023,南京正科医药,500mg,县级公立,1240000
盐酸左氧氟沙星片,2023,江苏恒瑞医药,500mg,县级公立,650000
盐酸左氧氟沙星片,2023,鲁抗医药赛特,500mg,县级公立,260000
盐酸左氧氟沙星片,2024,南京正科医药,500mg,县级公立,470000
盐酸左氧氟沙星片,2024,江苏恒瑞医药,500mg,县级公立,4410000
盐酸左氧氟沙星片,2024,鲁抗医药赛特,500mg,县级公立,210000
盐酸左氧氟沙星片,2025,南京正科医药,500mg,县级公立,280000
盐酸左氧氟沙星片,2025,江苏恒瑞医药,500mg,县级公立,2490000
盐酸左氧氟沙星片,2025,鲁抗医药赛特,500mg,县级公立,110000
乳酸左氧氟沙星片,2013,上海中西三维药业,100mg,城市公立,155
乳酸左氧氟沙星片,2013,宜昌东阳光长江药业,100mg,城市公立,14476
乳酸左氧氟沙星片,2013,河北天成药业,100mg,城市公立,5568
乳酸左氧氟沙星片,2013,浙江医药新昌制药,100mg,城市公立,5609678
乳酸左氧氟沙星片,2013,苏州俞氏药业,100mg,城市公立,307
乳酸左氧氟沙星片,2013,辰欣药业,100mg,城市公立,11118
乳酸左氧氟沙星片,2013,遂成药业,100mg,城市公立,110866
乳酸左氧氟沙星片,2014,宜昌东阳光长江药业,100mg,城市公立,30737
乳酸左氧氟沙星片,2014,江苏涟水制药,100mg,城市公立,117
乳酸左氧氟沙星片,2014,河北天成药业,100mg,城市公立,981
乳酸左氧氟沙星片,2014,浙江医药新昌制药,100mg,城市公立,5914027
乳酸左氧氟沙星片,2014,苏州俞氏药业,100mg,城市公立,92
乳酸左氧氟沙星片,2014,辰欣药业,100mg,城市公立,2356
乳酸左氧氟沙星片,2014,遂成药业,100mg,城市公立,140376
乳酸左氧氟沙星片,2015,上海中西三维药业,100mg,城市公立,496
乳酸左氧氟沙星片,2015,宜昌东阳光长江药业,100mg,城市公立,32323
乳酸左氧氟沙星片,2015,河北天成药业,100mg,城市公立,37714
乳酸左氧氟沙星片,2015,浙江医药新昌制药,100mg,城市公立,7943226
乳酸左氧氟沙星片,2015,辰欣药业,100mg,城市公立,3955
乳酸左氧氟沙星片,2015,遂成药业,100mg,城市公立,486715
乳酸左氧氟沙星片,2016,宜昌东阳光长江药业,100mg,城市公立,23580
乳酸左氧氟沙星片,2016,浙江医药新昌制药,100mg,城市公立,4823058
乳酸左氧氟沙星片,2016,辰欣药业,100mg,城市公立,3237
乳酸左氧氟沙星片,2016,遂成药业,100mg,城市公立,638732
乳酸左氧氟沙星片,2017,宜昌东阳光长江药业,100mg,城市公立,1224
乳酸左氧氟沙星片,2017,浙江医药新昌制药,100mg,城市公立,3286314
乳酸左氧氟沙星片,2017,辰欣药业,100mg,城市公立,3466
乳酸左氧氟沙星片,2017,遂成药业,100mg,城市公立,461485
乳酸左氧氟沙星片,2018,宜昌东阳光长江药业,100mg,城市公立,1760
乳酸左氧氟沙星片,2018,河北天成药业,100mg,城市公立,6600
乳酸左氧氟沙星片,2018,浙江医药新昌制药,100mg,城市公立,2199566
乳酸左氧氟沙星片,2018,辰欣药业,100mg,城市公立,381
乳酸左氧氟沙星片,2018,遂成药业,100mg,城市公立,386922
乳酸左氧氟沙星片,2019,宜昌东阳光长江药业,100mg,城市公立,2976
乳酸左氧氟沙星片,2019,河北天成药业,100mg,城市公立,3055
乳酸左氧氟沙星片,2019,浙江医药新昌制药,100mg,城市公立,1819732
乳酸左氧氟沙星片,2019,辰欣药业,100mg,城市公立,415
乳酸左氧氟沙星片,2019,遂成药业,100mg,城市公立,41408
乳酸左氧氟沙星片,2020,河北天成药业,100mg,城市公立,49463
乳酸左氧氟沙星片,2020,浙江医药新昌制药,100mg,城市公立,1471893
乳酸左氧氟沙星片,2020,苏州俞氏药业,100mg,城市公立,1440
乳酸左氧氟沙星片,2020,辰欣药业,100mg,城市公立,16052
乳酸左氧氟沙星片,2020,遂成药业,100mg,城市公立,10126
乳酸左氧氟沙星片,2021,河北天成药业,100mg,城市公立,2593
乳酸左氧氟沙星片,2021,浙江医药新昌制药,100mg,城市公立,1863849
乳酸左氧氟沙星片,2021,遂成药业,100mg,城市公立,4654
乳酸左氧氟沙星片,2022,四川泰华堂制药,100mg,城市公立,10000
乳酸左氧氟沙星片,2022,浙江医药新昌制药,100mg,城市公立,960000
乳酸左氧氟沙星片,2022,遂成药业,100mg,城市公立,10000
乳酸左氧氟沙星片,2023,浙江医药新昌制药,100mg,城市公立,500000
乳酸左氧氟沙星片,2023,遂成药业,100mg,城市公立,40000
乳酸左氧氟沙星片,2024,遂成药业,100mg,城市公立,40000
乳酸左氧氟沙星片,2025,遂成药业,100mg,城市公立,20000
左氧氟沙星片,2013,第一三共,100mg,城市公立,29594885
左氧氟沙星片,2014,第一三共,100mg,城市公立,34493035
左氧氟沙星片,2015,第一三共,100mg,城市公立,31452848
左氧氟沙星片,2016,第一三共,100mg,城市公立,34293630
左氧氟沙星片,2017,第一三共,100mg,城市公立,25157600
左氧氟沙星片,2018,第一三共,100mg,城市公立,28210614
左氧氟沙星片,2019,第一三共,100mg,城市公立,26559453
左氧氟沙星片,2020,第一三共,100mg,城市公立,17405594
左氧氟沙星片,2021,第一三共,100mg,城市公立,17116920
左氧氟沙星片,2022,北京吉洛华制药,100mg,城市公立,9900000
左氧氟沙星片,2023,北京吉洛华制药,100mg,城市公立,2860000
左氧氟沙星片,2024,北京吉洛华制药,100mg,城市公立,2610000
左氧氟沙星片,2025,北京吉洛华制药,100mg,城市公立,870000
甲磺酸左氧氟沙星片,2013,华润双鹤药业,100mg,城市公立,21586772
甲磺酸左氧氟沙星片,2013,天方药业,100mg,城市公立,2433859
甲磺酸左氧氟沙星片,2014,华润双鹤利民药业(济南),100mg,城市公立,694
甲磺酸左氧氟沙星片,2014,华润双鹤药业,100mg,城市公立,20464037
甲磺酸左氧氟沙星片,2014,天方药业,100mg,城市公立,1631095
甲磺酸左氧氟沙星片,2015,华润双鹤药业,100mg,城市公立,13239931
甲磺酸左氧氟沙星片,2015,天方药业,100mg,城市公立,3000793
甲磺酸左氧氟沙星片,2016,华润双鹤药业,100mg,城市公立,10867593
甲磺酸左氧氟沙星片,2016,天方药业,100mg,城市公立,3858107
甲磺酸左氧氟沙星片,2017,华润双鹤利民药业(济南),100mg,城市公立,4465
甲磺酸左氧氟沙星片,2017,华润双鹤药业,100mg,城市公立,8157970
甲磺酸左氧氟沙星片,2017,天方药业,100mg,城市公立,3402337
甲磺酸左氧氟沙星片,2018,华润双鹤利民药业(济南),100mg,城市公立,2128
甲磺酸左氧氟沙星片,2018,华润双鹤药业,100mg,城市公立,12030335
甲磺酸左氧氟沙星片,2018,天方药业,100mg,城市公立,3314533
甲磺酸左氧氟沙星片,2019,华润双鹤药业,100mg,城市公立,9831589
甲磺酸左氧氟沙星片,2019,天方药业,100mg,城市公立,3278753
甲磺酸左氧氟沙星片,2020,华润双鹤药业,100mg,城市公立,11398767
甲磺酸左氧氟沙星片,2020,天方药业,100mg,城市公立,3149190
甲磺酸左氧氟沙星片,2021,华润双鹤药业,100mg,城市公立,4977475
甲磺酸左氧氟沙星片,2021,天方药业,100mg,城市公立,1687994
甲磺酸左氧氟沙星片,2022,华润双鹤药业,100mg,城市公立,200000
甲磺酸左氧氟沙星片,2022,天方药业,100mg,城市公立,1060000
甲磺酸左氧氟沙星片,2023,华润双鹤药业,100mg,城市公立,30000
甲磺酸左氧氟沙星片,2023,天方药业,100mg,城市公立,500000
甲磺酸左氧氟沙星片,2024,华润双鹤药业,100mg,城市公立,30000
甲磺酸左氧氟沙星片,2024,天方药业,100mg,城市公立,1420000
甲磺酸左氧氟沙星片,2025,华润双鹤药业,100mg,城市公立,20000
甲磺酸左氧氟沙星片,2025,天方药业,100mg,城市公立,750000
盐酸左氧氟沙星片,2013,上海健坤制药,100mg,城市公立,7124
盐酸左氧氟沙星片,2013,上海天赐福生物,100mg,城市公立,636551
盐酸左氧氟沙星片,2013,上海普康药业,100mg,城市公立,186
盐酸左氧氟沙星片,2013,上海桓华制药,100mg,城市公立,48128
盐酸左氧氟沙星片,2013,北京京丰制药集团,100mg,城市公立,19700
盐酸左氧氟沙星片,2013,华润双鹤利民药业(济南),100mg,城市公立,11141
盐酸左氧氟沙星片,2013,四川科伦药业,100mg,城市公立,903805
盐酸左氧氟沙星片,2013,山东罗欣药业集团,100mg,城市公立,815658
盐酸左氧氟沙星片,2013,山东齐都药业,100mg,城市公立,50652
盐酸左氧氟沙星片,2013,山西津华晖星制药,100mg,城市公立,3458
盐酸左氧氟沙星片,2013,广东彼迪药业,100mg,城市公立,103780
盐酸左氧氟沙星片,2013,广东罗浮山国药,100mg,城市公立,1754
盐酸左氧氟沙星片,2013,成都锦华药业,100mg,城市公立,73330
盐酸左氧氟沙星片,2013,扬子江广州海瑞药业,100mg,城市公立,134702
盐酸左氧氟沙星片,2013,武汉东信医药,100mg,城市公立,37886
盐酸左氧氟沙星片,2013,江苏恒瑞医药,100mg,城市公立,1198802
盐酸左氧氟沙星片,2013,江苏瑞年前进制药,100mg,城市公立,22164
盐酸左氧氟沙星片,2013,江苏长江药业,100mg,城市公立,2313
盐酸左氧氟沙星片,2013,江苏鹏鹞药业,100mg,城市公立,13990
盐酸左氧氟沙星片,2013,河南羚锐制药,100mg,城市公立,1470
盐酸左氧氟沙星片,2013,浙江亚太药业,100mg,城市公立,60697
盐酸左氧氟沙星片,2013,浙江京新药业,100mg,城市公立,449232
盐酸左氧氟沙星片,2013,海南海神同洲制药,100mg,城市公立,905
盐酸左氧氟沙星片,2013,涿州东乐制药,100mg,城市公立,150
盐酸左氧氟沙星片,2013,湖南正清制药集团,100mg,城市公立,2842
盐酸左氧氟沙星片,2013,湖南迪诺制药,100mg,城市公立,33146
盐酸左氧氟沙星片,2013,白云山制药总厂,100mg,城市公立,3655
盐酸左氧氟沙星片,2013,石家庄以岭药业,100mg,城市公立,13667
盐酸左氧氟沙星片,2013,石家庄华新药业,100mg,城市公立,6960
盐酸左氧氟沙星片,2013,石药欧意药业,100mg,城市公立,354220
盐酸左氧氟沙星片,2013,邛崃天银制药,100mg,城市公立,18230
盐酸左氧氟沙星片,2013,鲁抗医药赛特,100mg,城市公立,54669
盐酸左氧氟沙星片,2013,黑龙江诺捷制药,100mg,城市公立,28969
盐酸左氧氟沙星片,2014,上海天赐福生物,100mg,城市公立,706078
盐酸左氧氟沙星片,2014,上海桓华制药,100mg,城市公立,13245
盐酸左氧氟沙星片,2014,北京京丰制药集团,100mg,城市公立,70036
盐酸左氧氟沙星片,2014,华润双鹤利民药业(济南),100mg,城市公立,3510
盐酸左氧氟沙星片,2014,四川科伦药业,100mg,城市公立,1070464
盐酸左氧氟沙星片,2014,山东海山药业,100mg,城市公立,1172
盐酸左氧氟沙星片,2014,山东罗欣药业集团,100mg,城市公立,649629
盐酸左氧氟沙星片,2014,山东齐都药业,100mg,城市公立,30309
盐酸左氧氟沙星片,2014,山西津华晖星制药,100mg,城市公立,4526
盐酸左氧氟沙星片,2014,广东彼迪药业,100mg,城市公立,1804
盐酸左氧氟沙星片,2014,成都锦华药业,100mg,城市公立,83641
盐酸左氧氟沙星片,2014,武汉东信医药,100mg,城市公立,50321
盐酸左氧氟沙星片,2014,江苏恒瑞医药,100mg,城市公立,832807
盐酸左氧氟沙星片,2014,江苏瑞年前进制药,100mg,城市公立,4993
盐酸左氧氟沙星片,2014,江苏联环药业,100mg,城市公立,23
盐酸左氧氟沙星片,2014,江苏鹏鹞药业,100mg,城市公立,14821
盐酸左氧氟沙星片,2014,浙江亚太药业,100mg,城市公立,46384
盐酸左氧氟沙星片,2014,浙江京新药业,100mg,城市公立,376589
盐酸左氧氟沙星片,2014,涿州东乐制药,100mg,城市公立,79
盐酸左氧氟沙星片,2014,湖南恒生制药,100mg,城市公立,308
盐酸左氧氟沙星片,2014,湖南正清制药集团,100mg,城市公立,9996
盐酸左氧氟沙星片,2014,湖南迪诺制药,100mg,城市公立,24342
盐酸左氧氟沙星片,2014,白云山制药总厂,100mg,城市公立,11630
盐酸左氧氟沙星片,2014,石家庄以岭药业,100mg,城市公立,26555
盐酸左氧氟沙星片,2014,石家庄华新药业,100mg,城市公立,27745
盐酸左氧氟沙星片,2014,石药欧意药业,100mg,城市公立,304139
盐酸左氧氟沙星片,2014,辽宁药联制药,100mg,城市公立,208
盐酸左氧氟沙星片,2014,邛崃天银制药,100mg,城市公立,20409
盐酸左氧氟沙星片,2014,鲁抗医药赛特,100mg,城市公立,59304
盐酸左氧氟沙星片,2014,黑龙江诺捷制药,100mg,城市公立,12640
盐酸左氧氟沙星片,2015,三才石岐制药,100mg,城市公立,19400
盐酸左氧氟沙星片,2015,上海天赐福生物,100mg,城市公立,772733
盐酸左氧氟沙星片,2015,上海桓华制药,100mg,城市公立,12585
盐酸左氧氟沙星片,2015,北京京丰制药集团,100mg,城市公立,188579
盐酸左氧氟沙星片,2015,华润双鹤利民药业(济南),100mg,城市公立,47233
盐酸左氧氟沙星片,2015,四川科伦药业,100mg,城市公立,1578846
盐酸左氧氟沙星片,2015,山东罗欣药业集团,100mg,城市公立,734111
盐酸左氧氟沙星片,2015,山东齐都药业,100mg,城市公立,297179
盐酸左氧氟沙星片,2015,山西千汇药业,100mg,城市公立,43
盐酸左氧氟沙星片,2015,山西津华晖星制药,100mg,城市公立,605
盐酸左氧氟沙星片,2015,广东彼迪药业,100mg,城市公立,123081
盐酸左氧氟沙星片,2015,广东罗浮山国药,100mg,城市公立,745
盐酸左氧氟沙星片,2015,成都锦华药业,100mg,城市公立,91010
盐酸左氧氟沙星片,2015,扬子江广州海瑞药业,100mg,城市公立,36564
盐酸左氧氟沙星片,2015,武汉东信医药,100mg,城市公立,26433
盐酸左氧氟沙星片,2015,江苏恒瑞医药,100mg,城市公立,863583
盐酸左氧氟沙星片,2015,江苏润邦药业,100mg,城市公立,19669
盐酸左氧氟沙星片,2015,江苏瑞年前进制药,100mg,城市公立,20279
盐酸左氧氟沙星片,2015,江苏鹏鹞药业,100mg,城市公立,18946
盐酸左氧氟沙星片,2015,河南羚锐制药,100mg,城市公立,676
盐酸左氧氟沙星片,2015,浙江亚太药业,100mg,城市公立,230553
盐酸左氧氟沙星片,2015,浙江京新药业,100mg,城市公立,230625
盐酸左氧氟沙星片,2015,湖北恒安芙林药业,100mg,城市公立,888
盐酸左氧氟沙星片,2015,湖南正清制药集团,100mg,城市公立,27387
盐酸左氧氟沙星片,2015,湖南迪诺制药,100mg,城市公立,53616
盐酸左氧氟沙星片,2015,白云山制药总厂,100mg,城市公立,1025
盐酸左氧氟沙星片,2015,石家庄以岭药业,100mg,城市公立,36039
盐酸左氧氟沙星片,2015,石家庄华新药业,100mg,城市公立,42944
盐酸左氧氟沙星片,2015,石药欧意药业,100mg,城市公立,310620
盐酸左氧氟沙星片,2015,苏州东瑞制药,100mg,城市公立,1083
盐酸左氧氟沙星片,2015,苏州弘森药业,100mg,城市公立,7867
盐酸左氧氟沙星片,2015,邛崃天银制药,100mg,城市公立,3566
盐酸左氧氟沙星片,2015,重庆康刻尔制药,100mg,城市公立,83891
盐酸左氧氟沙星片,2015,鲁抗医药赛特,100mg,城市公立,37449
盐酸左氧氟沙星片,2015,黑龙江诺捷制药,100mg,城市公立,8173
盐酸左氧氟沙星片,2016,三才石岐制药,100mg,城市公立,17253
盐酸左氧氟沙星片,2016,上海复旦复华药业,100mg,城市公立,122
盐酸左氧氟沙星片,2016,上海天赐福生物,100mg,城市公立,650396
盐酸左氧氟沙星片,2016,上海桓华制药,100mg,城市公立,37421
盐酸左氧氟沙星片,2016,北京京丰制药集团,100mg,城市公立,45178
盐酸左氧氟沙星片,2016,华润双鹤利民药业(济南),100mg,城市公立,167944
盐酸左氧氟沙星片,2016,四川科伦药业,100mg,城市公立,881267
盐酸左氧氟沙星片,2016,山东华信制药集团,100mg,城市公立,27148
盐酸左氧氟沙星片,2016,山东罗欣药业集团,100mg,城市公立,531095
盐酸左氧氟沙星片,2016,山东齐都药业,100mg,城市公立,230789
盐酸左氧氟沙星片,2016,广东彼迪药业,100mg,城市公立,102087
盐酸左氧氟沙星片,2016,成都锦华药业,100mg,城市公立,86335
盐酸左氧氟沙星片,2016,武汉东信医药,100mg,城市公立,60679
盐酸左氧氟沙星片,2016,江苏恒瑞医药,100mg,城市公立,2550720
盐酸左氧氟沙星片,2016,江苏润邦药业,100mg,城市公立,3885
盐酸左氧氟沙星片,2016,江苏瑞年前进制药,100mg,城市公立,13863
盐酸左氧氟沙星片,2016,江苏长江药业,100mg,城市公立,623
盐酸左氧氟沙星片,2016,江苏鹏鹞药业,100mg,城市公立,19554
盐酸左氧氟沙星片,2016,浙江亚太药业,100mg,城市公立,111561
盐酸左氧氟沙星片,2016,浙江京新药业,100mg,城市公立,903716
盐酸左氧氟沙星片,2016,浙江昂利康制药,100mg,城市公立,8610
盐酸左氧氟沙星片,2016,湖北恒安芙林药业,100mg,城市公立,66134
盐酸左氧氟沙星片,2016,湖南正清制药集团,100mg,城市公立,101669
盐酸左氧氟沙星片,2016,湖南迪诺制药,100mg,城市公立,208143
盐酸左氧氟沙星片,2016,白云山制药总厂,100mg,城市公立,46405
盐酸左氧氟沙星片,2016,石家庄以岭药业,100mg,城市公立,72157
盐酸左氧氟沙星片,2016,石家庄华新药业,100mg,城市公立,17499
盐酸左氧氟沙星片,2016,石药欧意药业,100mg,城市公立,70671
盐酸左氧氟沙星片,2016,苏州弘森药业,100mg,城市公立,43160
盐酸左氧氟沙星片,2016,邛崃天银制药,100mg,城市公立,3258
盐酸左氧氟沙星片,2016,重庆康刻尔制药,100mg,城市公立,181292
盐酸左氧氟沙星片,2016,鲁抗医药赛特,100mg,城市公立,78513
盐酸左氧氟沙星片,2017,三才石岐制药,100mg,城市公立,14052
盐酸左氧氟沙星片,2017,上海天赐福生物,100mg,城市公立,872118
盐酸左氧氟沙星片,2017,上海普康药业,100mg,城市公立,1176476
盐酸左氧氟沙星片,2017,上海桓华制药,100mg,城市公立,179167
盐酸左氧氟沙星片,2017,北京京丰制药集团,100mg,城市公立,7280
盐酸左氧氟沙星片,2017,华润双鹤利民药业(济南),100mg,城市公立,66395
盐酸左氧氟沙星片,2017,厦门力卓药业,100mg,城市公立,1804
盐酸左氧氟沙星片,2017,哈药制药总厂,100mg,城市公立,1501
盐酸左氧氟沙星片,2017,四川科伦药业,100mg,城市公立,1146980
盐酸左氧氟沙星片,2017,山东华信制药集团,100mg,城市公立,71331
盐酸左氧氟沙星片,2017,山东罗欣药业集团,100mg,城市公立,313559
盐酸左氧氟沙星片,2017,山东齐都药业,100mg,城市公立,268033
盐酸左氧氟沙星片,2017,山西千汇药业,100mg,城市公立,167
盐酸左氧氟沙星片,2017,广东彼迪药业,100mg,城市公立,66072
盐酸左氧氟沙星片,2017,成都锦华药业,100mg,城市公立,67788
盐酸左氧氟沙星片,2017,武汉东信医药,100mg,城市公立,161197
盐酸左氧氟沙星片,2017,江苏恒瑞医药,100mg,城市公立,2804593
盐酸左氧氟沙星片,2017,江苏润邦药业,100mg,城市公立,22415
盐酸左氧氟沙星片,2017,江苏瑞年前进制药,100mg,城市公立,7313
盐酸左氧氟沙星片,2017,江苏长江药业,100mg,城市公立,1469
盐酸左氧氟沙星片,2017,浙江亚太药业,100mg,城市公立,89946
盐酸左氧氟沙星片,2017,浙江京新药业,100mg,城市公立,1984805
盐酸左氧氟沙星片,2017,浙江得恩德制药,100mg,城市公立,1411
盐酸左氧氟沙星片,2017,浙江昂利康制药,100mg,城市公立,76706
盐酸左氧氟沙星片,2017,湖北恒安芙林药业,100mg,城市公立,59778
盐酸左氧氟沙星片,2017,湖南正清制药集团,100mg,城市公立,41014
盐酸左氧氟沙星片,2017,湖南迪诺制药,100mg,城市公立,185085
盐酸左氧氟沙星片,2017,白云山制药总厂,100mg,城市公立,39258
盐酸左氧氟沙星片,2017,石家庄以岭药业,100mg,城市公立,14924
盐酸左氧氟沙星片,2017,石家庄华新药业,100mg,城市公立,7997
盐酸左氧氟沙星片,2017,苏州弘森药业,100mg,城市公立,29228
盐酸左氧氟沙星片,2017,辽宁亿帆药业,100mg,城市公立,673
盐酸左氧氟沙星片,2017,辽宁药联制药,100mg,城市公立,193432
盐酸左氧氟沙星片,2017,邛崃天银制药,100mg,城市公立,2654
盐酸左氧氟沙星片,2017,重庆康刻尔制药,100mg,城市公立,465264
盐酸左氧氟沙星片,2017,鲁抗医药赛特,100mg,城市公立,369862
盐酸左氧氟沙星片,2017,黑龙江诺捷制药,100mg,城市公立,826
盐酸左氧氟沙星片,2018,上海天赐福生物,100mg,城市公立,564294
盐酸左氧氟沙星片,2018,上海普康药业,100mg,城市公立,1750735
盐酸左氧氟沙星片,2018,上海桓华制药,100mg,城市公立,1092061
盐酸左氧氟沙星片,2018,北京京丰制药集团,100mg,城市公立,8679
盐酸左氧氟沙星片,2018,华润双鹤利民药业(济南),100mg,城市公立,29721
盐酸左氧氟沙星片,2018,哈药制药总厂,100mg,城市公立,1456
盐酸左氧氟沙星片,2018,四川科伦药业,100mg,城市公立,727648
盐酸左氧氟沙星片,2018,山东华信制药集团,100mg,城市公立,72356
盐酸左氧氟沙星片,2018,山东罗欣药业集团,100mg,城市公立,780815
盐酸左氧氟沙星片,2018,山东齐都药业,100mg,城市公立,95733
盐酸左氧氟沙星片,2018,山西千汇药业,100mg,城市公立,760
盐酸左氧氟沙星片,2018,广东彼迪药业,100mg,城市公立,2050
盐酸左氧氟沙星片,2018,成都锦华药业,100mg,城市公立,5283
