Transaction_ID,Customer_Age,Gender,Annual_Income,Credit_Score,Purchase_Category,BNPL_Provider,Purchase_Amount,Repayment_Status
ed28f1f4-fabb-4355-acd5-f80aff1efe5b,55,Male,51034,315,Groceries,Afterpay,65,Paid On Time
aa7d4390-d8da-4219-8439-80e0f37876d4,36,Male,32067,629,Travel,Afterpay,2733,Paid On Time
bd26a181-d9e6-41fd-830f-2ad7d2253fa0,45,Female,81757,587,Electronics,Afterpay,1085,Paid On Time
09072ff7-7ac0-4d2e-a92e-438d3fb0638f,23,Male,79830,629,Home & Furniture,Affirm,296,Late Payment
cd96c2ee-8ecb-4a31-b9c0-9882ddb7adc9,56,Female,44914,693,Home & Furniture,Sezzle,267,Paid On Time
52ea37fb-31fc-44bc-b137-95908a599479,36,Female,64782,743,Fashion,Sezzle,162,Paid On Time
5e51e3a5-79ee-4ed0-bebd-1d1f0d9140ac,34,Male,62436,544,Fashion,Affirm,114,Paid On Time
f581072a-4e94-4c45-82b5-2ceb7dc6a7b1,23,Female,69055,479,Beauty,Klarna,256,Paid On Time
eff5d9e1-e506-4f01-a06e-5f723b174b5e,32,Male,82009,751,Groceries,Affirm,281,Paid On Time
b1dd3a52-d30c-4f00-a803-6197f6e82366,39,Female,46919,444,Travel,Afterpay,1488,Paid On Time
817661e1-a2a4-4f34-ada9-4523cb09798d,58,Female,28244,839,Home & Furniture,Sezzle,255,Paid On Time
a50da430-0486-4514-9642-39b35838eebd,51,Female,23076,413,Groceries,Klarna,254,Defaulted
506ed439-cd68-4fea-8a97-241dd5b02029,22,Male,87946,648,Home & Furniture,Afterpay,94,Paid On Time
9244e24d-0d57-4a15-9733-20def2223e3c,40,Male,118269,558,Travel,Affirm,2504,Paid On Time
eb61d218-c54e-4a9c-a9cf-65ab187114dc,22,Male,25349,569,Fashion,Klarna,241,Late Payment
3d8fdfb0-7df4-49c3-bda4-29bfa387eaf7,61,Female,43980,522,Fashion,Sezzle,32,Late Payment
b0a91dd5-a075-47c7-bc24-f95a62feb735,27,Male,100622,395,Travel,Klarna,1495,Defaulted
23c29e09-aa13-4ffc-9c96-a9e62225128f,21,Female,103919,382,Fashion,Klarna,162,Paid On Time
4bdd1345-1eea-4b9a-8836-e3c96e3aeeaf,29,Female,47320,827,Beauty,Afterpay,241,Paid On Time
c94a4efd-49d8-4498-806e-4e442e2b1853,64,Female,72939,786,Travel,Sezzle,626,Paid On Time
6395dbcc-c9da-4875-9365-39ada0dd3940,27,Female,32481,433,Beauty,Klarna,21,Paid On Time
6594bdd6-bc15-4bf4-9079-125f722bc5c4,47,Female,25724,801,Home & Furniture,Sezzle,164,Late Payment
4f8b8c1d-df31-495e-9074-97525f47324c,41,Male,114728,543,Travel,Klarna,2048,Paid On Time
e6e5e737-cb40-4cd5-bc3e-80c482be6d23,22,Female,80303,410,Fashion,Afterpay,100,Paid On Time
cbcaaf7b-5aee-4c15-8eb0-25e8c47d36ae,30,Female,115706,351,Beauty,Afterpay,93,Paid On Time
0ee6233f-94aa-4865-a767-80b28db9e7ae,53,Male,113028,724,Groceries,Klarna,142,Paid On Time
c5359e31-06b4-4c96-86fe-85cc64809feb,26,Female,21553,674,Travel,Affirm,1236,Paid On Time
ff20efe5-bb48-4dc5-9f5d-86e8e46774fb,35,Female,23908,362,Home & Furniture,Klarna,199,Late Payment
63f351d1-36d8-4446-91ce-b2d067467f50,52,Male,29931,736,Fashion,Afterpay,295,Paid On Time
e90192c8-48bf-4eb7-857d-5028317a949c,48,Female,65835,763,Home & Furniture,Affirm,127,Paid On Time
740bdcab-a642-4a8d-9b20-6390cdb0fc8a,41,Male,91208,408,Fashion,Afterpay,108,Paid On Time
80dd9ecf-4aa1-4885-8345-d9d991880cf2,60,Male,30317,465,Travel,Sezzle,1270,Paid On Time
44e9c85c-2f4b-4f9f-a6af-1d4fc6c1b707,21,Male,62815,522,Beauty,Klarna,27,Paid On Time
c09764c6-a37d-4197-9268-61b883f95bb6,58,Female,55789,846,Fashion,Klarna,242,Paid On Time
4c68ed2b-0c40-4235-aa09-f116cedb43e4,43,Female,95123,615,Fashion,Sezzle,177,Paid On Time
cb46d2a4-2f02-4941-b718-5828e18f33af,61,Female,42342,651,Fashion,Affirm,81,Paid On Time
dc4f78aa-0504-4c8a-a2f2-907cae127ebb,59,Female,92314,797,Electronics,Sezzle,651,Paid On Time
937e146d-bcd8-4ad9-92b7-7e5dd43d1490,27,Female,65501,523,Electronics,Sezzle,1241,Defaulted
24513a64-deb1-4c8e-a621-f7bf6434d8d3,58,Female,93537,616,Fashion,Sezzle,77,Late Payment
4073a395-ec57-4503-92ef-061646f0c596,59,Female,83915,725,Fashion,Klarna,209,Paid On Time
6f2a2d96-71c6-48f4-ad3e-e53dd2879cc5,26,Male,96640,389,Electronics,Sezzle,1515,Late Payment
5145832d-d866-4f3f-957b-b506e08d489a,18,Male,76228,731,Electronics,Afterpay,1651,Paid On Time
ee7d2ec8-aa36-421d-9b0f-fa223ae0fc64,33,Female,29365,308,Electronics,Affirm,1287,Defaulted
61e37a78-4daf-474a-a2cb-d7c653f8b111,63,Male,89163,744,Electronics,Klarna,1684,Paid On Time
3c74e47c-c12a-470c-9db2-7cc0e62114bb,30,Female,59578,522,Beauty,Sezzle,61,Paid On Time
c0e33b5e-700d-4ce7-a266-5b8881198c75,55,Female,102331,702,Home & Furniture,Klarna,61,Paid On Time
660aa969-5a44-4a78-b034-6a01b3b12f05,31,Male,95054,502,Fashion,Affirm,255,Paid On Time
8bdc4752-35fe-4572-8391-368218071607,57,Male,31715,369,Groceries,Klarna,207,Defaulted
44f6deeb-dfc7-4833-93a6-b690277f0474,40,Female,106484,618,Fashion,Afterpay,273,Paid On Time
16a11230-6d3a-4510-aaa1-ee206f1c5f06,35,Female,108978,392,Beauty,Sezzle,210,Late Payment
90abef41-0811-46d3-8cfb-8849e76222eb,45,Female,101702,621,Fashion,Affirm,296,Paid On Time
3d671026-71de-4a46-8bc9-270eaf9ee9e8,37,Male,116513,738,Travel,Affirm,2366,Paid On Time
37ce6860-d84e-4a1e-96eb-9ea70f3375aa,18,Male,111000,400,Home & Furniture,Klarna,174,Paid On Time
e531b574-7f0d-4b00-9b2d-a2b5e5ce5734,29,Female,41150,585,Travel,Affirm,2434,Paid On Time
9094b9c6-9825-407e-8c97-26b06914b3c7,44,Female,94707,388,Electronics,Afterpay,202,Paid On Time
7ae76bc1-5f03-4506-be01-e43c351a4ef9,60,Male,97623,788,Travel,Affirm,1177,Paid On Time
131319f8-4265-415b-91ce-f626b2ff63e0,30,Male,68553,473,Electronics,Klarna,953,Paid On Time
e2e0ab2d-348c-493d-a309-33ee13ac6e46,21,Male,29118,503,Home & Furniture,Sezzle,84,Paid On Time
f3bde7b7-4ff2-4ba0-9f15-066cb7609b3e,42,Male,107623,405,Beauty,Sezzle,189,Paid On Time
ffe0305a-e58a-4ae0-aac1-dfe4af4f8ed8,23,Female,53971,395,Electronics,Affirm,425,Late Payment
bb4deb97-482f-4202-910a-d254a9cfe1f8,62,Male,56553,536,Home & Furniture,Affirm,115,Paid On Time
02baeade-84a8-4134-a52d-31f98ae3c748,39,Non-Binary,109994,749,Fashion,Afterpay,201,Paid On Time
1d84ae8f-92d9-4b90-bcf2-ab5ec095ede2,62,Male,75951,707,Beauty,Affirm,258,Paid On Time
fc1895f3-67b6-494d-80b2-650037a55fc4,55,Female,83529,636,Groceries,Klarna,77,Paid On Time
2b445ad8-8b89-48c5-8733-2ad47661e933,53,Female,78417,691,Beauty,Afterpay,297,Paid On Time
e388b66b-1960-4c4a-9e64-5f9106d2658e,20,Female,78591,736,Electronics,Affirm,1889,Paid On Time
5ee8bee5-6969-4184-95d3-8809ef1d7a12,32,Male,53106,485,Beauty,Klarna,196,Paid On Time
0ceec80e-c6df-44c5-88bb-d8157be3f12e,28,Male,25179,678,Groceries,Klarna,275,Paid On Time
1c700085-b7db-4512-8a80-7c3467340294,51,Female,71773,786,Electronics,Afterpay,980,Paid On Time
8e455f85-bb65-426c-b013-b01b34f51107,44,Female,47698,411,Travel,Sezzle,1970,Defaulted
b05beb19-73e0-4003-96e2-d4e592eac59a,40,Male,63292,303,Beauty,Afterpay,179,Late Payment
9f391cff-be48-4c23-aae7-cbc708d9391a,34,Male,67627,409,Beauty,Afterpay,266,Late Payment
5a8a3f13-2888-4a74-83e5-daab4fba5f91,40,Female,110385,672,Beauty,Klarna,192,Paid On Time
983059de-9423-4061-aaf7-264ebf4eb62c,51,Female,79487,376,Travel,Affirm,344,Paid On Time
17022bb7-9870-4e43-befb-94c70b2a3605,38,Male,34038,668,Travel,Afterpay,957,Paid On Time
4882bc22-eb69-42f7-b9e3-49f17ac29789,50,Female,40726,777,Home & Furniture,Affirm,249,Late Payment
a99f5d9e-3a05-4f33-975c-2e3970660faf,22,Female,34421,794,Groceries,Klarna,196,Paid On Time
62cc5d1e-7b7d-4903-9c23-020131c3bfff,34,Female,99492,739,Home & Furniture,Afterpay,34,Paid On Time
733b7278-f2c3-4aa0-ba2d-efa51791eaf6,18,Male,25111,346,Electronics,Afterpay,472,Paid On Time
8f764ae7-f44a-4f70-9e91-caa199deaa74,24,Female,57063,677,Electronics,Sezzle,1964,Paid On Time
36c3291c-aae8-4f7a-8ed1-94a167c5d2dc,20,Female,110674,424,Fashion,Klarna,180,Defaulted
05b09d10-5253-4962-a017-3d11187d84f0,43,Male,67312,811,Fashion,Klarna,149,Paid On Time
dd633c8a-ca3e-425f-860a-3b0362307435,33,Female,21222,579,Beauty,Sezzle,166,Paid On Time
b496d76d-7cd7-4042-ad7d-dfd205a86788,33,Female,77771,588,Electronics,Sezzle,308,Paid On Time
111e4e07-0483-47cc-a567-d607892aff8c,61,Female,61195,374,Groceries,Klarna,282,Paid On Time
e9f35813-b35d-4469-9c20-e0582f0a7b80,58,Male,95293,596,Electronics,Afterpay,549,Paid On Time
165aa858-4fe9-48e9-addc-e2b296c00942,31,Female,50958,368,Beauty,Afterpay,103,Paid On Time
defd36dc-1bac-4c18-af58-d4abae39617b,61,Male,82108,496,Travel,Affirm,2979,Paid On Time
7afc4887-9f14-46cc-921f-c58a0d83d332,43,Female,70946,346,Home & Furniture,Afterpay,54,Paid On Time
4aadeaa1-a44c-44fa-af66-8dd6bc25f37c,44,Female,101954,597,Groceries,Sezzle,73,Paid On Time
1bb8a92b-b0f6-4c3e-bfeb-ee219d4aaa5c,34,Female,60417,397,Beauty,Sezzle,199,Paid On Time
8a9bbe9f-83bb-4ed0-852c-d55c2c5ce9b3,61,Male,59258,537,Beauty,Klarna,189,Paid On Time
a30e29ba-6b4d-4aa1-9810-ccb4a7b9b8e0,21,Female,96750,403,Fashion,Sezzle,179,Paid On Time
f10c25ef-123c-46cd-9452-7e548ae4ba69,34,Male,82967,763,Fashion,Afterpay,188,Paid On Time
5a45dd04-9061-4759-bd8a-bca48c865537,50,Male,103015,837,Beauty,Affirm,232,Paid On Time
bef9ebbc-1ac5-4575-bdac-6f01826fa87c,47,Female,20159,499,Electronics,Afterpay,1990,Defaulted
a7ab39f4-c2cf-4841-9e99-a9883eda9e1f,38,Non-Binary,44910,830,Groceries,Sezzle,206,Paid On Time
966a9d81-613b-4ae8-9a5a-a6082210210c,34,Female,47067,741,Home & Furniture,Klarna,98,Paid On Time
9d6f7522-6e2c-46d9-9eab-8a7029870fef,28,Male,27371,358,Groceries,Klarna,158,Paid On Time
badb335d-fbe5-484f-b882-d70c47e672d0,47,Female,109282,367,Travel,Sezzle,1966,Paid On Time
a215735b-b0aa-4103-b826-573d00761fca,35,Male,53755,676,Electronics,Affirm,412,Paid On Time
166983e9-06d7-4aa9-b606-1238a387f4c8,37,Male,102901,568,Groceries,Affirm,70,Paid On Time
6bbdece2-8d33-4917-9fb9-5ebeab1b17e7,51,Female,100534,682,Beauty,Affirm,182,Paid On Time
d4b92942-5e0e-4198-8160-f776ca9182cc,58,Male,32790,828,Electronics,Afterpay,295,Paid On Time
0cff6d2f-5601-4033-8a47-8f2a00ecc958,45,Female,39851,653,Groceries,Sezzle,170,Defaulted
2d9d8abc-3026-43fc-ba7d-de11644a14bf,26,Female,87777,487,Groceries,Afterpay,177,Paid On Time
dea07456-4099-42dc-a6d8-d5955dcd32ea,61,Female,115643,612,Beauty,Affirm,286,Paid On Time
cd7f8514-8fe0-4bbe-a9cd-4e08b6b72beb,48,Male,90671,657,Groceries,Sezzle,124,Paid On Time
f371ffc4-c9b1-4355-9fb8-020fbd8f481f,62,Male,26340,539,Electronics,Afterpay,505,Defaulted
b7a50dcb-203c-4da8-ac88-2909d7d2046f,33,Female,113659,630,Beauty,Affirm,61,Paid On Time
2129ea4b-10a9-43ac-b539-e95c32534c96,48,Male,32579,662,Beauty,Afterpay,212,Paid On Time
67bc1e09-4953-423a-bc67-55db6e32b9d4,46,Male,59371,574,Beauty,Afterpay,160,Paid On Time
227e3793-fd76-4ec5-807e-784341e497a6,30,Male,109482,770,Groceries,Affirm,27,Paid On Time
3e831502-6aca-4715-81f5-8935f95ab1d5,40,Male,33055,472,Home & Furniture,Afterpay,41,Paid On Time
67bd8048-0d9b-4112-ad78-369a3d5c53c4,31,Male,45436,595,Fashion,Sezzle,123,Paid On Time
f923b9bd-46d3-459e-ae0f-fb1d6de75822,56,Male,48556,382,Electronics,Afterpay,1350,Late Payment
271baa05-9218-43f9-be47-2722b0c80ad7,19,Female,76222,462,Groceries,Afterpay,259,Paid On Time
ba6ab380-a68a-4405-9af4-a5ecd842e1f9,29,Non-Binary,52406,326,Electronics,Affirm,1579,Paid On Time
d924e25c-04bb-4c10-bb51-e39f418458fd,45,Female,104289,390,Electronics,Affirm,412,Late Payment
eab59fa3-c58e-4733-8e14-66523cfaa95c,49,Female,55029,511,Electronics,Affirm,362,Paid On Time
5d0aa81f-8d02-45b4-a1f0-17e16a32d49f,41,Male,43058,823,Beauty,Affirm,265,Paid On Time
abaa92b0-3a49-48db-a06a-dc8a2060076c,54,Female,45192,683,Travel,Afterpay,2206,Paid On Time
bd0bbd01-b050-409e-ba1e-f101cce7bd03,46,Male,42748,579,Home & Furniture,Sezzle,42,Late Payment
ac3cc76c-d40a-4bd5-ae4d-c2c81469df36,59,Male,44743,740,Electronics,Sezzle,1484,Paid On Time
97b69581-6f99-4b29-81af-c33244d1d8b2,35,Male,67279,402,Beauty,Klarna,224,Paid On Time
8dd8dbb1-de55-4e0b-95fb-e96576e2066b,20,Male,41764,413,Home & Furniture,Afterpay,22,Late Payment
42743b9c-390a-4ece-957e-b72ee21d4830,30,Male,30949,746,Home & Furniture,Klarna,66,Paid On Time
159aac25-cf0e-415a-b76e-6ac8af5317da,30,Male,57306,372,Groceries,Sezzle,278,Paid On Time
6822e6b5-c5ea-4f8a-9505-3d221ea74002,59,Non-Binary,38326,608,Electronics,Klarna,1983,Paid On Time
87681a26-4436-4d27-9b99-bf19e64d504e,46,Female,118792,723,Home & Furniture,Klarna,82,Paid On Time
b2501372-78b6-4d50-bc08-72d1b8b84e10,19,Female,95502,423,Travel,Afterpay,328,Paid On Time
e2251cd7-7d65-463d-80f2-38b115d5d3e4,45,Male,104420,444,Home & Furniture,Affirm,237,Paid On Time
cadc7762-28e1-4f2d-9389-f4389f975906,21,Male,67213,796,Fashion,Affirm,257,Late Payment
4eda07e6-acd9-45b7-acfe-f5ed83aea7e1,22,Female,66635,633,Home & Furniture,Sezzle,23,Paid On Time
f6abfef0-9298-4e72-9821-d95cf1823e9d,56,Female,73190,557,Fashion,Klarna,241,Late Payment
000a6080-6063-42d3-b9f7-8ce72e244b95,58,Female,52794,832,Beauty,Affirm,292,Paid On Time
a0dc4284-e553-4ee9-b450-e252a5162475,22,Male,33454,495,Beauty,Affirm,100,Late Payment
c1cfc5d2-2c6d-4c49-bf0d-ea426352b486,25,Male,67521,475,Electronics,Affirm,261,Paid On Time
31821e31-4d5e-431d-a147-eb79eba4dbc3,51,Female,33876,302,Home & Furniture,Afterpay,165,Paid On Time
2f095e22-65ca-4db0-87ed-cdcead03f470,42,Female,49530,721,Electronics,Klarna,1060,Paid On Time
3c10d8a3-d006-4a5a-8eb9-441e732c38b3,44,Male,85050,327,Groceries,Affirm,67,Paid On Time
c3d00b58-db19-4d40-9531-532eea402156,24,Female,40883,787,Travel,Affirm,2018,Paid On Time
93c560ab-b6d1-4e7e-a6fe-54da5b3f25d1,53,Male,87569,641,Home & Furniture,Afterpay,263,Paid On Time
663ed390-1162-4961-ab77-b99518070b46,49,Female,64021,753,Home & Furniture,Sezzle,112,Late Payment
3f34d67c-e964-4f60-91c8-0daddb366736,38,Female,89270,705,Beauty,Afterpay,191,Paid On Time
a5abbac1-7844-4388-9a5b-df53b0975c30,64,Male,63650,342,Fashion,Klarna,276,Paid On Time
64a12c0c-a3de-4eb1-ac90-c286d17192a8,35,Female,75240,666,Travel,Afterpay,601,Paid On Time
a7b32ca0-f9f4-46e0-b392-b0bff40688d6,19,Female,96532,311,Fashion,Klarna,20,Paid On Time
216671e3-2667-494e-ba95-96bec1ecf257,63,Male,71705,568,Groceries,Affirm,34,Paid On Time
5e36868c-1026-467a-aed3-1737bf083673,59,Male,97769,644,Fashion,Sezzle,81,Paid On Time
f2273a08-94d3-481b-bc9f-9130383e340d,22,Male,69700,404,Fashion,Afterpay,235,Late Payment
a006b342-448f-45ed-ab26-9670f113437c,61,Non-Binary,21048,309,Fashion,Afterpay,189,Late Payment
7808cb2c-c22e-4cba-a3a6-80e5db1775a0,59,Male,56995,426,Travel,Affirm,332,Paid On Time
a6c39bab-1902-484e-84e1-625db40b4c97,55,Male,34388,565,Beauty,Klarna,194,Late Payment
cf4a7cfb-7834-4da7-8938-0d085f0ee632,45,Male,106958,679,Travel,Klarna,2567,Paid On Time
267bba30-3707-4c79-a208-35f038850ac1,48,Female,85862,648,Fashion,Affirm,25,Paid On Time
bf9015b6-4e00-46b4-9ed1-9e76a68d7cd0,61,Male,46417,802,Travel,Afterpay,318,Paid On Time
2d873a9c-62f7-436d-8b16-fc3bf1f43977,41,Female,119472,434,Home & Furniture,Klarna,243,Defaulted
a7811a30-5560-444f-81bd-61b101994a9c,50,Male,36129,471,Fashion,Afterpay,205,Defaulted
b0d9780c-93c1-49a6-873e-efdbe1cd1440,56,Male,70898,508,Electronics,Affirm,576,Paid On Time
7816c098-18aa-4243-b889-6438dfd4b722,29,Female,96340,433,Travel,Affirm,1116,Paid On Time
f13d354f-531a-4b36-9c85-06337bccf7af,56,Male,42652,327,Travel,Affirm,2496,Paid On Time
5b2b8a7a-4891-45a7-b6a6-6f80ca88b23d,26,Male,104879,410,Home & Furniture,Affirm,258,Paid On Time
4dc0f33b-1cb5-4c3f-8fd9-d6fcfb5e881e,32,Female,26249,494,Fashion,Sezzle,63,Paid On Time
b25ba4cd-4a27-4585-a8f3-615afd7210d3,40,Female,35266,749,Home & Furniture,Affirm,185,Late Payment
c815d7f9-fc8e-4e69-a8e2-7b69f8d91695,61,Female,67894,723,Electronics,Affirm,455,Paid On Time
ed86deb3-c7b3-4c10-816b-2b73425e9dd8,62,Male,41591,414,Groceries,Afterpay,198,Paid On Time
d06c38e8-d9d1-4e0c-a9c8-67e7f75d025d,39,Female,38895,640,Beauty,Sezzle,23,Paid On Time
56df6b7b-30e4-4607-8c5e-8468b5073596,53,Female,63328,798,Beauty,Affirm,145,Paid On Time
fb5a0835-f159-4534-9f6f-62e36923841d,27,Male,52981,531,Groceries,Klarna,68,Late Payment
bb6296c0-64ae-42a0-b19e-4de7742baae7,45,Female,104496,333,Fashion,Klarna,128,Defaulted
4dddb220-f2ae-49a5-ad0c-1fe85a48f8f4,52,Female,44491,711,Electronics,Klarna,885,Paid On Time
5d0e686c-541a-47cc-9710-87ca57ee6fc5,46,Male,62194,313,Travel,Afterpay,2782,Late Payment
ef602ba8-07e9-404c-b0ad-1de8b4598f4d,22,Male,37611,801,Fashion,Affirm,102,Defaulted
293d9f7f-3cf8-4e7d-bc7d-2ca8ebf94504,21,Female,65842,702,Fashion,Klarna,82,Paid On Time
d5c9666b-2772-4a5e-bd36-a884cc3629e0,32,Male,26892,327,Fashion,Sezzle,273,Defaulted
1543a32d-d7c0-4c63-8a0e-8c5bd3a98a87,47,Female,115218,745,Groceries,Affirm,24,Paid On Time
dff13a4f-f684-4c65-9434-b5c157d48908,43,Male,89531,669,Electronics,Affirm,1077,Paid On Time
ae1be27a-0a37-4da1-94b7-28ad1221c87f,40,Female,25110,471,Groceries,Klarna,104,Defaulted
2becca06-a3ad-4126-a26c-f71a875c143d,56,Female,24929,795,Beauty,Afterpay,251,Paid On Time
369ac309-695b-48b1-8a31-b5c50314e3bc,46,Female,74873,835,Electronics,Klarna,1936,Paid On Time
d9ea7e0c-5d34-46e2-831f-776ffd798d3b,39,Female,110669,409,Travel,Affirm,689,Paid On Time
105b7f99-30f2-4b0c-a061-5bdbc570b3be,52,Male,38665,791,Beauty,Sezzle,143,Paid On Time
bbdff4b0-925a-4b88-9ef3-8b7ba0a50707,64,Female,83923,394,Home & Furniture,Afterpay,143,Paid On Time
715ff254-3c77-4ec1-85e3-2e50a0d6d1fe,35,Female,109500,709,Groceries,Sezzle,102,Paid On Time
abde5d59-00b0-48d5-ac13-77b8bef6d2a5,52,Female,79252,816,Beauty,Klarna,157,Paid On Time
a9427a26-58fd-4557-b492-45c0ed1dc414,63,Male,84833,845,Beauty,Afterpay,48,Paid On Time
486fdf58-c9b7-4bbe-99d5-015e5298f5f1,50,Male,50848,799,Fashion,Afterpay,48,Paid On Time
7e718cdb-2f22-4aa5-b959-4454fa8b6014,24,Female,67692,659,Groceries,Klarna,200,Paid On Time
5888e8c8-e767-4ebd-9a65-b728c4727e9e,51,Male,78007,843,Groceries,Klarna,263,Paid On Time
fefec9a4-5b57-4494-98e0-116b1ef571a5,27,Male,37619,481,Home & Furniture,Affirm,223,Late Payment
f477ef17-12ad-4a8b-8989-d9b6705b4d7c,41,Male,91357,477,Home & Furniture,Klarna,180,Defaulted
736dc4e4-1d93-4c7a-b32c-6d6cf38b1f51,42,Female,107221,773,Travel,Klarna,616,Paid On Time
459a7d12-a097-464f-a6e9-387919a56057,61,Female,39874,774,Home & Furniture,Affirm,233,Paid On Time
333b5a38-1f74-428d-8ef8-1cb45d720806,44,Female,56899,651,Fashion,Sezzle,64,Late Payment
f874f956-44a4-4fb5-b582-ffa1f006ba76,23,Female,74490,600,Travel,Klarna,2858,Paid On Time
0f5693b1-5f19-4c08-a417-838cd3135e01,25,Female,56908,555,Travel,Sezzle,741,Late Payment
e63d6e27-d008-4052-9eee-14f321374698,38,Male,79606,447,Electronics,Sezzle,1569,Defaulted
6d15f625-0bb3-462b-8aac-9165c6b36cb7,58,Male,101134,804,Groceries,Afterpay,163,Paid On Time
4649e68c-d133-445f-bd39-1b9d9a2cf954,36,Male,92112,317,Groceries,Klarna,81,Defaulted
54c4be13-e0b9-4a88-8906-d55b0505f6df,51,Male,118958,552,Fashion,Sezzle,114,Paid On Time
1267ad38-648e-4ca1-bacc-97b165775d4a,56,Female,75154,611,Beauty,Sezzle,261,Paid On Time
deb318db-856e-4245-9a44-553cf858edd5,60,Female,107694,520,Home & Furniture,Afterpay,201,Paid On Time
425b6b54-62e1-4347-9825-b040cf1960d7,40,Male,114792,502,Travel,Affirm,1569,Paid On Time
bd52df58-8198-4208-9042-bea5606a2c74,30,Female,99692,561,Electronics,Afterpay,950,Paid On Time
45f8bcdf-a595-4a5a-a88a-5513fa5aa980,59,Female,71006,662,Groceries,Sezzle,39,Paid On Time
478fbe6f-aa81-46d4-8e6b-e642e9ce5bc2,64,Female,115045,532,Groceries,Klarna,107,Paid On Time
e253e51f-add4-4ac2-b5a8-171d304645f8,56,Male,115305,406,Groceries,Afterpay,260,Paid On Time
91a4b4a6-b882-4623-85ac-77aa647be820,45,Male,104288,492,Electronics,Afterpay,1562,Paid On Time
f8db6be2-7429-4771-baf8-d02ea85d6da4,23,Male,23082,335,Home & Furniture,Sezzle,146,Paid On Time
267e9471-e854-4b76-aaf2-cf001b079a2e,29,Male,90614,784,Travel,Klarna,2315,Paid On Time
b2a22f6e-ae3a-4752-bdd3-1974323f9b17,20,Male,109981,545,Home & Furniture,Afterpay,243,Paid On Time
58ffaa13-f3ea-4983-a355-590c2d4a6a4a,37,Male,70424,495,Travel,Affirm,827,Paid On Time
2a156d7c-1072-478d-9c0b-45b957c1bded,58,Female,48893,615,Beauty,Klarna,279,Paid On Time
ecc6c38e-55f0-4864-8791-5b1abebc19c5,59,Male,54798,582,Groceries,Klarna,265,Late Payment
46f89888-459c-48af-abc2-4fefc27f0ba2,62,Female,96163,346,Travel,Afterpay,2493,Paid On Time
2a2104a7-b8d9-4ce7-81d9-402d3b46b64e,25,Female,95511,371,Groceries,Affirm,86,Late Payment
cb4ab1e4-9062-46f4-8f83-72065c69c5d9,43,Female,96602,550,Electronics,Klarna,1443,Paid On Time
7bcccb73-48a4-465e-ad35-e2ae8483a7ca,55,Female,93550,387,Travel,Sezzle,786,Late Payment
23a199fd-08b7-43ee-8a75-b807eb663b66,45,Female,36675,713,Electronics,Sezzle,1956,Paid On Time
cd50f70f-9a62-4e97-881a-c5c79c51e6db,52,Male,91847,702,Travel,Afterpay,2492,Paid On Time
e26ae593-6b02-40d6-83e9-fe7f2cdb6c54,61,Male,67377,706,Fashion,Affirm,261,Paid On Time
b2f7f6d0-2d81-4aba-8ac2-46dcac2b04ec,58,Male,81123,506,Home & Furniture,Sezzle,104,Defaulted
29d94c10-73c1-44b1-ab8f-446f5dd0dd80,58,Male,64299,407,Home & Furniture,Affirm,267,Defaulted
383b9444-c3e7-4ecf-af28-7389e5a75eb6,60,Female,38392,378,Fashion,Klarna,174,Late Payment
f6714e10-9dea-42bc-a551-48709ca85b9a,55,Male,38682,557,Groceries,Sezzle,125,Defaulted
ce4c50e8-4096-4481-94ff-36e0b1bb44b8,19,Male,53509,588,Beauty,Sezzle,110,Paid On Time
675aec4f-59e0-4fb8-bd29-b410548f34d5,24,Female,28203,472,Groceries,Klarna,42,Late Payment
a1864360-e1a1-44ee-be9f-1f02e488c420,58,Female,88784,581,Beauty,Affirm,45,Paid On Time
a42d80f7-b470-495a-8f0c-4eb48a852a16,42,Male,110355,347,Electronics,Sezzle,1523,Paid On Time
18b18443-e13e-42c4-af11-ded4c3f15d8a,49,Male,75966,429,Groceries,Afterpay,112,Paid On Time
d7f84b48-fa01-4978-b3d8-05aa89a32f12,29,Female,77124,342,Travel,Afterpay,794,Paid On Time
1e16f4a6-e5ba-4dcb-bbbb-9c7ccf74352a,28,Female,113371,498,Home & Furniture,Afterpay,198,Late Payment
99f5dcc0-6a8b-4200-9853-31693d108e11,27,Female,81583,376,Home & Furniture,Affirm,211,Defaulted
b2ab53d5-ad8b-4c0a-adf6-80f87d53168f,52,Male,32618,378,Beauty,Sezzle,194,Paid On Time
69027635-c47e-40fe-8c75-58c9eed481f7,61,Male,71810,678,Electronics,Sezzle,1653,Paid On Time
7dfcf1f8-3f34-4466-82d9-a39b3f397685,21,Male,103859,713,Home & Furniture,Sezzle,177,Late Payment
3ec85282-80fa-48e6-870a-dd177fb7572e,59,Male,87411,589,Home & Furniture,Sezzle,111,Paid On Time
f953620e-e632-45da-9d28-0fc427278628,19,Male,78522,615,Home & Furniture,Afterpay,154,Paid On Time
49fb2233-6335-4b2f-92e9-e4b85c514a98,61,Female,53167,687,Home & Furniture,Klarna,208,Paid On Time
e383e98a-d35d-4ef9-b515-ad64c3bf0e07,45,Female,100846,647,Travel,Klarna,558,Paid On Time
4a771035-026f-466f-9219-a1cc3dc727f1,60,Female,87938,314,Travel,Sezzle,2628,Paid On Time
4ba180c8-38b7-4bad-b495-01dc2eee6aa5,63,Male,88327,561,Groceries,Afterpay,171,Late Payment
