Timestamp,ID,Protocol,Direction,NumField,MessageType,Message,HexData,Empty,TimeIndex,TimeSeconds,MessageCategory
12:41:39,933928,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2112,45699,Signaling
12:41:39,934030,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2113,45699,Other
12:41:39,934030,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2114,45699,Signaling
12:41:40,934132,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2115,45700,Other
12:41:40,934132,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2116,45700,Signaling
12:41:40,934234,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2117,45700,Other
12:41:40,934234,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2118,45700,Signaling
12:41:40,934336,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x25 0x06 0x21 0x00 0x05 0xF4 0x0B 0x92 0x7D 0x12 0x9B 0x33 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2119,45700,Other
12:41:40,934336,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2120,45700,Signaling
12:41:41,934438,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2121,45701,Other
12:41:41,934438,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2122,45701,Signaling
12:41:41,934540,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2123,45701,Other
12:41:41,934540,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2124,45701,Signaling
12:41:42,934642,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2125,45702,Other
12:41:42,934642,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2126,45702,Signaling
12:41:42,934744,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2127,45702,Other
12:41:42,934744,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2128,45702,Signaling
12:41:43,934846,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2129,45703,Other
12:41:43,934846,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2130,45703,Signaling
12:41:43,934948,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2131,45703,Other
12:41:43,934948,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2132,45703,Signaling
12:41:44,935050,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2133,45704,Other
12:41:44,935050,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2134,45704,Signaling
12:41:44,935152,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2135,45704,Other
12:41:44,935152,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2136,45704,Signaling
12:41:44,935193,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2137,45704,Other
12:41:44,935193,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2138,45704,Other
12:41:45,935244,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2139,45705,Other
12:41:45,935244,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2140,45705,Other
12:41:45,935254,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2141,45705,Other
12:41:45,935254,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2142,45705,Signaling
12:41:45,935295,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2143,45705,Other
12:41:45,935295,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2144,45705,Other
12:41:45,935356,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2145,45705,Other
12:41:45,935356,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2146,45705,Signaling
12:41:46,935458,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2147,45706,Other
12:41:46,935458,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2148,45706,Signaling
12:41:46,935560,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2149,45706,Other
12:41:46,935560,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2150,45706,Signaling
12:41:47,935662,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2151,45707,Other
12:41:47,935662,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2152,45707,Signaling
12:41:47,935764,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2153,45707,Other
12:41:47,935764,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2154,45707,Signaling
12:41:48,935866,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2155,45708,Other
12:41:48,935866,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2156,45708,Signaling
12:41:48,935968,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2157,45708,Other
12:41:48,935968,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2158,45708,Signaling
12:41:49,936070,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2159,45709,Other
12:41:49,936070,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2160,45709,Signaling
12:41:49,936172,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x25 0x06 0x21 0x00 0x05 0xF4 0x0B 0x92 0xD0 0x42 0x9B 0x33 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2161,45709,Other
12:41:49,936172,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2162,45709,Signaling
12:41:49,936274,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2163,45709,Other
12:41:49,936274,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2164,45709,Signaling
12:41:50,936376,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2165,45710,Other
12:41:50,936376,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2166,45710,Signaling
12:41:50,936478,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2167,45710,Other
12:41:50,936478,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2168,45710,Signaling
12:41:51,936580,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2169,45711,Other
12:41:51,936580,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2170,45711,Signaling
12:41:51,936682,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2171,45711,Other
12:41:51,936682,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2172,45711,Signaling
12:41:52,936784,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2173,45712,Other
12:41:52,936784,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2174,45712,Signaling
12:41:52,936886,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2175,45712,Other
12:41:52,936886,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2176,45712,Signaling
12:41:53,936988,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2177,45713,Other
12:41:53,936988,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2178,45713,Signaling
12:41:53,937090,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2179,45713,Other
12:41:53,937090,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2180,45713,Signaling
12:41:54,937192,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2181,45714,Other
12:41:54,937192,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2182,45714,Signaling
12:41:54,937229,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_2",  0x59 0x06 0x1A 0x9F 0xAB 0x50 0x24 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xFF 0xA9 0xDF 0xFF, ,2183,45714,Other
12:41:54,937229,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_2, , , ,2184,45714,Other
12:41:54,937280,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_3",  0x49 0x06 0x1B 0x2B 0xDF 0x05 0xF5 0x61 0x00 0x68 0xD0 0x00 0x01 0x64 0x40 0x06 0xA9 0xDF 0xFF 0x3C 0x2B 0x2B 0x2B, ,2185,45714,Other
12:41:54,937280,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_3, , , ,2186,45714,Other
12:41:54,937294,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2187,45714,Other
12:41:54,937294,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2188,45714,Signaling
12:41:54,937331,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_4",  0x31 0x06 0x1C 0x05 0xF5 0x61 0x00 0x68 0x40 0x06 0xA9 0xDF 0xFF 0x01 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2189,45714,Other
12:41:54,937331,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_4, , , ,2190,45714,Other
12:41:55,937382,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_13",  0x01 0x06 0x00 0xF0 0x1A 0x38 0x48 0x7C 0xC9 0x32 0xA6 0x0C 0x25 0xA4 0xCB 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2191,45715,Other
12:41:55,937382,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_13, , , ,2192,45715,Other
12:41:55,937396,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2193,45715,Other
12:41:55,937396,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2194,45715,Signaling
12:41:55,937433,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_2",  0x59 0x06 0x1A 0x9F 0xAB 0x50 0x24 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xFF 0xA9 0xDF 0xFF, ,2195,45715,Other
12:41:55,937433,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_2, , , ,2196,45715,Other
12:41:55,937498,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2197,45715,Other
12:41:55,937498,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2198,45715,Signaling
12:41:56,937586,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_1",  0x55 0x06 0x19 0x8F 0xA7 0x80 0x00 0x08 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xA9 0xDF 0xFF 0x83, ,2199,45716,Other
12:41:56,937586,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_1, , , ,2200,45716,Other
12:41:56,937600,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2201,45716,Other
12:41:56,937600,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2202,45716,Signaling
12:41:56,937641,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2203,45716,Other
12:41:56,937641,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2204,45716,Other
12:41:56,937692,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2205,45716,Other
12:41:56,937692,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2206,45716,Other
12:41:56,937702,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2207,45716,Other
12:41:56,937702,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2208,45716,Signaling
12:41:56,937743,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2209,45716,Other
12:41:56,937743,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2210,45716,Other
12:41:56,937794,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2211,45716,Other
12:41:56,937794,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2212,45716,Other
12:41:56,937804,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2213,45716,Other
12:41:57,937804,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2214,45717,Signaling
12:41:57,937845,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR NOTIFICATION_NCH",  0x05 0x06 0x20 0x8B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2215,45717,Other
12:41:57,937845,CCCH,Down, , RR NOTIFICATION_NCH, , , ,2216,45717,Other
12:41:57,937906,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2217,45717,Other
12:41:57,937906,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2218,45717,Signaling
12:41:57,938008,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2219,45717,Other
12:41:57,938008,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2220,45717,Signaling
12:41:58,938110,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2221,45718,Other
12:41:58,938110,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2222,45718,Signaling
12:41:58,938212,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,2223,45718,Other
12:41:58,938212,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,2224,45718,Signaling
