item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date,channel,channel_campaigns
1713,879,364,2,36.34,36.34,0,0.00%,0,72.68,2025-04-27,E-commerce,Website Banner
2740,337,497,2,36.05,36.05,0,0.00%,0,72.1,2025-05-24,App Mobile,App Mobile
1593,115,427,2,36.01,36.01,0,0.00%,0,72.02,2025-04-05,App Mobile,App Mobile
2587,553,336,2,51.22,35.85,15.37,30.00%,1,71.71,2025-05-18,App Mobile,Social Media
1932,389,58,2,35.81,35.81,0,0.00%,0,71.62,2025-04-18,E-commerce,Website Banner
2115,445,325,2,39.78,35.8,3.98,10.00%,1,71.6,2025-06-05,E-commerce,Website Banner
2198,864,325,2,39.78,35.8,3.98,10.00%,1,71.6,2025-06-04,E-commerce,Website Banner
767,552,11,2,51.09,35.76,15.33,30.00%,1,71.53,2025-05-15,App Mobile,Social Media
2605,618,259,2,35.73,35.73,0,0.00%,0,71.46,2025-04-19,App Mobile,App Mobile
1450,1102,255,2,51,35.7,15.3,30.00%,1,71.4,2025-05-14,App Mobile,Social Media
164,289,488,2,50.68,35.48,15.2,30.00%,1,70.95,2025-05-18,App Mobile,Social Media
5,886,414,2,35.2,35.2,0,0.00%,0,70.4,2025-05-25,E-commerce,Website Banner
275,999,414,2,35.2,35.2,0,0.00%,0,70.4,2025-06-16,E-commerce,Website Banner
1972,1146,414,2,35.2,35.2,0,0.00%,0,70.4,2025-05-24,E-commerce,Website Banner
2795,418,414,2,35.2,35.2,0,0.00%,0,70.4,2025-06-05,App Mobile,App Mobile
1778,896,173,2,49.74,34.82,14.92,30.00%,1,69.64,2025-05-16,App Mobile,Social Media
734,921,268,2,49.59,34.71,14.88,30.00%,1,69.43,2025-05-19,App Mobile,Social Media
1686,1220,405,2,34.71,34.71,0,0.00%,0,69.42,2025-05-21,E-commerce,Website Banner
2104,1019,484,2,38.49,34.64,3.85,10.00%,1,69.28,2025-06-05,E-commerce,Website Banner
1264,188,59,2,34.58,34.58,0,0.00%,0,69.16,2025-05-04,E-commerce,Website Banner
1003,698,343,2,34.39,34.39,0,0.00%,0,68.78,2025-05-16,E-commerce,Website Banner
1252,872,451,2,37.8,34.02,3.78,10.00%,1,68.04,2025-06-04,E-commerce,Website Banner
515,484,91,2,33.95,33.95,0,0.00%,0,67.9,2025-04-26,App Mobile,App Mobile
1731,725,159,2,33.59,33.59,0,0.00%,0,67.18,2025-06-15,App Mobile,App Mobile
553,876,338,2,33.39,33.39,0,0.00%,0,66.78,2025-04-23,App Mobile,App Mobile
77,1169,169,2,32.94,32.94,0,0.00%,0,65.88,2025-05-16,E-commerce,Website Banner
2467,276,362,2,32.64,32.64,0,0.00%,0,65.28,2025-04-06,App Mobile,App Mobile
301,260,209,2,32.41,32.41,0,0.00%,0,64.82,2025-05-14,E-commerce,Website Banner
1599,810,209,2,32.41,32.41,0,0.00%,0,64.82,2025-06-16,App Mobile,App Mobile
2022,534,453,2,32.05,32.05,0,0.00%,0,64.1,2025-04-22,App Mobile,App Mobile
3080,1119,453,2,32.05,32.05,0,0.00%,0,64.1,2025-05-19,E-commerce,Website Banner
1225,904,80,2,31.86,31.86,0,0.00%,0,63.72,2025-05-05,E-commerce,Website Banner
376,938,418,2,31.84,31.84,0,0.00%,0,63.68,2025-05-19,E-commerce,Website Banner
623,1294,418,2,31.84,31.84,0,0.00%,0,63.68,2025-04-22,E-commerce,Website Banner
1889,1026,418,2,31.84,31.84,0,0.00%,0,63.68,2025-05-19,E-commerce,Website Banner
1994,406,84,2,31.84,31.84,0,0.00%,0,63.68,2025-05-14,E-commerce,Website Banner
2429,279,84,2,31.84,31.84,0,0.00%,0,63.68,2025-06-16,E-commerce,Website Banner
2663,360,84,2,31.84,31.84,0,0.00%,0,63.68,2025-04-24,App Mobile,App Mobile
2893,977,84,2,31.84,31.84,0,0.00%,0,63.68,2025-04-22,App Mobile,App Mobile
1999,862,457,2,31.61,31.61,0,0.00%,0,63.22,2025-06-06,App Mobile,App Mobile
1595,46,258,2,31.48,31.48,0,0.00%,0,62.96,2025-06-14,App Mobile,App Mobile
1487,1296,128,2,44.9,31.43,13.47,30.00%,1,62.86,2025-05-18,App Mobile,Social Media
1962,700,95,2,31.15,31.15,0,0.00%,0,62.3,2025-05-26,E-commerce,Website Banner
3143,902,95,2,31.15,31.15,0,0.00%,0,62.3,2025-05-29,App Mobile,App Mobile
991,371,30,2,31.09,31.09,0,0.00%,0,62.18,2025-04-20,E-commerce,Website Banner
1373,175,452,2,30.85,30.85,0,0.00%,0,61.7,2025-04-18,App Mobile,App Mobile
1794,275,452,2,30.85,30.85,0,0.00%,0,61.7,2025-04-18,App Mobile,App Mobile
1189,115,401,2,30.83,30.83,0,0.00%,0,61.66,2025-04-05,App Mobile,App Mobile
631,301,363,2,43.64,30.55,13.09,30.00%,1,61.1,2025-05-17,App Mobile,Social Media
2403,755,339,2,30.35,30.35,0,0.00%,0,60.7,2025-06-14,App Mobile,App Mobile
3129,1200,429,2,43.34,30.34,13,30.00%,1,60.68,2025-05-16,App Mobile,Social Media
435,172,308,2,43.27,30.29,12.98,30.00%,1,60.58,2025-05-13,App Mobile,Social Media
2235,905,171,2,30.26,30.26,0,0.00%,0,60.52,2025-05-30,App Mobile,App Mobile
695,485,241,2,29.82,29.82,0,0.00%,0,59.64,2025-06-13,E-commerce,Website Banner
2099,85,241,2,29.82,29.82,0,0.00%,0,59.64,2025-05-15,E-commerce,Website Banner
711,63,88,2,29.81,29.81,0,0.00%,0,59.62,2025-04-05,App Mobile,App Mobile
1019,231,88,2,29.81,29.81,0,0.00%,0,59.62,2025-04-24,E-commerce,Website Banner
320,1196,400,2,29.68,29.68,0,0.00%,0,59.36,2025-05-23,App Mobile,App Mobile
522,370,400,2,29.68,29.68,0,0.00%,0,59.36,2025-04-21,App Mobile,App Mobile
1530,1320,246,2,28.98,28.98,0,0.00%,0,57.96,2025-04-17,E-commerce,Website Banner
2473,1349,415,2,28.73,28.73,0,0.00%,0,57.46,2025-05-27,E-commerce,Website Banner
2526,476,18,2,40.99,28.69,12.3,30.00%,1,57.39,2025-05-17,App Mobile,Social Media
445,848,350,2,27.62,27.62,0,0.00%,0,55.24,2025-06-06,App Mobile,App Mobile
823,949,350,2,27.62,27.62,0,0.00%,0,55.24,2025-05-30,E-commerce,Website Banner
1880,23,350,2,27.62,27.62,0,0.00%,0,55.24,2025-04-28,App Mobile,App Mobile
2256,403,65,2,27.45,27.45,0,0.00%,0,54.9,2025-04-27,App Mobile,App Mobile
14,336,119,2,27.34,27.34,0,0.00%,0,54.68,2025-06-17,E-commerce,Website Banner
2124,553,438,2,38.74,27.12,11.62,30.00%,1,54.24,2025-05-18,App Mobile,Social Media
818,821,256,2,38.41,26.89,11.52,30.00%,1,53.77,2025-05-14,App Mobile,Social Media
1705,785,174,2,26.41,26.41,0,0.00%,0,52.82,2025-05-31,App Mobile,App Mobile
1704,1209,120,2,25.7,25.7,0,0.00%,0,51.4,2025-04-20,E-commerce,Website Banner
3226,1187,120,2,25.7,25.7,0,0.00%,0,51.4,2025-04-14,E-commerce,Website Banner
728,1291,51,2,25.38,25.38,0,0.00%,0,50.76,2025-05-19,E-commerce,Website Banner
1658,17,51,2,25.38,25.38,0,0.00%,0,50.76,2025-04-29,E-commerce,Website Banner
620,960,14,2,24.96,24.96,0,0.00%,0,49.92,2025-05-28,E-commerce,Website Banner
2922,1308,122,2,24.8,24.8,0,0.00%,0,49.6,2025-05-14,E-commerce,Website Banner
1755,632,59,2,34.58,24.21,10.37,30.00%,1,48.41,2025-05-16,App Mobile,Social Media
3199,921,59,2,34.58,24.21,10.37,30.00%,1,48.41,2025-05-19,App Mobile,Social Media
1144,180,3,2,23.9,23.9,0,0.00%,0,47.8,2025-06-13,App Mobile,App Mobile
2583,152,3,2,23.9,23.9,0,0.00%,0,47.8,2025-05-04,App Mobile,App Mobile
2505,812,235,2,23.68,23.68,0,0.00%,0,47.36,2025-04-21,E-commerce,Website Banner
652,819,355,2,21.38,21.38,0,0.00%,0,42.76,2025-04-26,E-commerce,Website Banner
2059,328,355,2,21.38,21.38,0,0.00%,0,42.76,2025-05-13,E-commerce,Website Banner
3306,1173,246,2,28.98,20.29,8.69,30.00%,1,40.57,2025-05-16,App Mobile,Social Media
423,1060,245,2,24.91,17.44,7.47,30.00%,1,34.87,2025-05-18,App Mobile,Social Media
197,1109,198,2,14.64,14.64,0,0.00%,0,29.28,2025-05-27,E-commerce,Website Banner
3337,1304,198,2,14.64,14.64,0,0.00%,0,29.28,2025-04-14,App Mobile,App Mobile
715,1042,195,2,16.69,11.68,5.01,30.00%,1,23.37,2025-05-13,App Mobile,Social Media
845,576,284,3,81.79,81.79,0,0.00%,0,245.37,2025-06-13,E-commerce,Website Banner
1034,488,60,3,81.7,81.7,0,0.00%,0,245.1,2025-05-15,E-commerce,Website Banner
1217,414,60,3,81.7,81.7,0,0.00%,0,245.1,2025-06-14,App Mobile,App Mobile
1091,505,10,3,79.7,79.7,0,0.00%,0,239.1,2025-05-23,App Mobile,App Mobile
2791,234,269,3,77.59,77.59,0,0.00%,0,232.77,2025-05-20,App Mobile,App Mobile
1270,318,163,3,76.96,76.96,0,0.00%,0,230.88,2025-04-17,E-commerce,Website Banner
2842,424,163,3,76.96,76.96,0,0.00%,0,230.88,2025-05-22,App Mobile,App Mobile
1875,433,224,3,75.4,75.4,0,0.00%,0,226.2,2025-05-30,App Mobile,App Mobile
2592,927,224,3,75.4,75.4,0,0.00%,0,226.2,2025-06-15,App Mobile,App Mobile
985,221,459,3,75.17,75.17,0,0.00%,0,225.51,2025-05-16,E-commerce,Website Banner
2978,782,116,3,74.81,74.81,0,0.00%,0,224.43,2025-04-13,App Mobile,App Mobile
2215,401,359,3,74.28,74.28,0,0.00%,0,222.84,2025-04-15,E-commerce,Website Banner
352,210,272,3,74.17,74.17,0,0.00%,0,222.51,2025-05-22,E-commerce,Website Banner
2027,338,212,3,74.13,74.13,0,0.00%,0,222.39,2025-04-21,E-commerce,Website Banner
1332,54,104,3,73.78,73.78,0,0.00%,0,221.34,2025-05-28,App Mobile,App Mobile
479,495,420,3,72.58,72.58,0,0.00%,0,217.74,2025-04-29,E-commerce,Website Banner
2254,1087,420,3,72.58,72.58,0,0.00%,0,217.74,2025-05-24,App Mobile,App Mobile
2530,426,420,3,72.58,72.58,0,0.00%,0,217.74,2025-06-15,E-commerce,Website Banner
137,29,356,3,72.41,72.41,0,0.00%,0,217.23,2025-04-25,App Mobile,App Mobile
239,397,310,3,72.1,72.1,0,0.00%,0,216.3,2025-04-29,E-commerce,Website Banner
2136,907,310,3,72.1,72.1,0,0.00%,0,216.3,2025-04-18,E-commerce,Website Banner
3053,715,36,3,72.06,72.06,0,0.00%,0,216.18,2025-06-15,E-commerce,Website Banner
2875,427,337,3,71.72,71.72,0,0.00%,0,215.16,2025-06-17,App Mobile,App Mobile
336,229,6,3,70.86,70.86,0,0.00%,0,212.58,2025-06-16,E-commerce,Website Banner
2970,1205,167,3,70.55,70.55,0,0.00%,0,211.65,2025-05-28,E-commerce,Website Banner
1080,391,270,3,70.46,70.46,0,0.00%,0,211.38,2025-04-30,E-commerce,Website Banner
2497,640,360,3,69.48,69.48,0,0.00%,0,208.44,2025-04-18,App Mobile,App Mobile
2557,1273,360,3,69.48,69.48,0,0.00%,0,208.44,2025-05-24,App Mobile,App Mobile
1569,772,250,3,68.22,68.22,0,0.00%,0,204.66,2025-04-28,E-commerce,Website Banner
1776,942,250,3,68.22,68.22,0,0.00%,0,204.66,2025-04-29,E-commerce,Website Banner
2240,1308,250,3,68.22,68.22,0,0.00%,0,204.66,2025-05-14,E-commerce,Website Banner
1684,207,142,3,67.29,67.29,0,0.00%,0,201.87,2025-05-15,E-commerce,Website Banner
2971,658,296,3,67.07,67.07,0,0.00%,0,201.21,2025-06-16,App Mobile,App Mobile
3264,944,296,3,67.07,67.07,0,0.00%,0,201.21,2025-06-14,E-commerce,Website Banner
3297,1259,315,3,67.02,67.02,0,0.00%,0,201.06,2025-04-15,E-commerce,Website Banner
2024,173,239,3,66.99,66.99,0,0.00%,0,200.97,2025-05-15,E-commerce,Website Banner
1712,112,272,3,74.17,66.75,7.42,10.00%,1,200.26,2025-06-06,E-commerce,Website Banner
626,1029,131,3,66.63,66.63,0,0.00%,0,199.89,2025-04-17,E-commerce,Website Banner
122,240,281,3,65.94,65.94,0,0.00%,0,197.82,2025-05-31,App Mobile,App Mobile
655,164,19,3,65.26,65.26,0,0.00%,0,195.78,2025-04-17,App Mobile,App Mobile
1611,820,166,3,65.26,65.26,0,0.00%,0,195.78,2025-04-20,E-commerce,Website Banner
3294,1225,166,3,65.26,65.26,0,0.00%,0,195.78,2025-04-27,App Mobile,App Mobile
901,378,297,3,65.17,65.17,0,0.00%,0,195.51,2025-04-17,App Mobile,App Mobile
1201,1006,297,3,65.17,65.17,0,0.00%,0,195.51,2025-05-05,E-commerce,Website Banner
2895,383,297,3,65.17,65.17,0,0.00%,0,195.51,2025-04-15,App Mobile,App Mobile
2880,242,276,3,64.44,64.44,0,0.00%,0,193.32,2025-05-23,App Mobile,App Mobile
1563,350,260,3,64.28,64.28,0,0.00%,0,192.84,2025-04-19,E-commerce,Website Banner
256,285,194,3,64.11,64.11,0,0.00%,0,192.33,2025-05-29,App Mobile,App Mobile
1802,1001,194,3,64.11,64.11,0,0.00%,0,192.33,2025-05-04,E-commerce,Website Banner
439,68,237,3,64.08,64.08,0,0.00%,0,192.24,2025-05-23,E-commerce,Website Banner
777,1179,469,3,64.08,64.08,0,0.00%,0,192.24,2025-04-29,E-commerce,Website Banner
1136,17,371,3,63.82,63.82,0,0.00%,0,191.46,2025-04-29,E-commerce,Website Banner
1281,620,371,3,63.82,63.82,0,0.00%,0,191.46,2025-05-20,E-commerce,Website Banner
2896,1237,371,3,63.82,63.82,0,0.00%,0,191.46,2025-04-28,E-commerce,Website Banner
959,397,372,3,63.79,63.79,0,0.00%,0,191.37,2025-04-29,E-commerce,Website Banner
667,645,385,3,63.23,63.23,0,0.00%,0,189.69,2025-04-14,E-commerce,Website Banner
549,1277,79,3,63.22,63.22,0,0.00%,0,189.66,2025-05-06,App Mobile,App Mobile
514,329,206,3,63.03,63.03,0,0.00%,0,189.09,2025-04-04,E-commerce,Website Banner
1038,1016,206,3,63.03,63.03,0,0.00%,0,189.09,2025-04-22,E-commerce,Website Banner
1623,486,236,3,62.93,62.93,0,0.00%,0,188.79,2025-04-19,App Mobile,App Mobile
2106,314,317,3,62.63,62.63,0,0.00%,0,187.89,2025-05-18,E-commerce,Website Banner
2699,343,382,3,62.52,62.52,0,0.00%,0,187.56,2025-06-17,App Mobile,App Mobile
2466,399,192,3,62.48,62.48,0,0.00%,0,187.44,2025-05-04,App Mobile,App Mobile
2761,201,192,3,62.48,62.48,0,0.00%,0,187.44,2025-05-27,App Mobile,App Mobile
1870,96,378,3,62.39,62.39,0,0.00%,0,187.17,2025-04-20,E-commerce,Website Banner
93,490,323,3,62.34,62.34,0,0.00%,0,187.02,2025-05-24,App Mobile,App Mobile
2335,700,323,3,62.34,62.34,0,0.00%,0,187.02,2025-05-26,E-commerce,Website Banner
1898,525,437,3,62.17,62.17,0,0.00%,0,186.51,2025-05-21,App Mobile,App Mobile
2667,1054,50,3,61.95,61.95,0,0.00%,0,185.85,2025-04-28,App Mobile,App Mobile
1418,253,444,3,61.78,61.78,0,0.00%,0,185.34,2025-04-27,App Mobile,App Mobile
3342,702,134,3,61.75,61.75,0,0.00%,0,185.25,2025-05-29,App Mobile,App Mobile
1161,142,266,3,61.67,61.67,0,0.00%,0,185.01,2025-05-25,E-commerce,Website Banner
1452,400,35,3,61.61,61.61,0,0.00%,0,184.83,2025-04-21,App Mobile,App Mobile
2551,90,399,3,61.6,61.6,0,0.00%,0,184.8,2025-05-26,E-commerce,Website Banner
2732,75,399,3,61.6,61.6,0,0.00%,0,184.8,2025-05-22,App Mobile,App Mobile
76,85,123,3,61.51,61.51,0,0.00%,0,184.53,2025-05-15,E-commerce,Website Banner
3324,1219,125,3,61.27,61.27,0,0.00%,0,183.81,2025-05-14,E-commerce,Website Banner
752,190,15,3,61.26,61.26,0,0.00%,0,183.78,2025-06-17,App Mobile,App Mobile
3105,305,305,3,60.79,60.79,0,0.00%,0,182.37,2025-04-28,E-commerce,Website Banner
2026,430,129,3,60.68,60.68,0,0.00%,0,182.04,2025-04-18,E-commerce,Website Banner
2540,1306,191,3,60.52,60.52,0,0.00%,0,181.56,2025-06-15,E-commerce,Website Banner
3159,362,191,3,60.52,60.52,0,0.00%,0,181.56,2025-05-25,App Mobile,App Mobile
574,1055,111,3,60.36,60.36,0,0.00%,0,181.08,2025-05-21,App Mobile,App Mobile
1212,854,111,3,60.36,60.36,0,0.00%,0,181.08,2025-04-16,E-commerce,Website Banner
178,503,347,3,59.92,59.92,0,0.00%,0,179.76,2025-05-22,E-commerce,Website Banner
1675,222,347,3,59.92,59.92,0,0.00%,0,179.76,2025-05-21,App Mobile,App Mobile
785,198,466,3,59.9,59.9,0,0.00%,0,179.7,2025-04-23,App Mobile,App Mobile
1975,1262,472,3,59.9,59.9,0,0.00%,0,179.7,2025-04-28,E-commerce,Website Banner
1924,878,391,3,59.77,59.77,0,0.00%,0,179.31,2025-04-16,E-commerce,Website Banner
2418,823,391,3,59.77,59.77,0,0.00%,0,179.31,2025-04-24,App Mobile,App Mobile
2806,1031,391,3,59.77,59.77,0,0.00%,0,179.31,2025-06-04,App Mobile,App Mobile
1351,475,464,3,59.58,59.58,0,0.00%,0,178.74,2025-04-28,App Mobile,App Mobile
1088,167,160,3,59.38,59.38,0,0.00%,0,178.14,2025-05-18,E-commerce,Website Banner
3100,620,160,3,59.38,59.38,0,0.00%,0,178.14,2025-05-20,E-commerce,Website Banner
3234,603,186,3,59.35,59.35,0,0.00%,0,178.05,2025-05-31,App Mobile,App Mobile
426,312,390,3,59.33,59.33,0,0.00%,0,177.99,2025-05-31,E-commerce,Website Banner
2210,1113,390,3,59.33,59.33,0,0.00%,0,177.99,2025-04-19,App Mobile,App Mobile
2334,545,390,3,59.33,59.33,0,0.00%,0,177.99,2025-05-04,E-commerce,Website Banner
1548,469,244,3,59.32,59.32,0,0.00%,0,177.96,2025-05-25,E-commerce,Website Banner
805,129,78,3,59.21,59.21,0,0.00%,0,177.63,2025-05-26,App Mobile,App Mobile
1109,394,78,3,59.21,59.21,0,0.00%,0,177.63,2025-06-15,E-commerce,Website Banner
2058,1189,78,3,59.21,59.21,0,0.00%,0,177.63,2025-04-24,E-commerce,Website Banner
290,1112,384,3,58.94,58.94,0,0.00%,0,176.82,2025-04-25,App Mobile,App Mobile
1720,382,384,3,58.94,58.94,0,0.00%,0,176.82,2025-04-26,E-commerce,Website Banner
3260,708,247,3,58.86,58.86,0,0.00%,0,176.58,2025-04-16,App Mobile,App Mobile
2747,782,63,3,58.67,58.67,0,0.00%,0,176.01,2025-04-13,App Mobile,App Mobile
2575,125,366,3,58.34,58.34,0,0.00%,0,175.02,2025-06-05,App Mobile,App Mobile
313,747,22,3,58.26,58.26,0,0.00%,0,174.78,2025-04-21,App Mobile,App Mobile
512,86,22,3,58.26,58.26,0,0.00%,0,174.78,2025-06-15,App Mobile,App Mobile
477,952,225,3,58.11,58.11,0,0.00%,0,174.33,2025-04-25,E-commerce,Website Banner
743,195,101,3,58.11,58.11,0,0.00%,0,174.33,2025-05-20,App Mobile,App Mobile
3310,859,225,3,58.11,58.11,0,0.00%,0,174.33,2025-05-22,E-commerce,Website Banner
2288,1007,321,3,58.09,58.09,0,0.00%,0,174.27,2025-04-16,App Mobile,App Mobile
3018,559,237,3,64.08,57.67,6.41,10.00%,1,173.02,2025-06-04,E-commerce,Website Banner
2930,870,223,3,57.36,57.36,0,0.00%,0,172.08,2025-05-28,App Mobile,App Mobile
1218,774,27,3,57.35,57.35,0,0.00%,0,172.05,2025-05-22,App Mobile,App Mobile
1525,217,27,3,57.35,57.35,0,0.00%,0,172.05,2025-04-06,E-commerce,Website Banner
2096,924,49,3,57.35,57.35,0,0.00%,0,172.05,2025-04-05,E-commerce,Website Banner
2253,1236,27,3,57.35,57.35,0,0.00%,0,172.05,2025-05-06,E-commerce,Website Banner
550,795,210,3,57.32,57.32,0,0.00%,0,171.96,2025-04-21,App Mobile,App Mobile
1343,461,213,3,57.31,57.31,0,0.00%,0,171.93,2025-05-27,E-commerce,Website Banner
3320,288,213,3,57.31,57.31,0,0.00%,0,171.93,2025-05-04,App Mobile,App Mobile
2190,667,53,3,57.17,57.17,0,0.00%,0,171.51,2025-04-15,App Mobile,App Mobile
2301,942,53,3,57.17,57.17,0,0.00%,0,171.51,2025-04-29,E-commerce,Website Banner
1250,566,288,3,57.11,57.11,0,0.00%,0,171.33,2025-04-21,E-commerce,Website Banner
1066,602,103,3,57,57,0,0.00%,0,171,2025-04-28,E-commerce,Website Banner
2160,703,103,3,57,57,0,0.00%,0,171,2025-05-05,E-commerce,Website Banner
1348,247,407,3,56.84,56.84,0,0.00%,0,170.52,2025-04-04,App Mobile,App Mobile
19,1218,100,3,56.44,56.44,0,0.00%,0,169.32,2025-04-23,App Mobile,App Mobile
1327,548,485,3,56.2,56.2,0,0.00%,0,168.6,2025-04-25,App Mobile,App Mobile
1637,164,485,3,56.2,56.2,0,0.00%,0,168.6,2025-04-17,App Mobile,App Mobile
3042,275,117,3,56.06,56.06,0,0.00%,0,168.18,2025-04-18,App Mobile,App Mobile
3008,214,422,3,55.91,55.91,0,0.00%,0,167.73,2025-04-28,App Mobile,App Mobile
2475,85,156,3,55.52,55.52,0,0.00%,0,166.56,2025-05-15,E-commerce,Website Banner
3314,1285,156,3,55.52,55.52,0,0.00%,0,166.56,2025-05-31,App Mobile,App Mobile
167,106,97,3,55.27,55.27,0,0.00%,0,165.81,2025-04-25,E-commerce,Website Banner
703,1201,107,3,55.06,55.06,0,0.00%,0,165.18,2025-04-17,App Mobile,App Mobile
1120,818,107,3,55.06,55.06,0,0.00%,0,165.18,2025-06-16,E-commerce,Website Banner
3360,1230,107,3,55.06,55.06,0,0.00%,0,165.18,2025-05-19,E-commerce,Website Banner
2346,452,264,3,55.01,55.01,0,0.00%,0,165.03,2025-04-25,App Mobile,App Mobile
2002,136,461,3,54.91,54.91,0,0.00%,0,164.73,2025-06-14,E-commerce,Website Banner
120,1108,481,3,54.87,54.87,0,0.00%,0,164.61,2025-05-27,E-commerce,Website Banner
3336,1071,389,3,54.76,54.76,0,0.00%,0,164.28,2025-05-06,App Mobile,App Mobile
1568,407,45,3,54.16,54.16,0,0.00%,0,162.48,2025-04-21,App Mobile,App Mobile
1803,330,267,3,53.91,53.91,0,0.00%,0,161.73,2025-04-24,E-commerce,Website Banner
3114,857,154,3,53.74,53.74,0,0.00%,0,161.22,2025-04-16,App Mobile,App Mobile
1191,1309,47,3,53.73,53.73,0,0.00%,0,161.19,2025-04-19,App Mobile,App Mobile
1288,3,127,3,53.67,53.67,0,0.00%,0,161.01,2025-04-22,App Mobile,App Mobile
2660,557,52,3,53.61,53.61,0,0.00%,0,160.83,2025-04-25,App Mobile,App Mobile
2087,1161,494,3,53.52,53.52,0,0.00%,0,160.56,2025-04-26,App Mobile,App Mobile
564,976,196,3,59.41,53.47,5.94,10.00%,1,160.41,2025-06-06,E-commerce,Website Banner
809,258,331,3,53.34,53.34,0,0.00%,0,160.02,2025-05-29,E-commerce,Website Banner
2549,351,73,3,53.25,53.25,0,0.00%,0,159.75,2025-05-27,E-commerce,Website Banner
1372,833,40,3,53.19,53.19,0,0.00%,0,159.57,2025-04-29,E-commerce,Website Banner
2365,130,133,3,53.05,53.05,0,0.00%,0,159.15,2025-05-04,App Mobile,App Mobile
2616,375,133,3,53.05,53.05,0,0.00%,0,159.15,2025-04-14,E-commerce,Website Banner
1430,65,25,3,52.94,52.94,0,0.00%,0,158.82,2025-05-06,E-commerce,Website Banner
2300,640,262,3,52.94,52.94,0,0.00%,0,158.82,2025-04-18,App Mobile,App Mobile
3016,184,25,3,52.94,52.94,0,0.00%,0,158.82,2025-04-18,E-commerce,Website Banner
3344,163,25,3,52.94,52.94,0,0.00%,0,158.82,2025-05-20,App Mobile,App Mobile
59,1206,75,3,52.83,52.83,0,0.00%,0,158.49,2025-04-19,E-commerce,Website Banner
756,515,299,3,52.65,52.65,0,0.00%,0,157.95,2025-05-20,E-commerce,Website Banner
592,345,220,3,52.6,52.6,0,0.00%,0,157.8,2025-04-14,E-commerce,Website Banner
1139,1209,432,3,52.39,52.39,0,0.00%,0,157.17,2025-04-20,E-commerce,Website Banner
3004,605,181,3,52.18,52.18,0,0.00%,0,156.54,2025-04-06,App Mobile,App Mobile
1816,225,440,3,52.08,52.08,0,0.00%,0,156.24,2025-05-20,App Mobile,App Mobile
1876,103,440,3,52.08,52.08,0,0.00%,0,156.24,2025-06-13,E-commerce,Website Banner
3051,1229,440,3,52.08,52.08,0,0.00%,0,156.24,2025-05-29,App Mobile,App Mobile
465,500,76,3,51.7,51.7,0,0.00%,0,155.1,2025-04-26,E-commerce,Website Banner
2881,225,76,3,51.7,51.7,0,0.00%,0,155.1,2025-05-20,App Mobile,App Mobile
1747,252,480,3,51.63,51.63,0,0.00%,0,154.89,2025-04-18,App Mobile,App Mobile
3164,1123,480,3,51.63,51.63,0,0.00%,0,154.89,2025-05-27,E-commerce,Website Banner
519,416,279,3,51.58,51.58,0,0.00%,0,154.74,2025-06-04,App Mobile,App Mobile
2281,1342,279,3,51.58,51.58,0,0.00%,0,154.74,2025-05-23,E-commerce,Website Banner
2618,705,37,3,51.33,51.33,0,0.00%,0,153.99,2025-04-18,E-commerce,Website Banner
1401,396,170,3,51.27,51.27,0,0.00%,0,153.81,2025-05-28,E-commerce,Website Banner
807,575,336,3,51.22,51.22,0,0.00%,0,153.66,2025-04-27,App Mobile,App Mobile
1447,989,336,3,51.22,51.22,0,0.00%,0,153.66,2025-05-27,E-commerce,Website Banner
2100,1322,336,3,51.22,51.22,0,0.00%,0,153.66,2025-05-27,E-commerce,Website Banner
3275,798,336,3,51.22,51.22,0,0.00%,0,153.66,2025-04-04,E-commerce,Website Banner
224,463,252,3,51.17,51.17,0,0.00%,0,153.51,2025-06-13,App Mobile,App Mobile
63,965,255,3,51,51,0,0.00%,0,153,2025-05-27,E-commerce,Website Banner
911,525,255,3,51,51,0,0.00%,0,153,2025-05-21,App Mobile,App Mobile
2889,1306,255,3,51,51,0,0.00%,0,153,2025-06-15,E-commerce,Website Banner
53,1053,421,3,50.89,50.89,0,0.00%,0,152.67,2025-04-14,E-commerce,Website Banner
171,801,421,3,50.89,50.89,0,0.00%,0,152.67,2025-04-04,E-commerce,Website Banner
2574,135,421,3,50.89,50.89,0,0.00%,0,152.67,2025-05-15,E-commerce,Website Banner
1032,467,290,3,50.86,50.86,0,0.00%,0,152.58,2025-04-20,App Mobile,App Mobile
34,112,100,3,56.44,50.8,5.64,10.00%,1,152.39,2025-06-06,E-commerce,Website Banner
1561,272,278,3,50.41,50.41,0,0.00%,0,151.23,2025-05-05,App Mobile,App Mobile
1630,603,419,3,50.34,50.34,0,0.00%,0,151.02,2025-05-31,App Mobile,App Mobile
1108,1062,69,3,49.98,49.98,0,0.00%,0,149.94,2025-05-05,App Mobile,App Mobile
3287,285,69,3,49.98,49.98,0,0.00%,0,149.94,2025-05-29,App Mobile,App Mobile
781,760,219,3,49.76,49.76,0,0.00%,0,149.28,2025-04-04,E-commerce,Website Banner
883,470,219,3,49.76,49.76,0,0.00%,0,149.28,2025-04-30,App Mobile,App Mobile
266,842,173,3,49.74,49.74,0,0.00%,0,149.22,2025-04-21,App Mobile,App Mobile
