product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB001635,Tops,Gap,Spring,XL,Gray,93.46,0.0,93.46,2025-02-12,20,2.2,False,
FB001636,Outerwear,Uniqlo,Summer,XXL,Red,245.31,44.1,137.13,2025-08-06,44,,False,
FB001637,Tops,Banana Republic,Spring,XXL,Red,43.38,45.9,23.47,2024-12-03,47,3.7,True,Changed Mind
FB001638,Accessories,Ann Taylor,Fall,,Black,40.04,45.5,21.82,2025-08-06,50,2.2,False,
FB001639,Outerwear,H&M,Fall,M,Beige,209.68,3.6,202.13,2025-08-06,18,4.1,False,
FB001640,Accessories,Mango,Winter,,Brown,38.08,0.0,38.08,2025-08-06,0,1.6,False,
FB001641,Outerwear,Ann Taylor,Spring,XXL,Beige,123.04,0.0,123.04,2025-04-05,13,1.2,False,
FB001642,Accessories,Uniqlo,Summer,,Pink,39.94,0.0,39.94,2025-08-06,32,3.1,False,
FB001643,Dresses,H&M,Summer,M,Gray,80.19,0.0,80.19,2025-08-06,43,3.8,False,
FB001644,Tops,Uniqlo,Spring,XXL,Purple,35.03,10.1,31.49,2025-05-30,5,3.8,False,
FB001645,Tops,H&M,Summer,M,Black,27.64,29.0,19.62,2025-08-06,19,1.0,False,
FB001646,Outerwear,Mango,Spring,M,Navy,187.63,0.0,187.63,2025-04-25,25,1.8,False,
FB001647,Outerwear,H&M,Winter,XXL,Black,193.17,34.6,126.33,2025-08-06,26,,False,
FB001648,Shoes,Banana Republic,Spring,M,Black,157.78,40.2,94.35,2025-08-02,23,3.1,False,
FB001649,Shoes,Zara,Winter,L,Black,119.14,7.8,109.85,2025-08-06,20,3.1,False,
FB001650,Dresses,Forever21,Winter,M,White,150.08,4.8,142.88,2025-08-06,24,1.7,False,
FB001651,Dresses,Uniqlo,Summer,L,Blue,153.18,0.0,153.18,2025-08-06,26,1.1,False,
FB001652,Tops,Banana Republic,Winter,S,Pink,118.69,47.7,62.07,2025-08-06,11,2.8,False,
FB001653,Accessories,H&M,Spring,,Navy,50.12,0.0,50.12,2025-03-09,27,2.4,False,
FB001654,Dresses,Gap,Spring,XS,Blue,93.68,59.5,37.94,2025-04-24,21,,False,
FB001655,Tops,Uniqlo,Summer,S,Red,50.49,0.0,50.49,2025-08-06,30,4.1,False,
FB001656,Shoes,Mango,Summer,XS,White,97.9,0.0,97.9,2025-08-06,29,1.3,False,
FB001657,Tops,Uniqlo,Summer,S,Gray,69.0,0.0,69.0,2025-08-06,32,4.5,False,
FB001658,Accessories,Mango,Fall,,Purple,30.2,27.1,22.02,2025-08-06,15,,False,
FB001659,Tops,Banana Republic,Winter,L,Beige,84.92,59.1,34.73,2025-08-06,42,,False,
FB001660,Tops,Forever21,Fall,XS,White,116.48,0.0,116.48,2025-08-06,3,1.5,False,
FB001661,Tops,H&M,Summer,XL,Navy,40.68,0.0,40.68,2025-08-06,41,1.1,True,Changed Mind
FB001662,Outerwear,Ann Taylor,Summer,XL,Black,118.92,0.0,118.92,2025-08-06,36,1.8,True,Wrong Item
FB001663,Bottoms,Ann Taylor,Summer,XXL,Black,26.86,0.0,26.86,2025-08-06,18,3.2,False,
FB001664,Dresses,Banana Republic,Fall,S,Green,113.34,0.0,113.34,2025-08-06,13,,False,
FB001665,Tops,Gap,Summer,L,Black,40.52,8.9,36.91,2025-08-06,13,2.5,False,
FB001666,Bottoms,Forever21,Summer,L,Pink,98.41,0.0,98.41,2025-08-06,7,4.6,False,
FB001667,Bottoms,Forever21,Winter,XS,Red,83.18,0.0,83.18,2025-08-06,17,1.7,True,Size Issue
FB001668,Shoes,H&M,Spring,XXL,Purple,179.31,24.1,136.1,2025-07-13,0,3.1,False,
FB001669,Tops,Zara,Spring,XXL,Green,47.88,0.0,47.88,2024-12-21,44,1.9,False,
FB001670,Outerwear,Mango,Winter,XL,Navy,89.26,0.0,89.26,2025-08-06,43,3.8,False,
FB001671,Dresses,Gap,Summer,XXL,Black,114.2,0.0,114.2,2025-08-06,15,,False,
FB001672,Shoes,Gap,Summer,L,Green,169.5,59.7,68.31,2025-08-06,16,1.8,False,
FB001673,Tops,H&M,Fall,XS,White,77.99,0.0,77.99,2025-08-06,42,,False,
FB001674,Bottoms,Ann Taylor,Fall,,Pink,103.77,0.0,103.77,2025-08-06,12,4.4,False,
FB001675,Accessories,Forever21,Fall,,Black,42.96,0.0,42.96,2025-08-06,36,1.1,False,
FB001676,Dresses,Banana Republic,Fall,,Brown,126.11,0.0,126.11,2025-08-06,16,3.5,False,
FB001677,Accessories,Banana Republic,Summer,,Beige,43.83,0.0,43.83,2025-08-06,31,2.5,False,
FB001678,Shoes,Banana Republic,Fall,S,Beige,94.1,0.0,94.1,2025-08-06,24,1.4,False,
FB001679,Shoes,Zara,Fall,M,Red,151.27,0.0,151.27,2025-08-06,39,4.0,True,Damaged
FB001680,Accessories,Gap,Spring,,Navy,61.47,0.0,61.47,2024-08-25,44,,False,
FB001681,Shoes,Mango,Summer,M,Navy,185.96,0.0,185.96,2025-08-06,35,1.3,False,
FB001682,Dresses,Gap,Fall,M,Red,113.05,0.0,113.05,2025-08-06,47,2.0,False,
FB001683,Tops,Banana Republic,Summer,L,Brown,110.9,34.7,72.42,2025-08-06,2,2.5,False,
FB001684,Tops,Uniqlo,Summer,XXL,White,29.04,0.0,29.04,2025-08-06,4,5.0,False,
FB001685,Shoes,Forever21,Spring,XL,Gray,164.48,51.5,79.77,2024-09-07,27,3.4,False,
FB001686,Bottoms,Banana Republic,Winter,L,White,52.51,49.4,26.57,2025-08-06,37,3.5,True,Changed Mind
FB001687,Dresses,Ann Taylor,Winter,XXL,Gray,175.74,42.9,100.35,2025-08-06,48,,True,Changed Mind
FB001688,Tops,Ann Taylor,Spring,XS,Beige,57.06,27.5,41.37,2024-12-25,43,1.8,False,
FB001689,Dresses,Ann Taylor,Winter,L,Black,158.24,0.0,158.24,2025-08-06,41,3.1,False,
FB001690,Outerwear,Mango,Fall,,Pink,153.46,0.0,153.46,2025-08-06,27,1.7,False,
FB001691,Accessories,Zara,Spring,,Brown,54.92,0.0,54.92,2025-04-12,44,3.1,False,
FB001692,Accessories,Uniqlo,Spring,,Purple,32.2,19.2,26.02,2025-07-27,8,4.3,False,
FB001693,Accessories,Mango,Fall,,Brown,66.49,29.1,47.14,2025-08-06,37,1.3,False,
FB001694,Accessories,Mango,Winter,,Blue,32.95,50.2,16.41,2025-08-06,46,,False,
FB001695,Accessories,H&M,Fall,,Gray,54.31,19.2,43.88,2025-08-06,19,1.8,False,
FB001696,Accessories,Banana Republic,Summer,,Navy,19.68,0.0,19.68,2025-08-06,29,1.5,True,Size Issue
FB001697,Tops,Zara,Spring,XS,Gray,105.19,24.3,79.63,2025-06-14,47,5.0,False,
FB001698,Accessories,Banana Republic,Summer,,Green,20.3,19.6,16.32,2025-08-06,47,2.9,True,Changed Mind
FB001699,Bottoms,Mango,Summer,S,Brown,105.37,19.6,84.72,2025-08-06,39,4.3,False,
FB001700,Dresses,Ann Taylor,Winter,XS,Green,156.24,0.0,156.24,2025-08-06,15,5.0,False,
FB001701,Shoes,Mango,Winter,XS,Brown,162.19,5.7,152.95,2025-08-06,39,1.4,False,
FB001702,Tops,H&M,Spring,M,Beige,75.79,7.1,70.41,2025-03-29,13,3.3,False,
FB001703,Accessories,Forever21,Summer,,Pink,32.04,0.0,32.04,2025-08-06,41,1.8,False,
FB001704,Tops,Gap,Fall,M,Black,27.65,31.8,18.86,2025-08-06,2,3.7,True,Size Issue
FB001705,Bottoms,Banana Republic,Spring,M,Purple,31.54,0.0,31.54,2025-08-03,45,1.3,False,
FB001706,Bottoms,Zara,Summer,XXL,Beige,77.64,39.1,47.28,2025-08-06,19,2.6,False,
FB001707,Dresses,H&M,Winter,XL,Pink,51.48,0.0,51.48,2025-08-06,10,1.0,False,
FB001708,Outerwear,Zara,Fall,M,Pink,108.58,0.0,108.58,2025-08-06,44,2.4,False,
FB001709,Tops,Forever21,Winter,XXL,Black,84.17,0.0,84.17,2025-08-06,20,3.7,False,
FB001710,Bottoms,Mango,Spring,L,Pink,76.45,0.0,76.45,2025-06-10,16,1.0,True,Color Mismatch
FB001711,Accessories,Uniqlo,Spring,,Gray,50.31,0.0,50.31,2025-04-24,36,,False,
FB001712,Tops,Gap,Spring,S,Pink,43.45,0.0,43.45,2025-07-17,30,2.3,False,
FB001713,Dresses,Uniqlo,Fall,XL,Gray,149.22,53.9,68.79,2025-08-06,41,2.2,False,
FB001714,Bottoms,Gap,Summer,XS,Gray,48.24,31.7,32.95,2025-08-06,46,3.7,False,
FB001715,Bottoms,H&M,Summer,S,Brown,66.27,21.7,51.89,2025-08-06,28,2.5,True,Changed Mind
FB001716,Shoes,H&M,Fall,XXL,Navy,82.65,0.0,82.65,2025-08-06,30,4.1,False,
FB001717,Bottoms,Ann Taylor,Winter,XXL,Black,42.36,0.0,42.36,2025-08-06,37,1.4,False,
FB001718,Bottoms,Ann Taylor,Summer,M,Red,109.36,0.0,109.36,2025-08-06,24,1.7,False,
FB001719,Accessories,Ann Taylor,Winter,,Beige,59.98,0.0,59.98,2025-08-06,28,2.2,False,
FB001720,Dresses,Gap,Spring,,Purple,111.81,0.0,111.81,2024-08-21,45,1.1,False,
FB001721,Bottoms,Banana Republic,Winter,XXL,Red,70.78,0.0,70.78,2025-08-06,39,3.4,True,Color Mismatch
FB001722,Accessories,Mango,Winter,,Pink,76.13,58.5,31.59,2025-08-06,40,1.6,False,
FB001723,Bottoms,Banana Republic,Fall,XS,Pink,71.09,41.5,41.59,2025-08-06,20,3.1,False,
FB001724,Bottoms,Mango,Fall,,Gray,53.64,55.9,23.66,2025-08-06,10,2.5,False,
FB001725,Shoes,Ann Taylor,Fall,,Brown,110.2,59.7,44.41,2025-08-06,13,3.5,True,Color Mismatch
FB001726,Shoes,Uniqlo,Summer,XXL,Green,80.63,17.4,66.6,2025-08-06,6,,True,Damaged
FB001727,Dresses,Mango,Spring,XL,Green,101.09,24.8,76.02,2024-09-02,7,4.5,True,Damaged
FB001728,Accessories,Zara,Spring,,Navy,75.48,0.0,75.48,2025-05-27,16,1.4,False,
FB001729,Shoes,Banana Republic,Summer,S,Brown,159.95,6.4,149.71,2025-08-06,39,3.0,False,
FB001730,Dresses,Gap,Summer,L,Black,61.9,0.0,61.9,2025-08-06,29,4.4,False,
FB001731,Tops,Banana Republic,Fall,XL,Purple,63.45,12.3,55.65,2025-08-06,23,4.9,False,
FB001732,Tops,Mango,Summer,S,Red,43.22,46.7,23.04,2025-08-06,29,1.3,False,
FB001733,Shoes,Banana Republic,Winter,S,Navy,64.65,26.8,47.32,2025-08-06,28,4.7,False,
FB001734,Shoes,Uniqlo,Spring,XXL,Purple,118.67,56.0,52.21,2025-04-26,27,3.5,False,
FB001735,Dresses,Banana Republic,Spring,XS,White,169.32,0.0,169.32,2024-12-17,19,2.2,False,
FB001736,Shoes,Ann Taylor,Spring,XS,Gray,115.77,0.0,115.77,2024-11-24,43,,False,
FB001737,Shoes,Mango,Fall,XS,Beige,139.91,0.0,139.91,2025-08-06,9,3.7,False,
FB001738,Bottoms,Banana Republic,Summer,XXL,Purple,101.73,0.0,101.73,2025-08-06,14,4.7,False,
FB001739,Tops,Forever21,Summer,,Pink,105.85,0.0,105.85,2025-08-06,29,2.1,False,
FB001740,Tops,Gap,Spring,XL,Gray,105.37,0.0,105.37,2025-04-15,24,1.2,False,
FB001741,Tops,H&M,Summer,S,Brown,44.42,0.0,44.42,2025-08-06,49,,False,
FB001742,Shoes,Uniqlo,Spring,XS,Gray,164.86,14.3,141.29,2025-03-14,7,2.3,False,
FB001743,Shoes,Mango,Fall,XXL,Black,163.88,5.9,154.21,2025-08-06,39,2.6,False,
FB001744,Bottoms,Zara,Fall,XS,Green,36.54,5.3,34.6,2025-08-06,13,2.5,False,
FB001745,Dresses,Banana Republic,Spring,M,Red,99.97,0.0,99.97,2024-10-16,38,1.4,False,
FB001746,Outerwear,Ann Taylor,Summer,XL,Red,194.78,0.0,194.78,2025-08-06,31,,False,
FB001747,Outerwear,Uniqlo,Fall,XS,Blue,208.93,0.0,208.93,2025-08-06,12,2.3,False,
FB001748,Bottoms,Ann Taylor,Spring,XS,Red,68.46,50.0,34.23,2025-01-26,24,1.9,False,
FB001749,Accessories,Banana Republic,Winter,,Purple,30.26,50.0,15.13,2025-08-06,23,1.4,False,
FB001750,Outerwear,Mango,Summer,XS,Green,186.66,30.9,128.98,2025-08-06,7,1.0,False,
FB001751,Tops,Zara,Winter,S,Black,78.05,48.1,40.51,2025-08-06,36,2.9,True,Changed Mind
FB001752,Tops,Uniqlo,Spring,M,Purple,104.75,0.0,104.75,2024-10-26,11,,False,
FB001753,Shoes,Uniqlo,Summer,M,Brown,121.33,0.0,121.33,2025-08-06,30,4.2,False,
FB001754,Dresses,Mango,Fall,XXL,Green,78.09,0.0,78.09,2025-08-06,6,2.0,False,
FB001755,Tops,Uniqlo,Fall,XXL,Red,109.19,0.0,109.19,2025-08-06,47,4.5,False,
FB001756,Shoes,Ann Taylor,Winter,L,Black,126.74,0.0,126.74,2025-08-06,2,2.9,False,
FB001757,Shoes,H&M,Spring,XL,Black,95.85,0.0,95.85,2025-02-15,45,5.0,False,
FB001758,Outerwear,Mango,Summer,S,Blue,213.98,0.0,213.98,2025-08-06,38,,False,
FB001759,Shoes,Forever21,Spring,XXL,Beige,146.23,40.0,87.74,2025-01-27,17,2.6,True,Quality Issue
FB001760,Bottoms,Mango,Winter,L,Pink,115.57,16.1,96.96,2025-08-06,32,3.1,True,Size Issue
FB001761,Accessories,Banana Republic,Spring,,Blue,66.62,0.0,66.62,2024-10-27,37,,False,
FB001762,Dresses,Banana Republic,Spring,XS,Purple,60.37,23.1,46.42,2025-03-14,30,4.8,False,
FB001763,Shoes,H&M,Winter,M,Blue,83.2,57.1,35.69,2025-08-06,10,3.3,False,
FB001764,Outerwear,Uniqlo,Summer,S,Navy,204.47,3.6,197.11,2025-08-06,26,,False,
FB001765,Accessories,Mango,Fall,,Purple,52.73,0.0,52.73,2025-08-06,42,,False,
FB001766,Bottoms,Forever21,Fall,XXL,Beige,61.1,0.0,61.1,2025-08-06,30,4.6,False,
FB001767,Outerwear,Zara,Summer,S,Gray,227.92,0.0,227.92,2025-08-06,34,,False,
FB001768,Dresses,H&M,Fall,L,Blue,111.55,0.0,111.55,2025-08-06,14,,False,
FB001769,Bottoms,Forever21,Fall,XS,Pink,29.09,29.6,20.48,2025-08-06,25,4.8,False,
FB001770,Dresses,H&M,Fall,M,Pink,179.71,0.0,179.71,2025-08-06,9,3.9,False,
FB001771,Accessories,H&M,Summer,,Pink,52.76,39.4,31.97,2025-08-06,0,1.4,False,
FB001772,Accessories,Uniqlo,Spring,,Green,67.9,0.0,67.9,2024-12-31,1,1.3,False,
FB001773,Accessories,Uniqlo,Fall,,Navy,46.77,40.8,27.69,2025-08-06,25,2.6,False,
FB001774,Tops,Uniqlo,Winter,XL,Navy,91.6,0.0,91.6,2025-08-06,6,2.7,False,
FB001775,Outerwear,Uniqlo,Spring,XS,Pink,230.39,4.2,220.71,2024-10-15,34,3.5,False,
FB001776,Outerwear,Ann Taylor,Fall,M,Blue,118.37,0.0,118.37,2025-08-06,45,,False,
FB001777,Shoes,Gap,Winter,M,Red,81.26,32.7,54.69,2025-08-06,2,3.3,False,
FB001778,Accessories,H&M,Fall,,Purple,57.21,18.0,46.91,2025-08-06,7,2.5,False,
FB001779,Dresses,Forever21,Summer,XL,Brown,74.53,0.0,74.53,2025-08-06,9,,False,
FB001780,Dresses,Banana Republic,Summer,M,Red,69.54,0.0,69.54,2025-08-06,40,3.2,True,Size Issue
FB001781,Dresses,Ann Taylor,Summer,XL,Brown,102.71,55.9,45.3,2025-08-06,31,4.6,False,
FB001782,Shoes,Gap,Summer,L,Beige,117.82,0.0,117.82,2025-08-06,7,4.9,False,
FB001783,Accessories,Gap,Spring,,Purple,61.01,0.0,61.01,2025-04-25,30,3.4,False,
FB001784,Outerwear,Forever21,Winter,XL,Pink,222.01,0.0,222.01,2025-08-06,27,2.1,False,
FB001785,Outerwear,H&M,Summer,L,Brown,123.55,0.0,123.55,2025-08-06,28,1.2,False,
FB001786,Accessories,Zara,Fall,,Black,24.65,0.0,24.65,2025-08-06,43,1.1,False,
FB001787,Outerwear,Banana Republic,Fall,XXL,Navy,168.8,0.0,168.8,2025-08-06,1,1.0,False,
FB001788,Tops,Gap,Fall,S,Green,39.16,40.1,23.46,2025-08-06,4,2.8,False,
FB001789,Bottoms,H&M,Fall,,Brown,74.76,0.0,74.76,2025-08-06,50,4.4,True,Color Mismatch
FB001790,Accessories,Gap,Winter,,Navy,37.0,0.0,37.0,2025-08-06,5,4.9,False,
FB001791,Accessories,Mango,Winter,,Black,67.38,0.0,67.38,2025-08-06,15,1.6,False,
FB001792,Bottoms,H&M,Summer,XS,White,77.44,1.4,76.36,2025-08-06,18,3.3,False,
FB001793,Outerwear,H&M,Summer,XS,Gray,215.06,0.0,215.06,2025-08-06,50,1.6,False,
FB001794,Outerwear,Banana Republic,Winter,XS,Gray,141.44,0.0,141.44,2025-08-06,34,2.4,False,
FB001795,Dresses,Ann Taylor,Spring,XXL,White,151.83,0.0,151.83,2025-06-17,24,4.3,True,Wrong Item
FB001796,Outerwear,Gap,Winter,XL,Gray,140.07,0.0,140.07,2025-08-06,23,2.7,False,
FB001797,Dresses,Mango,Summer,XXL,Pink,94.26,28.9,67.02,2025-08-06,44,3.6,False,
FB001798,Accessories,Ann Taylor,Winter,,Green,55.79,27.3,40.56,2025-08-06,39,4.9,False,
FB001799,Accessories,Gap,Winter,,Black,58.99,0.0,58.99,2025-08-06,50,2.7,False,
FB001800,Bottoms,Forever21,Summer,XXL,Purple,61.96,0.0,61.96,2025-08-06,13,3.9,False,
FB001801,Bottoms,Zara,Fall,L,Brown,104.25,0.0,104.25,2025-08-06,35,3.1,False,
FB001802,Outerwear,H&M,Winter,L,Gray,102.68,0.0,102.68,2025-08-06,18,1.9,False,
FB001803,Dresses,Gap,Winter,XXL,Beige,131.05,32.6,88.33,2025-08-06,9,,False,
FB001804,Outerwear,Banana Republic,Spring,XS,Navy,139.73,54.3,63.86,2025-03-27,38,,True,Changed Mind
FB001805,Accessories,Forever21,Winter,,Navy,17.59,0.0,17.59,2025-08-06,14,,False,
FB001806,Shoes,Zara,Fall,L,Red,115.09,0.0,115.09,2025-08-06,10,2.5,False,
FB001807,Accessories,Zara,Summer,,Black,73.75,0.0,73.75,2025-08-06,23,4.5,False,
FB001808,Accessories,Ann Taylor,Winter,,Navy,66.77,0.0,66.77,2025-08-06,28,5.0,True,Size Issue
FB001809,Tops,H&M,Fall,L,White,63.92,0.0,63.92,2025-08-06,10,4.4,False,
FB001810,Accessories,H&M,Fall,,Green,26.26,0.0,26.26,2025-08-06,27,,False,
FB001811,Accessories,H&M,Spring,,White,62.58,8.8,57.07,2024-11-06,1,1.7,False,
FB001812,Shoes,Banana Republic,Summer,S,Green,143.88,0.0,143.88,2025-08-06,1,3.1,False,
FB001813,Outerwear,Zara,Spring,XL,Blue,226.24,1.2,223.53,2025-02-20,24,4.5,False,
FB001814,Shoes,Gap,Spring,XXL,Black,164.75,0.0,164.75,2025-05-02,8,3.7,False,
FB001815,Bottoms,Zara,Summer,L,Navy,56.14,0.0,56.14,2025-08-06,16,4.3,False,
FB001816,Accessories,H&M,Winter,,Red,39.96,0.0,39.96,2025-08-06,49,,False,
FB001817,Bottoms,Ann Taylor,Summer,L,Navy,26.5,57.9,11.16,2025-08-06,8,1.7,False,
FB001818,Shoes,H&M,Spring,XXL,Brown,118.53,55.0,53.34,2025-04-25,2,4.9,False,
FB001819,Dresses,Mango,Summer,XL,Purple,58.08,0.0,58.08,2025-08-06,42,1.6,False,
FB001820,Shoes,H&M,Summer,S,Navy,138.85,15.0,118.02,2025-08-06,17,,False,
FB001821,Bottoms,Banana Republic,Summer,XS,Gray,73.33,0.0,73.33,2025-08-06,3,3.1,True,Changed Mind
FB001822,Outerwear,Forever21,Winter,S,Green,167.73,0.0,167.73,2025-08-06,4,4.9,False,
FB001823,Tops,H&M,Winter,XXL,Black,79.47,0.0,79.47,2025-08-06,31,3.7,False,
FB001824,Dresses,Forever21,Summer,XL,White,69.12,49.4,34.97,2025-08-06,45,2.3,False,
FB001825,Bottoms,Mango,Summer,S,Purple,56.18,6.7,52.42,2025-08-06,35,2.6,True,Changed Mind
FB001826,Tops,Gap,Winter,XS,Gray,51.28,48.3,26.51,2025-08-06,9,1.1,True,Changed Mind
FB001827,Outerwear,Gap,Spring,,Green,111.73,16.8,92.96,2025-05-29,41,1.2,False,
FB001828,Bottoms,Ann Taylor,Fall,XXL,Gray,49.08,19.9,39.31,2025-08-06,46,1.0,True,Changed Mind
FB001829,Shoes,Forever21,Winter,M,Pink,182.47,27.1,133.02,2025-08-06,40,,False,
FB001830,Outerwear,Forever21,Summer,XS,Purple,241.22,5.9,226.99,2025-08-06,13,1.2,False,
FB001831,Dresses,Ann Taylor,Spring,XXL,Blue,78.3,0.0,78.3,2025-03-14,19,3.0,False,
FB001832,Shoes,Banana Republic,Winter,M,Purple,73.93,0.0,73.93,2025-08-06,0,,False,
FB001833,Bottoms,H&M,Summer,XXL,Green,97.5,0.0,97.5,2025-08-06,43,1.6,False,
FB001834,Tops,Ann Taylor,Summer,XS,Green,38.9,0.0,38.9,2025-08-06,1,5.0,False,
FB001835,Shoes,Banana Republic,Summer,S,Blue,95.52,0.0,95.52,2025-08-06,47,3.9,False,
FB001836,Outerwear,Zara,Fall,M,Red,158.64,50.2,79.0,2025-08-06,7,3.0,True,Changed Mind
FB001837,Tops,Mango,Fall,XL,Navy,26.11,0.0,26.11,2025-08-06,41,4.3,False,
FB001838,Shoes,Forever21,Spring,,White,107.09,43.1,60.93,2025-02-14,16,4.7,True,Changed Mind
FB001839,Accessories,Gap,Summer,,Black,71.42,38.0,44.28,2025-08-06,49,2.8,False,
FB001840,Shoes,Zara,Summer,XL,Red,124.56,0.0,124.56,2025-08-06,18,3.0,False,
FB001841,Bottoms,Uniqlo,Summer,L,Purple,30.91,0.0,30.91,2025-08-06,45,1.8,False,
FB001842,Tops,Zara,Winter,XS,Beige,53.37,0.0,53.37,2025-08-06,15,1.1,False,
FB001843,Shoes,Gap,Summer,XL,Green,159.16,0.0,159.16,2025-08-06,40,,True,Changed Mind
FB001844,Dresses,Mango,Fall,S,Pink,169.64,0.0,169.64,2025-08-06,5,1.6,False,
FB001845,Accessories,Gap,Summer,,Blue,59.94,0.0,59.94,2025-08-06,7,4.0,False,
FB001846,Dresses,Gap,Fall,XL,Purple,92.59,0.0,92.59,2025-08-06,29,3.5,True,Size Issue
FB001847,Bottoms,H&M,Spring,S,White,64.07,0.0,64.07,2025-03-18,10,,False,
FB001848,Dresses,Forever21,Fall,XS,Blue,127.87,54.6,58.05,2025-08-06,14,4.4,False,
FB001849,Bottoms,Banana Republic,Fall,M,Blue,32.46,12.9,28.27,2025-08-06,9,,False,
FB001850,Bottoms,H&M,Summer,XXL,Pink,40.31,43.0,22.98,2025-08-06,30,3.5,True,Color Mismatch
FB001851,Accessories,Ann Taylor,Winter,,Green,51.3,6.1,48.17,2025-08-06,31,,False,
FB001852,Bottoms,Gap,Winter,XS,Pink,28.62,0.0,28.62,2025-08-06,41,4.0,False,
FB001853,Accessories,Gap,Fall,,Green,59.03,6.4,55.25,2025-08-06,45,,False,
FB001854,Tops,Ann Taylor,Summer,S,Brown,99.65,7.4,92.28,2025-08-06,31,3.8,False,
FB001855,Dresses,Forever21,Winter,,Blue,128.55,0.0,128.55,2025-08-06,1,3.7,False,
FB001856,Bottoms,Mango,Spring,L,Purple,78.09,56.3,34.13,2025-04-23,20,1.3,False,
FB001857,Bottoms,Mango,Summer,XXL,Navy,108.89,0.0,108.89,2025-08-06,50,2.9,False,
FB001858,Bottoms,Ann Taylor,Spring,,Gray,35.21,14.7,30.03,2024-12-23,15,3.1,True,Quality Issue
FB001859,Dresses,Gap,Summer,XXL,Brown,129.16,34.0,85.25,2025-08-06,24,1.7,False,
FB001860,Dresses,Ann Taylor,Summer,S,Gray,142.43,0.0,142.43,2025-08-06,15,4.1,True,Size Issue
FB001861,Accessories,Forever21,Spring,,Navy,45.19,0.0,45.19,2025-02-28,38,1.6,True,Wrong Item
FB001862,Bottoms,H&M,Fall,S,Purple,47.66,0.0,47.66,2025-08-06,0,4.8,True,Size Issue
FB001863,Bottoms,Uniqlo,Summer,XS,Beige,115.05,40.0,69.03,2025-08-06,48,3.1,False,
FB001864,Bottoms,Banana Republic,Summer,XL,Brown,87.84,0.0,87.84,2025-08-06,29,1.3,False,
FB001865,Dresses,Forever21,Fall,S,Blue,73.42,35.0,47.72,2025-08-06,44,,False,
FB001866,Shoes,Gap,Fall,L,Navy,181.58,21.6,142.36,2025-08-06,14,4.7,False,
FB001867,Tops,H&M,Spring,L,Black,71.68,0.0,71.68,2025-08-05,0,1.5,False,
FB001868,Tops,Banana Republic,Winter,XXL,Beige,25.63,0.0,25.63,2025-08-06,27,1.2,False,
FB001869,Tops,Forever21,Winter,,Brown,31.34,48.5,16.14,2025-08-06,36,1.6,True,Size Issue
FB001870,Dresses,H&M,Fall,L,Beige,98.91,33.8,65.48,2025-08-06,33,,True,Color Mismatch
FB001871,Accessories,Zara,Winter,,Red,43.33,7.8,39.95,2025-08-06,4,1.3,False,
FB001872,Shoes,Gap,Summer,M,Black,70.71,0.0,70.71,2025-08-06,8,2.3,False,
FB001873,Outerwear,H&M,Winter,S,Purple,215.99,38.1,133.7,2025-08-06,14,3.9,False,
FB001874,Dresses,Banana Republic,Winter,XL,Green,145.57,5.1,138.15,2025-08-06,8,4.4,False,
FB001875,Shoes,Banana Republic,Fall,XS,Navy,195.03,0.0,195.03,2025-08-06,44,4.4,False,
FB001876,Bottoms,Ann Taylor,Winter,XS,Black,74.88,9.7,67.62,2025-08-06,23,2.6,False,
FB001877,Tops,Gap,Spring,L,Pink,50.3,0.0,50.3,2024-08-18,23,1.3,False,
FB001878,Outerwear,Ann Taylor,Summer,XXL,Red,130.65,0.0,130.65,2025-08-06,20,2.6,False,
FB001879,Dresses,Forever21,Spring,XXL,Green,94.56,40.3,56.45,2025-06-14,41,4.7,False,
FB001880,Outerwear,Uniqlo,Spring,S,Brown,138.98,10.2,124.8,2025-07-22,36,1.4,False,
FB001881,Accessories,H&M,Winter,,Green,52.57,0.0,52.57,2025-08-06,50,2.5,True,Damaged
FB001882,Outerwear,H&M,Spring,,White,151.62,0.0,151.62,2025-07-11,41,3.5,False,
FB001883,Accessories,Uniqlo,Spring,,Blue,26.7,0.0,26.7,2025-05-27,48,3.1,False,
FB001884,Outerwear,Ann Taylor,Summer,S,Brown,147.5,0.0,147.5,2025-08-06,4,2.4,False,
FB001885,Tops,Mango,Fall,S,Navy,66.0,2.7,64.22,2025-08-06,42,4.4,False,
FB001886,Outerwear,Zara,Fall,XS,Red,183.6,0.0,183.6,2025-08-06,10,,False,
FB001887,Shoes,Uniqlo,Summer,L,Blue,195.83,0.0,195.83,2025-08-06,14,2.1,False,
FB001888,Bottoms,Ann Taylor,Winter,S,Beige,75.53,58.1,31.65,2025-08-06,33,4.0,False,
FB001889,Tops,Mango,Spring,XL,Beige,30.78,0.0,30.78,2025-06-13,28,3.9,False,
FB001890,Shoes,Banana Republic,Winter,L,White,150.96,0.0,150.96,2025-08-06,18,4.6,False,
FB001891,Bottoms,Forever21,Summer,L,Black,58.98,18.1,48.3,2025-08-06,23,2.8,False,
FB001892,Outerwear,Forever21,Spring,L,Purple,224.91,18.9,182.4,2024-09-19,50,,False,
