产品名称,年份,厂家,规格,终端类型,销售额
非那雄胺片,2014,默沙东,1mg,城市社区,116121
非那雄胺片,2015,天方药业,1mg,城市社区,4923
非那雄胺片,2015,浙江仙琚制药,1mg,城市社区,107295
非那雄胺片,2015,韩美,1mg,城市社区,25138
非那雄胺片,2015,默沙东,1mg,城市社区,32646
非那雄胺片,2016,天方药业,1mg,城市社区,7170
非那雄胺片,2016,浙江仙琚制药,1mg,城市社区,77819
非那雄胺片,2016,韩美,1mg,城市社区,3117
非那雄胺片,2016,默沙东,1mg,城市社区,14555
非那雄胺片,2017,天方药业,1mg,城市社区,21179
非那雄胺片,2017,浙江仙琚制药,1mg,城市社区,122251
非那雄胺片,2017,韩美,1mg,城市社区,2634
非那雄胺片,2017,默沙东,1mg,城市社区,305563
非那雄胺片,2018,天方药业,1mg,城市社区,6380
非那雄胺片,2018,浙江仙琚制药,1mg,城市社区,90034
非那雄胺片,2018,韩美,1mg,城市社区,7198
非那雄胺片,2018,默沙东,1mg,城市社区,136299
非那雄胺片,2019,天方药业,1mg,城市社区,23978
非那雄胺片,2019,浙江仙琚制药,1mg,城市社区,133564
非那雄胺片,2019,韩美,1mg,城市社区,12610
非那雄胺片,2019,默沙东,1mg,城市社区,93608
非那雄胺片,2020,天方药业,1mg,城市社区,94666
非那雄胺片,2020,扬子江四川海蓉药业,1mg,城市社区,180617
非那雄胺片,2020,浙江仙琚制药,1mg,城市社区,75024
非那雄胺片,2020,韩美,1mg,城市社区,8075
非那雄胺片,2020,默沙东,1mg,城市社区,206596
非那雄胺片,2021,天方药业,1mg,城市社区,290154
非那雄胺片,2021,扬子江四川海蓉药业,1mg,城市社区,404510
非那雄胺片,2021,浙江仙琚制药,1mg,城市社区,35483
非那雄胺片,2021,默沙东,1mg,城市社区,205534
非那雄胺片,2022,天方药业,1mg,城市社区,2870000
非那雄胺片,2022,扬子江四川海蓉药业,1mg,城市社区,1390000
非那雄胺片,2022,欧加农制药,1mg,城市社区,460000
非那雄胺片,2022,浙江仙琚制药,1mg,城市社区,80000
非那雄胺片,2022,韩美,1mg,城市社区,30000
非那雄胺片,2023,华润赛科药业,1mg,城市社区,60000
非那雄胺片,2023,天方药业,1mg,城市社区,1420000
非那雄胺片,2023,扬子江四川海蓉药业,1mg,城市社区,400000
非那雄胺片,2023,欧加农制药,1mg,城市社区,600000
非那雄胺片,2023,浙江仙琚制药,1mg,城市社区,830000
非那雄胺片,2023,韩美,1mg,城市社区,390000
非那雄胺片,2024,华润赛科药业,1mg,城市社区,20000
非那雄胺片,2024,天方药业,1mg,城市社区,220000
非那雄胺片,2024,扬子江四川海蓉药业,1mg,城市社区,920000
非那雄胺片,2024,欧加农制药,1mg,城市社区,800000
非那雄胺片,2024,浙江仙琚制药,1mg,城市社区,770000
非那雄胺片,2024,韩美,1mg,城市社区,430000
非那雄胺片,2025,天方药业,1mg,城市社区,130000
非那雄胺片,2025,扬子江四川海蓉药业,1mg,城市社区,330000
非那雄胺片,2025,欧加农制药,1mg,城市社区,400000
非那雄胺片,2025,浙江仙琚制药,1mg,城市社区,320000
非那雄胺片,2025,韩美,1mg,城市社区,260000
非那雄胺片,2013,上海现代制药,5mg,城市社区,707515
非那雄胺片,2013,亚宝药业集团,5mg,城市社区,17868
非那雄胺片,2013,仁和堂药业,5mg,城市社区,6430
非那雄胺片,2013,北京东方协和医药,5mg,城市社区,2412
非那雄胺片,2013,华润赛科药业,5mg,城市社区,1383610
非那雄胺片,2013,南京海鲸药业,5mg,城市社区,1556
非那雄胺片,2013,南京美瑞制药,5mg,城市社区,542
非那雄胺片,2013,天方药业,5mg,城市社区,43706
非那雄胺片,2013,广东逸舒制药,5mg,城市社区,16576
非那雄胺片,2013,成都倍特药业,5mg,城市社区,3252
非那雄胺片,2013,扬子江四川海蓉药业,5mg,城市社区,29129
非那雄胺片,2013,杭州康恩贝制药,5mg,城市社区,1214044
非那雄胺片,2013,江苏黄河药业,5mg,城市社区,6497
非那雄胺片,2013,河北元森制药,5mg,城市社区,6639
非那雄胺片,2013,湖北舒邦药业,5mg,城市社区,80038
非那雄胺片,2013,湖南千金湘江药业,5mg,城市社区,94922
非那雄胺片,2013,湖南百草制药,5mg,城市社区,102132
非那雄胺片,2013,苏州东瑞制药,5mg,城市社区,7296
非那雄胺片,2013,鲁南贝特制药,5mg,城市社区,44271
非那雄胺片,2013,默沙东,5mg,城市社区,54747324
非那雄胺片,2014,上海现代制药,5mg,城市社区,1490352
非那雄胺片,2014,亚宝药业集团,5mg,城市社区,30756
非那雄胺片,2014,仁和堂药业,5mg,城市社区,31344
非那雄胺片,2014,北京东方协和医药,5mg,城市社区,364
非那雄胺片,2014,华润赛科药业,5mg,城市社区,1481143
非那雄胺片,2014,南京美瑞制药,5mg,城市社区,755
非那雄胺片,2014,天方药业,5mg,城市社区,71835
非那雄胺片,2014,广东逸舒制药,5mg,城市社区,21502
非那雄胺片,2014,成都倍特药业,5mg,城市社区,88934
非那雄胺片,2014,扬子江四川海蓉药业,5mg,城市社区,14886
非那雄胺片,2014,杭州康恩贝制药,5mg,城市社区,1727708
非那雄胺片,2014,江苏黄河药业,5mg,城市社区,8571
非那雄胺片,2014,河北元森制药,5mg,城市社区,9252
非那雄胺片,2014,湖北舒邦药业,5mg,城市社区,46795
非那雄胺片,2014,湖南千金湘江药业,5mg,城市社区,207037
非那雄胺片,2014,湖南百草制药,5mg,城市社区,26739
非那雄胺片,2014,苏州东瑞制药,5mg,城市社区,11632
非那雄胺片,2014,鲁南贝特制药,5mg,城市社区,56945
非那雄胺片,2014,默沙东,5mg,城市社区,66734364
非那雄胺片,2015,上海现代制药,5mg,城市社区,1582764
非那雄胺片,2015,亚宝药业集团,5mg,城市社区,114820
非那雄胺片,2015,仁和堂药业,5mg,城市社区,47795
非那雄胺片,2015,华润赛科药业,5mg,城市社区,728761
非那雄胺片,2015,天方药业,5mg,城市社区,16626
非那雄胺片,2015,广东逸舒制药,5mg,城市社区,26339
非那雄胺片,2015,成都倍特药业,5mg,城市社区,510051
非那雄胺片,2015,扬子江四川海蓉药业,5mg,城市社区,36422
非那雄胺片,2015,杭州康恩贝制药,5mg,城市社区,949312
非那雄胺片,2015,江苏黄河药业,5mg,城市社区,9847
非那雄胺片,2015,河北元森制药,5mg,城市社区,11474
非那雄胺片,2015,浙江仙琚制药,5mg,城市社区,52332
非那雄胺片,2015,海南赛立克药业,5mg,城市社区,1503
非那雄胺片,2015,湖南千金湘江药业,5mg,城市社区,888647
非那雄胺片,2015,湖南百草制药,5mg,城市社区,10361
非那雄胺片,2015,韩美,5mg,城市社区,3779
非那雄胺片,2015,鲁南贝特制药,5mg,城市社区,113284
非那雄胺片,2015,默沙东,5mg,城市社区,86868834
非那雄胺片,2016,上海现代制药,5mg,城市社区,1932932
非那雄胺片,2016,亚宝药业集团,5mg,城市社区,118282
非那雄胺片,2016,仁和堂药业,5mg,城市社区,49270
非那雄胺片,2016,北京东方协和医药,5mg,城市社区,1008
非那雄胺片,2016,华润赛科药业,5mg,城市社区,663944
非那雄胺片,2016,天方药业,5mg,城市社区,39965
非那雄胺片,2016,广东逸舒制药,5mg,城市社区,29244
非那雄胺片,2016,成都倍特药业,5mg,城市社区,494223
非那雄胺片,2016,扬子江四川海蓉药业,5mg,城市社区,89089
非那雄胺片,2016,杭州康恩贝制药,5mg,城市社区,855182
非那雄胺片,2016,江苏黄河药业,5mg,城市社区,17753
非那雄胺片,2016,河北元森制药,5mg,城市社区,14026
非那雄胺片,2016,浙江仙琚制药,5mg,城市社区,17762
非那雄胺片,2016,海南赛立克药业,5mg,城市社区,8523
非那雄胺片,2016,湖北舒邦药业,5mg,城市社区,2227
非那雄胺片,2016,湖南千金湘江药业,5mg,城市社区,1099969
非那雄胺片,2016,韩美,5mg,城市社区,6246
非那雄胺片,2016,鲁南贝特制药,5mg,城市社区,119537
非那雄胺片,2016,默沙东,5mg,城市社区,107011837
非那雄胺片,2017,上海现代制药,5mg,城市社区,1643856
非那雄胺片,2017,亚宝药业集团,5mg,城市社区,79225
非那雄胺片,2017,仁和堂药业,5mg,城市社区,46306
非那雄胺片,2017,北京东方协和医药,5mg,城市社区,906
非那雄胺片,2017,华润赛科药业,5mg,城市社区,1098010
非那雄胺片,2017,天方药业,5mg,城市社区,1149710
非那雄胺片,2017,广东逸舒制药,5mg,城市社区,39303
非那雄胺片,2017,成都倍特药业,5mg,城市社区,474412
非那雄胺片,2017,扬子江四川海蓉药业,5mg,城市社区,228869
非那雄胺片,2017,杭州康恩贝制药,5mg,城市社区,240387
非那雄胺片,2017,江苏黄河药业,5mg,城市社区,16280
非那雄胺片,2017,河北元森制药,5mg,城市社区,12599
非那雄胺片,2017,浙江仙琚制药,5mg,城市社区,21554
非那雄胺片,2017,海南赛立克药业,5mg,城市社区,9357
非那雄胺片,2017,湖北舒邦药业,5mg,城市社区,2560
非那雄胺片,2017,湖南千金湘江药业,5mg,城市社区,1233024
非那雄胺片,2017,韩美,5mg,城市社区,4428
非那雄胺片,2017,鲁南贝特制药,5mg,城市社区,131509
非那雄胺片,2017,默沙东,5mg,城市社区,166848830
非那雄胺片,2018,上海现代制药,5mg,城市社区,1398595
非那雄胺片,2018,亚宝药业集团,5mg,城市社区,77262
非那雄胺片,2018,仁和堂药业,5mg,城市社区,44267
非那雄胺片,2018,华润赛科药业,5mg,城市社区,1293075
非那雄胺片,2018,天方药业,5mg,城市社区,3259633
非那雄胺片,2018,广东逸舒制药,5mg,城市社区,133774
非那雄胺片,2018,成都倍特药业,5mg,城市社区,256704
非那雄胺片,2018,扬子江四川海蓉药业,5mg,城市社区,200911
非那雄胺片,2018,杭州康恩贝制药,5mg,城市社区,73151
非那雄胺片,2018,江苏黄河药业,5mg,城市社区,127141
非那雄胺片,2018,河北元森制药,5mg,城市社区,11715
非那雄胺片,2018,浙江仙琚制药,5mg,城市社区,24425
非那雄胺片,2018,海南赛立克药业,5mg,城市社区,12812
非那雄胺片,2018,湖北舒邦药业,5mg,城市社区,1356
非那雄胺片,2018,湖南千金湘江药业,5mg,城市社区,1113365
非那雄胺片,2018,韩美,5mg,城市社区,3892
非那雄胺片,2018,鲁南贝特制药,5mg,城市社区,403364
非那雄胺片,2018,默沙东,5mg,城市社区,191094830
非那雄胺片,2019,上海现代制药,5mg,城市社区,1566190
非那雄胺片,2019,亚宝药业集团,5mg,城市社区,85494
非那雄胺片,2019,仁和堂药业,5mg,城市社区,247467
非那雄胺片,2019,华润赛科药业,5mg,城市社区,1959751
非那雄胺片,2019,天方药业,5mg,城市社区,8045817
非那雄胺片,2019,广东逸舒制药,5mg,城市社区,304970
非那雄胺片,2019,成都倍特药业,5mg,城市社区,628006
非那雄胺片,2019,扬子江四川海蓉药业,5mg,城市社区,32845
非那雄胺片,2019,杭州康恩贝制药,5mg,城市社区,142896
非那雄胺片,2019,江苏黄河药业,5mg,城市社区,146973
非那雄胺片,2019,浙江仙琚制药,5mg,城市社区,32442
非那雄胺片,2019,海南赛立克药业,5mg,城市社区,14861
非那雄胺片,2019,湖北舒邦药业,5mg,城市社区,268
非那雄胺片,2019,湖南千金湘江药业,5mg,城市社区,755197
非那雄胺片,2019,韩美,5mg,城市社区,5633
非那雄胺片,2019,鲁南贝特制药,5mg,城市社区,1032367
非那雄胺片,2019,默沙东,5mg,城市社区,219903759
非那雄胺片,2020,上海新亚药业闵行,5mg,城市社区,1080
非那雄胺片,2020,上海现代制药,5mg,城市社区,1740525
非那雄胺片,2020,亚宝药业集团,5mg,城市社区,261
非那雄胺片,2020,仁和堂药业,5mg,城市社区,8305
非那雄胺片,2020,华润赛科药业,5mg,城市社区,6276833
非那雄胺片,2020,天方药业,5mg,城市社区,18557917
非那雄胺片,2020,广东逸舒制药,5mg,城市社区,405718
非那雄胺片,2020,成都倍特药业,5mg,城市社区,1076825
非那雄胺片,2020,扬子江四川海蓉药业,5mg,城市社区,1634156
非那雄胺片,2020,杭州康恩贝制药,5mg,城市社区,867413
非那雄胺片,2020,江苏黄河药业,5mg,城市社区,58592
非那雄胺片,2020,浙江仙琚制药,5mg,城市社区,46857
非那雄胺片,2020,湖北舒邦药业,5mg,城市社区,1496262
非那雄胺片,2020,湖南千金湘江药业,5mg,城市社区,392041
非那雄胺片,2020,鲁南贝特制药,5mg,城市社区,1852936
非那雄胺片,2020,默沙东,5mg,城市社区,243415079
非那雄胺片,2021,上海现代制药,5mg,城市社区,254211
非那雄胺片,2021,亚宝药业集团,5mg,城市社区,3552
非那雄胺片,2021,仁和堂药业,5mg,城市社区,5883
非那雄胺片,2021,华润赛科药业,5mg,城市社区,12618027
非那雄胺片,2021,天方药业,5mg,城市社区,10944764
非那雄胺片,2021,广东逸舒制药,5mg,城市社区,27056
非那雄胺片,2021,成都倍特药业,5mg,城市社区,1374007
非那雄胺片,2021,扬子江四川海蓉药业,5mg,城市社区,1797750
非那雄胺片,2021,杭州康恩贝制药,5mg,城市社区,3369648
非那雄胺片,2021,江苏黄河药业,5mg,城市社区,4783
非那雄胺片,2021,浙江仙琚制药,5mg,城市社区,7712
非那雄胺片,2021,湖北舒邦药业,5mg,城市社区,8209637
非那雄胺片,2021,湖南千金湘江药业,5mg,城市社区,138801
非那雄胺片,2021,鲁南贝特制药,5mg,城市社区,478662
非那雄胺片,2021,默沙东,5mg,城市社区,69772024
非那雄胺片,2022,上海现代制药,5mg,城市社区,20000
非那雄胺片,2022,华润赛科药业,5mg,城市社区,12650000
非那雄胺片,2022,天方药业,5mg,城市社区,9120000
非那雄胺片,2022,成都倍特药业,5mg,城市社区,1250000
非那雄胺片,2022,扬子江四川海蓉药业,5mg,城市社区,1170000
非那雄胺片,2022,杭州康恩贝制药,5mg,城市社区,2770000
非那雄胺片,2022,欧加农制药,5mg,城市社区,75060000
非那雄胺片,2022,浙江仙琚制药,5mg,城市社区,20000
非那雄胺片,2022,湖北舒邦药业,5mg,城市社区,9830000
非那雄胺片,2023,上海现代制药,5mg,城市社区,40000
非那雄胺片,2023,华润赛科药业,5mg,城市社区,12020000
非那雄胺片,2023,天方药业,5mg,城市社区,10650000
非那雄胺片,2023,成都倍特药业,5mg,城市社区,1720000
非那雄胺片,2023,扬子江四川海蓉药业,5mg,城市社区,780000
非那雄胺片,2023,杭州康恩贝制药,5mg,城市社区,3130000
非那雄胺片,2023,欧加农制药,5mg,城市社区,72490000
非那雄胺片,2023,浙江仙琚制药,5mg,城市社区,10000
非那雄胺片,2023,湖北舒邦药业,5mg,城市社区,10100000
非那雄胺片,2024,华润赛科药业,5mg,城市社区,15670000
非那雄胺片,2024,天方药业,5mg,城市社区,13760000
非那雄胺片,2024,成都倍特药业,5mg,城市社区,1920000
非那雄胺片,2024,扬子江四川海蓉药业,5mg,城市社区,10000
非那雄胺片,2024,杭州康恩贝制药,5mg,城市社区,3300000
非那雄胺片,2024,欧加农制药,5mg,城市社区,89340000
非那雄胺片,2024,浙江仙琚制药,5mg,城市社区,10000
非那雄胺片,2024,湖北舒邦药业,5mg,城市社区,9660000
非那雄胺片,2025,华润赛科药业,5mg,城市社区,6940000
非那雄胺片,2025,天方药业,5mg,城市社区,7320000
非那雄胺片,2025,成都倍特药业,5mg,城市社区,1310000
非那雄胺片,2025,杭州康恩贝制药,5mg,城市社区,2050000
非那雄胺片,2025,欧加农制药,5mg,城市社区,51580000
非那雄胺片,2025,湖北舒邦药业,5mg,城市社区,5650000
马尿酸乌洛托品片,2015,湖南明瑞制药,500mg,乡镇卫生,1890317
马尿酸乌洛托品片,2019,湖南明瑞制药,500mg,乡镇卫生,599
马尿酸乌洛托品片,2015,湖南明瑞制药,500mg,县级公立,1134345
马尿酸乌洛托品片,2016,湖南明瑞制药,500mg,县级公立,4257311
马尿酸乌洛托品片,2017,湖南明瑞制药,500mg,县级公立,5443064
马尿酸乌洛托品片,2018,湖南明瑞制药,500mg,县级公立,5991230
马尿酸乌洛托品片,2019,湖南明瑞制药,500mg,县级公立,8605362
马尿酸乌洛托品片,2020,湖南明瑞制药,500mg,县级公立,14900742
马尿酸乌洛托品片,2021,湖南明瑞制药,500mg,县级公立,17778741
马尿酸乌洛托品片,2022,湖南明瑞制药,500mg,县级公立,14640000
马尿酸乌洛托品片,2023,湖南明瑞制药,500mg,县级公立,15090000
马尿酸乌洛托品片,2024,湖南明瑞制药,500mg,县级公立,13510000
马尿酸乌洛托品片,2025,湖南明瑞制药,500mg,县级公立,6050000
马尿酸乌洛托品片,2013,湖南明瑞制药,500mg,城市公立,1578217
马尿酸乌洛托品片,2014,湖南明瑞制药,500mg,城市公立,2019599
马尿酸乌洛托品片,2015,湖南明瑞制药,500mg,城市公立,2934610
马尿酸乌洛托品片,2016,湖南明瑞制药,500mg,城市公立,7935284
马尿酸乌洛托品片,2017,湖南明瑞制药,500mg,城市公立,10310079
马尿酸乌洛托品片,2018,湖南明瑞制药,500mg,城市公立,16682775
马尿酸乌洛托品片,2019,湖南明瑞制药,500mg,城市公立,27077078
马尿酸乌洛托品片,2020,湖南明瑞制药,500mg,城市公立,41053981
马尿酸乌洛托品片,2021,湖南明瑞制药,500mg,城市公立,56081462
马尿酸乌洛托品片,2022,湖南明瑞制药,500mg,城市公立,47980000
马尿酸乌洛托品片,2023,湖南明瑞制药,500mg,城市公立,66200000
马尿酸乌洛托品片,2024,湖南明瑞制药,500mg,城市公立,64700000
马尿酸乌洛托品片,2025,湖南明瑞制药,500mg,城市公立,26480000
马尿酸乌洛托品片,2015,湖南明瑞制药,500mg,城市社区,804
马昔腾坦片,2022,爱可泰隆,10mg,乡镇卫生,200000
马昔腾坦片,2023,爱可泰隆,10mg,乡镇卫生,260000
马昔腾坦片,2024,爱可泰隆,10mg,乡镇卫生,10000
马昔腾坦片,2020,爱可泰隆,10mg,县级公立,681691
马昔腾坦片,2021,爱可泰隆,10mg,县级公立,3266563
马昔腾坦片,2022,爱可泰隆,10mg,县级公立,9930000
马昔腾坦片,2023,爱可泰隆,10mg,县级公立,13150000
马昔腾坦片,2024,杭州中美华东制药,10mg,县级公立,80000
马昔腾坦片,2024,爱可泰隆,10mg,县级公立,12100000
马昔腾坦片,2025,杭州中美华东制药,10mg,县级公立,40000
马昔腾坦片,2025,爱可泰隆,10mg,县级公立,5070000
马昔腾坦片,2018,爱可泰隆,10mg,城市公立,430273
马昔腾坦片,2019,爱可泰隆,10mg,城市公立,119112
马昔腾坦片,2020,爱可泰隆,10mg,城市公立,41048260
马昔腾坦片,2021,爱可泰隆,10mg,城市公立,119085675
马昔腾坦片,2022,爱可泰隆,10mg,城市公立,179340000
马昔腾坦片,2023,爱可泰隆,10mg,城市公立,242640000
马昔腾坦片,2024,南京正大天晴制药,10mg,城市公立,660000
马昔腾坦片,2024,杭州中美华东制药,10mg,城市公立,290000
马昔腾坦片,2024,爱可泰隆,10mg,城市公立,284410000
马昔腾坦片,2025,南京正大天晴制药,10mg,城市公立,470000
马昔腾坦片,2025,杭州中美华东制药,10mg,城市公立,140000
马昔腾坦片,2025,爱可泰隆,10mg,城市公立,192600000
马昔腾坦片,2022,爱可泰隆,10mg,城市社区,360000
马昔腾坦片,2023,爱可泰隆,10mg,城市社区,470000
马昔腾坦片,2024,爱可泰隆,10mg,城市社区,330000
马昔腾坦片,2025,爱可泰隆,10mg,城市社区,190000
马来酸依那普利片,2013,石药欧意药业,2.5mg,乡镇卫生,174940
马来酸依那普利片,2014,石药欧意药业,2.5mg,乡镇卫生,12564091
马来酸依那普利片,2015,石药欧意药业,2.5mg,乡镇卫生,13741731
马来酸依那普利片,2016,石药欧意药业,2.5mg,乡镇卫生,17563758
马来酸依那普利片,2017,石药欧意药业,2.5mg,乡镇卫生,18373947
马来酸依那普利片,2018,石药欧意药业,2.5mg,乡镇卫生,15176212
马来酸依那普利片,2019,石药欧意药业,2.5mg,乡镇卫生,23415117
马来酸依那普利片,2020,石药欧意药业,2.5mg,乡镇卫生,8431093
马来酸依那普利片,2021,石药欧意药业,2.5mg,乡镇卫生,5711889
马来酸依那普利片,2022,石药欧意药业,2.5mg,乡镇卫生,700000
马来酸依那普利片,2023,石药欧意药业,2.5mg,乡镇卫生,120000
马来酸依那普利片,2024,石药欧意药业,2.5mg,乡镇卫生,10000
马来酸依那普利片,2013,上海新亚药业闵行,5mg,乡镇卫生,807626
马来酸依那普利片,2013,上海现代制药,5mg,乡镇卫生,5493455
马来酸依那普利片,2013,亚宝药业集团,5mg,乡镇卫生,995756
马来酸依那普利片,2013,扬子江江苏制药,5mg,乡镇卫生,122140
马来酸依那普利片,2013,江苏康缘药业,5mg,乡镇卫生,150602
马来酸依那普利片,2013,辰欣药业,5mg,乡镇卫生,1925153
马来酸依那普利片,2013,默沙东,5mg,乡镇卫生,288071
马来酸依那普利片,2014,上海新亚药业闵行,5mg,乡镇卫生,974092
马来酸依那普利片,2014,上海现代制药,5mg,乡镇卫生,6743103
马来酸依那普利片,2014,亚宝药业集团,5mg,乡镇卫生,952521
马来酸依那普利片,2014,常州制药,5mg,乡镇卫生,1980049
马来酸依那普利片,2014,德国柏林化学,5mg,乡镇卫生,12476
马来酸依那普利片,2014,扬子江江苏制药,5mg,乡镇卫生,278370
马来酸依那普利片,2014,江苏康缘药业,5mg,乡镇卫生,117817
马来酸依那普利片,2014,辰欣药业,5mg,乡镇卫生,1963429
马来酸依那普利片,2014,默沙东,5mg,乡镇卫生,353239
马来酸依那普利片,2015,上海新亚药业闵行,5mg,乡镇卫生,2163563
马来酸依那普利片,2015,上海现代制药,5mg,乡镇卫生,5185500
马来酸依那普利片,2015,亚宝药业集团,5mg,乡镇卫生,324169
马来酸依那普利片,2015,寿如松泌阳制药,5mg,乡镇卫生,1607
马来酸依那普利片,2015,常州制药,5mg,乡镇卫生,1771743
马来酸依那普利片,2015,德国柏林化学,5mg,乡镇卫生,172581
马来酸依那普利片,2015,扬子江江苏制药,5mg,乡镇卫生,2536311
马来酸依那普利片,2015,江苏康缘药业,5mg,乡镇卫生,55003
马来酸依那普利片,2015,石药欧意药业,5mg,乡镇卫生,763173
马来酸依那普利片,2015,辰欣药业,5mg,乡镇卫生,1796090
马来酸依那普利片,2015,默沙东,5mg,乡镇卫生,1625136
马来酸依那普利片,2016,上海新亚药业闵行,5mg,乡镇卫生,3653187
马来酸依那普利片,2016,上海现代制药,5mg,乡镇卫生,5511305
马来酸依那普利片,2016,亚宝药业集团,5mg,乡镇卫生,98831
马来酸依那普利片,2016,寿如松泌阳制药,5mg,乡镇卫生,52336
马来酸依那普利片,2016,常州制药,5mg,乡镇卫生,5367727
马来酸依那普利片,2016,德国柏林化学,5mg,乡镇卫生,94841
马来酸依那普利片,2016,扬子江江苏制药,5mg,乡镇卫生,6406645
马来酸依那普利片,2016,江苏康缘药业,5mg,乡镇卫生,100232
马来酸依那普利片,2016,石药欧意药业,5mg,乡镇卫生,941847
马来酸依那普利片,2016,辰欣药业,5mg,乡镇卫生,3801839
马来酸依那普利片,2016,默沙东,5mg,乡镇卫生,1692082
马来酸依那普利片,2017,上海新亚药业闵行,5mg,乡镇卫生,4983588
马来酸依那普利片,2017,上海现代制药,5mg,乡镇卫生,6165650
马来酸依那普利片,2017,亚宝药业集团,5mg,乡镇卫生,94816
马来酸依那普利片,2017,寿如松泌阳制药,5mg,乡镇卫生,37511
马来酸依那普利片,2017,常州制药,5mg,乡镇卫生,6121475
马来酸依那普利片,2017,德国柏林化学,5mg,乡镇卫生,110241
马来酸依那普利片,2017,扬子江江苏制药,5mg,乡镇卫生,9309142
马来酸依那普利片,2017,江苏康缘药业,5mg,乡镇卫生,100813
马来酸依那普利片,2017,石药欧意药业,5mg,乡镇卫生,917082
马来酸依那普利片,2017,辰欣药业,5mg,乡镇卫生,4336100
马来酸依那普利片,2017,默沙东,5mg,乡镇卫生,1571536
马来酸依那普利片,2018,上海新亚药业闵行,5mg,乡镇卫生,5786963
马来酸依那普利片,2018,上海现代制药,5mg,乡镇卫生,7518417
马来酸依那普利片,2018,亚宝药业集团,5mg,乡镇卫生,740001
马来酸依那普利片,2018,寿如松泌阳制药,5mg,乡镇卫生,27195
马来酸依那普利片,2018,常州制药,5mg,乡镇卫生,9049189
马来酸依那普利片,2018,德国柏林化学,5mg,乡镇卫生,267104
马来酸依那普利片,2018,扬子江江苏制药,5mg,乡镇卫生,9664692
马来酸依那普利片,2018,江苏康缘药业,5mg,乡镇卫生,1817445
马来酸依那普利片,2018,石药欧意药业,5mg,乡镇卫生,1561343
马来酸依那普利片,2018,辰欣药业,5mg,乡镇卫生,7756556
马来酸依那普利片,2018,默沙东,5mg,乡镇卫生,1381911
马来酸依那普利片,2019,上海新亚药业闵行,5mg,乡镇卫生,6436654
马来酸依那普利片,2019,上海现代制药,5mg,乡镇卫生,8576164
马来酸依那普利片,2019,亚宝药业集团,5mg,乡镇卫生,608868
马来酸依那普利片,2019,寿如松泌阳制药,5mg,乡镇卫生,32057
马来酸依那普利片,2019,常州制药,5mg,乡镇卫生,7343396
马来酸依那普利片,2019,德国柏林化学,5mg,乡镇卫生,148379
马来酸依那普利片,2019,扬子江江苏制药,5mg,乡镇卫生,9238562
马来酸依那普利片,2019,江苏康缘药业,5mg,乡镇卫生,837168
马来酸依那普利片,2019,石药欧意药业,5mg,乡镇卫生,2424743
马来酸依那普利片,2019,辰欣药业,5mg,乡镇卫生,8935913
马来酸依那普利片,2019,默沙东,5mg,乡镇卫生,840708
马来酸依那普利片,2020,上海新亚药业闵行,5mg,乡镇卫生,3565316
马来酸依那普利片,2020,上海现代制药,5mg,乡镇卫生,2849932
马来酸依那普利片,2020,亚宝药业集团,5mg,乡镇卫生,41278
马来酸依那普利片,2020,常州制药,5mg,乡镇卫生,2504665
马来酸依那普利片,2020,扬子江江苏制药,5mg,乡镇卫生,14138211
马来酸依那普利片,2020,江苏康缘药业,5mg,乡镇卫生,20378
马来酸依那普利片,2020,石药欧意药业,5mg,乡镇卫生,588587
马来酸依那普利片,2020,辰欣药业,5mg,乡镇卫生,2302071
马来酸依那普利片,2020,默沙东,5mg,乡镇卫生,48203
马来酸依那普利片,2021,上海新亚药业闵行,5mg,乡镇卫生,1085423
马来酸依那普利片,2021,上海现代制药,5mg,乡镇卫生,2090377
马来酸依那普利片,2021,亚宝药业集团,5mg,乡镇卫生,78035
马来酸依那普利片,2021,常州制药,5mg,乡镇卫生,939760
马来酸依那普利片,2021,扬子江江苏制药,5mg,乡镇卫生,18943087
马来酸依那普利片,2021,江苏康缘药业,5mg,乡镇卫生,1271
马来酸依那普利片,2021,石药欧意药业,5mg,乡镇卫生,621439
马来酸依那普利片,2021,辰欣药业,5mg,乡镇卫生,1290
马来酸依那普利片,2021,默沙东,5mg,乡镇卫生,72402
马来酸依那普利片,2022,上海新亚药业闵行,5mg,乡镇卫生,850000
马来酸依那普利片,2022,上海现代制药,5mg,乡镇卫生,760000
马来酸依那普利片,2022,亚宝药业集团,5mg,乡镇卫生,60000
马来酸依那普利片,2022,常州制药,5mg,乡镇卫生,330000
马来酸依那普利片,2022,扬子江江苏制药,5mg,乡镇卫生,14590000
马来酸依那普利片,2022,石药欧意药业,5mg,乡镇卫生,140000
马来酸依那普利片,2022,辰欣药业,5mg,乡镇卫生,20000
马来酸依那普利片,2023,上海新亚药业闵行,5mg,乡镇卫生,580000
马来酸依那普利片,2023,上海现代制药,5mg,乡镇卫生,430000
马来酸依那普利片,2023,亚宝药业集团,5mg,乡镇卫生,170000
马来酸依那普利片,2023,常州制药,5mg,乡镇卫生,2140000
马来酸依那普利片,2023,扬子江江苏制药,5mg,乡镇卫生,7070000
马来酸依那普利片,2023,江苏康缘药业,5mg,乡镇卫生,10000
马来酸依那普利片,2023,石药欧意药业,5mg,乡镇卫生,110000
马来酸依那普利片,2024,上海新亚药业闵行,5mg,乡镇卫生,970000
