dispute_id,transaction_id,merchant_id,dispute_open_ts,dispute_amount,dispute_reason,dispute_outcome,dispute_close_ts,is_fraud_dispute
d_0000774,t_0073031,m_04822,2025-08-16 07:40:00,582.74,not_received,won,2025-09-11 07:40:00,False
d_0000775,t_0073171,m_04830,2026-02-14 11:42:00,270.52,fraud,lost,2026-03-28 11:42:00,True
d_0000776,t_0073178,m_04830,2026-04-04 23:43:00,200.53,other,won,2026-05-18 23:43:00,False
d_0000777,t_0073257,m_04836,2025-09-18 16:44:00,83.47,processing_error,won,2025-10-19 16:44:00,False
d_0000778,t_0073531,m_04851,2025-05-15 02:48:00,86.78,other,pending,,False
d_0000779,t_0073656,m_04858,2025-04-28 00:10:00,90.79,fraud,lost,2025-05-26 00:10:00,True
d_0000780,t_0073774,m_04866,2025-04-22 10:24:00,237.25,not_received,pending,,False
d_0000781,t_0073784,m_04866,2025-06-06 06:16:00,305.4,not_as_described,pending,,False
d_0000782,t_0073787,m_04866,2025-06-27 09:48:00,118.33,other,lost,2025-07-14 09:48:00,False
d_0000783,t_0073974,m_04882,2025-05-10 21:58:00,174.45,not_as_described,won,2025-06-02 21:58:00,False
d_0000784,t_0073983,m_04882,2025-06-24 07:42:00,181.05,fraud,lost,2025-07-26 07:42:00,True
d_0000785,t_0073990,m_04883,2025-09-02 18:34:00,518.08,processing_error,won,2025-10-12 18:34:00,False
d_0000786,t_0074045,m_04886,2026-01-27 03:45:00,709.43,not_as_described,won,2026-02-27 03:45:00,True
d_0000787,t_0074074,m_04887,2025-10-30 05:26:00,66.3,not_received,won,2025-11-15 05:26:00,False
d_0000788,t_0074098,m_04889,2026-04-14 04:05:00,212.68,other,lost,2026-05-26 04:05:00,False
d_0000789,t_0074259,m_04903,2025-12-22 14:25:00,38.09,other,pending,,False
d_0000790,t_0074266,m_04903,2026-01-03 20:35:00,30.48,fraud,lost,2026-02-15 20:35:00,True
d_0000791,t_0074278,m_04903,2025-11-12 20:20:00,68.06,other,won,2025-11-27 20:20:00,False
d_0000792,t_0074412,m_04921,2025-10-08 16:25:00,434.57,fraud,lost,2025-10-25 16:25:00,True
d_0000793,t_0074468,m_04927,2025-09-13 20:50:00,456.38,fraud,lost,2025-10-26 20:50:00,True
d_0000794,t_0074532,m_04929,2025-10-19 12:55:00,286.21,not_as_described,won,2025-12-01 12:55:00,False
d_0000795,t_0074704,m_04937,2026-01-08 02:35:00,104.03,fraud,lost,2026-01-19 02:35:00,True
d_0000796,t_0074749,m_04941,2025-11-19 15:28:00,172.1,other,pending,,False
d_0000797,t_0074963,m_04952,2025-10-25 14:25:00,260.15,fraud,won,2025-11-26 14:25:00,True
d_0000798,t_0075111,m_04959,2026-02-08 00:28:00,150.47,not_received,lost,2026-02-24 00:28:00,False
d_0000799,t_0075234,m_04965,2025-08-26 07:43:00,1053.78,processing_error,lost,2025-09-12 07:43:00,False
d_0000800,t_0075345,m_04971,2026-02-11 17:31:00,100.8,not_received,won,2026-03-03 17:31:00,False
d_0000801,t_0075416,m_04975,2025-11-22 14:05:00,91.23,other,pending,,False
d_0000802,t_0075537,m_04980,2025-05-07 19:28:00,275.72,not_as_described,won,2025-06-11 19:28:00,False
d_0000803,t_0075553,m_04980,2025-05-16 19:00:00,206.29,other,pending,,False
d_0000804,t_0075683,m_04987,2025-11-14 02:00:00,239.55,not_received,won,2025-12-26 02:00:00,False
d_0000805,t_0075689,m_04988,2026-01-27 09:22:00,134.24,processing_error,won,2026-02-24 09:22:00,False
d_0000806,t_0075696,m_04988,2026-03-04 15:09:00,311.63,other,lost,2026-03-16 15:09:00,False
d_0000807,t_0075794,m_04999,2025-06-19 13:11:00,150.85,not_received,lost,2025-07-14 13:11:00,False
d_0000808,t_0075922,m_05011,2025-12-08 04:14:00,429.34,fraud,lost,2026-01-04 04:14:00,True
d_0000809,t_0075966,m_05016,2025-09-13 16:08:00,58.31,fraud,won,2025-10-11 16:08:00,True
d_0000810,t_0076016,m_05017,2026-02-15 13:26:00,138.87,not_received,lost,2026-03-13 13:26:00,False
d_0000811,t_0076034,m_05019,2025-04-16 23:05:00,392.33,not_received,won,2025-05-13 23:05:00,False
d_0000812,t_0076107,m_05024,2026-05-10 15:09:00,344.43,fraud,lost,2026-06-13 15:09:00,True
d_0000813,t_0076128,m_05025,2025-12-26 18:49:00,2071.69,other,lost,2026-02-03 18:49:00,False
d_0000814,t_0076218,m_05027,2026-03-19 15:15:00,114.12,fraud,pending,,True
d_0000815,t_0076225,m_05027,2026-03-28 14:38:00,75.68,other,pending,,False
d_0000816,t_0076465,m_05045,2025-08-12 13:31:00,128.99,other,lost,2025-09-06 13:31:00,False
d_0000817,t_0076827,m_05064,2025-05-27 06:27:00,224.02,fraud,lost,2025-06-13 06:27:00,True
d_0000818,t_0076917,m_05072,2026-02-16 12:18:00,212.06,not_received,won,2026-03-03 12:18:00,False
d_0000819,t_0076920,m_05073,2025-05-06 20:51:00,474.63,fraud,lost,2025-06-05 20:51:00,True
d_0000820,t_0077011,m_05075,2025-07-04 10:44:00,493.84,fraud,lost,2025-08-03 10:44:00,True
d_0000821,t_0077037,m_05080,2026-02-26 19:38:00,98.91,other,won,2026-03-12 19:38:00,False
d_0000822,t_0077145,m_05091,2025-07-31 23:40:00,61.49,fraud,won,2025-08-20 23:40:00,True
d_0000823,t_0077182,m_05094,2025-06-28 07:24:00,346.52,processing_error,lost,2025-08-03 07:24:00,False
d_0000824,t_0077193,m_05095,2025-07-15 13:41:00,186.78,fraud,lost,2025-08-22 13:41:00,True
d_0000825,t_0077224,m_05097,2026-06-07 13:26:00,126.24,fraud,lost,2026-06-19 13:26:00,True
d_0000826,t_0077234,m_05098,2026-01-02 02:22:00,419.2,fraud,lost,2026-01-25 02:22:00,True
d_0000827,t_0077287,m_05102,2025-11-03 08:31:00,688.26,not_as_described,lost,2025-12-10 08:31:00,True
d_0000828,t_0077314,m_05105,2025-09-25 02:20:00,274.66,not_received,lost,2025-10-18 02:20:00,False
d_0000829,t_0077460,m_05117,2025-07-07 08:07:00,112.03,not_as_described,lost,2025-08-17 08:07:00,False
d_0000830,t_0077501,m_05119,2025-12-14 12:48:00,450.21,fraud,pending,,True
d_0000831,t_0077509,m_05119,2026-01-05 08:22:00,399.89,not_received,lost,2026-02-05 08:22:00,False
d_0000832,t_0077560,m_05122,2025-12-22 01:00:00,709.86,fraud,lost,2026-01-23 01:00:00,True
d_0000833,t_0077729,m_05134,2025-08-22 01:10:00,993.89,fraud,won,2025-09-21 01:10:00,True
d_0000834,t_0077764,m_05135,2025-08-03 04:08:00,345.66,not_as_described,pending,,False
d_0000835,t_0077772,m_05135,2025-06-23 12:41:00,382.17,other,lost,2025-07-27 12:41:00,False
d_0000836,t_0077851,m_05144,2025-11-06 09:04:00,243.65,other,lost,2025-11-22 09:04:00,False
d_0000837,t_0077900,m_05149,2025-12-06 16:16:00,401.07,processing_error,won,2026-01-18 16:16:00,False
d_0000838,t_0077948,m_05157,2025-10-26 04:47:00,208.31,not_received,pending,,False
d_0000839,t_0078491,m_05193,2026-05-01 17:48:00,553.81,not_received,lost,2026-05-17 17:48:00,False
d_0000840,t_0078496,m_05194,2025-08-07 07:20:00,208.99,fraud,lost,2025-08-26 07:20:00,True
d_0000841,t_0078583,m_05200,2025-06-25 13:20:00,505.59,not_received,won,2025-07-09 13:20:00,False
d_0000842,t_0078754,m_05210,2026-02-22 19:50:00,741.68,fraud,lost,2026-03-10 19:50:00,True
d_0000843,t_0078878,m_05218,2025-08-26 05:17:00,682.24,fraud,won,2025-09-05 05:17:00,True
d_0000844,t_0078937,m_05220,2025-11-14 16:58:00,306.82,other,won,2025-12-26 16:58:00,False
d_0000845,t_0078948,m_05221,2025-04-21 17:59:00,83.72,not_as_described,lost,2025-05-24 17:59:00,False
d_0000846,t_0079052,m_05232,2025-05-03 09:26:00,105.68,not_received,won,2025-05-16 09:26:00,False
d_0000847,t_0079288,m_05244,2025-06-25 04:57:00,1025.65,fraud,won,2025-08-01 04:57:00,True
d_0000848,t_0079305,m_05244,2025-08-01 12:33:00,239.8,not_as_described,won,2025-08-26 12:33:00,False
d_0000849,t_0079451,m_05254,2025-09-11 21:58:00,393.34,not_as_described,won,2025-09-28 21:58:00,False
d_0000850,t_0079559,m_05264,2026-03-31 01:05:00,917.42,processing_error,pending,,False
d_0000851,t_0079570,m_05265,2025-12-16 18:41:00,181.68,fraud,pending,,True
d_0000852,t_0079595,m_05265,2026-02-17 21:23:00,186.72,not_received,won,2026-03-18 21:23:00,False
d_0000853,t_0079603,m_05266,2025-09-08 12:37:00,924.86,other,pending,,False
d_0000854,t_0079767,m_05271,2025-05-09 08:36:00,175.52,fraud,lost,2025-06-19 08:36:00,True
d_0000855,t_0079829,m_05272,2025-10-09 18:22:00,171.43,fraud,lost,2025-11-07 18:22:00,True
d_0000856,t_0079843,m_05273,2026-01-10 06:39:00,154.51,not_received,won,2026-02-06 06:39:00,False
d_0000857,t_0079917,m_05277,2025-04-20 23:22:00,543.45,fraud,lost,2025-05-23 23:22:00,True
d_0000858,t_0079938,m_05278,2025-07-15 12:18:00,484.84,fraud,pending,,True
d_0000859,t_0080055,m_05288,2025-04-30 03:35:00,156.06,not_received,lost,2025-05-26 03:35:00,False
d_0000860,t_0080102,m_05291,2025-11-26 10:49:00,277.04,not_as_described,won,2025-12-22 10:49:00,False
d_0000861,t_0080184,m_05297,2025-05-14 17:58:00,33.94,fraud,lost,2025-05-24 17:58:00,True
d_0000862,t_0080212,m_05300,2025-12-08 09:40:00,343.86,not_as_described,won,2026-01-15 09:40:00,False
d_0000863,t_0080465,m_05321,2025-09-10 17:44:00,1227.77,not_received,won,2025-09-20 17:44:00,False
d_0000864,t_0080505,m_05321,2025-12-25 01:52:00,475.8,other,won,2026-02-03 01:52:00,False
d_0000865,t_0080562,m_05326,2025-07-08 03:55:00,356.82,fraud,lost,2025-07-20 03:55:00,True
d_0000866,t_0080565,m_05326,2025-07-09 00:11:00,203.49,fraud,lost,2025-07-25 00:11:00,True
d_0000867,t_0080586,m_05326,2025-11-12 00:56:00,428.63,other,won,2025-11-30 00:56:00,False
d_0000868,t_0080619,m_05329,2025-07-24 20:02:00,273.61,not_as_described,won,2025-09-06 20:02:00,False
d_0000869,t_0080624,m_05329,2025-08-20 18:11:00,184.22,processing_error,pending,,False
d_0000870,t_0080642,m_05330,2025-11-05 01:59:00,41.73,fraud,lost,2025-12-18 01:59:00,True
d_0000871,t_0080816,m_05337,2025-09-28 00:01:00,100.56,not_as_described,won,2025-11-08 00:01:00,True
d_0000872,t_0080819,m_05338,2025-07-02 03:41:00,656.44,fraud,won,2025-07-25 03:41:00,True
d_0000873,t_0080979,m_05348,2025-11-28 13:56:00,388.18,fraud,won,2026-01-01 13:56:00,True
d_0000874,t_0081146,m_05361,2026-03-14 15:10:00,293.91,not_received,lost,2026-04-25 15:10:00,False
d_0000875,t_0081347,m_05370,2025-09-25 23:12:00,246.23,not_received,won,2025-10-14 23:12:00,False
d_0000876,t_0081374,m_05371,2025-06-18 16:33:00,33.73,fraud,lost,2025-06-28 16:33:00,True
d_0000877,t_0081564,m_05382,2025-04-12 17:39:00,163.63,not_received,won,2025-05-12 17:39:00,False
d_0000878,t_0081727,m_05392,2026-01-07 22:25:00,53.77,not_received,won,2026-01-23 22:25:00,False
d_0000879,t_0081840,m_05399,2025-12-28 21:23:00,186.91,fraud,lost,2026-01-26 21:23:00,True
d_0000880,t_0081845,m_05399,2026-01-08 08:25:00,158.35,not_as_described,won,2026-02-03 08:25:00,False
d_0000881,t_0081851,m_05399,2025-12-29 14:33:00,91.28,not_received,won,2026-01-08 14:33:00,False
d_0000882,t_0082001,m_05412,2025-08-30 08:00:00,205.79,fraud,lost,2025-10-05 08:00:00,True
d_0000883,t_0082190,m_05422,2025-06-25 20:10:00,235.59,other,won,2025-07-21 20:10:00,False
d_0000884,t_0082501,m_05444,2025-08-30 06:45:00,46.34,not_as_described,lost,2025-09-27 06:45:00,False
d_0000885,t_0082592,m_05452,2026-01-01 11:14:00,26.86,fraud,pending,,True
d_0000886,t_0082686,m_05462,2025-05-24 02:51:00,49.97,not_received,won,2025-06-21 02:51:00,False
d_0000887,t_0082692,m_05463,2025-12-13 00:50:00,92.2,fraud,won,2025-12-25 00:50:00,True
d_0000888,t_0082838,m_05473,2026-01-01 23:05:00,298.44,not_as_described,lost,2026-02-03 23:05:00,False
d_0000889,t_0082854,m_05473,2026-03-07 10:56:00,584.22,not_as_described,won,2026-04-18 10:56:00,False
d_0000890,t_0083092,m_05492,2025-05-14 18:39:00,344.45,fraud,won,2025-06-18 18:39:00,True
d_0000891,t_0083218,m_05505,2025-04-14 13:41:00,564.89,not_received,won,2025-05-22 13:41:00,False
d_0000892,t_0083232,m_05509,2025-09-22 09:13:00,346.48,other,lost,2025-10-28 09:13:00,False
d_0000893,t_0083264,m_05509,2025-12-03 07:45:00,159.86,processing_error,lost,2026-01-05 07:45:00,False
d_0000894,t_0083460,m_05524,2026-03-07 14:21:00,280.16,other,won,2026-03-18 14:21:00,False
d_0000895,t_0083474,m_05525,2025-10-11 23:31:00,47.92,fraud,lost,2025-10-26 23:31:00,True
d_0000896,t_0083662,m_05536,2025-04-24 01:36:00,344.96,other,lost,2025-06-04 01:36:00,False
d_0000897,t_0083679,m_05538,2025-07-13 19:00:00,164.02,other,won,2025-08-12 19:00:00,False
d_0000898,t_0083742,m_05542,2026-05-13 13:55:00,509.83,not_as_described,pending,,False
d_0000899,t_0083845,m_05553,2025-10-15 16:26:00,337.58,not_received,won,2025-11-16 16:26:00,False
d_0000900,t_0083913,m_05557,2025-10-02 23:04:00,389.49,fraud,pending,,True
d_0000901,t_0084244,m_05573,2025-10-12 16:27:00,678.61,not_as_described,lost,2025-11-14 16:27:00,False
d_0000902,t_0084410,m_05586,2025-12-22 07:01:00,66.23,other,lost,2026-01-15 07:01:00,False
d_0000903,t_0084450,m_05588,2025-12-13 06:43:00,376.53,not_as_described,lost,2026-01-04 06:43:00,False
d_0000904,t_0084487,m_05588,2026-01-01 15:14:00,402.91,not_received,lost,2026-02-13 15:14:00,False
d_0000905,t_0084575,m_05594,2026-02-28 03:34:00,315.55,not_received,lost,2026-03-29 03:34:00,False
d_0000906,t_0084703,m_05607,2025-09-25 08:50:00,76.12,not_received,lost,2025-10-29 08:50:00,False
d_0000907,t_0084904,m_05623,2025-08-15 15:46:00,208.97,other,won,2025-09-23 15:46:00,False
d_0000908,t_0084911,m_05623,2025-08-13 02:50:00,626.36,fraud,lost,2025-09-17 02:50:00,True
d_0000909,t_0084944,m_05626,2025-03-05 13:38:00,45.74,other,won,2025-03-19 13:38:00,False
d_0000910,t_0085042,m_05634,2026-01-31 10:14:00,295.93,fraud,lost,2026-03-08 10:14:00,True
d_0000911,t_0085134,m_05642,2026-04-29 22:25:00,239.23,not_received,won,2026-05-13 22:25:00,False
d_0000912,t_0085345,m_05654,2025-09-09 05:08:00,32.97,other,pending,,False
d_0000913,t_0085375,m_05655,2025-08-31 01:20:00,303.63,fraud,lost,2025-09-14 01:20:00,True
d_0000914,t_0085442,m_05665,2025-12-27 09:51:00,1042.15,not_received,lost,2026-02-05 09:51:00,False
d_0000915,t_0085524,m_05675,2025-06-11 08:58:00,50.22,other,won,2025-07-04 08:58:00,False
d_0000916,t_0085578,m_05678,2025-10-20 14:27:00,914.81,fraud,lost,2025-11-15 14:27:00,True
d_0000917,t_0085704,m_05691,2025-04-23 19:49:00,224.99,fraud,lost,2025-05-17 19:49:00,True
d_0000918,t_0086014,m_05712,2025-09-27 15:21:00,412.41,processing_error,lost,2025-10-31 15:21:00,False
d_0000919,t_0086045,m_05713,2025-06-02 12:54:00,63.13,fraud,pending,,True
d_0000920,t_0086141,m_05719,2025-10-02 06:31:00,251.3,other,pending,,False
d_0000921,t_0086190,m_05721,2025-09-10 06:26:00,107.56,processing_error,pending,,False
d_0000922,t_0086221,m_05728,2025-11-17 20:55:00,89.79,fraud,lost,2025-12-13 20:55:00,True
d_0000923,t_0086318,m_05733,2025-06-04 12:38:00,96.96,not_received,lost,2025-06-16 12:38:00,False
d_0000924,t_0086436,m_05744,2025-08-31 10:38:00,208.22,fraud,lost,2025-09-25 10:38:00,True
d_0000925,t_0086650,m_05764,2025-12-26 00:14:00,886.46,not_received,won,2026-01-26 00:14:00,True
d_0000926,t_0086765,m_05770,2025-11-19 17:51:00,577.9,not_received,lost,2025-12-10 17:51:00,False
d_0000927,t_0087095,m_05788,2026-04-12 15:39:00,250.06,fraud,lost,2026-05-18 15:39:00,True
d_0000928,t_0087119,m_05790,2025-12-03 00:14:00,159.39,fraud,pending,,True
d_0000929,t_0087197,m_05796,2025-12-11 09:47:00,610.79,fraud,pending,,True
d_0000930,t_0087373,m_05803,2026-01-08 22:10:00,472.44,not_received,won,2026-01-29 22:10:00,False
d_0000931,t_0087478,m_05807,2025-09-25 10:56:00,155.54,not_received,won,2025-10-14 10:56:00,False
d_0000932,t_0087576,m_05813,2025-08-03 10:53:00,64.82,fraud,lost,2025-09-02 10:53:00,True
d_0000933,t_0087674,m_05816,2025-07-01 04:40:00,150.26,not_received,won,2025-08-03 04:40:00,False
d_0000934,t_0087889,m_05826,2025-10-06 00:59:00,225.59,not_as_described,lost,2025-10-19 00:59:00,False
d_0000935,t_0087934,m_05829,2026-01-29 00:29:00,116.35,not_as_described,lost,2026-03-04 00:29:00,False
d_0000936,t_0087948,m_05829,2026-03-29 15:33:00,96.49,not_as_described,won,2026-04-10 15:33:00,False
d_0000937,t_0088246,m_05851,2025-02-08 11:41:00,173.48,fraud,lost,2025-03-23 11:41:00,True
d_0000938,t_0088257,m_05851,2025-04-05 05:02:00,354.26,not_received,pending,,False
d_0000939,t_0088260,m_05851,2025-03-16 07:20:00,171.31,other,won,2025-04-10 07:20:00,False
d_0000940,t_0088266,m_05851,2025-04-27 21:01:00,184.54,not_as_described,won,2025-05-11 21:01:00,False
d_0000941,t_0088382,m_05862,2026-04-07 06:06:00,249.16,fraud,lost,2026-04-23 06:06:00,True
d_0000942,t_0088395,m_05863,2025-08-01 23:53:00,815.6,not_received,lost,2025-09-04 23:53:00,False
d_0000943,t_0088423,m_05865,2026-01-22 17:03:00,69.3,processing_error,won,2026-03-06 17:03:00,False
d_0000944,t_0088472,m_05867,2026-02-03 22:44:00,624.38,other,lost,2026-03-10 22:44:00,False
d_0000945,t_0088554,m_05872,2026-02-02 04:05:00,54.77,processing_error,pending,,True
d_0000946,t_0088565,m_05872,2026-02-27 19:34:00,182.65,not_as_described,pending,,False
d_0000947,t_0088711,m_05882,2025-10-25 15:08:00,96.2,fraud,lost,2025-11-29 15:08:00,True
d_0000948,t_0088721,m_05883,2025-12-28 05:40:00,77.49,fraud,lost,2026-01-24 05:40:00,True
d_0000949,t_0088952,m_05890,2025-08-13 21:18:00,133.77,other,won,2025-09-11 21:18:00,False
d_0000950,t_0089260,m_05911,2026-04-14 13:17:00,591.76,fraud,lost,2026-05-17 13:17:00,True
d_0000951,t_0089305,m_05913,2025-04-24 13:39:00,123.94,not_received,lost,2025-06-05 13:39:00,False
d_0000952,t_0089353,m_05917,2025-10-15 13:04:00,259.67,fraud,lost,2025-11-21 13:04:00,True
d_0000953,t_0089408,m_05918,2025-10-20 02:18:00,450.62,fraud,lost,2025-11-23 02:18:00,True
d_0000954,t_0089622,m_05936,2026-02-18 01:18:00,724.94,not_as_described,won,2026-03-15 01:18:00,False
d_0000955,t_0089670,m_05941,2025-09-26 11:11:00,1006.36,not_as_described,won,2025-10-24 11:11:00,False
d_0000956,t_0089693,m_05941,2025-12-16 20:36:00,590.82,fraud,lost,2026-01-10 20:36:00,True
d_0000957,t_0089738,m_05945,2026-03-22 21:33:00,85.25,fraud,lost,2026-04-22 21:33:00,True
d_0000958,t_0089789,m_05948,2025-10-26 23:11:00,150.82,not_as_described,won,2025-12-07 23:11:00,False
d_0000959,t_0089823,m_05949,2026-04-26 22:57:00,138.41,not_received,lost,2026-05-18 22:57:00,False
d_0000960,t_0089964,m_05957,2025-10-07 06:32:00,464.04,fraud,lost,2025-10-20 06:32:00,True
d_0000961,t_0090182,m_05975,2025-08-09 22:44:00,328.04,fraud,pending,,True
d_0000962,t_0090221,m_05976,2025-07-31 04:33:00,1077.78,fraud,won,2025-08-12 04:33:00,True
d_0000963,t_0090227,m_05976,2025-07-06 03:35:00,2140.06,not_as_described,lost,2025-08-08 03:35:00,False
d_0000964,t_0090353,m_05985,2025-06-19 05:16:00,54.93,fraud,lost,2025-07-08 05:16:00,True
d_0000965,t_0090550,m_05997,2025-06-25 07:47:00,727.3,fraud,won,2025-08-01 07:47:00,True
d_0000966,t_0090654,m_06005,2025-10-25 22:18:00,275.8,not_received,won,2025-11-06 22:18:00,False
d_0000967,t_0090678,m_06008,2025-04-23 20:47:00,145.67,processing_error,pending,,False
d_0000968,t_0090740,m_06009,2025-11-23 11:57:00,311.7,other,lost,2025-12-23 11:57:00,False
d_0000969,t_0090845,m_06012,2025-05-28 14:03:00,649.01,not_received,lost,2025-06-07 14:03:00,False
d_0000970,t_0090963,m_06019,2025-07-27 03:38:00,134.78,processing_error,lost,2025-08-08 03:38:00,False
d_0000971,t_0091010,m_06021,2025-09-19 18:13:00,96.04,fraud,won,2025-10-27 18:13:00,True
d_0000972,t_0091049,m_06025,2025-11-30 21:45:00,517.31,fraud,lost,2025-12-27 21:45:00,True
d_0000973,t_0091140,m_06028,2025-04-16 22:08:00,207.79,not_as_described,pending,,False
d_0000974,t_0091170,m_06030,2025-08-13 07:49:00,1351.49,not_received,won,2025-09-17 07:49:00,False
d_0000975,t_0091427,m_06046,2025-05-25 01:42:00,295.71,fraud,lost,2025-06-25 01:42:00,True
d_0000976,t_0091450,m_06046,2025-09-06 14:41:00,230.05,not_as_described,pending,,False
d_0000977,t_0091495,m_06048,2026-04-15 09:52:00,496.36,not_received,won,2026-05-06 09:52:00,False
d_0000978,t_0091692,m_06067,2025-09-06 19:16:00,47.11,not_received,won,2025-10-01 19:16:00,False
d_0000979,t_0091699,m_06067,2025-09-25 08:27:00,175.3,not_as_described,won,2025-10-28 08:27:00,False
d_0000980,t_0091701,m_06067,2025-11-09 14:25:00,182.34,not_received,lost,2025-12-09 14:25:00,True
d_0000981,t_0091748,m_06069,2025-06-12 04:23:00,261.8,not_received,pending,,False
d_0000982,t_0091882,m_06079,2026-02-25 07:46:00,316.6,not_received,lost,2026-03-07 07:46:00,False
d_0000983,t_0091991,m_06083,2025-10-27 22:48:00,225.76,fraud,lost,2025-12-05 22:48:00,True
d_0000984,t_0092143,m_06090,2025-08-14 01:20:00,96.01,fraud,won,2025-09-20 01:20:00,True
d_0000985,t_0092153,m_06090,2025-07-15 20:18:00,321.53,not_received,pending,,False
d_0000986,t_0092232,m_06093,2025-10-28 07:15:00,56.08,fraud,lost,2025-11-28 07:15:00,True
d_0000987,t_0092331,m_06096,2025-05-19 07:27:00,123.9,not_as_described,won,2025-06-02 07:27:00,False
d_0000988,t_0092519,m_06104,2026-03-05 13:26:00,276.5,fraud,lost,2026-04-07 13:26:00,True
d_0000989,t_0092520,m_06104,2026-03-23 05:26:00,139.73,other,won,2026-04-19 05:26:00,False
d_0000990,t_0092797,m_06123,2025-10-25 10:23:00,440.16,fraud,won,2025-11-18 10:23:00,True
d_0000991,t_0092824,m_06124,2025-10-05 00:53:00,204.55,not_as_described,won,2025-10-28 00:53:00,False
d_0000992,t_0092873,m_06129,2025-05-05 22:55:00,510.57,fraud,pending,,True
d_0000993,t_0092931,m_06130,2025-08-11 02:52:00,101.83,fraud,pending,,True
d_0000994,t_0093070,m_06143,2025-08-10 03:37:00,127.23,not_received,lost,2025-09-11 03:37:00,False
d_0000995,t_0093095,m_06145,2026-04-22 02:50:00,161.89,not_received,lost,2026-05-29 02:50:00,False
d_0000996,t_0093288,m_06154,2025-11-13 01:50:00,616.38,fraud,lost,2025-12-16 01:50:00,True
d_0000997,t_0093391,m_06162,2025-04-26 21:48:00,34.78,fraud,won,2025-05-13 21:48:00,True
d_0000998,t_0093432,m_06170,2025-10-26 11:10:00,248.97,other,lost,2025-11-28 11:10:00,False
d_0000999,t_0093494,m_06172,2025-09-01 17:02:00,677.16,not_as_described,lost,2025-10-10 17:02:00,False
d_0001000,t_0093525,m_06173,2025-09-08 06:21:00,348.82,not_received,pending,,True
d_0001001,t_0093527,m_06173,2025-08-17 06:51:00,1320.45,fraud,won,2025-09-10 06:51:00,True
d_0001002,t_0093575,m_06176,2026-01-02 08:39:00,193.15,other,won,2026-02-02 08:39:00,False
d_0001003,t_0093596,m_06176,2026-04-24 18:18:00,152.59,not_received,lost,2026-05-06 18:18:00,False
d_0001004,t_0093670,m_06180,2025-08-26 09:32:00,363.36,processing_error,pending,,False
d_0001005,t_0093695,m_06180,2025-11-01 19:58:00,540.5,not_received,pending,,False
d_0001006,t_0093759,m_06182,2026-04-30 18:27:00,118.36,not_received,lost,2026-06-11 18:27:00,False
d_0001007,t_0093780,m_06183,2025-11-21 14:07:00,122.28,other,lost,2026-01-02 14:07:00,False
d_0001008,t_0093971,m_06197,2026-02-06 06:10:00,134.43,processing_error,won,2026-03-02 06:10:00,False
d_0001009,t_0094028,m_06199,2025-07-08 10:48:00,339.08,fraud,pending,,True
d_0001010,t_0094076,m_06202,2025-11-05 12:50:00,522.38,not_received,won,2025-12-13 12:50:00,False
d_0001011,t_0094094,m_06203,2025-06-02 00:11:00,71.48,not_received,lost,2025-07-06 00:11:00,False
d_0001012,t_0094423,m_06221,2026-01-29 21:16:00,165.22,fraud,won,2026-03-12 21:16:00,True
d_0001013,t_0094687,m_06233,2025-09-25 12:58:00,1391.99,not_received,won,2025-10-12 12:58:00,False
d_0001014,t_0094706,m_06235,2025-12-27 03:46:00,58.5,fraud,lost,2026-01-19 03:46:00,True
d_0001015,t_0094798,m_06244,2025-12-06 04:55:00,259.11,fraud,pending,,True
d_0001016,t_0094811,m_06244,2026-03-17 15:56:00,284.05,not_received,won,2026-04-07 15:56:00,False
d_0001017,t_0094860,m_06247,2025-11-06 04:37:00,50.38,not_received,won,2025-12-13 04:37:00,False
d_0001018,t_0094945,m_06252,2025-09-21 21:17:00,206.08,fraud,lost,2025-10-19 21:17:00,True
d_0001019,t_0095099,m_06264,2025-07-17 17:46:00,43.49,other,won,2025-07-30 17:46:00,False
d_0001020,t_0095582,m_06297,2025-09-26 21:12:00,577.78,not_as_described,lost,2025-10-14 21:12:00,False
d_0001021,t_0095847,m_06320,2026-06-15 22:53:00,377.12,processing_error,lost,2026-07-16 22:53:00,False
d_0001022,t_0095886,m_06321,2025-12-27 00:31:00,169.86,fraud,pending,,True
d_0001023,t_0096025,m_06335,2025-09-10 23:13:00,130.17,other,pending,,False
d_0001024,t_0096118,m_06339,2025-02-10 12:18:00,129.85,other,pending,,False
d_0001025,t_0096200,m_06342,2025-05-26 05:12:00,690.79,not_received,pending,,False
d_0001026,t_0096201,m_06342,2025-07-02 04:23:00,482.58,not_received,won,2025-08-12 04:23:00,False
d_0001027,t_0096215,m_06344,2025-09-10 03:09:00,178.84,not_received,pending,,False
d_0001028,t_0096280,m_06346,2026-01-02 02:43:00,325.32,not_received,lost,2026-01-22 02:43:00,False
d_0001029,t_0096399,m_06358,2025-08-02 08:39:00,396.65,not_as_described,won,2025-08-14 08:39:00,False
d_0001030,t_0096500,m_06367,2026-03-24 02:56:00,164.6,not_received,lost,2026-04-03 02:56:00,False
d_0001031,t_0096524,m_06369,2025-08-10 09:05:00,176.49,not_received,won,2025-08-29 09:05:00,False
d_0001032,t_0096687,m_06382,2026-02-28 19:54:00,415.51,fraud,won,2026-03-28 19:54:00,True
d_0001033,t_0096711,m_06383,2025-07-06 18:07:00,89.49,fraud,lost,2025-08-10 18:07:00,True
