refund_id,transaction_id,merchant_id,refund_ts,refund_amount,refund_reason,is_partial_refund
r_0002604,t_0086349,m_05735,2025-05-08 13:44:00,276.89,return,False
r_0002605,t_0086350,m_05735,2025-05-28 08:56:00,230.95,customer_request,False
r_0002606,t_0086378,m_05740,2025-07-23 02:07:00,145.08,other,True
r_0002607,t_0086384,m_05740,2025-07-29 18:54:00,42.17,customer_request,True
r_0002608,t_0086415,m_05744,2025-06-22 20:48:00,83.94,customer_request,True
r_0002609,t_0086436,m_05744,2025-07-21 15:38:00,208.22,other,False
r_0002610,t_0086452,m_05746,2025-08-25 14:30:00,803.55,return,False
r_0002611,t_0086487,m_05751,2025-11-24 23:41:00,216.53,return,True
r_0002612,t_0086609,m_05761,2025-08-22 04:17:00,494.07,customer_request,True
r_0002613,t_0086645,m_05764,2025-11-26 21:57:00,551.25,customer_request,False
r_0002614,t_0086646,m_05764,2025-11-18 18:03:00,96.16,return,True
r_0002615,t_0086661,m_05764,2026-02-08 23:32:00,310.6,customer_request,False
r_0002616,t_0086663,m_05764,2026-01-18 20:00:00,476.97,customer_request,False
r_0002617,t_0086689,m_05766,2025-05-23 04:31:00,309.42,customer_request,False
r_0002618,t_0086690,m_05766,2025-06-15 07:44:00,176.49,return,False
r_0002619,t_0086718,m_05767,2026-01-22 11:10:00,50.88,other,False
r_0002620,t_0086755,m_05769,2025-10-14 03:31:00,721.64,customer_request,True
r_0002621,t_0086776,m_05771,2025-04-13 14:57:00,412.76,customer_request,False
r_0002622,t_0086788,m_05771,2025-05-11 12:05:00,494.11,suspected_fraud,False
r_0002623,t_0086794,m_05771,2025-05-24 06:05:00,581.03,other,False
r_0002624,t_0086861,m_05775,2025-05-28 23:53:00,129.98,customer_request,False
r_0002625,t_0086894,m_05777,2025-12-13 22:38:00,1298.41,customer_request,False
r_0002626,t_0086925,m_05778,2025-06-22 14:34:00,264.51,service_issue,False
r_0002627,t_0086929,m_05778,2025-06-06 12:02:00,675.59,return,False
r_0002628,t_0086938,m_05778,2025-07-22 16:19:00,226.63,customer_request,False
r_0002629,t_0086945,m_05780,2025-06-03 00:23:00,18.42,return,True
r_0002630,t_0086966,m_05780,2025-06-30 00:45:00,105.58,customer_request,False
r_0002631,t_0086994,m_05780,2025-09-21 12:13:00,112.92,service_issue,False
r_0002632,t_0087000,m_05781,2025-07-02 13:44:00,165.21,customer_request,True
r_0002633,t_0087011,m_05781,2025-08-13 13:29:00,940.09,suspected_fraud,False
r_0002634,t_0087019,m_05781,2025-09-12 13:35:00,644.85,customer_request,False
r_0002635,t_0087023,m_05781,2025-10-10 06:40:00,419.92,customer_request,False
r_0002636,t_0087083,m_05785,2025-05-01 03:51:00,248.45,customer_request,False
r_0002637,t_0087192,m_05796,2025-10-23 02:46:00,194.33,service_issue,False
r_0002638,t_0087275,m_05797,2026-04-25 15:47:00,302.43,return,False
r_0002639,t_0087319,m_05800,2025-09-02 12:08:00,168.87,return,False
r_0002640,t_0087376,m_05803,2026-01-19 13:14:00,170.6,other,False
r_0002641,t_0087443,m_05805,2025-06-26 09:40:00,172.09,return,True
r_0002642,t_0087483,m_05807,2025-10-12 17:44:00,14.36,customer_request,True
r_0002643,t_0087566,m_05812,2025-03-07 15:02:00,399.17,customer_request,False
r_0002644,t_0087587,m_05814,2025-01-22 09:37:00,365.04,customer_request,False
r_0002645,t_0087611,m_05814,2025-04-03 08:44:00,244.87,return,False
r_0002646,t_0087651,m_05815,2025-04-01 11:23:00,140.35,return,False
r_0002647,t_0087723,m_05817,2025-05-18 23:55:00,168.02,customer_request,False
r_0002648,t_0087748,m_05820,2025-09-03 16:16:00,173.66,customer_request,False
r_0002649,t_0087762,m_05821,2025-12-31 18:23:00,103.55,other,False
r_0002650,t_0087784,m_05822,2025-03-16 14:14:00,59.44,other,False
r_0002651,t_0087801,m_05822,2025-04-14 21:07:00,108.53,customer_request,True
r_0002652,t_0087813,m_05822,2025-05-02 07:36:00,98.95,suspected_fraud,False
r_0002653,t_0087877,m_05824,2026-01-10 19:34:00,60.52,return,False
r_0002654,t_0087890,m_05826,2025-10-10 14:55:00,35.1,return,True
r_0002655,t_0087911,m_05827,2026-03-30 02:03:00,31.65,return,False
r_0002656,t_0087915,m_05829,2025-10-22 08:57:00,69.72,service_issue,False
r_0002657,t_0087928,m_05829,2025-11-29 17:36:00,44.98,suspected_fraud,False
r_0002658,t_0087936,m_05829,2026-01-04 11:58:00,94.75,customer_request,False
r_0002659,t_0087986,m_05832,2025-10-03 06:09:00,245.31,return,False
r_0002660,t_0087991,m_05833,2025-12-25 00:05:00,71.0,return,True
r_0002661,t_0088000,m_05833,2026-01-06 16:31:00,304.54,customer_request,False
r_0002662,t_0088036,m_05835,2025-06-02 19:33:00,202.07,return,True
r_0002663,t_0088124,m_05838,2025-08-08 02:02:00,78.48,return,True
r_0002664,t_0088221,m_05846,2026-01-09 03:16:00,78.45,customer_request,True
r_0002665,t_0088236,m_05849,2025-05-30 05:13:00,313.5,customer_request,True
r_0002666,t_0088250,m_05851,2025-02-21 06:05:00,379.64,other,False
r_0002667,t_0088321,m_05854,2026-05-03 06:27:00,421.37,customer_request,False
r_0002668,t_0088368,m_05862,2025-12-20 21:27:00,225.12,customer_request,True
r_0002669,t_0088409,m_05864,2025-06-19 15:31:00,95.21,service_issue,False
r_0002670,t_0088450,m_05866,2025-12-13 03:57:00,578.24,customer_request,False
r_0002671,t_0088474,m_05867,2025-12-28 01:53:00,2627.15,customer_request,False
r_0002672,t_0088580,m_05872,2026-04-10 12:19:00,53.23,customer_request,True
r_0002673,t_0088583,m_05872,2026-04-17 20:56:00,126.19,customer_request,False
r_0002674,t_0088652,m_05877,2025-07-19 17:11:00,560.5,customer_request,False
r_0002675,t_0088658,m_05877,2025-08-22 17:35:00,255.15,return,False
r_0002676,t_0088683,m_05879,2025-09-27 03:25:00,49.94,service_issue,False
r_0002677,t_0088716,m_05883,2025-10-24 00:23:00,105.48,customer_request,False
r_0002678,t_0088798,m_05885,2026-03-21 23:53:00,734.1,customer_request,False
r_0002679,t_0088826,m_05886,2025-08-30 02:45:00,747.39,other,False
r_0002680,t_0088838,m_05887,2025-02-21 22:08:00,144.52,return,False
r_0002681,t_0088841,m_05887,2025-04-23 19:40:00,39.06,customer_request,False
r_0002682,t_0088866,m_05888,2025-08-02 13:38:00,319.82,suspected_fraud,False
r_0002683,t_0088892,m_05888,2025-09-25 00:20:00,1459.25,customer_request,False
r_0002684,t_0088935,m_05890,2025-07-29 13:10:00,197.83,return,False
r_0002685,t_0088964,m_05890,2025-08-23 10:46:00,160.44,return,False
r_0002686,t_0088998,m_05894,2025-06-01 22:47:00,39.83,return,False
r_0002687,t_0089037,m_05895,2025-10-04 02:33:00,115.67,customer_request,True
r_0002688,t_0089049,m_05895,2025-10-30 01:36:00,164.08,customer_request,False
r_0002689,t_0089080,m_05896,2025-08-29 05:30:00,195.21,other,False
r_0002690,t_0089088,m_05897,2025-11-01 21:03:00,326.77,customer_request,False
r_0002691,t_0089161,m_05901,2026-01-04 20:14:00,784.22,customer_request,False
r_0002692,t_0089288,m_05912,2025-06-17 16:17:00,130.29,customer_request,False
r_0002693,t_0089431,m_05922,2026-01-04 21:37:00,111.64,return,False
r_0002694,t_0089440,m_05922,2026-02-03 15:32:00,144.8,customer_request,False
r_0002695,t_0089457,m_05925,2025-05-26 07:26:00,78.92,customer_request,False
r_0002696,t_0089522,m_05929,2025-07-14 01:45:00,222.82,return,False
r_0002697,t_0089594,m_05934,2025-12-03 05:29:00,439.71,customer_request,False
r_0002698,t_0089612,m_05934,2026-01-24 23:39:00,23.34,customer_request,True
r_0002699,t_0089615,m_05936,2025-11-29 13:13:00,717.49,customer_request,False
r_0002700,t_0089700,m_05941,2025-11-06 19:20:00,59.99,service_issue,True
r_0002701,t_0089779,m_05947,2025-10-24 03:54:00,53.66,return,False
r_0002702,t_0089796,m_05948,2025-10-30 16:38:00,387.85,customer_request,False
r_0002703,t_0089839,m_05950,2025-09-24 22:23:00,356.02,customer_request,False
r_0002704,t_0089873,m_05952,2025-12-13 06:31:00,592.35,service_issue,False
r_0002705,t_0089927,m_05956,2025-06-06 23:13:00,120.94,customer_request,True
r_0002706,t_0089930,m_05956,2025-06-14 12:52:00,642.84,service_issue,False
r_0002707,t_0089962,m_05957,2025-09-22 17:51:00,133.98,customer_request,False
r_0002708,t_0089982,m_05958,2025-12-13 20:21:00,690.18,other,False
r_0002709,t_0089984,m_05958,2026-01-03 16:23:00,273.5,other,False
r_0002710,t_0090016,m_05962,2025-04-22 16:27:00,118.68,customer_request,False
r_0002711,t_0090024,m_05964,2025-09-26 10:19:00,198.01,customer_request,False
r_0002712,t_0090069,m_05969,2025-10-15 04:24:00,188.71,other,True
r_0002713,t_0090076,m_05970,2025-07-02 10:42:00,117.22,customer_request,True
r_0002714,t_0090123,m_05974,2025-07-10 20:43:00,64.01,customer_request,False
r_0002715,t_0090188,m_05975,2025-08-19 01:34:00,452.35,service_issue,False
r_0002716,t_0090214,m_05976,2025-06-07 08:49:00,243.39,other,False
r_0002717,t_0090224,m_05976,2025-07-03 20:43:00,2090.1,customer_request,False
r_0002718,t_0090243,m_05977,2025-08-15 08:47:00,198.89,other,True
r_0002719,t_0090362,m_05986,2025-09-08 21:13:00,147.12,service_issue,False
r_0002720,t_0090428,m_05990,2025-10-03 11:42:00,272.86,other,False
r_0002721,t_0090448,m_05993,2025-12-02 20:33:00,236.81,suspected_fraud,True
r_0002722,t_0090464,m_05994,2025-09-09 18:49:00,85.7,return,True
r_0002723,t_0090483,m_05996,2025-12-08 14:39:00,22.26,service_issue,True
r_0002724,t_0090485,m_05996,2025-12-07 01:51:00,295.67,customer_request,False
r_0002725,t_0090488,m_05996,2025-11-30 17:59:00,252.28,customer_request,False
r_0002726,t_0090540,m_05997,2025-04-24 11:37:00,252.18,customer_request,False
r_0002727,t_0090609,m_06002,2025-05-22 17:52:00,112.72,other,True
r_0002728,t_0090697,m_06008,2025-06-05 09:55:00,24.86,service_issue,False
r_0002729,t_0090715,m_06009,2025-10-13 04:10:00,131.53,customer_request,False
r_0002730,t_0090736,m_06009,2025-11-15 15:29:00,70.28,service_issue,True
r_0002731,t_0090754,m_06009,2025-12-28 19:06:00,244.44,customer_request,False
r_0002732,t_0090770,m_06010,2025-09-03 16:59:00,84.88,return,True
r_0002733,t_0090826,m_06011,2025-04-21 13:01:00,276.38,customer_request,False
r_0002734,t_0090827,m_06011,2025-06-03 18:12:00,170.54,suspected_fraud,False
r_0002735,t_0090885,m_06014,2026-02-11 07:14:00,219.18,customer_request,True
r_0002736,t_0090893,m_06016,2025-08-16 05:09:00,90.77,service_issue,True
r_0002737,t_0090969,m_06019,2025-06-10 12:21:00,132.34,customer_request,True
r_0002738,t_0090975,m_06019,2025-06-25 20:05:00,160.97,customer_request,False
r_0002739,t_0090981,m_06019,2025-07-16 01:25:00,88.01,customer_request,True
r_0002740,t_0091037,m_06023,2026-05-16 06:29:00,290.87,other,True
r_0002741,t_0091068,m_06026,2025-03-08 05:26:00,131.63,customer_request,False
r_0002742,t_0091088,m_06026,2025-04-14 12:33:00,67.05,customer_request,False
r_0002743,t_0091101,m_06027,2025-02-26 07:28:00,66.74,return,False
r_0002744,t_0091105,m_06027,2025-02-17 09:54:00,460.99,other,False
r_0002745,t_0091197,m_06032,2025-06-11 10:58:00,231.73,customer_request,False
r_0002746,t_0091244,m_06034,2025-08-29 14:25:00,192.6,customer_request,False
r_0002747,t_0091391,m_06045,2025-07-29 14:41:00,24.18,return,False
r_0002748,t_0091466,m_06046,2025-08-06 17:40:00,374.01,customer_request,False
r_0002749,t_0091471,m_06047,2025-07-14 21:28:00,612.51,other,False
r_0002750,t_0091475,m_06047,2025-07-30 03:27:00,1253.24,customer_request,False
r_0002751,t_0091481,m_06047,2025-09-28 11:12:00,219.75,customer_request,False
r_0002752,t_0091551,m_06055,2025-04-14 10:03:00,81.51,other,True
r_0002753,t_0091570,m_06057,2025-03-13 08:04:00,290.09,customer_request,False
r_0002754,t_0091634,m_06059,2025-12-02 05:44:00,283.35,service_issue,False
r_0002755,t_0091787,m_06071,2025-09-21 02:00:00,77.12,other,False
r_0002756,t_0091790,m_06071,2025-10-08 10:14:00,66.49,customer_request,True
r_0002757,t_0091811,m_06074,2026-02-23 16:23:00,30.24,return,True
r_0002758,t_0091906,m_06081,2025-04-21 01:47:00,158.74,customer_request,False
r_0002759,t_0091910,m_06081,2025-04-12 09:23:00,44.76,other,True
r_0002760,t_0091925,m_06082,2025-10-21 18:31:00,551.76,customer_request,False
r_0002761,t_0091970,m_06083,2025-09-22 03:05:00,411.61,return,False
r_0002762,t_0091977,m_06083,2025-10-18 21:50:00,83.0,other,False
r_0002763,t_0092007,m_06083,2025-11-25 02:40:00,241.06,return,False
r_0002764,t_0092049,m_06084,2026-04-14 13:08:00,212.96,customer_request,False
r_0002765,t_0092056,m_06084,2026-05-14 01:22:00,191.98,return,False
r_0002766,t_0092109,m_06088,2026-02-20 17:30:00,281.72,return,False
r_0002767,t_0092127,m_06088,2026-03-25 15:02:00,165.98,other,False
r_0002768,t_0092178,m_06090,2025-07-19 09:07:00,171.81,customer_request,False
r_0002769,t_0092187,m_06090,2025-08-06 09:37:00,180.05,return,False
r_0002770,t_0092214,m_06092,2025-05-26 06:07:00,110.39,customer_request,False
r_0002771,t_0092236,m_06093,2025-10-06 02:25:00,190.41,other,False
r_0002772,t_0092238,m_06093,2025-09-16 10:57:00,55.51,customer_request,False
r_0002773,t_0092253,m_06094,2025-07-20 12:45:00,115.71,customer_request,True
r_0002774,t_0092303,m_06095,2025-12-04 15:23:00,1646.6,return,False
r_0002775,t_0092304,m_06095,2025-12-19 21:29:00,680.99,suspected_fraud,False
r_0002776,t_0092360,m_06097,2025-12-31 04:50:00,399.59,return,False
r_0002777,t_0092361,m_06097,2025-12-16 05:47:00,245.68,service_issue,True
r_0002778,t_0092399,m_06097,2026-02-13 21:31:00,607.18,customer_request,False
r_0002779,t_0092505,m_06102,2025-05-01 02:28:00,117.8,customer_request,True
r_0002780,t_0092517,m_06104,2026-01-02 13:36:00,201.5,other,False
r_0002781,t_0092603,m_06108,2026-04-14 03:39:00,1342.54,service_issue,False
r_0002782,t_0092650,m_06111,2025-06-25 05:35:00,47.11,return,False
r_0002783,t_0092676,m_06118,2025-05-02 01:01:00,104.21,service_issue,True
r_0002784,t_0092727,m_06119,2025-07-26 10:20:00,68.44,suspected_fraud,False
r_0002785,t_0092759,m_06122,2026-01-06 11:23:00,489.86,return,False
r_0002786,t_0092812,m_06123,2025-11-30 13:20:00,283.11,service_issue,False
r_0002787,t_0092852,m_06125,2025-05-16 09:13:00,132.61,other,False
r_0002788,t_0092860,m_06126,2025-10-13 17:18:00,345.82,customer_request,False
r_0002789,t_0092862,m_06128,2025-04-01 13:23:00,179.32,other,False
r_0002790,t_0092864,m_06128,2025-06-09 15:08:00,289.31,service_issue,False
r_0002791,t_0092873,m_06129,2025-03-20 12:55:00,161.27,other,True
r_0002792,t_0092913,m_06129,2025-05-24 15:27:00,362.0,return,False
r_0002793,t_0092915,m_06129,2025-05-16 22:59:00,229.73,service_issue,False
r_0002794,t_0092919,m_06129,2025-05-27 17:39:00,187.02,customer_request,False
r_0002795,t_0092960,m_06132,2025-12-22 18:44:00,93.15,customer_request,False
r_0002796,t_0092979,m_06133,2026-02-17 07:19:00,72.89,customer_request,False
r_0002797,t_0092998,m_06138,2025-12-18 14:22:00,56.1,other,False
r_0002798,t_0093010,m_06139,2025-10-11 14:09:00,104.06,customer_request,True
r_0002799,t_0093026,m_06139,2025-12-31 12:13:00,80.69,return,False
r_0002800,t_0093078,m_06145,2026-01-04 10:13:00,354.14,service_issue,False
r_0002801,t_0093091,m_06145,2026-02-24 09:12:00,174.11,customer_request,False
r_0002802,t_0093100,m_06145,2026-03-23 17:58:00,36.76,customer_request,True
r_0002803,t_0093123,m_06146,2025-06-13 09:03:00,79.55,customer_request,True
r_0002804,t_0093132,m_06147,2025-03-18 10:50:00,96.76,return,False
r_0002805,t_0093172,m_06149,2025-12-08 16:25:00,292.9,customer_request,False
r_0002806,t_0093182,m_06149,2026-01-03 21:51:00,51.22,customer_request,False
r_0002807,t_0093196,m_06150,2026-01-21 01:36:00,1046.93,customer_request,False
r_0002808,t_0093250,m_06153,2025-05-26 16:46:00,428.8,service_issue,False
r_0002809,t_0093364,m_06162,2025-02-14 15:50:00,456.01,suspected_fraud,False
r_0002810,t_0093411,m_06169,2026-01-28 00:13:00,233.15,customer_request,False
r_0002811,t_0093421,m_06170,2025-08-23 01:39:00,427.19,service_issue,False
r_0002812,t_0093437,m_06170,2025-09-24 10:29:00,360.17,return,False
r_0002813,t_0093494,m_06172,2025-09-24 20:02:00,677.16,suspected_fraud,False
r_0002814,t_0093518,m_06173,2025-08-07 14:08:00,701.41,customer_request,False
r_0002815,t_0093568,m_06173,2025-11-05 10:28:00,677.33,customer_request,False
r_0002816,t_0093572,m_06175,2025-06-04 04:11:00,186.02,service_issue,True
r_0002817,t_0093576,m_06176,2025-12-30 16:16:00,777.75,customer_request,False
r_0002818,t_0093617,m_06177,2025-12-01 12:14:00,167.82,service_issue,True
r_0002819,t_0093654,m_06179,2025-07-15 05:47:00,361.18,return,True
r_0002820,t_0093674,m_06180,2025-09-03 04:56:00,920.04,return,False
r_0002821,t_0093678,m_06180,2025-08-29 12:23:00,562.88,other,False
r_0002822,t_0093730,m_06181,2026-01-28 16:22:00,113.04,customer_request,False
r_0002823,t_0093751,m_06182,2026-02-26 16:10:00,42.59,service_issue,False
r_0002824,t_0093776,m_06183,2025-10-06 12:16:00,53.39,return,True
r_0002825,t_0093819,m_06189,2025-10-03 05:29:00,247.94,customer_request,True
r_0002826,t_0093826,m_06189,2025-11-19 11:48:00,667.66,customer_request,False
r_0002827,t_0093885,m_06194,2025-06-19 10:15:00,775.7,return,False
r_0002828,t_0093892,m_06194,2025-06-16 14:31:00,1941.31,other,False
r_0002829,t_0093937,m_06196,2025-07-21 02:21:00,153.57,other,False
r_0002830,t_0093977,m_06197,2026-02-27 19:45:00,401.82,customer_request,False
r_0002831,t_0094047,m_06201,2026-01-09 15:13:00,135.86,customer_request,False
r_0002832,t_0094090,m_06203,2025-03-17 12:41:00,156.93,return,False
r_0002833,t_0094113,m_06204,2026-03-07 02:20:00,163.68,return,False
r_0002834,t_0094161,m_06206,2026-01-18 04:03:00,66.84,customer_request,False
r_0002835,t_0094206,m_06207,2025-07-21 08:24:00,172.32,service_issue,False
r_0002836,t_0094245,m_06210,2026-03-26 07:45:00,446.68,service_issue,False
r_0002837,t_0094248,m_06211,2025-01-25 18:34:00,435.07,customer_request,False
r_0002838,t_0094251,m_06211,2025-02-22 09:05:00,529.87,customer_request,False
r_0002839,t_0094274,m_06211,2025-04-08 19:38:00,590.73,customer_request,False
r_0002840,t_0094296,m_06212,2025-08-26 08:44:00,364.15,other,False
r_0002841,t_0094298,m_06212,2025-09-05 17:21:00,387.31,return,True
r_0002842,t_0094331,m_06214,2025-06-16 14:03:00,154.12,service_issue,False
r_0002843,t_0094341,m_06215,2025-07-21 04:52:00,82.14,customer_request,False
r_0002844,t_0094376,m_06218,2025-06-23 13:48:00,1595.34,customer_request,False
r_0002845,t_0094436,m_06222,2025-12-26 14:31:00,273.0,service_issue,False
r_0002846,t_0094476,m_06225,2025-10-22 16:44:00,494.41,customer_request,False
r_0002847,t_0094604,m_06232,2025-11-09 08:38:00,194.48,other,False
r_0002848,t_0094635,m_06233,2025-05-18 19:27:00,85.49,customer_request,True
r_0002849,t_0094642,m_06233,2025-06-14 23:49:00,1522.68,customer_request,False
r_0002850,t_0094685,m_06233,2025-07-15 10:56:00,668.86,customer_request,False
r_0002851,t_0094731,m_06236,2026-02-04 18:17:00,204.61,customer_request,False
r_0002852,t_0094740,m_06237,2025-04-23 08:43:00,90.82,return,False
r_0002853,t_0094748,m_06237,2025-05-17 18:53:00,96.55,customer_request,False
r_0002854,t_0094751,m_06237,2025-06-09 22:37:00,90.46,customer_request,False
r_0002855,t_0094776,m_06240,2025-05-07 15:29:00,190.77,return,False
r_0002856,t_0094790,m_06244,2025-11-09 14:34:00,190.03,return,False
r_0002857,t_0094793,m_06244,2025-10-28 19:53:00,156.71,return,False
r_0002858,t_0094830,m_06245,2025-10-03 06:12:00,106.29,service_issue,False
r_0002859,t_0094831,m_06246,2025-08-24 01:51:00,223.98,customer_request,True
r_0002860,t_0094845,m_06246,2025-09-23 22:20:00,205.66,return,False
r_0002861,t_0094856,m_06247,2025-09-27 16:15:00,63.84,customer_request,False
r_0002862,t_0094884,m_06247,2026-01-10 11:21:00,107.45,return,False
r_0002863,t_0094892,m_06250,2026-03-09 02:50:00,68.1,return,True
r_0002864,t_0094953,m_06253,2025-10-12 05:10:00,523.74,customer_request,False
r_0002865,t_0094954,m_06253,2025-11-03 20:45:00,533.29,service_issue,False
r_0002866,t_0094997,m_06258,2026-03-04 14:47:00,338.59,customer_request,False
r_0002867,t_0095006,m_06259,2025-11-08 19:20:00,281.74,other,False
r_0002868,t_0095028,m_06260,2025-06-19 00:52:00,424.33,customer_request,False
r_0002869,t_0095029,m_06260,2025-05-28 09:47:00,137.67,return,True
r_0002870,t_0095055,m_06261,2025-02-28 00:17:00,130.48,customer_request,False
r_0002871,t_0095065,m_06261,2025-05-27 11:30:00,80.73,suspected_fraud,True
r_0002872,t_0095110,m_06265,2025-10-05 17:23:00,66.66,other,False
r_0002873,t_0095130,m_06265,2025-11-20 20:26:00,70.53,return,False
r_0002874,t_0095184,m_06268,2025-09-19 11:36:00,349.75,return,False
r_0002875,t_0095212,m_06270,2025-06-05 08:51:00,13.73,customer_request,True
r_0002876,t_0095226,m_06270,2025-07-14 06:46:00,100.5,service_issue,False
r_0002877,t_0095258,m_06272,2025-03-12 03:05:00,218.48,customer_request,False
r_0002878,t_0095259,m_06272,2025-02-27 14:16:00,695.15,return,False
r_0002879,t_0095263,m_06272,2025-03-25 01:30:00,104.21,other,True
r_0002880,t_0095328,m_06275,2025-11-22 14:37:00,403.67,customer_request,False
r_0002881,t_0095369,m_06276,2025-05-08 07:38:00,82.9,other,True
r_0002882,t_0095389,m_06278,2025-08-19 11:06:00,141.0,customer_request,False
r_0002883,t_0095511,m_06295,2025-10-02 13:02:00,178.37,customer_request,False
r_0002884,t_0095556,m_06297,2025-07-22 22:25:00,1494.5,customer_request,False
r_0002885,t_0095572,m_06297,2025-09-08 11:45:00,643.13,return,True
r_0002886,t_0095578,m_06297,2025-09-03 21:52:00,3222.06,return,False
r_0002887,t_0095730,m_06315,2025-04-20 00:32:00,105.24,service_issue,False
r_0002888,t_0095744,m_06315,2025-05-30 21:45:00,306.37,customer_request,True
r_0002889,t_0095750,m_06316,2025-07-29 10:35:00,1292.17,customer_request,False
r_0002890,t_0095757,m_06316,2025-10-01 09:17:00,789.92,customer_request,False
r_0002891,t_0095779,m_06317,2025-07-31 04:56:00,283.97,customer_request,False
r_0002892,t_0095821,m_06319,2025-10-27 16:51:00,258.25,customer_request,False
r_0002893,t_0095974,m_06327,2025-04-18 08:05:00,86.95,service_issue,True
r_0002894,t_0095989,m_06327,2025-05-29 06:55:00,323.98,suspected_fraud,False
r_0002895,t_0096074,m_06338,2025-08-01 17:45:00,162.41,customer_request,False
r_0002896,t_0096095,m_06338,2025-10-03 05:33:00,60.45,suspected_fraud,False
r_0002897,t_0096116,m_06338,2025-11-27 11:28:00,139.71,customer_request,False
r_0002898,t_0096146,m_06339,2025-03-25 14:01:00,62.7,service_issue,True
r_0002899,t_0096234,m_06345,2025-09-11 10:50:00,147.39,other,True
r_0002900,t_0096256,m_06346,2025-10-16 06:18:00,280.73,suspected_fraud,True
r_0002901,t_0096277,m_06346,2025-12-30 21:23:00,227.88,return,False
r_0002902,t_0096278,m_06346,2026-01-12 23:20:00,282.2,service_issue,False
r_0002903,t_0096289,m_06347,2025-07-06 05:47:00,103.97,customer_request,False
r_0002904,t_0096314,m_06352,2026-02-24 19:32:00,382.04,other,False
r_0002905,t_0096337,m_06354,2025-09-07 14:46:00,34.83,service_issue,False
r_0002906,t_0096426,m_06363,2026-01-18 16:23:00,121.72,customer_request,False
r_0002907,t_0096479,m_06367,2026-02-09 13:26:00,54.55,return,True
r_0002908,t_0096554,m_06372,2025-11-22 05:15:00,126.29,return,False
r_0002909,t_0096639,m_06378,2026-02-19 18:01:00,167.75,customer_request,False
r_0002910,t_0096662,m_06379,2025-09-29 00:52:00,152.03,service_issue,False
r_0002911,t_0096705,m_06383,2025-05-04 03:23:00,211.04,customer_request,False
r_0002912,t_0096713,m_06383,2025-07-08 16:34:00,97.65,service_issue,False
r_0002913,t_0096715,m_06383,2025-07-08 12:41:00,63.53,return,False
r_0002914,t_0096807,m_06392,2025-06-09 09:20:00,237.47,suspected_fraud,False
r_0002915,t_0096849,m_06395,2025-04-12 23:50:00,315.82,other,False
r_0002916,t_0096850,m_06395,2025-04-11 20:44:00,624.37,return,False
r_0002917,t_0096888,m_06399,2025-12-31 21:28:00,103.44,customer_request,False
r_0002918,t_0096919,m_06401,2025-04-21 04:17:00,337.02,return,False
r_0002919,t_0096950,m_06403,2025-05-02 23:14:00,125.42,customer_request,False
r_0002920,t_0097017,m_06404,2026-01-26 09:30:00,309.81,customer_request,False
r_0002921,t_0097113,m_06408,2025-11-02 04:18:00,119.09,service_issue,False
r_0002922,t_0097134,m_06410,2025-05-22 14:55:00,75.57,other,False
r_0002923,t_0097141,m_06410,2025-06-26 19:46:00,75.92,return,True
r_0002924,t_0097195,m_06416,2025-05-10 00:39:00,357.97,customer_request,True
r_0002925,t_0097214,m_06418,2025-04-23 20:41:00,228.07,suspected_fraud,False
r_0002926,t_0097273,m_06425,2025-12-15 23:04:00,148.73,return,False
r_0002927,t_0097298,m_06427,2025-06-07 11:17:00,71.16,other,True
r_0002928,t_0097303,m_06428,2025-07-02 08:40:00,255.65,other,False
r_0002929,t_0097315,m_06429,2026-02-22 13:44:00,240.35,customer_request,False
r_0002930,t_0097320,m_06431,2025-02-07 00:42:00,226.85,service_issue,False
r_0002931,t_0097323,m_06431,2025-03-15 09:13:00,336.12,customer_request,False
r_0002932,t_0097336,m_06432,2025-12-26 01:12:00,108.21,other,False
r_0002933,t_0097364,m_06433,2026-01-19 00:27:00,745.54,service_issue,False
r_0002934,t_0097392,m_06435,2026-03-16 12:20:00,301.62,customer_request,False
r_0002935,t_0097399,m_06439,2025-08-07 07:59:00,50.37,suspected_fraud,False
r_0002936,t_0097401,m_06439,2025-08-12 20:05:00,100.71,service_issue,False
r_0002937,t_0097427,m_06440,2026-01-18 08:57:00,312.18,suspected_fraud,True
r_0002938,t_0097477,m_06446,2025-05-24 12:41:00,248.43,customer_request,False
r_0002939,t_0097494,m_06447,2025-06-30 20:40:00,214.53,return,False
r_0002940,t_0097528,m_06450,2025-10-14 23:00:00,445.81,service_issue,True
r_0002941,t_0097552,m_06451,2025-03-01 12:25:00,285.05,customer_request,True
r_0002942,t_0097640,m_06458,2025-06-07 01:53:00,368.04,suspected_fraud,False
r_0002943,t_0097649,m_06459,2025-08-21 13:59:00,70.87,return,True
r_0002944,t_0097673,m_06460,2025-11-20 19:26:00,73.05,return,True
r_0002945,t_0097714,m_06463,2026-01-20 11:11:00,709.65,customer_request,False
r_0002946,t_0097767,m_06468,2025-05-05 15:27:00,88.63,customer_request,False
r_0002947,t_0097882,m_06479,2026-04-10 16:05:00,145.39,customer_request,False
r_0002948,t_0097905,m_06480,2025-10-24 16:47:00,171.74,customer_request,True
r_0002949,t_0098016,m_06493,2026-04-10 22:02:00,16.66,customer_request,True
r_0002950,t_0098095,m_06499,2025-06-11 14:27:00,294.9,suspected_fraud,False
