transaction_id,merchant_id,user_id,txn_ts,amount,currency,payment_method,is_approved,decision_type,shipping_country,billing_country,device_type,is_fraud_txn
t_0091427,m_06046,u_301712,2025-05-14 17:42:00,295.71,USD,card,True,manual,US,US,mobile,False
t_0091428,m_06046,u_305753,2025-05-16 04:33:00,311.59,USD,card,True,auto,US,US,tablet,False
t_0091429,m_06046,u_341364,2025-05-17 05:43:00,184.37,USD,card,True,auto,US,US,mobile,False
t_0091430,m_06046,u_015904,2025-05-18 01:53:00,512.19,USD,card,True,auto,US,US,mobile,False
t_0091431,m_06046,u_384474,2025-05-18 16:58:00,182.41,USD,wallet,True,auto,US,US,desktop,False
t_0091432,m_06046,u_343477,2025-05-20 21:14:00,457.9,USD,card,True,auto,US,US,mobile,False
t_0091433,m_06046,u_074313,2025-05-20 23:18:00,784.13,USD,card,True,auto,US,US,mobile,False
t_0091434,m_06046,u_278161,2025-06-02 17:18:00,266.58,USD,card,True,manual,US,US,mobile,False
t_0091435,m_06046,u_243758,2025-06-03 18:19:00,534.85,USD,card,True,auto,US,US,mobile,False
t_0091436,m_06046,u_024199,2025-06-06 10:04:00,543.89,USD,card,True,auto,US,US,mobile,False
t_0091437,m_06046,u_291003,2025-06-11 20:45:00,420.02,USD,card,True,auto,US,US,desktop,False
t_0091438,m_06046,u_340083,2025-06-12 10:24:00,530.4,USD,wallet,True,manual,US,US,desktop,False
t_0091439,m_06046,u_249901,2025-06-14 02:21:00,573.19,USD,card,True,auto,US,US,mobile,False
t_0091440,m_06046,u_013165,2025-06-15 05:48:00,268.95,USD,card,True,auto,US,US,mobile,False
t_0091441,m_06046,u_265502,2025-06-16 02:54:00,424.05,USD,card,True,auto,US,US,mobile,False
t_0091442,m_06046,u_386936,2025-06-16 17:47:00,265.03,USD,card,True,auto,US,US,mobile,False
t_0091443,m_06046,u_176493,2025-06-18 06:46:00,301.14,USD,card,True,auto,US,US,mobile,False
t_0091444,m_06046,u_014431,2025-06-19 14:02:00,308.67,USD,ach,True,auto,US,US,tablet,False
t_0091445,m_06046,u_126722,2025-06-20 09:33:00,897.68,USD,card,True,auto,US,US,mobile,False
t_0091446,m_06046,u_029735,2025-06-21 08:19:00,111.08,USD,card,True,manual,US,US,desktop,False
t_0091447,m_06046,u_381361,2025-06-21 23:09:00,634.34,USD,card,True,auto,US,US,desktop,False
t_0091448,m_06046,u_232866,2025-06-23 18:01:00,182.63,USD,wallet,True,manual,US,US,mobile,False
t_0091449,m_06046,u_267534,2025-06-24 18:54:00,535.16,USD,card,True,auto,US,US,mobile,False
t_0091450,m_06046,u_305173,2025-06-25 12:41:00,230.05,USD,ach,True,auto,US,US,mobile,False
t_0091451,m_06046,u_049018,2025-06-26 02:22:00,65.84,USD,ach,True,auto,US,US,mobile,False
t_0091452,m_06046,u_312866,2025-06-26 06:56:00,77.98,USD,wallet,True,manual,US,US,desktop,False
t_0091453,m_06046,u_138640,2025-07-02 01:29:00,235.79,USD,card,True,manual,US,US,mobile,False
t_0091454,m_06046,u_124553,2025-07-05 06:41:00,202.68,USD,wallet,True,auto,US,US,mobile,False
t_0091455,m_06046,u_125500,2025-07-06 05:26:00,457.64,USD,ach,True,auto,CA,US,desktop,False
t_0091456,m_06046,u_262216,2025-07-08 00:55:00,228.76,USD,card,True,auto,US,US,mobile,False
t_0091457,m_06046,u_291246,2025-07-08 11:50:00,501.56,USD,card,True,manual,US,US,tablet,False
t_0091458,m_06046,u_246268,2025-07-09 11:55:00,369.22,USD,ach,True,auto,US,US,tablet,False
t_0091459,m_06046,u_290495,2025-07-10 11:17:00,912.56,USD,card,True,auto,US,US,desktop,False
t_0091460,m_06046,u_043730,2025-07-13 21:14:00,248.38,USD,card,True,auto,US,US,desktop,False
t_0091461,m_06046,u_132707,2025-07-17 21:08:00,654.57,USD,ach,True,manual,US,US,desktop,False
t_0091462,m_06046,u_101062,2025-07-18 09:39:00,292.87,USD,card,True,auto,US,US,mobile,False
t_0091463,m_06046,u_000223,2025-07-18 17:10:00,258.09,USD,ach,True,auto,US,US,mobile,False
t_0091464,m_06046,u_031802,2025-07-18 17:11:00,554.42,USD,card,True,auto,US,US,mobile,False
t_0091465,m_06046,u_388474,2025-07-18 19:49:00,251.13,USD,card,True,auto,US,US,mobile,False
t_0091466,m_06046,u_238016,2025-07-22 16:40:00,374.01,USD,card,True,auto,US,US,tablet,False
t_0091467,m_06046,u_110405,2025-07-24 23:56:00,385.64,USD,card,True,auto,US,US,desktop,False
t_0091468,m_06046,u_015200,2025-07-26 10:29:00,550.38,USD,card,True,auto,US,US,mobile,False
t_0091469,m_06046,u_353928,2025-07-28 18:18:00,415.4,USD,card,True,manual,US,US,mobile,False
t_0091470,m_06047,u_258796,2025-06-12 19:03:00,812.97,USD,card,True,auto,US,US,mobile,False
t_0091471,m_06047,u_294250,2025-06-19 21:28:00,612.51,USD,card,True,auto,US,US,mobile,False
t_0091472,m_06047,u_075835,2025-06-26 17:56:00,635.93,USD,card,True,auto,US,US,mobile,False
t_0091473,m_06047,u_138474,2025-07-08 00:01:00,116.03,USD,card,True,auto,US,US,mobile,False
t_0091474,m_06047,u_031286,2025-07-11 10:25:00,248.42,USD,card,False,auto,US,US,desktop,False
t_0091475,m_06047,u_383438,2025-07-20 19:27:00,1253.24,USD,card,True,auto,US,US,desktop,False
t_0091476,m_06047,u_377476,2025-07-26 06:04:00,724.78,USD,wallet,True,auto,US,US,desktop,False
t_0091477,m_06047,u_325376,2025-07-31 07:46:00,233.13,USD,card,True,auto,US,US,mobile,False
t_0091478,m_06047,u_360855,2025-08-06 20:56:00,566.97,USD,card,True,auto,US,US,mobile,False
t_0091479,m_06047,u_263693,2025-08-06 23:34:00,283.18,USD,ach,True,auto,US,US,mobile,False
t_0091480,m_06047,u_121030,2025-08-15 07:11:00,265.98,USD,card,True,auto,US,US,mobile,False
t_0091481,m_06047,u_198173,2025-08-27 12:12:00,219.75,USD,card,True,auto,US,US,desktop,False
t_0091482,m_06047,u_228484,2025-08-30 21:54:00,751.47,USD,card,True,auto,GB,GB,mobile,False
t_0091483,m_06047,u_147851,2025-09-05 16:51:00,651.96,USD,ach,True,auto,US,US,desktop,False
t_0091484,m_06047,u_203076,2025-09-06 21:01:00,781.16,USD,card,True,auto,US,US,mobile,False
t_0091485,m_06048,u_304096,2025-12-31 05:09:00,601.25,USD,card,True,manual,US,US,desktop,False
t_0091486,m_06048,u_042636,2025-12-31 05:54:00,259.98,USD,card,True,auto,US,US,desktop,False
t_0091487,m_06048,u_277079,2025-12-31 19:29:00,320.08,USD,card,True,manual,US,US,mobile,False
t_0091488,m_06048,u_386601,2026-01-03 10:47:00,607.15,USD,card,True,auto,US,US,desktop,False
t_0091489,m_06048,u_353789,2026-01-04 02:50:00,895.19,USD,card,True,auto,US,US,mobile,False
t_0091490,m_06048,u_029509,2026-01-08 13:17:00,1140.38,USD,card,True,manual,US,US,mobile,False
t_0091491,m_06048,u_013185,2026-01-09 23:02:00,242.37,USD,card,True,auto,US,US,desktop,False
t_0091492,m_06048,u_126249,2026-01-18 15:10:00,405.32,USD,card,True,auto,US,US,mobile,False
t_0091493,m_06048,u_053033,2026-01-25 19:39:00,587.73,USD,card,True,manual,US,US,mobile,False
t_0091494,m_06048,u_185500,2026-01-30 21:38:00,416.54,USD,card,True,auto,US,US,mobile,False
t_0091495,m_06048,u_013918,2026-02-02 21:52:00,496.36,USD,card,True,auto,US,US,mobile,False
t_0091496,m_06048,u_327047,2026-02-08 04:14:00,216.53,USD,card,True,auto,US,US,mobile,False
t_0091497,m_06048,u_348576,2026-02-16 09:37:00,1296.47,USD,card,True,auto,US,US,desktop,False
t_0091498,m_06048,u_072825,2026-02-18 10:48:00,521.52,USD,card,True,manual,US,US,mobile,False
t_0091499,m_06048,u_210560,2026-02-28 15:31:00,240.7,USD,card,True,auto,US,US,mobile,False
t_0091500,m_06048,u_033482,2026-03-01 01:35:00,366.18,USD,ach,True,manual,US,US,desktop,False
t_0091501,m_06048,u_152833,2026-03-08 07:40:00,462.74,USD,card,True,manual,CA,US,mobile,False
t_0091502,m_06048,u_248286,2026-03-13 07:08:00,493.41,USD,card,True,auto,US,US,mobile,False
t_0091503,m_06048,u_260023,2026-03-28 14:26:00,469.42,USD,card,True,manual,US,US,tablet,False
t_0091504,m_06048,u_037775,2026-03-31 23:52:00,577.01,USD,card,False,auto,US,US,desktop,False
t_0091505,m_06048,u_020727,2026-04-05 06:56:00,585.4,USD,card,True,auto,GB,US,mobile,False
t_0091506,m_06048,u_035754,2026-04-05 13:11:00,196.41,USD,card,True,manual,US,US,desktop,False
t_0091507,m_06048,u_095003,2026-04-10 07:23:00,191.64,USD,ach,True,manual,US,US,mobile,False
t_0091508,m_06048,u_068228,2026-04-10 19:48:00,1197.37,USD,card,True,auto,AU,US,desktop,False
t_0091509,m_06048,u_332658,2026-04-15 10:06:00,541.92,USD,card,True,auto,US,US,mobile,False
t_0091510,m_06048,u_389598,2026-04-25 03:59:00,468.01,USD,wallet,True,auto,CA,CA,desktop,False
t_0091511,m_06048,u_086699,2026-04-26 09:11:00,404.27,USD,card,True,auto,US,US,mobile,False
t_0091512,m_06048,u_319728,2026-04-27 13:40:00,369.63,USD,card,True,auto,US,US,mobile,False
t_0091513,m_06048,u_047892,2026-05-01 02:39:00,429.93,USD,card,True,auto,US,US,mobile,False
t_0091514,m_06048,u_114238,2026-05-03 12:46:00,355.37,USD,card,True,manual,US,US,desktop,False
t_0091515,m_06050,u_242858,2025-03-22 05:03:00,257.5,USD,card,True,auto,GB,GB,mobile,False
t_0091516,m_06050,u_281409,2025-04-22 14:12:00,168.97,USD,card,True,auto,GB,GB,desktop,False
t_0091517,m_06050,u_361329,2025-05-19 18:54:00,126.6,USD,wallet,True,manual,GB,GB,mobile,False
t_0091518,m_06052,u_176704,2025-11-01 07:50:00,240.68,USD,card,True,auto,US,US,desktop,False
t_0091519,m_06052,u_336284,2025-11-07 16:57:00,416.88,USD,ach,True,auto,US,US,desktop,False
t_0091520,m_06052,u_302319,2025-11-25 15:55:00,268.49,USD,wallet,True,auto,US,US,mobile,False
t_0091521,m_06052,u_154760,2025-12-09 20:56:00,332.86,USD,card,True,auto,US,US,mobile,False
t_0091522,m_06052,u_333374,2025-12-27 23:41:00,176.29,USD,card,True,manual,US,US,desktop,False
t_0091523,m_06052,u_199650,2026-01-18 01:58:00,113.73,USD,card,True,auto,US,US,mobile,False
t_0091524,m_06052,u_352305,2026-01-20 02:13:00,116.8,USD,card,False,auto,US,US,desktop,False
t_0091525,m_06052,u_380224,2026-01-30 20:24:00,375.83,USD,card,True,auto,US,US,mobile,False
t_0091526,m_06052,u_093663,2026-02-10 23:42:00,163.18,USD,card,True,manual,US,US,mobile,False
t_0091527,m_06052,u_070049,2026-02-12 17:03:00,198.4,USD,card,True,auto,US,US,tablet,False
t_0091528,m_06052,u_286470,2026-02-22 23:15:00,165.23,USD,card,True,auto,US,US,mobile,False
t_0091529,m_06054,u_024940,2025-05-06 00:52:00,271.2,USD,card,True,manual,AU,AU,mobile,False
t_0091530,m_06054,u_340473,2025-05-14 01:27:00,1303.94,USD,card,True,auto,AU,AU,desktop,False
t_0091531,m_06054,u_166920,2025-06-16 16:07:00,270.77,USD,card,True,manual,AU,AU,tablet,False
t_0091532,m_06054,u_145210,2025-06-23 03:51:00,136.28,USD,card,True,auto,AU,AU,mobile,False
t_0091533,m_06054,u_265255,2025-07-03 09:50:00,475.75,USD,ach,True,auto,AU,AU,mobile,False
t_0091534,m_06054,u_352080,2025-07-10 20:50:00,434.4,USD,card,True,manual,AU,AU,desktop,False
t_0091535,m_06054,u_258334,2025-07-12 03:16:00,313.42,USD,ach,True,auto,AU,AU,desktop,False
t_0091536,m_06054,u_010339,2025-07-22 06:31:00,427.78,USD,card,True,manual,AU,AU,mobile,False
t_0091537,m_06055,u_376512,2025-02-05 07:02:00,702.96,USD,card,False,auto,US,US,mobile,False
t_0091538,m_06055,u_273064,2025-02-06 16:28:00,458.43,USD,ach,True,auto,US,US,mobile,False
t_0091539,m_06055,u_279880,2025-02-06 22:45:00,454.96,USD,card,True,auto,US,US,mobile,False
t_0091540,m_06055,u_138342,2025-02-13 21:24:00,1274.92,USD,card,True,auto,US,US,desktop,False
t_0091541,m_06055,u_111847,2025-02-18 23:23:00,283.94,USD,ach,True,manual,US,US,tablet,False
t_0091542,m_06055,u_303780,2025-02-22 23:01:00,148.13,USD,card,True,auto,US,US,mobile,False
t_0091543,m_06055,u_273542,2025-02-23 15:47:00,358.39,USD,card,True,auto,US,US,mobile,False
t_0091544,m_06055,u_050444,2025-03-01 03:28:00,692.37,USD,card,True,auto,CA,CA,mobile,False
t_0091545,m_06055,u_029371,2025-03-04 14:02:00,258.19,USD,card,True,auto,US,US,mobile,False
t_0091546,m_06055,u_137858,2025-03-08 11:40:00,588.94,USD,card,True,auto,US,US,desktop,False
t_0091547,m_06055,u_057360,2025-03-12 06:28:00,230.72,USD,card,True,auto,US,US,mobile,False
t_0091548,m_06055,u_158697,2025-03-20 20:45:00,1200.32,USD,ach,True,auto,US,US,mobile,False
t_0091549,m_06055,u_028428,2025-03-30 10:43:00,296.09,USD,card,True,auto,US,US,desktop,False
t_0091550,m_06055,u_144687,2025-04-02 21:28:00,340.87,USD,card,True,manual,US,US,mobile,False
t_0091551,m_06055,u_150891,2025-04-07 09:03:00,130.88,USD,card,True,auto,US,US,mobile,False
t_0091552,m_06055,u_282602,2025-04-07 21:41:00,636.27,USD,card,True,auto,US,US,mobile,False
t_0091553,m_06055,u_106791,2025-04-09 03:29:00,844.59,USD,card,True,auto,US,US,desktop,False
t_0091554,m_06055,u_083226,2025-04-15 05:35:00,241.53,USD,wallet,True,manual,US,US,mobile,False
t_0091555,m_06055,u_208844,2025-04-15 08:12:00,642.7,USD,wallet,True,auto,US,US,mobile,False
t_0091556,m_06055,u_022159,2025-04-21 14:00:00,450.0,USD,wallet,True,auto,US,US,mobile,False
t_0091557,m_06055,u_096776,2025-04-27 20:41:00,643.17,USD,card,True,manual,US,US,mobile,False
t_0091558,m_06055,u_010906,2025-05-03 02:22:00,541.94,USD,card,True,auto,US,US,mobile,False
t_0091559,m_06055,u_122794,2025-05-04 06:10:00,458.59,USD,card,True,auto,US,US,mobile,False
t_0091560,m_06055,u_291783,2025-05-05 16:05:00,772.98,USD,wallet,True,auto,US,US,desktop,False
t_0091561,m_06056,u_191072,2025-11-12 22:32:00,240.63,USD,card,True,auto,US,US,tablet,False
t_0091562,m_06056,u_033372,2025-11-15 10:01:00,72.84,USD,card,True,auto,US,US,mobile,False
t_0091563,m_06056,u_387651,2025-12-07 14:55:00,136.58,USD,ach,True,manual,US,US,mobile,False
t_0091564,m_06056,u_370251,2025-12-08 21:10:00,39.54,USD,wallet,True,auto,US,US,mobile,False
t_0091565,m_06056,u_255492,2025-12-30 19:51:00,38.17,USD,card,True,manual,US,US,desktop,False
t_0091566,m_06056,u_161491,2026-02-21 01:23:00,126.72,USD,card,True,auto,US,US,desktop,False
t_0091567,m_06057,u_089987,2025-02-02 19:08:00,62.88,USD,card,True,auto,US,US,mobile,False
t_0091568,m_06057,u_298928,2025-02-08 13:03:00,116.47,USD,card,True,auto,US,US,mobile,False
t_0091569,m_06057,u_025877,2025-02-09 00:20:00,233.57,USD,card,True,auto,US,US,mobile,False
t_0091570,m_06057,u_369439,2025-02-13 23:04:00,290.09,USD,ach,True,auto,US,US,desktop,False
t_0091571,m_06057,u_394379,2025-02-17 00:53:00,78.47,USD,ach,True,auto,US,US,mobile,False
t_0091572,m_06057,u_079965,2025-02-17 16:32:00,230.22,USD,card,True,auto,AU,US,tablet,False
t_0091573,m_06057,u_156114,2025-02-22 09:50:00,88.15,USD,card,True,auto,US,US,desktop,False
t_0091574,m_06057,u_180953,2025-02-25 23:17:00,76.57,USD,ach,True,manual,US,US,mobile,False
t_0091575,m_06057,u_366735,2025-02-27 21:16:00,217.05,USD,card,True,manual,US,US,mobile,False
t_0091576,m_06057,u_358326,2025-03-01 00:16:00,111.39,USD,wallet,True,auto,US,US,desktop,False
t_0091577,m_06057,u_026971,2025-03-03 22:28:00,117.97,USD,card,True,auto,US,US,mobile,False
t_0091578,m_06057,u_238358,2025-03-05 14:10:00,113.34,USD,card,True,auto,US,US,mobile,False
t_0091579,m_06057,u_359947,2025-03-06 12:16:00,169.49,USD,card,True,auto,US,US,mobile,False
t_0091580,m_06057,u_314309,2025-03-08 14:48:00,359.37,USD,card,True,auto,US,US,mobile,False
t_0091581,m_06057,u_331710,2025-03-10 18:57:00,85.81,USD,card,True,auto,US,US,mobile,False
t_0091582,m_06057,u_158178,2025-03-11 18:36:00,138.18,USD,card,True,auto,US,US,desktop,False
t_0091583,m_06057,u_296375,2025-03-16 00:42:00,316.56,USD,card,True,auto,US,US,mobile,False
t_0091584,m_06057,u_281539,2025-03-23 03:40:00,107.76,USD,card,True,auto,US,US,mobile,False
t_0091585,m_06057,u_244702,2025-03-24 02:38:00,90.49,USD,card,True,auto,US,US,desktop,False
t_0091586,m_06057,u_359976,2025-03-28 11:11:00,78.96,USD,card,True,auto,US,US,mobile,False
t_0091587,m_06057,u_062946,2025-03-29 10:15:00,115.06,USD,card,False,auto,US,US,mobile,False
t_0091588,m_06057,u_002561,2025-04-02 01:10:00,70.87,USD,card,True,auto,US,US,tablet,False
t_0091589,m_06057,u_088724,2025-04-03 05:30:00,137.59,USD,card,True,auto,US,US,mobile,False
t_0091590,m_06057,u_239175,2025-04-03 11:31:00,222.98,USD,card,True,auto,US,US,mobile,False
t_0091591,m_06057,u_160245,2025-04-19 10:43:00,407.87,USD,card,True,auto,US,US,mobile,False
t_0091592,m_06057,u_320140,2025-04-29 08:07:00,64.11,USD,wallet,True,manual,US,US,mobile,False
t_0091593,m_06057,u_150934,2025-05-01 04:21:00,183.66,USD,card,False,auto,US,US,desktop,False
t_0091594,m_06057,u_295742,2025-05-04 02:20:00,189.44,USD,card,True,auto,US,US,mobile,False
t_0091595,m_06057,u_298726,2025-05-05 22:49:00,146.73,USD,card,True,auto,US,US,mobile,False
t_0091596,m_06057,u_108346,2025-05-07 02:35:00,194.35,USD,ach,True,auto,US,US,desktop,False
t_0091597,m_06057,u_187757,2025-05-11 06:22:00,111.32,USD,card,True,auto,US,US,mobile,False
t_0091598,m_06057,u_229282,2025-05-14 03:08:00,314.39,USD,wallet,True,auto,US,US,mobile,False
t_0091599,m_06057,u_215581,2025-05-20 07:21:00,159.05,USD,ach,True,manual,US,US,mobile,False
t_0091600,m_06057,u_368952,2025-05-26 18:27:00,237.73,USD,card,True,auto,US,US,mobile,False
t_0091601,m_06057,u_328705,2025-06-04 20:05:00,95.01,USD,card,True,auto,US,US,tablet,False
t_0091602,m_06057,u_175202,2025-06-05 15:48:00,82.02,USD,card,True,auto,US,US,mobile,False
t_0091603,m_06058,u_120549,2026-01-01 03:55:00,255.78,USD,ach,True,auto,US,US,desktop,False
t_0091604,m_06058,u_371381,2026-01-31 04:21:00,180.94,USD,card,True,auto,US,US,desktop,False
t_0091605,m_06058,u_355447,2026-02-09 13:40:00,227.43,USD,wallet,True,manual,US,US,mobile,False
t_0091606,m_06058,u_044457,2026-03-03 20:31:00,125.4,USD,ach,True,auto,US,US,mobile,False
t_0091607,m_06059,u_190435,2025-08-26 08:36:00,102.59,USD,ach,True,auto,US,US,mobile,False
t_0091608,m_06059,u_067481,2025-08-27 17:10:00,140.25,USD,card,True,auto,US,US,desktop,False
t_0091609,m_06059,u_134469,2025-08-30 00:16:00,102.5,USD,card,True,manual,US,US,mobile,False
t_0091610,m_06059,u_025341,2025-08-30 23:28:00,136.59,USD,card,True,auto,GB,GB,desktop,False
t_0091611,m_06059,u_386584,2025-08-31 19:50:00,120.51,USD,card,False,auto,US,US,desktop,False
t_0091612,m_06059,u_091810,2025-09-03 23:58:00,257.16,USD,wallet,True,manual,US,US,desktop,False
t_0091613,m_06059,u_052074,2025-09-08 07:51:00,159.73,USD,card,False,auto,US,US,mobile,False
t_0091614,m_06059,u_329725,2025-09-10 04:59:00,275.59,USD,card,True,auto,CA,CA,mobile,False
t_0091615,m_06059,u_390285,2025-09-10 21:26:00,255.61,USD,card,True,auto,US,US,mobile,False
t_0091616,m_06059,u_386156,2025-09-14 10:28:00,182.0,USD,card,True,auto,US,US,mobile,False
t_0091617,m_06059,u_006284,2025-09-15 02:38:00,364.18,USD,card,True,auto,US,US,mobile,False
t_0091618,m_06059,u_291946,2025-09-15 07:53:00,124.84,USD,card,True,auto,US,US,desktop,False
t_0091619,m_06059,u_171849,2025-09-16 08:07:00,51.78,USD,ach,True,auto,US,US,mobile,False
t_0091620,m_06059,u_383444,2025-09-18 15:24:00,173.64,USD,card,True,auto,US,US,desktop,False
t_0091621,m_06059,u_150890,2025-09-25 16:59:00,49.59,USD,card,True,auto,US,US,tablet,False
t_0091622,m_06059,u_053486,2025-10-01 15:01:00,55.75,USD,ach,True,auto,US,US,mobile,False
t_0091623,m_06059,u_157089,2025-10-03 10:16:00,323.51,USD,card,True,auto,GB,US,mobile,False
t_0091624,m_06059,u_181199,2025-10-04 03:36:00,301.28,USD,card,True,manual,US,US,mobile,False
t_0091625,m_06059,u_313231,2025-10-05 02:03:00,133.21,USD,card,True,manual,US,US,mobile,False
t_0091626,m_06059,u_028824,2025-10-06 04:04:00,176.1,USD,card,True,manual,US,US,mobile,False
t_0091627,m_06059,u_362480,2025-10-11 00:31:00,154.59,USD,wallet,False,auto,US,US,desktop,False
t_0091628,m_06059,u_271052,2025-10-17 01:13:00,93.3,USD,card,True,auto,US,US,mobile,False
t_0091629,m_06059,u_046772,2025-10-21 23:13:00,73.06,USD,wallet,True,auto,US,US,mobile,False
t_0091630,m_06059,u_112970,2025-10-24 02:54:00,214.54,USD,card,False,manual,US,US,mobile,False
t_0091631,m_06059,u_206215,2025-10-26 23:03:00,330.2,USD,card,True,auto,US,US,mobile,False
t_0091632,m_06059,u_180717,2025-10-30 07:09:00,118.98,USD,card,True,auto,CA,CA,mobile,False
t_0091633,m_06059,u_365575,2025-11-03 14:54:00,130.43,USD,card,True,auto,US,US,desktop,False
t_0091634,m_06059,u_374346,2025-11-09 04:44:00,283.35,USD,card,True,auto,US,US,desktop,False
t_0091635,m_06059,u_346883,2025-11-10 22:28:00,369.46,USD,card,True,auto,US,US,mobile,False
t_0091636,m_06059,u_124158,2025-11-11 05:26:00,58.37,USD,card,False,auto,US,US,desktop,False
t_0091637,m_06059,u_220567,2025-11-13 15:40:00,201.28,USD,card,True,auto,US,US,mobile,False
t_0091638,m_06059,u_334323,2025-11-16 14:41:00,193.26,USD,card,True,auto,US,US,mobile,False
t_0091639,m_06059,u_130100,2025-11-17 20:37:00,359.75,USD,card,True,manual,US,US,tablet,False
t_0091640,m_06059,u_281282,2025-11-18 20:35:00,237.18,USD,card,True,auto,US,US,mobile,False
t_0091641,m_06059,u_237149,2025-11-20 02:22:00,264.89,USD,ach,True,auto,US,US,mobile,False
t_0091642,m_06059,u_318211,2025-11-21 23:17:00,142.0,USD,card,True,manual,US,US,mobile,False
t_0091643,m_06059,u_384619,2025-11-22 16:30:00,212.46,USD,card,True,auto,US,US,mobile,False
t_0091644,m_06059,u_032673,2025-11-26 00:27:00,172.7,USD,card,True,auto,US,US,desktop,False
t_0091645,m_06059,u_016074,2025-11-26 22:30:00,246.83,USD,card,True,manual,US,US,desktop,False
t_0091646,m_06059,u_289685,2025-11-28 15:42:00,137.28,USD,wallet,True,auto,US,US,desktop,False
t_0091647,m_06059,u_377352,2025-11-29 06:12:00,219.49,USD,ach,True,auto,US,US,mobile,False
t_0091648,m_06059,u_229426,2025-11-30 14:02:00,159.89,USD,card,True,auto,US,US,desktop,False
t_0091649,m_06059,u_032021,2025-11-30 23:04:00,219.35,USD,wallet,True,auto,US,US,desktop,False
t_0091650,m_06059,u_126004,2025-12-01 03:47:00,215.83,USD,card,True,auto,US,US,tablet,False
t_0091651,m_06059,u_352450,2025-12-02 23:58:00,198.53,USD,card,True,auto,US,US,desktop,False
t_0091652,m_06059,u_353160,2025-12-05 22:32:00,174.24,USD,ach,True,auto,US,US,desktop,False
t_0091653,m_06059,u_257196,2025-12-06 19:51:00,105.25,USD,card,True,auto,US,US,tablet,False
t_0091654,m_06059,u_048430,2025-12-08 00:09:00,309.44,USD,card,True,auto,US,US,desktop,False
t_0091655,m_06059,u_374357,2025-12-09 16:25:00,207.28,USD,card,True,auto,US,US,desktop,False
t_0091656,m_06059,u_324978,2025-12-09 17:02:00,138.77,USD,ach,True,auto,US,US,desktop,False
t_0091657,m_06059,u_129012,2025-12-10 11:18:00,82.88,USD,card,True,auto,US,US,mobile,False
t_0091658,m_06059,u_246049,2025-12-11 04:41:00,93.03,USD,wallet,True,auto,US,US,mobile,False
t_0091659,m_06059,u_000980,2025-12-11 13:18:00,135.27,USD,card,True,auto,US,US,desktop,False
t_0091660,m_06061,u_061847,2025-07-01 05:06:00,103.11,USD,card,True,auto,US,US,desktop,False
t_0091661,m_06061,u_194208,2025-07-11 13:05:00,28.48,USD,card,True,manual,US,US,mobile,False
t_0091662,m_06061,u_385784,2025-07-26 18:27:00,182.5,USD,card,True,auto,US,US,mobile,False
t_0091663,m_06066,u_397058,2025-04-30 18:38:00,107.81,USD,card,True,auto,US,US,desktop,False
t_0091664,m_06066,u_212059,2025-05-04 05:37:00,66.27,USD,card,True,auto,US,US,mobile,False
t_0091665,m_06066,u_146397,2025-05-05 21:57:00,91.94,USD,card,True,auto,US,US,tablet,False
t_0091666,m_06066,u_317867,2025-05-10 07:40:00,74.7,USD,card,True,auto,US,US,desktop,False
t_0091667,m_06066,u_095666,2025-05-14 05:37:00,172.11,USD,card,True,manual,US,US,mobile,False
t_0091668,m_06066,u_145852,2025-05-19 18:01:00,362.26,USD,wallet,True,auto,US,US,mobile,False
t_0091669,m_06066,u_039694,2025-05-25 21:03:00,101.99,USD,card,True,manual,US,US,mobile,False
t_0091670,m_06066,u_111367,2025-05-26 04:08:00,76.87,USD,card,True,auto,US,US,mobile,False
t_0091671,m_06066,u_198502,2025-05-27 01:09:00,134.08,USD,card,True,auto,US,US,desktop,False
t_0091672,m_06066,u_048579,2025-05-27 15:45:00,90.91,USD,ach,True,auto,US,US,mobile,False
t_0091673,m_06066,u_219892,2025-05-27 18:20:00,94.42,USD,card,True,auto,US,US,mobile,False
t_0091674,m_06066,u_014878,2025-06-01 01:14:00,137.84,USD,ach,True,auto,US,US,desktop,False
t_0091675,m_06066,u_059638,2025-06-04 17:29:00,200.69,USD,card,True,auto,US,US,mobile,False
t_0091676,m_06066,u_382079,2025-06-07 21:27:00,36.13,USD,wallet,True,auto,US,US,desktop,False
t_0091677,m_06066,u_281542,2025-06-07 22:50:00,102.63,USD,ach,True,auto,US,US,mobile,False
t_0091678,m_06066,u_281966,2025-06-11 01:10:00,43.91,USD,wallet,True,auto,US,US,desktop,False
t_0091679,m_06066,u_240336,2025-06-11 15:20:00,64.27,USD,card,True,auto,US,US,tablet,False
t_0091680,m_06066,u_046629,2025-06-18 10:42:00,125.88,USD,card,True,auto,US,US,desktop,False
t_0091681,m_06066,u_005765,2025-06-18 20:05:00,83.09,USD,card,True,auto,GB,US,mobile,False
t_0091682,m_06066,u_192551,2025-06-27 06:14:00,71.16,USD,card,True,auto,US,US,desktop,False
t_0091683,m_06066,u_310296,2025-07-05 06:41:00,73.27,USD,card,True,auto,US,US,desktop,False
t_0091684,m_06066,u_018004,2025-07-07 11:37:00,119.91,USD,wallet,True,auto,US,US,desktop,False
t_0091685,m_06066,u_239364,2025-07-08 00:49:00,129.7,USD,card,True,auto,US,US,mobile,False
t_0091686,m_06066,u_370813,2025-07-14 00:37:00,217.7,USD,card,True,auto,US,US,desktop,False
