id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,restricted_to_products,narrator_short_bio,narrator_medium_bio,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,featured_start_at,featured_end_at,subtitle,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
6Ec4s_i7KY,A-vqfK_rT7,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-07-24T08:00:00.000Z,11535,Extreme Sleeps: River Kwai,de,0-default,Find slumber in the most unlikely place: on one of the world’s most famous waterways.,448587c1289d8daa6f1653013fe59045,False,True,sleep_stories,generic,False,2024-06-12T12:42:29.290Z,2024-07-23T18:38:34.417Z,굿나잇 스토리,A49ZOW1A,Phoebe Smith,True,MX9woMGjWJ,Gabriele Libbach,"Gabriele Libbach는 라디오, 텔레비전 및 더빙 분야의 바쁜 성우입니다. 십대 때는 ""Hanni und Nanni""에서 ""Hanni""로 역할을 맡는 등 TKKG에서 일한 적이 있으며, ""Black Beauty""에서 주연 성우를 맡았으며 ""Drei ???""에서 가끔 게스트 역할로 활동하고 있습니다. 6년 동안 ""CSI NY""의 ""Stella Bonasera""와 젊은 Ornella Muti의 성우로 출연했습니다. 처음 두 편의 Tomb Raider 게임에서 Lara Croft가 모험할 때 나오는 목소리는 Gabriele이 맡았습니다. Gabriele은 독일 무대에서도 볼 수도 있습니다. 주요 무대로는 킬 오페라 하우스, ""St. Pauli Theater"" 및 ""Winterhuder Fährhaus""가 있으며, 여기에서 ""Plaza Suite"" Gabriele은 성우로서 다양한 역할을 맡고 있습니다. 자세히 들으면 여러 내비게이션 기기에서도 Gabriele의 목소리를 들을 수 있습니다.",False,2022-06-20T11:31:36.231Z,2022-06-20T12:06:37.083Z,5cedebf6cf7ca0357c4174bdd2e91fcc,image,image/jpeg,41541,https://assets.calm.com/5cedebf6cf7ca0357c4174bdd2e91fcc.jpeg,360,360,"['#a24047', '#5f2529']",fe795fde3d3b0035a9ebf08e769a5b10,image,image/jpeg,3424725,https://assets.calm.com/fe795fde3d3b0035a9ebf08e769a5b10.jpeg,2000,2000,"['#bda841', '#4c5414']",b42d574d88d3e6a68fdfdd59f5015f91,image,image/jpeg,3592864,https://assets.calm.com/b42d574d88d3e6a68fdfdd59f5015f91.jpeg,2000,2000,"['#cdb02d', '#5f6027']",b42d574d88d3e6a68fdfdd59f5015f91,image,image/jpeg,3592864,https://assets.calm.com/b42d574d88d3e6a68fdfdd59f5015f91.jpeg,2000,2000,"['#cdb02d', '#5f6027']",fe795fde3d3b0035a9ebf08e769a5b10,image,image/jpeg,3424725,https://assets.calm.com/fe795fde3d3b0035a9ebf08e769a5b10.jpeg,2000,2000,"['#bda841', '#4c5414']",[],,,,,,,,,,,,,,,,,,,,,,,
8OuceI4dKy,5sSspRZwc-,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-05-22T08:00:00.000Z,11480,Alice in Wonderland - Chapters 3 & 4,de,0-default,Go down the rabbit hole in this famous work of literature to a fantasy land where up is down and anything is possible,7c1d64fb90492bed52f83ed893b230f6,False,True,sleep_stories,generic,False,2024-05-03T14:19:27.878Z,2024-05-16T18:30:50.086Z,굿나잇 스토리,6OZ3RzRL,Lewis Carroll,True,ErsVnwaLnj,Arlette Stanschus,"Arlette Stanschus는 1975년 메클렌부르크포어포메른에서 태어나 베를린에서 자랐습니다. 함부르크에서 배우 교육을 받고 독일의 다양한 연극 무대에서 연기 경력을 쌓기 시작했습니다. 배우의 꿈과 희망 직업을 품은 Arlette는 곧 구어에 대한 열정을 깨달았습니다. 현재는 주로 성우, 대화책 작가, 감독으로 활동하고 있습니다. 많은 유명 더빙 및 라디오극 제작물에서 Arlette의 목소리를 들을 수 있습니다. 특히 젊은 관객들은 ""퍼피 구조대"", ""TKKG -Junior"", ""보루토"", ""일곱 개의 대죄"", ""Die Superzings""로 Arlette를 잘 알고 있습니다.",False,2024-03-20T18:06:22.141Z,2024-03-20T18:18:44.278Z,470331878f262e59c32c7e50e8018106,image,image/png,1036277,https://assets.calm.com/470331878f262e59c32c7e50e8018106.png,795,802,"['#b88546', '#5e4424']",f6d735971a42607370746b37437b1916,image,image/jpeg,7741625,https://assets.calm.com/f6d735971a42607370746b37437b1916.jpeg,1920,1920,"['#9011ef', '#041e7d']",ef354b5982f5faf7242a2d04ceb2a0fd,image,image/jpeg,1132379,https://assets.calm.com/ef354b5982f5faf7242a2d04ceb2a0fd.jpeg,2000,2000,"['#0b1ec2', '#041f7d']",ef354b5982f5faf7242a2d04ceb2a0fd,image,image/jpeg,1132379,https://assets.calm.com/ef354b5982f5faf7242a2d04ceb2a0fd.jpeg,2000,2000,"['#0b1ec2', '#041f7d']",f6d735971a42607370746b37437b1916,image,image/jpeg,7741625,https://assets.calm.com/f6d735971a42607370746b37437b1916.jpeg,1920,1920,"['#9011ef', '#041e7d']",,,,,,,,,,,,,,,,,,,,,,,,
Wt-_rk1PKq,Q_4lNl8yqC,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-04-24T07:00:00.000Z,11441,Spring in Bloom,de,0-default,Join Arlette on a breathtaking journey full of tulips to cherry blossoms as you witness some of the world’s most famous floral displays.,0b5da3b9d980917e605e5cb4f0709e9c,False,True,sleep_stories,generic,False,2024-04-02T12:35:07.765Z,2024-04-17T20:20:32.740Z,굿나잇 스토리,r42XLLJp,Candace Rardon,True,ErsVnwaLnj,Arlette Stanschus,"Arlette Stanschus는 1975년 메클렌부르크포어포메른에서 태어나 베를린에서 자랐습니다. 함부르크에서 배우 교육을 받고 독일의 다양한 연극 무대에서 연기 경력을 쌓기 시작했습니다. 배우의 꿈과 희망 직업을 품은 Arlette는 곧 구어에 대한 열정을 깨달았습니다. 현재는 주로 성우, 대화책 작가, 감독으로 활동하고 있습니다. 많은 유명 더빙 및 라디오극 제작물에서 Arlette의 목소리를 들을 수 있습니다. 특히 젊은 관객들은 ""퍼피 구조대"", ""TKKG -Junior"", ""보루토"", ""일곱 개의 대죄"", ""Die Superzings""로 Arlette를 잘 알고 있습니다.",False,2024-03-20T18:06:22.141Z,2024-03-20T18:18:44.278Z,470331878f262e59c32c7e50e8018106,image,image/png,1036277,https://assets.calm.com/470331878f262e59c32c7e50e8018106.png,795,802,"['#b88546', '#5e4424']",f1ba8ea3b335f828e7c4bd4ef8dbe82f,image,image/jpeg,2325642,https://assets.calm.com/f1ba8ea3b335f828e7c4bd4ef8dbe82f.jpeg,1920,1920,"['#bc5c88', '#733335']",b7565cd2af0ddac99a6e2436ea8739c9,image,image/jpeg,2438516,https://assets.calm.com/b7565cd2af0ddac99a6e2436ea8739c9.jpeg,2000,2000,"['#cca674', '#614623']",b7565cd2af0ddac99a6e2436ea8739c9,image,image/jpeg,2438516,https://assets.calm.com/b7565cd2af0ddac99a6e2436ea8739c9.jpeg,2000,2000,"['#cca674', '#614623']",f1ba8ea3b335f828e7c4bd4ef8dbe82f,image,image/jpeg,2325642,https://assets.calm.com/f1ba8ea3b335f828e7c4bd4ef8dbe82f.jpeg,1920,1920,"['#bc5c88', '#733335']",,,,,,,,,,,,"flowers, nature",False,,,,,,,,,,,
fQEIGJgwWV,jtGbKW6l9U,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-08-14T08:00:00.000Z,11475,The Lady of Lionwood,de,0-default,Return to the magical kingdom of Lionwood to learn about its very beginning.,7cff1b10f82d1a25dbdaca627ef6bb9d,False,True,sleep_stories,generic,False,2024-04-29T13:04:01.618Z,2024-07-15T20:44:19.488Z,굿나잇 스토리,rzGM3Q2w,Charles Duffie,True,Y0U2aSNnLl,Beate Rysopp,"Beate는 무대 경험이 풍부한 연기자 겸 샹송 가수로 현재
ARD, ZDF, arte, NDR 등의
다큐멘터리, 보도 및 매거진에서 연사로 활동하고 있습니다. Beate는 20년 가까이 NDR 라디오(정보 및 문화)
뉴스를 전달해 왔습니다. 이뿐만 아니라 다양한 오디오북과 라디오극에서 연기자로 출연하며 시각 장애인을 위한 음성 해설에도 참여하고 있습니다. Beate는 아이들이 편안하게 잠들 수 있도록 수년간 굿나잇 스토리를 읽어 주고 있습니다.",False,2022-03-28T15:43:19.447Z,2022-03-28T15:51:20.675Z,7afa319eee6bb90ac5df5eec1ed68285,image,image/jpeg,36720,https://assets.calm.com/7afa319eee6bb90ac5df5eec1ed68285.jpeg,403,403,"['#ae7454', '#543424']",a01680b88fbe31db6d408a393c3849fb,image,image/jpeg,2754828,https://assets.calm.com/a01680b88fbe31db6d408a393c3849fb.jpeg,2000,2000,"['#c36936', '#193594']",f526eee0474282b9882065d74b28364d,image,image/jpeg,639088,https://assets.calm.com/f526eee0474282b9882065d74b28364d.jpeg,2000,2000,"['#c6812d', '#13618d']",f526eee0474282b9882065d74b28364d,image,image/jpeg,639088,https://assets.calm.com/f526eee0474282b9882065d74b28364d.jpeg,2000,2000,"['#c6812d', '#13618d']",a01680b88fbe31db6d408a393c3849fb,image,image/jpeg,2754828,https://assets.calm.com/a01680b88fbe31db6d408a393c3849fb.jpeg,2000,2000,"['#c36936', '#193594']",[],,,,,,,,,,,,,,,,,,,,,,,
kxGCTOz2Lw,-QRxnnTgxB,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-04-09T08:00:00.000Z,12393,The Stones Remember,de,0-default,"Join me on the heart of the Hadrian’s Wall Path, a 12-kilometer stretch that leads through one of the most captivating and historically rich sections of this ancient Roman frontier.",493f819f8ae65c19fb730b535e76c83c,False,True,sleep_stories,generic,False,2025-04-04T17:13:15.079Z,2025-04-09T13:28:18.579Z,굿나잇 스토리,Ew8Lww8y,Ameli Dzimba,True,ma8J-jdvZf,Ameli Dziemba,"Ameli는 유명한 Folkwang University of Arts에서 재즈를 공부했습니다. 가수로서의 경력은 재즈부터 싱어송라이터, 자유로운 즉흥 음악에 이르기까지 다양하며, 다양한 앙상블(Glenn-Miller-Orchestra, WDR Big Band 등)과 함께 수많은 프로덕션을 선보이고 있습니다. 연극 및 무용 음악 프로덕션뿐만 아니라 국내 및 국제 합창단 프로젝트를 위한 음악을 작곡합니다. 오디오북과 광고에서 Ameli의 목소리를 들을 수 있으며, 현재 새로운 보이스 코칭 개념을 만들고 있습니다.",False,2019-05-14T01:19:42.537Z,2023-11-07T20:19:14.607Z,de9a9df736a13d86cadd21cfd434fdb1,image,image/png,400392,https://assets.calm.com/de9a9df736a13d86cadd21cfd434fdb1.png,800,800,"['#110d08', '#cba986', '#796c55']",b5896e7428d46d9e5d88652576646f34,image,image/jpeg,3776209,https://assets.calm.com/b5896e7428d46d9e5d88652576646f34.jpeg,2000,2000,"['#048ae0', '#067ccc']",adaa74cb0e56e3934638d8728fcdf38f,image,image/jpeg,3817782,https://assets.calm.com/adaa74cb0e56e3934638d8728fcdf38f.jpeg,2000,2000,"['#0488e0', '#047cd7']",adaa74cb0e56e3934638d8728fcdf38f,image,image/jpeg,3817782,https://assets.calm.com/adaa74cb0e56e3934638d8728fcdf38f.jpeg,2000,2000,"['#0488e0', '#047cd7']",b5896e7428d46d9e5d88652576646f34,image,image/jpeg,3776209,https://assets.calm.com/b5896e7428d46d9e5d88652576646f34.jpeg,2000,2000,"['#048ae0', '#067ccc']",,,,,,,,,,,,,,,,,,,,,,,,
LJxtSaRpvB,p-rt1BdtIE,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-09-04T08:00:00.000Z,11594,The Tulips of Holland,de,0-default,Discover the splendor of these flowers on a bike tour through Holland's tulip fields and enjoy the picturesque landscape in the south of Amsterdam.,bdebdeb0c4e302952d6f82d693ed13b5,False,True,sleep_stories,generic,False,2024-08-16T14:06:03.291Z,2025-02-12T20:55:44.512Z,굿나잇 스토리,gRLRMVPx,Jörg Semsch,True,xMLad9Ltb_,Sandra Schwittau,"Sandra는 배우이자 성우, 그리고 작가입니다. 일곱 살에 페퍼민트 패티(피너츠)와 버크윗(악동클럽) 등 더빙을 시작했습니다. 바트 심슨, 힐러리 스웽크, 누미 라파스, 에바 멘데스 등의 독일어 버전 목소리로 활동했습니다. Sandra Schwittau의 목소리는 여러 라디오극과 오디오북, 다큐멘터리, 라디오 방송과 라이브 리딩에서도 만날 수 있습니다. 에이미 와인하우스, 비욘세 놀스, 비요크, 티나 터너, 패티 스미스, 재니스 조플린을 비롯하여 여러 뮤지션의 목소리가 되기도 했습니다. Sandra는 두 자녀와 함께 독일 뮌헨과 베를린에서 거주하며 첫 소설을 집필 중입니다. ",False,2024-08-09T12:25:23.644Z,2024-08-09T12:31:15.802Z,dd0dbcd3389d8280e38257a54649dd20,image,image/jpeg,228134,https://assets.calm.com/dd0dbcd3389d8280e38257a54649dd20.jpeg,952,952,"['#b6474b', '#311b14']",1891a016e90013494a23b74d5f877629,image,image/jpeg,2768779,https://assets.calm.com/1891a016e90013494a23b74d5f877629.jpeg,2000,2000,"['#0464dc', '#0462d4']",b6314cc1e99076479b1ad61f8a943947,image,image/jpeg,2936067,https://assets.calm.com/b6314cc1e99076479b1ad61f8a943947.jpeg,2000,2000,"['#0464dc', '#0464d4']",b6314cc1e99076479b1ad61f8a943947,image,image/jpeg,2936067,https://assets.calm.com/b6314cc1e99076479b1ad61f8a943947.jpeg,2000,2000,"['#0464dc', '#0464d4']",1891a016e90013494a23b74d5f877629,image,image/jpeg,2768779,https://assets.calm.com/1891a016e90013494a23b74d5f877629.jpeg,2000,2000,"['#0464dc', '#0462d4']",[],,,,,,,,,,,,,,,,,,,,,,,
JX4sTkRSwn,g06NXa2qJS,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-04-10T08:00:00.000Z,11414,Patagonia's Marble Caves,de,0-default,"Discover the hidden world of Chile’s marble caves and their incredible, ever-changing colors.",60fc7d8ae1b91ce18cc0fb7da8af66cb,False,True,sleep_stories,generic,False,2024-03-21T07:18:40.107Z,2024-04-03T19:50:14.131Z,굿나잇 스토리,LqPw0wpY,Eurydice Da Silva,True,JVAQJlS_R7,Ulrike Hübschmann,"독일의 배우이자 성우인 Ulrike Hübschmann은 다양한 극장에서 무대 활동을 하며 카메라 앞이자 마이크 뒤에서 자신의 소명을 찾았습니다. 150편이 넘는 오디오북을 녹음한 Hübschmann는 다큐멘터리, 라디오 연극, 특집 다큐멘터리, 박물관 오디오 가이드의 녹음 작업도 했습니다. Hübschmann은 음성 해설로 2016년과 2022년 독일 오디오 영화상을 수상하며 뛰어난 재능을 인정받았습니다. 지금도 영화와 TV에서 활발히 활동하며 꾸준히 스크린에 등장하고 있습니다.",False,2024-03-26T18:46:39.226Z,2024-03-26T18:49:17.527Z,84d4af1462c1e80ab1e4b4fba4d3fa15,image,image/jpeg,231437,https://assets.calm.com/84d4af1462c1e80ab1e4b4fba4d3fa15.jpeg,1367,1367,"['#97475d', '#543404']",8d5eccf325bd4443b0833b02ebbbd499,image,image/jpeg,4474428,https://assets.calm.com/8d5eccf325bd4443b0833b02ebbbd499.jpeg,2000,2000,"['#5592b3', '#543e24']",f6c975c5d34f4e7fbd9bb30783ab6f3d,image,image/jpeg,1746077,https://assets.calm.com/f6c975c5d34f4e7fbd9bb30783ab6f3d.jpeg,2000,2000,"['#5592b3', '#544024']",f6c975c5d34f4e7fbd9bb30783ab6f3d,image,image/jpeg,1746077,https://assets.calm.com/f6c975c5d34f4e7fbd9bb30783ab6f3d.jpeg,2000,2000,"['#5592b3', '#544024']",8d5eccf325bd4443b0833b02ebbbd499,image,image/jpeg,4474428,https://assets.calm.com/8d5eccf325bd4443b0833b02ebbbd499.jpeg,2000,2000,"['#5592b3', '#543e24']",,,,,,,,,,,,,,,,,,,,,,,,
XnSoR_PMS9,QccXARlg8w,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-06-14T15:00:00.000Z,10914,The Tugboat ,de,0-default,"Ahoy! Board a tugboat, escort a giant container ship out of the port of Hamburg, and discover how the water brings everything together in this sleep tale.",fa2436986f3280d080658736c9cdb89c,False,True,sleep_stories,generic,False,2023-05-30T14:33:34.546Z,2023-06-14T14:40:37.103Z,굿나잇 스토리,z1K407DD,Lara Keuthen,True,9SeVdroc8Z,Vanida Karun,"Vanida Karun은 배우이자 NLP 공인 코치이며 스피치 과학을 공부했습니다. 20년이 넘는 세월 동안 Vanida는 수상 경력에 빛나는 다양한 프로덕션을 위해 카메라와 무대 그리고 마이크 앞에 섰습니다. 수년 동안 인권 무대 앙상블의 일원이었으며 ""Von Mädchen und Pferde""를 비롯한 영화와 ""Tatort"", ""Traumschiff"" 등 TV 시리즈에 출연했습니다. Vanida의 목소리를 담은 오디오 북이 이미 200편이 넘습니다. 주로 회복력, 자기 효능감, 정서적 자기 관리, 목소리 및 존재감이라는 주제를 다룹니다.",False,2023-06-16T14:33:42.724Z,2023-06-16T14:45:49.279Z,371047c1bbce32e05e95225b9b45da31,image,image/jpeg,3608402,https://assets.calm.com/371047c1bbce32e05e95225b9b45da31.jpeg,5075,5073,"['#a16f3f', '#5e392a']",e00c0865dfe128778476027db5f86340,image,image/jpeg,2230716,https://assets.calm.com/e00c0865dfe128778476027db5f86340.jpeg,2000,2000,"['#2d80c6', '#072a5d']",94c913c27dfb92ad9b4f32cd2a82d3ba,image,image/jpeg,2305893,https://assets.calm.com/94c913c27dfb92ad9b4f32cd2a82d3ba.jpeg,2000,2000,"['#2d80c6', '#072a5d']",94c913c27dfb92ad9b4f32cd2a82d3ba,image,image/jpeg,2305893,https://assets.calm.com/94c913c27dfb92ad9b4f32cd2a82d3ba.jpeg,2000,2000,"['#2d80c6', '#072a5d']",e00c0865dfe128778476027db5f86340,image,image/jpeg,2230716,https://assets.calm.com/e00c0865dfe128778476027db5f86340.jpeg,2000,2000,"['#2d80c6', '#072a5d']",,,,,,,,,,,,,,,,,,,,,,,,
M13nURajtI,0w-v5Vfy_7,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-11-12T09:00:00.000Z,12696,The Dream Boat,de,0-default,Navigate the Sea of Dreams aboard a schooner captained by a real swooner.,0b0ede581d3f18a0125f561013f6baa9,False,True,sleep_stories,generic,False,2025-10-08T18:57:20.009Z,2025-10-29T16:08:39.485Z,굿나잇 스토리,1yk67B56,Brad Einstein,True,RdkaLZwq8d,Isabelle Höpfner,Isabelle hat Schauspiel an der “Hochschule für Film und Fernsehen Konrad Wolf Potsdam-Babelsberg” studiert und dort auch eine Ausbildung in “Stimmbildung” genossen. Seit ihrer Rückkehr nach Berlin 2010 arbeitet Isabelle vordergründig vor dem Mikrofon. Es folgten Hörspielaufträge vom Deutschlandradio und dem WDR. fast täglich arbeitet sie im Synchronstudio oder arbeitet als Sprecherin für Dokumentarfilme. 2020 hat sie in dem 6-teiligen Fernsehspiel BLACKOUT mit Moritz Bleibtreu gespielt. Aktuell hat sie Katja Herbers in Ihrer Rolle der Emily in WESTWORLD synchronisiert und ist als deutsche Stimme von Natasha O'Keeffe in PEAKY BLINDERS zu hören.,False,2021-02-25T20:34:40.386Z,2021-02-25T20:37:28.719Z,c678e2fff99fc01033c67ab3d7003f13,image,image/jpeg,1931588,https://assets.calm.com/c678e2fff99fc01033c67ab3d7003f13.jpeg,1546,1471,"['#348c84', '#2c847c']",e4134b429cfa069cafd4b5f91c4e1321,image,image/jpeg,651719,https://assets.calm.com/e4134b429cfa069cafd4b5f91c4e1321.jpeg,2000,2000,"['#d16130', '#044263']",e856891bc9f0f3e2e6515bfa11e58064,image,image/jpeg,690261,https://assets.calm.com/e856891bc9f0f3e2e6515bfa11e58064.jpeg,2000,2000,"['#cf6131', '#04425e']",e856891bc9f0f3e2e6515bfa11e58064,image,image/jpeg,690261,https://assets.calm.com/e856891bc9f0f3e2e6515bfa11e58064.jpeg,2000,2000,"['#cf6131', '#04425e']",e4134b429cfa069cafd4b5f91c4e1321,image,image/jpeg,651719,https://assets.calm.com/e4134b429cfa069cafd4b5f91c4e1321.jpeg,2000,2000,"['#d16130', '#044263']",,,,,,,,,,,,,,,,,,,,,,,,
GtPEC-0sOl,FgQ1dBVIc9,"['ch-payor-buyup', 'ch-payor-base', 'calm_health_premium', 'calm_health']",sleep,2025-12-17T09:00:00.000Z,12711,The Piano Maker,de,0-default,"Embark on a dream journey to Vienna, where the story of the piano comes alive. Experience the creation of a grand piano, from wood selection to its first note, and listen to its sounds.",0cbbd2b89acd06bd214c3d16a0258cc8,False,True,sleep_stories,generic,False,2025-10-30T17:48:13.498Z,2025-12-11T18:52:29.796Z,굿나잇 스토리,DOlN5vxx,Marco Will,True,9xj9b2oksg,안네 몰,"로스토크 출신의 안네 몰은 에른스트 부쉬 아카데미에서 연기를 배웠습니다. 코트부스 국립극장, 쿠어퓌르스텐담 코뫼디, 함부르크 에른스트 도이치 극장, 루르 페스티벌, 룩셈부르크 국립극장에서 공연했습니다. 2015/16년에는 로테 로젠에 출연했고, 이후 그로스슈타트레비어, 소코 비스마르, 데어 레러에 출연했습니다. 그녀는 오디오북의 선구자인 선구자로서 골드 레코드 2개와 플래티넘 레코드 1개, 독일 오디오 영화상을 받았습니다. 또한 그레이스 앤 프랭키에서 제인 폰다의 목소리를 맡았으며, 함부르크에서 가족과 함께 살고 있습니다.",False,2025-08-26T15:16:20.657Z,2025-08-26T15:19:14.674Z,0400dfd271ab1c4928549bfe696d916f,image,image/jpeg,929895,https://assets.calm.com/0400dfd271ab1c4928549bfe696d916f.jpeg,2000,2000,"['#4d89bd', '#5e371f']",66529a0dfea6b53965d716e96c76fdd7,image,image/jpeg,4115675,https://assets.calm.com/66529a0dfea6b53965d716e96c76fdd7.jpeg,2000,2000,"['#a66c41', '#894b2f']",05ab8e9b87aea7b8d624babd13d3c6ab,image,image/jpeg,3992764,https://assets.calm.com/05ab8e9b87aea7b8d624babd13d3c6ab.jpeg,2000,2000,"['#a56c41', '#784132']",05ab8e9b87aea7b8d624babd13d3c6ab,image,image/jpeg,3992764,https://assets.calm.com/05ab8e9b87aea7b8d624babd13d3c6ab.jpeg,2000,2000,"['#a56c41', '#784132']",66529a0dfea6b53965d716e96c76fdd7,image,image/jpeg,4115675,https://assets.calm.com/66529a0dfea6b53965d716e96c76fdd7.jpeg,2000,2000,"['#a66c41', '#894b2f']",,,,,,,,,,,,,,,,,,,,,,,,
MljDI_CwS7,Qnfc7AJcmZ,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-09-02T01:00:00.000Z,164,Peter Rabbit and the Greatest Gift,de,0-default,"A Sleep Story adaptation of Beatrix Potter’s beloved Victorian fairytales. Enter the whimsical world of Peter Rabbit, and drift away to peaceful dreams",02e1888f996286b352dec46cda46a84b,False,True,sleep_stories,generic,False,2020-09-02T01:00:00.000Z,2020-09-14T18:55:55.248Z,굿나잇 스토리,9kKPO5Q1,Christina Yang,True,5CKonF1Jz5,Anita Hopt,"Anita Hopt ist Schauspielerin, Sängerin und Synchronsprecherin und studierte an der Stage School of Music in Hamburg „Dance“ und „Drama“. Seit 2007 war sie zudem Sängerin in verschiedenen Bands. Als Synchronsprecherin hört man sie u.a. in ""Numbers – Die Logik des Verbrechens"" und ""Ouran High School Host Club"". Ihre wohl markanteste Synchronrolle ist die der Melissa Rauch (Bernadette Rostenkowski) in The Big Bang Theory. Werbespots und Hörbücher wie ""Flowertown - die Sperrzone"" und „Finding it - Alles ist leichter mit dir"" gehören zu ihrem Alltag.",False,2020-07-06T21:20:59.223Z,2020-07-06T21:22:19.849Z,0c301a4c10feaa102016349d5747d884,image,image/jpeg,66970,https://assets.calm.com/0c301a4c10feaa102016349d5747d884.jpeg,404,404,"['#332d2b', '#d7a689', '#9ba0a1']",17e4f37626afd734bb8f6792938cf589,image,image/jpeg,10628322,https://assets.calm.com/17e4f37626afd734bb8f6792938cf589.jpeg,1920,1920,"['#d99227', '#8c3f12']",572ef71c7bf9b266eb5b750e4a5b185b,image,image/jpeg,8203114,https://assets.calm.com/572ef71c7bf9b266eb5b750e4a5b185b.jpeg,1920,1920,"['#c63a10', '#725015']",572ef71c7bf9b266eb5b750e4a5b185b,image,image/jpeg,8203114,https://assets.calm.com/572ef71c7bf9b266eb5b750e4a5b185b.jpeg,1920,1920,"['#c63a10', '#725015']",17e4f37626afd734bb8f6792938cf589,image,image/jpeg,10628322,https://assets.calm.com/17e4f37626afd734bb8f6792938cf589.jpeg,1920,1920,"['#d99227', '#8c3f12']",,,,,,,,,,,,,,,,,,,,,,,,
