day,symbol,name,day,total_aum_usd
12/29/2025,UNHx,UnitedHealth xStock,46020,581040.4238
12/29/2025,BRK.Bx,Berkshire Hathaway xStock,46020,580419.8149
12/29/2025,GMEx,Gamestop xStock,46020,578663.7264
12/29/2025,AMBRx,Amber xStock,46020,497569.1481
12/29/2025,LLYx,Eli Lilly xStock,46020,404953.8207
12/29/2025,APPx,AppLovin xStock,46020,403146.5001
12/29/2025,XOMx,Exxon Mobil xStock,46020,391335.4085
12/29/2025,KOx,Coca-Cola xStock,46020,379747.796
12/29/2025,GSx,Goldman Sachs xStock,46020,348918.5987
12/29/2025,PGx,Procter & Gamble xStock,46020,338010.4607
12/29/2025,MRKx,Merck xStock,46020,326326.9485
12/29/2025,JPMx,JPMorgan Chase xStock,46020,320552.7066
12/29/2025,JNJx,Johnson & Johnson xStock,46020,301091.3163
12/29/2025,BACx,Bank of America xStock,46020,295699.5931
12/29/2025,LINx,Linde xStock,46020,293180.517
12/29/2025,ABBVx,AbbVie xStock,46020,292102.2698
12/29/2025,PMx,Philip Morris xStock,46020,291866.0216
12/29/2025,IBMx,International Business Machines,46020,289563.7773
12/29/2025,CVXx,Chevron xStock,46020,288896.8549
12/29/2025,CSCOx,Cisco xStock,46020,287179.8713
12/29/2025,PEPx,PepsiCo xStock,46020,286780.6904
12/29/2025,HONx,Honeywell xStock,46020,285917.1428
12/29/2025,ACNx,Accenture xStock,46020,276476.5278
12/29/2025,OPENx,OPEN xStock,46020,275055.7618
12/29/2025,CMCSAx,Comcast xStock,46020,271891.5839
12/29/2025,Vx,Visa xStock,46020,271876.8226
12/29/2025,CRMx,Salesforce xStock,46020,268294.2268
12/29/2025,CRWDx,CrowdStrike xStock,46020,257335.9433
12/29/2025,DHRx,Danaher xStock,46020,257169.4254
12/29/2025,MRVLx,Marvell xStock,46020,248072.1639
12/29/2025,WMTx,Walmart xStock,46020,232997.5639
12/29/2025,TMOx,Thermo Fisher xStock,46020,216923.2553
12/29/2025,ABTx,Abbott xStock,46020,199456.4412
12/29/2025,MAx,Mastercard xStock,46020,193999.5057
12/29/2025,AZNx,AstraZeneca xStock,46020,187900.6448
12/29/2025,NFLXx,Netflix xStock,46020,173639.4327
12/29/2025,HDx,Home Depot xStock,46020,158061.6904
12/29/2025,MDTx,Medtronic xStock,46020,153971.2588
12/29/2025,BTBTx,Bit Digital xStock,46020,63.22977584
12/29/2025,STRKx,Strategy PP Fixed xStock,46020,11.28617615
12/29/2025,AMDx,AMD xStock,46020,8.657213348
12/29/2025,IEMGx,Core MSCI Emerging Markets xSto,46020,7.738622059
12/29/2025,SCHFx,Schwab International Equity xSt,46020,7.474708975
12/29/2025,IJRx,S&P Small Cap xStock,46020,7.28522342
12/29/2025,VTx,Vanguard Total World xStock,46020,7.231884108
12/29/2025,TBLLx,TBLL xStock,46020,6.979390544
12/29/2025,BMNRx,Bitmine xStock,46020,6.373589101
12/29/2025,IWMx,Russell 2000 xStock,46020,0
12/30/2025,TSLAx,Tesla xStock,46021,48010079.62
12/30/2025,NVDAx,NVIDIA xStock,46021,18459713.02
12/30/2025,CRCLx,Circle xStock,46021,18382988.21
12/30/2025,GOOGLx,Alphabet xStock,46021,14200377.47
12/30/2025,SPYx,SP500 xStock,46021,12188595.33
12/30/2025,QQQx,Nasdaq xStock,46021,11818939.05
12/30/2025,MSTRx,MicroStrategy xStock,46021,11309104.51
12/30/2025,GLDx,Gold xStock,46021,6468456.95
12/30/2025,COINx,Coinbase xStock,46021,5653000.723
12/30/2025,METAx,Meta xStock,46021,4142759.66
12/30/2025,AAPLx,Apple xStock,46021,3833661.083
12/30/2025,HOODx,Robinhood xStock,46021,3641468.375
12/30/2025,AMZNx,Amazon.com xStock,46021,2662315.911
12/30/2025,VTIx,Vanguard xStock,46021,1544256.249
12/30/2025,MSFTx,Microsoft xStock,46021,1498354.188
12/30/2025,TONXx,TON xStock,46021,1197363.788
12/30/2025,INTCx,Intel xStock,46021,1147578.9
12/30/2025,MCDx,McDonald's xStock,46021,1088862.95
12/30/2025,ORCLx,Oracle xStock,46021,1027876.592
12/30/2025,PLTRx,Palantir xStock,46021,1000673.613
12/30/2025,STRCx,Strategy PP Variable xStock,46021,959134.7084
12/30/2025,NVOx,Novo Nordisk xStock,46021,887087.151
12/30/2025,DFDVx,DFDV xStock,46021,839876.971
12/30/2025,AVGOx,Broadcom xStock,46021,723129.845
12/30/2025,TQQQx,TQQQ xStock,46021,712681.2337
12/30/2025,PFEx,Pfizer xStock,46021,620379.9166
12/30/2025,UNHx,UnitedHealth xStock,46021,581040.4238
12/30/2025,BRK.Bx,Berkshire Hathaway xStock,46021,580419.7906
12/30/2025,GMEx,Gamestop xStock,46021,578663.7264
12/30/2025,AMBRx,Amber xStock,46021,497569.1481
12/30/2025,LLYx,Eli Lilly xStock,46021,404953.8207
12/30/2025,APPx,AppLovin xStock,46021,403146.5001
12/30/2025,XOMx,Exxon Mobil xStock,46021,391335.4085
12/30/2025,KOx,Coca-Cola xStock,46021,379747.796
12/30/2025,GSx,Goldman Sachs xStock,46021,348918.5987
12/30/2025,PGx,Procter & Gamble xStock,46021,338010.4607
12/30/2025,MRKx,Merck xStock,46021,326326.9485
12/30/2025,JPMx,JPMorgan Chase xStock,46021,320552.7066
12/30/2025,JNJx,Johnson & Johnson xStock,46021,301091.3163
12/30/2025,BACx,Bank of America xStock,46021,295699.5931
12/30/2025,LINx,Linde xStock,46021,293180.517
12/30/2025,ABBVx,AbbVie xStock,46021,292102.2698
12/30/2025,PMx,Philip Morris xStock,46021,291866.0216
12/30/2025,IBMx,International Business Machines,46021,289563.7773
12/30/2025,CVXx,Chevron xStock,46021,288896.8549
12/30/2025,CSCOx,Cisco xStock,46021,287179.8713
12/30/2025,PEPx,PepsiCo xStock,46021,286780.6904
12/30/2025,HONx,Honeywell xStock,46021,285917.1428
12/30/2025,ACNx,Accenture xStock,46021,276476.5278
12/30/2025,OPENx,OPEN xStock,46021,275055.7618
12/30/2025,CMCSAx,Comcast xStock,46021,271891.5839
12/30/2025,Vx,Visa xStock,46021,271876.8226
12/30/2025,CRMx,Salesforce xStock,46021,268294.2268
12/30/2025,CRWDx,CrowdStrike xStock,46021,257335.9433
12/30/2025,DHRx,Danaher xStock,46021,257169.4254
12/30/2025,MRVLx,Marvell xStock,46021,248072.1639
12/30/2025,WMTx,Walmart xStock,46021,232997.5639
12/30/2025,TMOx,Thermo Fisher xStock,46021,216923.2553
12/30/2025,ABTx,Abbott xStock,46021,199456.4412
12/30/2025,MAx,Mastercard xStock,46021,193999.5057
12/30/2025,AZNx,AstraZeneca xStock,46021,187900.6448
12/30/2025,NFLXx,Netflix xStock,46021,173639.4327
12/30/2025,HDx,Home Depot xStock,46021,158061.6904
12/30/2025,MDTx,Medtronic xStock,46021,153971.2588
12/30/2025,BTBTx,Bit Digital xStock,46021,63.22977584
12/30/2025,STRKx,Strategy PP Fixed xStock,46021,11.28617615
12/30/2025,AMDx,AMD xStock,46021,8.657213348
12/30/2025,IEMGx,Core MSCI Emerging Markets xSto,46021,7.738622059
12/30/2025,SCHFx,Schwab International Equity xSt,46021,7.474708975
12/30/2025,IJRx,S&P Small Cap xStock,46021,7.28522342
12/30/2025,VTx,Vanguard Total World xStock,46021,7.231884108
12/30/2025,TBLLx,TBLL xStock,46021,6.979390544
12/30/2025,BMNRx,Bitmine xStock,46021,6.373589101
12/30/2025,IWMx,Russell 2000 xStock,46021,0
12/31/2025,TSLAx,Tesla xStock,46022,48687995.7
12/31/2025,NVDAx,NVIDIA xStock,46022,18508428.76
12/31/2025,CRCLx,Circle xStock,46022,18427441.22
12/31/2025,GOOGLx,Alphabet xStock,46022,14273833.43
12/31/2025,SPYx,SP500 xStock,46022,12359105.09
12/31/2025,QQQx,Nasdaq xStock,46022,11868652.31
12/31/2025,MSTRx,MicroStrategy xStock,46022,11538978.51
12/31/2025,GLDx,Gold xStock,46022,6491732.675
12/31/2025,COINx,Coinbase xStock,46022,5667843.615
12/31/2025,METAx,Meta xStock,46022,4142759.658
12/31/2025,AAPLx,Apple xStock,46022,3832921.023
12/31/2025,HOODx,Robinhood xStock,46022,3640361.004
12/31/2025,AMZNx,Amazon.com xStock,46022,2717505.218
12/31/2025,VTIx,Vanguard xStock,46022,1544256.249
12/31/2025,MSFTx,Microsoft xStock,46022,1498354.188
12/31/2025,TONXx,TON xStock,46022,1197363.788
12/31/2025,INTCx,Intel xStock,46022,1147578.9
12/31/2025,MCDx,McDonald's xStock,46022,1088861.932
12/31/2025,ORCLx,Oracle xStock,46022,1027876.59
12/31/2025,PLTRx,Palantir xStock,46022,1000673.613
12/31/2025,STRCx,Strategy PP Variable xStock,46022,959134.7084
12/31/2025,NVOx,Novo Nordisk xStock,46022,887087.151
12/31/2025,DFDVx,DFDV xStock,46022,839876.9697
12/31/2025,AVGOx,Broadcom xStock,46022,723129.845
12/31/2025,TQQQx,TQQQ xStock,46022,723120.2553
12/31/2025,PFEx,Pfizer xStock,46022,620379.9166
12/31/2025,UNHx,UnitedHealth xStock,46022,581040.4238
12/31/2025,BRK.Bx,Berkshire Hathaway xStock,46022,580419.7906
12/31/2025,GMEx,Gamestop xStock,46022,578663.7264
12/31/2025,AMBRx,Amber xStock,46022,497569.1481
12/31/2025,LLYx,Eli Lilly xStock,46022,404953.8207
12/31/2025,APPx,AppLovin xStock,46022,403146.5001
12/31/2025,XOMx,Exxon Mobil xStock,46022,391335.4085
12/31/2025,KOx,Coca-Cola xStock,46022,379747.796
12/31/2025,GSx,Goldman Sachs xStock,46022,348918.5987
12/31/2025,PGx,Procter & Gamble xStock,46022,338010.448
12/31/2025,MRKx,Merck xStock,46022,326326.9485
12/31/2025,JPMx,JPMorgan Chase xStock,46022,320552.7066
12/31/2025,JNJx,Johnson & Johnson xStock,46022,301091.3163
12/31/2025,BACx,Bank of America xStock,46022,295699.5931
12/31/2025,LINx,Linde xStock,46022,293180.517
12/31/2025,ABBVx,AbbVie xStock,46022,292102.2698
12/31/2025,PMx,Philip Morris xStock,46022,291866.0216
12/31/2025,IBMx,International Business Machines,46022,289563.7773
12/31/2025,CVXx,Chevron xStock,46022,288896.8549
12/31/2025,CSCOx,Cisco xStock,46022,287179.8713
12/31/2025,PEPx,PepsiCo xStock,46022,286780.6904
12/31/2025,HONx,Honeywell xStock,46022,285917.1428
12/31/2025,ACNx,Accenture xStock,46022,276476.5278
12/31/2025,OPENx,OPEN xStock,46022,275055.7618
12/31/2025,CMCSAx,Comcast xStock,46022,271891.5839
12/31/2025,Vx,Visa xStock,46022,271876.8215
12/31/2025,CRMx,Salesforce xStock,46022,268294.2268
12/31/2025,CRWDx,CrowdStrike xStock,46022,257335.9433
12/31/2025,DHRx,Danaher xStock,46022,257169.4254
12/31/2025,MRVLx,Marvell xStock,46022,248072.1639
12/31/2025,WMTx,Walmart xStock,46022,232997.5639
12/31/2025,TMOx,Thermo Fisher xStock,46022,216923.2553
12/31/2025,ABTx,Abbott xStock,46022,199456.4412
12/31/2025,MAx,Mastercard xStock,46022,193999.5057
12/31/2025,AZNx,AstraZeneca xStock,46022,187900.6448
12/31/2025,NFLXx,Netflix xStock,46022,173639.4327
12/31/2025,HDx,Home Depot xStock,46022,158061.6904
12/31/2025,MDTx,Medtronic xStock,46022,153971.2588
12/31/2025,BTBTx,Bit Digital xStock,46022,63.22977584
12/31/2025,STRKx,Strategy PP Fixed xStock,46022,11.28617615
12/31/2025,AMDx,AMD xStock,46022,8.657213348
12/31/2025,IEMGx,Core MSCI Emerging Markets xSto,46022,7.738622059
12/31/2025,SCHFx,Schwab International Equity xSt,46022,7.474708975
12/31/2025,IJRx,S&P Small Cap xStock,46022,7.28522342
12/31/2025,VTx,Vanguard Total World xStock,46022,7.231884108
12/31/2025,TBLLx,TBLL xStock,46022,6.979390544
12/31/2025,BMNRx,Bitmine xStock,46022,6.373589101
12/31/2025,IWMx,Russell 2000 xStock,46022,0
1/1/2026,TSLAx,Tesla xStock,46023,48687713.27
1/1/2026,NVDAx,NVIDIA xStock,46023,18508428.76
1/1/2026,CRCLx,Circle xStock,46023,18427441.22
1/1/2026,GOOGLx,Alphabet xStock,46023,14273833.43
1/1/2026,SPYx,SP500 xStock,46023,12379623.35
1/1/2026,QQQx,Nasdaq xStock,46023,11868147.47
1/1/2026,MSTRx,MicroStrategy xStock,46023,11538978.51
1/1/2026,GLDx,Gold xStock,46023,6491732.675
1/1/2026,COINx,Coinbase xStock,46023,5667865.966
1/1/2026,METAx,Meta xStock,46023,4142759.658
1/1/2026,AAPLx,Apple xStock,46023,3832921.023
1/1/2026,HOODx,Robinhood xStock,46023,3640361.004
1/1/2026,AMZNx,Amazon.com xStock,46023,2717505.218
1/1/2026,VTIx,Vanguard xStock,46023,1544256.249
1/1/2026,MSFTx,Microsoft xStock,46023,1498354.188
1/1/2026,TONXx,TON xStock,46023,1197363.788
1/1/2026,INTCx,Intel xStock,46023,1147578.9
1/1/2026,MCDx,McDonald's xStock,46023,1088861.932
1/1/2026,ORCLx,Oracle xStock,46023,1027876.59
1/1/2026,PLTRx,Palantir xStock,46023,1000673.613
1/1/2026,STRCx,Strategy PP Variable xStock,46023,959134.7084
1/1/2026,NVOx,Novo Nordisk xStock,46023,887087.151
1/1/2026,DFDVx,DFDV xStock,46023,839876.9697
1/1/2026,AVGOx,Broadcom xStock,46023,723129.845
1/1/2026,TQQQx,TQQQ xStock,46023,723120.2553
1/1/2026,PFEx,Pfizer xStock,46023,620379.9166
1/1/2026,UNHx,UnitedHealth xStock,46023,581040.4238
1/1/2026,BRK.Bx,Berkshire Hathaway xStock,46023,580419.7906
1/1/2026,GMEx,Gamestop xStock,46023,578663.7264
1/1/2026,AMBRx,Amber xStock,46023,497569.1481
1/1/2026,LLYx,Eli Lilly xStock,46023,404953.8207
1/1/2026,APPx,AppLovin xStock,46023,403146.5001
1/1/2026,XOMx,Exxon Mobil xStock,46023,391335.4085
1/1/2026,KOx,Coca-Cola xStock,46023,379747.796
1/1/2026,GSx,Goldman Sachs xStock,46023,348918.5987
1/1/2026,PGx,Procter & Gamble xStock,46023,338010.448
1/1/2026,MRKx,Merck xStock,46023,326326.9485
1/1/2026,JPMx,JPMorgan Chase xStock,46023,320552.7066
1/1/2026,JNJx,Johnson & Johnson xStock,46023,301091.3163
1/1/2026,BACx,Bank of America xStock,46023,295699.5931
1/1/2026,LINx,Linde xStock,46023,293180.517
1/1/2026,ABBVx,AbbVie xStock,46023,292102.2698
1/1/2026,PMx,Philip Morris xStock,46023,291866.0216
1/1/2026,IBMx,International Business Machines,46023,289563.7773
1/1/2026,CVXx,Chevron xStock,46023,288896.8549
1/1/2026,CSCOx,Cisco xStock,46023,287179.8713
1/1/2026,PEPx,PepsiCo xStock,46023,286780.6904
1/1/2026,HONx,Honeywell xStock,46023,285917.1428
1/1/2026,ACNx,Accenture xStock,46023,276476.5278
1/1/2026,OPENx,OPEN xStock,46023,275055.7618
1/1/2026,CMCSAx,Comcast xStock,46023,271891.5839
1/1/2026,Vx,Visa xStock,46023,271876.8215
1/1/2026,CRMx,Salesforce xStock,46023,268294.2268
1/1/2026,CRWDx,CrowdStrike xStock,46023,257335.9433
1/1/2026,DHRx,Danaher xStock,46023,257169.4254
1/1/2026,MRVLx,Marvell xStock,46023,248072.1639
1/1/2026,WMTx,Walmart xStock,46023,232997.5639
1/1/2026,TMOx,Thermo Fisher xStock,46023,216923.2553
1/1/2026,ABTx,Abbott xStock,46023,199456.4412
1/1/2026,MAx,Mastercard xStock,46023,193999.5057
1/1/2026,AZNx,AstraZeneca xStock,46023,187900.6448
1/1/2026,NFLXx,Netflix xStock,46023,173639.4327
1/1/2026,HDx,Home Depot xStock,46023,158061.6904
1/1/2026,MDTx,Medtronic xStock,46023,153971.2588
1/1/2026,BTBTx,Bit Digital xStock,46023,63.22977584
1/1/2026,STRKx,Strategy PP Fixed xStock,46023,11.28617615
1/1/2026,AMDx,AMD xStock,46023,8.657213348
1/1/2026,IEMGx,Core MSCI Emerging Markets xSto,46023,7.738622059
1/1/2026,SCHFx,Schwab International Equity xSt,46023,7.474708975
1/1/2026,IJRx,S&P Small Cap xStock,46023,7.28522342
1/1/2026,VTx,Vanguard Total World xStock,46023,7.231884108
1/1/2026,TBLLx,TBLL xStock,46023,6.979390544
1/1/2026,BMNRx,Bitmine xStock,46023,6.373589101
1/1/2026,IWMx,Russell 2000 xStock,46023,0
1/2/2026,TSLAx,Tesla xStock,46024,48554081.42
1/2/2026,NVDAx,NVIDIA xStock,46024,18493729.9
1/2/2026,CRCLx,Circle xStock,46024,18186138.22
1/2/2026,GOOGLx,Alphabet xStock,46024,13625794.98
1/2/2026,SPYx,SP500 xStock,46024,12227382.96
1/2/2026,QQQx,Nasdaq xStock,46024,11131395.08
1/2/2026,MSTRx,MicroStrategy xStock,46024,10912451.99
1/2/2026,GLDx,Gold xStock,46024,6152142.916
1/2/2026,COINx,Coinbase xStock,46024,5646241.289
1/2/2026,METAx,Meta xStock,46024,3798771.332
1/2/2026,AAPLx,Apple xStock,46024,3478223.759
1/2/2026,HOODx,Robinhood xStock,46024,3369823.031
1/2/2026,AMZNx,Amazon.com xStock,46024,2356708.764
1/2/2026,MSFTx,Microsoft xStock,46024,1409611.001
1/2/2026,VTIx,Vanguard xStock,46024,1408775.154
1/2/2026,TONXx,TON xStock,46024,1163742.991
1/2/2026,MCDx,McDonald's xStock,46024,1078186.784
1/2/2026,INTCx,Intel xStock,46024,1071393.864
1/2/2026,ORCLx,Oracle xStock,46024,960426.5573
1/2/2026,STRCx,Strategy PP Variable xStock,46024,959134.7084
1/2/2026,PLTRx,Palantir xStock,46024,925361.6493
1/2/2026,DFDVx,DFDV xStock,46024,814994.0728
1/2/2026,NVOx,Novo Nordisk xStock,46024,779781.8835
1/2/2026,AVGOx,Broadcom xStock,46024,699083.462
1/2/2026,TQQQx,TQQQ xStock,46024,639767.9309
1/2/2026,PFEx,Pfizer xStock,46024,574626.9305
1/2/2026,BRK.Bx,Berkshire Hathaway xStock,46024,561551.9806
1/2/2026,AMBRx,Amber xStock,46024,491626.29
1/2/2026,GMEx,Gamestop xStock,46024,482128.6848
1/2/2026,UNHx,UnitedHealth xStock,46024,469380.8645
1/2/2026,LLYx,Eli Lilly xStock,46024,378929.5222
1/2/2026,APPx,AppLovin xStock,46024,376687.8601
1/2/2026,XOMx,Exxon Mobil xStock,46024,375314.0405
1/2/2026,GSx,Goldman Sachs xStock,46024,333576.2192
1/2/2026,KOx,Coca-Cola xStock,46024,316518.6601
1/2/2026,JPMx,JPMorgan Chase xStock,46024,311031.9495
1/2/2026,PGx,Procter & Gamble xStock,46024,306966.9188
1/2/2026,ABBVx,AbbVie xStock,46024,292102.2698
1/2/2026,JNJx,Johnson & Johnson xStock,46024,291570.5359
1/2/2026,CSCOx,Cisco xStock,46024,287179.8713
1/2/2026,MRKx,Merck xStock,46024,279005.4766
1/2/2026,PMx,Philip Morris xStock,46024,275433.6398
1/2/2026,IBMx,International Business Machines,46024,275015.1853
1/2/2026,HONx,Honeywell xStock,46024,273815.0712
1/2/2026,CVXx,Chevron xStock,46024,271371.5641
1/2/2026,ACNx,Accenture xStock,46024,265837.4293
1/2/2026,PEPx,PepsiCo xStock,46024,262237.5046
1/2/2026,CMCSAx,Comcast xStock,46024,258750.6994
1/2/2026,BACx,Bank of America xStock,46024,255073.5809
1/2/2026,Vx,Visa xStock,46024,253866.2647
1/2/2026,LINx,Linde xStock,46024,251711.3945
1/2/2026,CRMx,Salesforce xStock,46024,251154.1978
1/2/2026,OPENx,OPEN xStock,46024,247694.3363
1/2/2026,DHRx,Danaher xStock,46024,241292.8778
1/2/2026,CRWDx,CrowdStrike xStock,46024,221284.6697
1/2/2026,WMTx,Walmart xStock,46024,218050.5909
1/2/2026,MRVLx,Marvell xStock,46024,211582.8616
1/2/2026,TMOx,Thermo Fisher xStock,46024,197015.5379
1/2/2026,MAx,Mastercard xStock,46024,186375.2538
1/2/2026,ABTx,Abbott xStock,46024,185887.0718
1/2/2026,AZNx,AstraZeneca xStock,46024,176016.3516
1/2/2026,NFLXx,Netflix xStock,46024,167960.3399
1/2/2026,HDx,Home Depot xStock,46024,153783.4752
1/2/2026,MDTx,Medtronic xStock,46024,132806.639
1/2/2026,BTBTx,Bit Digital xStock,46024,63.22977584
1/2/2026,STRKx,Strategy PP Fixed xStock,46024,11.28617615
1/2/2026,AMDx,AMD xStock,46024,8.657213348
1/2/2026,IEMGx,Core MSCI Emerging Markets xSto,46024,7.738622059
1/2/2026,SCHFx,Schwab International Equity xSt,46024,7.474708975
1/2/2026,IJRx,S&P Small Cap xStock,46024,7.28522342
1/2/2026,VTx,Vanguard Total World xStock,46024,7.231884108
1/2/2026,TBLLx,TBLL xStock,46024,6.979390544
1/2/2026,BMNRx,Bitmine xStock,46024,6.373589101
1/2/2026,IWMx,Russell 2000 xStock,46024,0
1/3/2026,TSLAx,Tesla xStock,46025,48554843.67
1/3/2026,CRCLx,Circle xStock,46025,18525540.99
1/3/2026,NVDAx,NVIDIA xStock,46025,18494488.68
1/3/2026,GOOGLx,Alphabet xStock,46025,13625474.5
1/3/2026,SPYx,SP500 xStock,46025,12250137.85
1/3/2026,QQQx,Nasdaq xStock,46025,11131395.08
1/3/2026,MSTRx,MicroStrategy xStock,46025,10922150.97
1/3/2026,GLDx,Gold xStock,46025,6452614.301
1/3/2026,COINx,Coinbase xStock,46025,5645846.396
1/3/2026,METAx,Meta xStock,46025,3798310.599
1/3/2026,AAPLx,Apple xStock,46025,3590512.743
1/3/2026,HOODx,Robinhood xStock,46025,3517640.604
1/3/2026,AMZNx,Amazon.com xStock,46025,2356708.761
1/3/2026,VTIx,Vanguard xStock,46025,1504852.982
1/3/2026,MSFTx,Microsoft xStock,46025,1451671.359
1/3/2026,TONXx,TON xStock,46025,1179668.604
1/3/2026,INTCx,Intel xStock,46025,1107481.043
1/3/2026,MCDx,McDonald's xStock,46025,1088108.434
1/3/2026,ORCLx,Oracle xStock,46025,1022726.399
1/3/2026,PLTRx,Palantir xStock,46025,961033.7981
1/3/2026,STRCx,Strategy PP Variable xStock,46025,959134.7084
1/3/2026,NVOx,Novo Nordisk xStock,46025,830610.021
1/3/2026,DFDVx,DFDV xStock,46025,826783.3762
1/3/2026,AVGOx,Broadcom xStock,46025,699083.462
1/3/2026,TQQQx,TQQQ xStock,46025,678102.8973
1/3/2026,PFEx,Pfizer xStock,46025,607067.4925
1/3/2026,BRK.Bx,Berkshire Hathaway xStock,46025,561551.9806
1/3/2026,GMEx,Gamestop xStock,46025,555087.3574
1/3/2026,UNHx,UnitedHealth xStock,46025,552493.0823
1/3/2026,AMBRx,Amber xStock,46025,494441.3097
1/3/2026,LLYx,Eli Lilly xStock,46025,391245.6357
1/3/2026,APPx,AppLovin xStock,46025,389215.5441
1/3/2026,XOMx,Exxon Mobil xStock,46025,375312.1593
1/3/2026,KOx,Coca-Cola xStock,46025,361370.1053
1/3/2026,GSx,Goldman Sachs xStock,46025,340832.8759
1/3/2026,PGx,Procter & Gamble xStock,46025,328984.5379
1/3/2026,MRKx,Merck xStock,46025,312565.4147
1/3/2026,JPMx,JPMorgan Chase xStock,46025,311031.9495
1/3/2026,ABBVx,AbbVie xStock,46025,292102.2698
1/3/2026,JNJx,Johnson & Johnson xStock,46025,291570.5359
1/3/2026,CSCOx,Cisco xStock,46025,287179.8713
1/3/2026,BACx,Bank of America xStock,46025,283886.1352
1/3/2026,PMx,Philip Morris xStock,46025,283215.6418
1/3/2026,IBMx,International Business Machines,46025,281902.8816
1/3/2026,LINx,Linde xStock,46025,281120.4014
1/3/2026,CVXx,Chevron xStock,46025,279672.0482
1/3/2026,HONx,Honeywell xStock,46025,279545.4198
1/3/2026,PEPx,PepsiCo xStock,46025,273862.2262
1/3/2026,ACNx,Accenture xStock,46025,270873.4564
1/3/2026,OPENx,OPEN xStock,46025,268388.4712
1/3/2026,CMCSAx,Comcast xStock,46025,264974.9569
1/3/2026,Vx,Visa xStock,46025,262395.1603
1/3/2026,CRMx,Salesforce xStock,46025,259270.0199
1/3/2026,DHRx,Danaher xStock,46025,248810.4787
1/3/2026,CRWDx,CrowdStrike xStock,46025,248526.8441
1/3/2026,MRVLx,Marvell xStock,46025,237461.1699
1/3/2026,WMTx,Walmart xStock,46025,229346.9191
1/3/2026,TMOx,Thermo Fisher xStock,46025,206439.9027
1/3/2026,ABTx,Abbott xStock,46025,192313.3511
1/3/2026,MAx,Mastercard xStock,46025,189981.7464
1/3/2026,AZNx,AstraZeneca xStock,46025,181644.6624
1/3/2026,NFLXx,Netflix xStock,46025,170652.3774
1/3/2026,HDx,Home Depot xStock,46025,155806.7381
1/3/2026,MDTx,Medtronic xStock,46025,147819.2551
1/3/2026,BTBTx,Bit Digital xStock,46025,63.22977584
1/3/2026,STRKx,Strategy PP Fixed xStock,46025,11.28617615
1/3/2026,AMDx,AMD xStock,46025,8.657213348
1/3/2026,IEMGx,Core MSCI Emerging Markets xSto,46025,7.738622059
1/3/2026,SCHFx,Schwab International Equity xSt,46025,7.474708975
1/3/2026,IJRx,S&P Small Cap xStock,46025,7.28522342
1/3/2026,VTx,Vanguard Total World xStock,46025,7.231884108
1/3/2026,TBLLx,TBLL xStock,46025,6.979390544
1/3/2026,BMNRx,Bitmine xStock,46025,6.373589101
1/3/2026,IWMx,Russell 2000 xStock,46025,0
1/4/2026,TSLAx,Tesla xStock,46026,48554843.5
1/4/2026,CRCLx,Circle xStock,46026,18525540.99
1/4/2026,NVDAx,NVIDIA xStock,46026,18494925.38
1/4/2026,GOOGLx,Alphabet xStock,46026,13625207.5
1/4/2026,SPYx,SP500 xStock,46026,12250137.22
1/4/2026,QQQx,Nasdaq xStock,46026,11130511.25
1/4/2026,MSTRx,MicroStrategy xStock,46026,10922150.94
1/4/2026,GLDx,Gold xStock,46026,6452612.247
1/4/2026,COINx,Coinbase xStock,46026,5645847.27
1/4/2026,METAx,Meta xStock,46026,3798309.207
1/4/2026,AAPLx,Apple xStock,46026,3590839.491
1/4/2026,HOODx,Robinhood xStock,46026,3517640.6
1/4/2026,AMZNx,Amazon.com xStock,46026,2356708.757
1/4/2026,VTIx,Vanguard xStock,46026,1504852.982
1/4/2026,MSFTx,Microsoft xStock,46026,1451671.359
1/4/2026,TONXx,TON xStock,46026,1179668.604
1/4/2026,INTCx,Intel xStock,46026,1107481.043
1/4/2026,MCDx,McDonald's xStock,46026,1088108.319
1/4/2026,ORCLx,Oracle xStock,46026,1022726.399
1/4/2026,PLTRx,Palantir xStock,46026,961033.7981
1/4/2026,STRCx,Strategy PP Variable xStock,46026,959134.7084
1/4/2026,NVOx,Novo Nordisk xStock,46026,830610.021
1/4/2026,DFDVx,DFDV xStock,46026,826783.3762
1/4/2026,AVGOx,Broadcom xStock,46026,699083.462
1/4/2026,TQQQx,TQQQ xStock,46026,678102.8973
1/4/2026,PFEx,Pfizer xStock,46026,607067.4925
1/4/2026,BRK.Bx,Berkshire Hathaway xStock,46026,561551.9806
1/4/2026,GMEx,Gamestop xStock,46026,555087.3574
1/4/2026,UNHx,UnitedHealth xStock,46026,552493.0823
1/4/2026,AMBRx,Amber xStock,46026,494441.3097
1/4/2026,LLYx,Eli Lilly xStock,46026,391245.6357
1/4/2026,APPx,AppLovin xStock,46026,389215.5441
1/4/2026,XOMx,Exxon Mobil xStock,46026,375310.8726
1/4/2026,KOx,Coca-Cola xStock,46026,361370.1053
1/4/2026,GSx,Goldman Sachs xStock,46026,340832.8759
1/4/2026,PGx,Procter & Gamble xStock,46026,328984.5379
1/4/2026,MRKx,Merck xStock,46026,312565.4147
1/4/2026,JPMx,JPMorgan Chase xStock,46026,311031.9495
1/4/2026,ABBVx,AbbVie xStock,46026,292102.2698
