id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,subtitle,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,featured_start_at,featured_end_at,narrator_medium_bio,restricted_to_products,narrator_short_bio,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
asPesXG_Q7,nxsVKrA6hT,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-06-30T18:00:00.000Z,87,Bella's Bedtime Blanket,,fr,0-default,Join a curious young girl for a magical voyage to not only a new place but a new time.,cca9e20bcb8d2b373390f9952b2a2e6c,False,True,sleep_stories,generic,False,2020-06-30T18:47:36.333Z,2020-07-09T01:35:08.545Z,굿나잇 스토리,XgzR5646,Jay Shore,True,nxmR-i92sd,카미유 시르 데마레,카미유 시르 데마레는 캐나다 몬트리올 출신 입말 예술가입니다. 카미유는 어릴 때부터 더빙 배우로 활동하며 목소리로 마음을 울리는 법을 터득하는 것에서 기쁨을 느낍니다.,False,2019-11-08T20:06:35.410Z,2020-05-11T20:57:48.575Z,b6d81c9cae74b603bd91f923a1e8e49d,image,image/jpeg,168564,https://assets.calm.com/b6d81c9cae74b603bd91f923a1e8e49d.jpeg,500,500,"['#b4b4b4', '#1d1d1d', '#545454']",9c30b32da6421440382b416586b1a446,image,image/jpeg,10034508,https://assets.calm.com/9c30b32da6421440382b416586b1a446.jpeg,1920,1920,"['#0d9ffb', '#156bb3']",6bb8a2f075287091a73fb740790f512e,image,image/jpeg,10148085,https://assets.calm.com/6bb8a2f075287091a73fb740790f512e.jpeg,1920,1920,"['#0e9ffb', '#156bb3']",6bb8a2f075287091a73fb740790f512e,image,image/jpeg,10148085,https://assets.calm.com/6bb8a2f075287091a73fb740790f512e.jpeg,1920,1920,"['#0e9ffb', '#156bb3']",9c30b32da6421440382b416586b1a446,image,image/jpeg,10034508,https://assets.calm.com/9c30b32da6421440382b416586b1a446.jpeg,1920,1920,"['#0d9ffb', '#156bb3']",,,,,,,,,,,,,,,,,,,,,
a7Kzovx-2M,meuL2nS-Q7,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-11-26T07:31:33.929Z,0,Nightfall,,fr,0-default,"Eva Green is here to guide you on a journey of twilight. Enter a state of peace and rest, as time slows down and the night falls",8045f4d394aec0fc4ea6abeab420a055,False,True,sleep_stories,generic,False,2019-11-25T21:48:11.186Z,2020-02-11T01:42:35.807Z,굿나잇 스토리,xx8LLyxN,Chris Advansun,True,RrqKXJjulb,에바 그린,"에바 그린은 이 시대 가장 유명한 여배우 중 한 명입니다. 파리에서 태어난 그녀는 베르톨루치 감독의 영화 '몽상가들'로 데뷔했습니다. 이후 에바 그린은 제임스 본드 영화 '카지노 로얄 '에서 베스퍼 린드 역으로 영국 아카데미 시상식에서 수상했습니다. 에바는 수많은 영화와 TV 시리즈에 출연했으며, 최근 드라마 시리즈 '페니 드레드 풀 (Penny Dreadful)'에서 골든 글로브 후보에 올랐습니다.",False,2019-11-20T17:13:09.492Z,2021-02-09T18:50:35.798Z,dad4936510f9cb356d02e240463d820e,image,image/jpeg,86975,https://assets.calm.com/dad4936510f9cb356d02e240463d820e.jpeg,500,500,"['#3a2621', '#b69073', '#898984']",c366e19c61a3920b94412128886cfc89,image,image/jpeg,7998520,https://assets.calm.com/c366e19c61a3920b94412128886cfc89.jpeg,1920,1920,"['#1353b8', '#043288']",aaa80372939b6279e26c3da26be99a07,image,image/jpeg,8268054,https://assets.calm.com/aaa80372939b6279e26c3da26be99a07.jpeg,1920,1920,"['#2460b4', '#21246d']",aaa80372939b6279e26c3da26be99a07,image,image/jpeg,8268054,https://assets.calm.com/aaa80372939b6279e26c3da26be99a07.jpeg,1920,1920,"['#2460b4', '#21246d']",c366e19c61a3920b94412128886cfc89,image,image/jpeg,7998520,https://assets.calm.com/c366e19c61a3920b94412128886cfc89.jpeg,1920,1920,"['#1353b8', '#043288']",,,,,,,,,2019-11-26T00:00:00.000Z,2019-12-09T23:59:59.000Z,세계적으로 유명한 배우인 그녀가 들려주는 픽션 및 논픽션 스토리,,,,,,,,,,
3ij6rrSUHJ,I1DobzrwF4,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-02-04T02:17:55.760Z,107,Afternoon Nap,Non-Fiction,fr,0-default,"Refresh your mind & recharge your body with a special nap story. After a brief intro and soothing music, you’ll wake up to gentle birdsong.",8318658102c015f88552ce48e3dd7ea1,False,True,sleep_stories,generic,False,2020-02-04T01:49:56.262Z,2020-02-04T02:17:55.762Z,굿나잇 스토리,JwEVYXRO,Calm,True,zSUv4AzDWc,Michéle Lituac,"Je suis née en France où j'ai joué dans de nombreux théâtres de Paris. J'ai également joué dans plusieurs drames pour la télévision française et ai doublé de nombreuses actrices. Mon doublage le plus significatif est probablement celui de la voix de Lisa Kudrow de la série ""Friends"". J'ai déménagé au Québec en 2002 et y vis depuis lors. J'ai également joué dans le film ""Mommy"" de Xavier Dolan et dans plusieurs séries télévisées canadiennes. J'adapte et réalise également le doublage français de séries télévisées pour le Québec et la France.",False,2019-12-31T17:31:51.330Z,2020-12-15T12:45:02.638Z,49f487121054535e8e541565e838d51f,image,image/png,15973404,https://assets.calm.com/49f487121054535e8e541565e838d51f.png,3000,3000,"['#a19497', '#1f1612', '#56372a']",e324603967dc85ec32f0e590da71781d,image,image/jpeg,188101,https://assets.calm.com/e324603967dc85ec32f0e590da71781d.jpeg,1920,1920,"['#58b0b2', '#3c5984']",8ab6683cd8bf85cfc2fc8f1ad6ba4c5f,image,image/jpeg,672438,https://assets.calm.com/8ab6683cd8bf85cfc2fc8f1ad6ba4c5f.jpeg,1920,1920,"['#4c7fb2', '#243c54']",8ab6683cd8bf85cfc2fc8f1ad6ba4c5f,image,image/jpeg,672438,https://assets.calm.com/8ab6683cd8bf85cfc2fc8f1ad6ba4c5f.jpeg,1920,1920,"['#4c7fb2', '#243c54']",32639c6fb3f2da6f3e07cb04641f2d1e,image,image/jpeg,113524,https://assets.calm.com/32639c6fb3f2da6f3e07cb04641f2d1e.jpeg,1125,300,"['#da8482', '#661f1e']",32639c6fb3f2da6f3e07cb04641f2d1e,image,image/jpeg,113524.0,https://assets.calm.com/32639c6fb3f2da6f3e07cb04641f2d1e.jpeg,1125.0,300.0,"['#da8482', '#661f1e']",,,,,,,,,,,,,
T1HXfR28vV,-YgGzPQhcJ,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-11-05T23:17:37.578Z,116,The Magic of Yurts,,fr,0-default,"In tonight’s story, be transported to a tranquil island full of peace and relaxation as you curl up inside the warms walls of a cozy yurt.",b986080dd4fc05a718f91d1794cab705,False,True,sleep_stories,generic,False,2019-11-05T01:36:54.719Z,2019-11-05T23:17:37.580Z,굿나잇 스토리,r42XLLJp,Candace Rardon,True,JTEKndu0QT,Mélanie Laberge,"Mélanie는 연기를 전공하던 대학 시절부터 뛰어난 더빙과 목소리 표현으로 유명했습니다. Mélanie는 몇 년째 몬트리올에서 이 흥미로운 연기 경력을 쌓아 오고 있습니다. 수많은 영화, TV 시리즈, 다큐멘터리의 프랑스어 더빙판에서 Mélanie의 목소리를 들을 수 있습니다.",False,2019-10-22T19:03:33.727Z,2019-10-23T21:07:04.267Z,4c7c53bcadc533f82c93823f0944f180,image,image/png,9677079,https://assets.calm.com/4c7c53bcadc533f82c93823f0944f180.png,3000,3000,"['#4e473c', '#cfc1b1', '#a9b4a9']",45e80b1f997c1a06d34893339fd78a80,image,image/jpeg,8772744,https://assets.calm.com/45e80b1f997c1a06d34893339fd78a80.jpeg,1920,1920,"['#eaab17', '#631c0a']",47d5278878b5befd6c94b19904a333b4,image,image/jpeg,8862553,https://assets.calm.com/47d5278878b5befd6c94b19904a333b4.jpeg,1920,1920,"['#eaab17', '#631c0a']",47d5278878b5befd6c94b19904a333b4,image,image/jpeg,8862553,https://assets.calm.com/47d5278878b5befd6c94b19904a333b4.jpeg,1920,1920,"['#eaab17', '#631c0a']",45e80b1f997c1a06d34893339fd78a80,image,image/jpeg,8772744,https://assets.calm.com/45e80b1f997c1a06d34893339fd78a80.jpeg,1920,1920,"['#eaab17', '#631c0a']",,,,,,,,,,,,,,,,,,,,,
ZMLFTpJvtn,mHhlOewggA,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-01-04T09:00:00.000Z,10646,The Jewels of the Earth,,fr,0-default,"Discover the caves of Cougnac, in the Lot, with their magical rock concretions and authentic
cave paintings dating back over 30,000 years.",aafee3cfe059d4ea7a6a72eb0de94618,False,True,sleep_stories,generic,False,2022-12-21T18:38:49.589Z,2023-01-01T22:23:53.742Z,굿나잇 스토리,E40yvOLZ,Diane Garo,True,cCk3fYBsQz,Marie Dessalle,"Fascinée depuis l’enfance par la voix, Marie décide en 2014 de réaliser un rêve, osant une nouvelle aventure professionnelle : devenir comédienne, spécialisée dans la voix. Comme par magie, microphones et casques de studios d’enregistrement deviennent vite son terrain de jeu quotidien. Elle interprète toutes sortes de personnages, se nourrissant de son imagination et d’une large palette vocale. Sa pratique quotidienne du yoga et de la méditation lui ont permis d’ouvrir la porte de la pleine présence. Aussi est-ce pour elle un plaisir et un accomplissement que de prêter sa voix aux précieux outils de Calm, au service du bien-être…et de l’Être.
",False,2021-03-03T00:50:35.576Z,2022-05-20T13:22:45.670Z,783a25dfa5a0cf8e60368f26d791d7e1,image,image/jpeg,9543965,https://assets.calm.com/783a25dfa5a0cf8e60368f26d791d7e1.jpeg,3399,3401,"['#b2744d', '#704222']",3cce3e452edaafe4470b6026213ca142,image,image/jpeg,2796123,https://assets.calm.com/3cce3e452edaafe4470b6026213ca142.jpeg,2000,2000,"['#df7a38', '#9a1b0c']",0efb0a6597a2db9deeff670d309c3fe6,image,image/jpeg,2788509,https://assets.calm.com/0efb0a6597a2db9deeff670d309c3fe6.jpeg,2000,2000,"['#efa62a', '#95220e']",0efb0a6597a2db9deeff670d309c3fe6,image,image/jpeg,2788509,https://assets.calm.com/0efb0a6597a2db9deeff670d309c3fe6.jpeg,2000,2000,"['#efa62a', '#95220e']",3cce3e452edaafe4470b6026213ca142,image,image/jpeg,2796123,https://assets.calm.com/3cce3e452edaafe4470b6026213ca142.jpeg,2000,2000,"['#df7a38', '#9a1b0c']",,,,,,,,,,,,,,,,,,,,,
uFkOZpJ4zH,qO3k1LGr39,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-08-13T19:00:00.000Z,80,The Ancient Way of Tea,,fr,0-default,Let your attention flow with the warmth of matcha tea as you partake in the ritual of the Japanese tea ceremony,135a7b6b2a34ef4c6466a14f506cb45a,False,True,sleep_stories,generic,False,2020-08-13T23:06:46.512Z,2020-08-20T02:20:51.018Z,굿나잇 스토리,2pY89wL6,Candace Rose Rardon,True,ioiNJf2c0R,Fanny Gatibelza,"Fanny Gatibelza는 20년 이상의 경력을 자랑하는 프랑스 배우, 감독, 더빙 배우이자 성우입니다. 여러 영화의 더빙에 참여했으며 Noomi Rapace, Eva Longoria, Mia Wasikowska 또는 Sharon Stone 등의 배우들이 연기한 캐릭터의 성우를 맡았습니다. 또한 TV 광고, 예고편, TV 프로그램 및 기업 등의 여러 프로젝트에 참여했습니다. Fanny Gatibelza는 스페인 바르셀로나에 살고 있습니다.",False,2020-07-30T18:32:26.842Z,2020-07-30T18:48:56.429Z,f098bf6d0fbf5bfe24906955b5102112,image,image/jpeg,759861,https://assets.calm.com/f098bf6d0fbf5bfe24906955b5102112.jpeg,2964,2962,"['#403433', '#b28c80', '#898b8e']",a5076760da96ff6f207eaefd2402e7c4,image,image/jpeg,8186645,https://assets.calm.com/a5076760da96ff6f207eaefd2402e7c4.jpeg,1920,1920,"['#2077b9', '#0462a5']",62c7194a8a5d977235d0f8b26186a812,image,image/jpeg,8084876,https://assets.calm.com/62c7194a8a5d977235d0f8b26186a812.jpeg,1920,1920,"['#1873b6', '#044f8b']",62c7194a8a5d977235d0f8b26186a812,image,image/jpeg,8084876,https://assets.calm.com/62c7194a8a5d977235d0f8b26186a812.jpeg,1920,1920,"['#1873b6', '#044f8b']",a5076760da96ff6f207eaefd2402e7c4,image,image/jpeg,8186645,https://assets.calm.com/a5076760da96ff6f207eaefd2402e7c4.jpeg,1920,1920,"['#2077b9', '#0462a5']",,,,,,,,,,,,,,,,,,,,,
v3TJCQBGHx,CQV7BjXP4M,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-06-28T08:00:00.000Z,10873,Extreme Sleeps: Glacier,,fr,0-default,Find slumber in the least expected place — inside a sparkling mountain of ice.,9fac940976096edbbc6967f341ac1f2d,False,True,sleep_stories,generic,False,2023-04-28T15:54:55.720Z,2023-06-27T16:23:36.483Z,굿나잇 스토리,A49ZOW1A,Phoebe Smith,True,EwsHSuqmZg,세실리아 데베르흐,"세실리아는 프랑스 출신의 배우이자, 가수, 성우이며 브라질 음악에 대한 열정을 가지고 있습니다. 그녀는 배우 리베카 로메인, 에리카 페이지, 앨리슨 해니건 등의 목소리를 연기했습니다. ",False,2020-06-11T20:10:16.136Z,2022-06-01T11:54:53.914Z,126a864843726d500d905c7e1c3b6ff8,image,image/jpeg,2285862,https://assets.calm.com/126a864843726d500d905c7e1c3b6ff8.jpeg,3661,3661,"['#b45c44', '#2f1616']",fff463914521ebeaf6713ae999302507,image,image/jpeg,3177941,https://assets.calm.com/fff463914521ebeaf6713ae999302507.jpeg,2500,2500,"['#1f96d6', '#0f387a']",fb1310daaf1bb50ad72c0bbb76ecbde1,image,image/jpeg,2453477,https://assets.calm.com/fb1310daaf1bb50ad72c0bbb76ecbde1.jpeg,2000,2000,"['#1c84d4', '#0e387a']",fb1310daaf1bb50ad72c0bbb76ecbde1,image,image/jpeg,2453477,https://assets.calm.com/fb1310daaf1bb50ad72c0bbb76ecbde1.jpeg,2000,2000,"['#1c84d4', '#0e387a']",fff463914521ebeaf6713ae999302507,image,image/jpeg,3177941,https://assets.calm.com/fff463914521ebeaf6713ae999302507.jpeg,2500,2500,"['#1f96d6', '#0f387a']",,,,,,,,,,,,,,,,,,,,,
8tWz1uAr5D,NycDbEOWe5,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-08-25T20:00:00.000Z,24,Henry's Great Escape,,fr,0-default,"Join a friendly, nighttime raccoon as he spends his first day exploring the forest under the sun.",f2408d82c95ad05ff39957e80f52d5e4,False,True,sleep_stories,generic,False,2021-08-10T20:43:39.406Z,2021-08-25T19:33:18.770Z,굿나잇 스토리,9kKPO5Q1,Christina Yang,True,nxmR-i92sd,카미유 시르 데마레,카미유 시르 데마레는 캐나다 몬트리올 출신 입말 예술가입니다. 카미유는 어릴 때부터 더빙 배우로 활동하며 목소리로 마음을 울리는 법을 터득하는 것에서 기쁨을 느낍니다.,False,2019-11-08T20:06:35.410Z,2020-05-11T20:57:48.575Z,b6d81c9cae74b603bd91f923a1e8e49d,image,image/jpeg,168564,https://assets.calm.com/b6d81c9cae74b603bd91f923a1e8e49d.jpeg,500,500,"['#b4b4b4', '#1d1d1d', '#545454']",eacb31e6ec1d0b5f7b2749a07472e8a3,image,image/jpeg,3682074,https://assets.calm.com/eacb31e6ec1d0b5f7b2749a07472e8a3.jpeg,2000,2000,"['#b7ae1a', '#774c0a']",5ac95fe1d085af931e449733d5c8d4ed,image,image/jpeg,3321505,https://assets.calm.com/5ac95fe1d085af931e449733d5c8d4ed.jpeg,2000,2000,"['#b7af1b', '#784c0c']",5ac95fe1d085af931e449733d5c8d4ed,image,image/jpeg,3321505,https://assets.calm.com/5ac95fe1d085af931e449733d5c8d4ed.jpeg,2000,2000,"['#b7af1b', '#784c0c']",eacb31e6ec1d0b5f7b2749a07472e8a3,image,image/jpeg,3682074,https://assets.calm.com/eacb31e6ec1d0b5f7b2749a07472e8a3.jpeg,2000,2000,"['#b7ae1a', '#774c0a']",,,,,,,,,,,,,,,,,,,,,
EdOH2v1tbw,GfD6_heR0Y,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-12-11T09:00:00.000Z,11851,Amsterdam Canals,,fr,0-default,Enjoy a relaxed boat trip through Amsterdam’s world-famous canals and discover the city’s idyllic charm.,ed03f788c214fc11f03e07d208b05c9e,False,True,sleep_stories,generic,False,2024-11-29T18:19:10.167Z,2025-02-12T23:16:15.427Z,굿나잇 스토리,gRLRMVPx,Jörg Semsch,True,D10xGfWYno,Angélique Heller,"Angélique Heller는 1995년에 Conservatoire d'Art Dramatique d'Orléans를 졸업하고 Sorbonne Nouvelle Paris 3에서 연극을 전공한 후 Conservatoire Supérieur de la Ville de Paris(ESAD)에서 3년간 수학했습니다. Angélique Heller는 10년 동안 Nino d'Introna가 이끄는 Centre Dramatique National de Lyon에서 일했습니다. ""Sebastopol""와 ""Ripaghen"" 등의 영화와 ""블랙 미러"" 및 ""스크림 3"" 등의 시리즈물은 물론 만화와 수많은 애니메이션에서 목소리로 등장했습니다. 지난 3년 동안에는 ""Liavek, jusqu'à la fin du monde""를 비롯한 여러 오디오북과 오디오 코믹스에 참여했습니다.
",False,2023-09-27T13:04:18.666Z,2023-09-29T13:25:45.788Z,f7ace85a700d79599ec4c63444258211,image,image/jpeg,486952,https://assets.calm.com/f7ace85a700d79599ec4c63444258211.jpeg,800,797,"['#bb6c43', '#4a1404']",538cca16d35b219fd1491335d1e2f2b4,image,image/jpeg,985707,https://assets.calm.com/538cca16d35b219fd1491335d1e2f2b4.jpeg,2000,2000,"['#cf9410', '#845f14']",3cf70082444cc61f0e40528238c646f3,image,image/jpeg,1579928,https://assets.calm.com/3cf70082444cc61f0e40528238c646f3.jpeg,2000,2000,"['#cf9410', '#8e6111']",3cf70082444cc61f0e40528238c646f3,image,image/jpeg,1579928,https://assets.calm.com/3cf70082444cc61f0e40528238c646f3.jpeg,2000,2000,"['#cf9410', '#8e6111']",538cca16d35b219fd1491335d1e2f2b4,image,image/jpeg,985707,https://assets.calm.com/538cca16d35b219fd1491335d1e2f2b4.jpeg,2000,2000,"['#cf9410', '#845f14']",,,,,,,,,,,,[],,,,,,,,,
iANmmV5Cu8,1YDmFACI83,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-09-28T23:00:00.000Z,20,The Darjeeling Himalayan Railway,,fr,0-default,Unwind through the mountains of India on one of the most famous trains in the world.,cdb832aa9cab24fc42de87ff41196c8a,False,True,sleep_stories,generic,False,2021-09-20T17:44:37.517Z,2021-09-28T22:40:36.340Z,굿나잇 스토리,63PB06XR,Andrew Martin,True,tAS0xq8kgD,Dominique Chenet,"Dominique Chenet est comédienne, metteur en scène, formatrice et co-directrice artistique de la compagnie Cœur d’Art & Co. Elle travaille aussi régulièrement avec de nombreux studios d’enregistrement pour des réalisations institutionnelles, publicitaires, muséographiques, des jeux vidéos ou encore des dessins animés",False,2021-01-18T20:16:45.189Z,2021-01-19T15:15:07.453Z,a30fc3a358efb932b9f226730d683944,image,image/jpeg,18382,https://assets.calm.com/a30fc3a358efb932b9f226730d683944.jpeg,193,194,"['#7f7f7f', '#424242']",446d2742ab7e195e04787906d1d76366,image,image/jpeg,2813092,https://assets.calm.com/446d2742ab7e195e04787906d1d76366.jpeg,2000,2000,"['#4c88aa', '#045e7f']",02da3b09a33d3f17c5caec6620aaf28b,image,image/jpeg,10448570,https://assets.calm.com/02da3b09a33d3f17c5caec6620aaf28b.jpeg,2000,2000,"['#077496', '#045e7f']",02da3b09a33d3f17c5caec6620aaf28b,image,image/jpeg,10448570,https://assets.calm.com/02da3b09a33d3f17c5caec6620aaf28b.jpeg,2000,2000,"['#077496', '#045e7f']",446d2742ab7e195e04787906d1d76366,image,image/jpeg,2813092,https://assets.calm.com/446d2742ab7e195e04787906d1d76366.jpeg,2000,2000,"['#4c88aa', '#045e7f']",,,,,,,,,,,,,,,,,,,,,
VOkFGmFURW,hBMy_mKSlA,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-07-05T08:00:00.000Z,10933,Little Women,,fr,0-default,"Cozy up by the fireside with Meg, Jo, Beth, and Amy in Chapter One of this beloved tale.",a485227cef5f8da867a1e46941d5e186,False,True,sleep_stories,generic,False,2023-06-13T15:15:23.641Z,2023-06-30T15:46:51.876Z,굿나잇 스토리,8lPX4wpy,Louisa May Alcott,True,cCk3fYBsQz,Marie Dessalle,"Fascinée depuis l’enfance par la voix, Marie décide en 2014 de réaliser un rêve, osant une nouvelle aventure professionnelle : devenir comédienne, spécialisée dans la voix. Comme par magie, microphones et casques de studios d’enregistrement deviennent vite son terrain de jeu quotidien. Elle interprète toutes sortes de personnages, se nourrissant de son imagination et d’une large palette vocale. Sa pratique quotidienne du yoga et de la méditation lui ont permis d’ouvrir la porte de la pleine présence. Aussi est-ce pour elle un plaisir et un accomplissement que de prêter sa voix aux précieux outils de Calm, au service du bien-être…et de l’Être.
",False,2021-03-03T00:50:35.576Z,2022-05-20T13:22:45.670Z,783a25dfa5a0cf8e60368f26d791d7e1,image,image/jpeg,9543965,https://assets.calm.com/783a25dfa5a0cf8e60368f26d791d7e1.jpeg,3399,3401,"['#b2744d', '#704222']",647ec5ca8cc85de62457a333038d6288,image,image/jpeg,1763474,https://assets.calm.com/647ec5ca8cc85de62457a333038d6288.jpeg,3000,3001,"['#118bcd', '#2c3c9c']",d602bd839b31ae72caa88a364542f62d,image,image/jpeg,1186038,https://assets.calm.com/d602bd839b31ae72caa88a364542f62d.jpeg,2000,2000,"['#428bcc', '#303c8f']",d602bd839b31ae72caa88a364542f62d,image,image/jpeg,1186038,https://assets.calm.com/d602bd839b31ae72caa88a364542f62d.jpeg,2000,2000,"['#428bcc', '#303c8f']",647ec5ca8cc85de62457a333038d6288,image,image/jpeg,1763474,https://assets.calm.com/647ec5ca8cc85de62457a333038d6288.jpeg,3000,3001,"['#118bcd', '#2c3c9c']",,,,,,,,,,,,,,,,,,,,,
0AXIk8omSQ,jLCkEwDZ3o,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-10-25T08:00:00.000Z,11128,Extreme Sleeps: Antarctica,,fr,0-default,Find slumber in an unexpected place: the frozen continent.,03781ae0413961d098696abe56a65fc3,False,True,sleep_stories,generic,False,2023-09-19T17:53:14.578Z,2023-10-12T19:10:33.949Z,굿나잇 스토리,A49ZOW1A,Phoebe Smith,True,D10xGfWYno,Angélique Heller,"Angélique Heller는 1995년에 Conservatoire d'Art Dramatique d'Orléans를 졸업하고 Sorbonne Nouvelle Paris 3에서 연극을 전공한 후 Conservatoire Supérieur de la Ville de Paris(ESAD)에서 3년간 수학했습니다. Angélique Heller는 10년 동안 Nino d'Introna가 이끄는 Centre Dramatique National de Lyon에서 일했습니다. ""Sebastopol""와 ""Ripaghen"" 등의 영화와 ""블랙 미러"" 및 ""스크림 3"" 등의 시리즈물은 물론 만화와 수많은 애니메이션에서 목소리로 등장했습니다. 지난 3년 동안에는 ""Liavek, jusqu'à la fin du monde""를 비롯한 여러 오디오북과 오디오 코믹스에 참여했습니다.
",False,2023-09-27T13:04:18.666Z,2023-09-29T13:25:45.788Z,f7ace85a700d79599ec4c63444258211,image,image/jpeg,486952,https://assets.calm.com/f7ace85a700d79599ec4c63444258211.jpeg,800,797,"['#bb6c43', '#4a1404']",86e9be8674da7668286655638493c3ad,image,image/jpeg,2034367,https://assets.calm.com/86e9be8674da7668286655638493c3ad.jpeg,2000,2000,"['#356e9d', '#143e7c']",ff542a232f1008c05b16d813a6005e1b,image,image/jpeg,2593269,https://assets.calm.com/ff542a232f1008c05b16d813a6005e1b.jpeg,2000,2000,"['#045b9c', '#044d8b']",ff542a232f1008c05b16d813a6005e1b,image,image/jpeg,2593269,https://assets.calm.com/ff542a232f1008c05b16d813a6005e1b.jpeg,2000,2000,"['#045b9c', '#044d8b']",86e9be8674da7668286655638493c3ad,image,image/jpeg,2034367,https://assets.calm.com/86e9be8674da7668286655638493c3ad.jpeg,2000,2000,"['#356e9d', '#143e7c']",,,,,,,,,,,,,,,,,,,,,
N-m94V1z5e,ZewyUI3Ee6,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-01-25T09:00:00.000Z,10671,The ochres of Roussillon,,fr,0-default,"Enjoy a late summer sunset while discovering the famous walk of the ochres and the redhouses in the village of Roussillon, in Provence.",2283c6376ab82129f17c2524f5cc709c,False,True,sleep_stories,generic,False,2023-01-12T18:59:49.507Z,2023-01-20T17:22:42.161Z,굿나잇 스토리,M6KE2w75,Valentine Flork,True,SRrfsbUZZS,Carène Vale,"Carène Vale은 몇 년 동안 교사로 일했으며, 아이들이 얼마나 마법 같은 존재인지 일찍이 알게 된 삶에 감사하고 있습니다. 지금은 바르셀로나와 안도라 사이에 거주하며 성우로 일하고 있습니다. 
스포츠와 음악이 가득했던 어린 시절은 그녀에게 매일 영감을 불어넣어 주었고, 언제나 변화와 시, 웰빙을 꿈꾸게 했습니다. 
이 퀘스트는 Carène이 아이들을 위해 ""이야기 명상""이라는 새로운 개념을 만드는 데 영감을 주었으며, 해당 콘텐츠는 모든 디지털 오디오 플랫폼에서 찾아볼 수 있습니다. 
""함께 사랑을 쌓는 데 시간을 바칩니다. 우리를 위해, 그들을 위해. 아이들이 스스로 얼마나 잘 할 수 있는지 깨닫게 될 것입니다.""",False,2022-09-13T14:59:38.883Z,2022-09-13T15:11:30.580Z,d47047c9291ce4e94a19e930fcc807ea,image,image/jpeg,1151193,https://assets.calm.com/d47047c9291ce4e94a19e930fcc807ea.jpeg,2011,2016,"['#d3a380', '#623d22']",86e38ef9c83ccc70818b802e712fc7d2,image,image/jpeg,3011102,https://assets.calm.com/86e38ef9c83ccc70818b802e712fc7d2.jpeg,2000,2000,"['#e48617', '#8b430b']",4cb1ff6a810eba3ba9ee22c2a386049a,image,image/jpeg,3116602,https://assets.calm.com/4cb1ff6a810eba3ba9ee22c2a386049a.jpeg,2000,2000,"['#e48617', '#8b430b']",4cb1ff6a810eba3ba9ee22c2a386049a,image,image/jpeg,3116602,https://assets.calm.com/4cb1ff6a810eba3ba9ee22c2a386049a.jpeg,2000,2000,"['#e48617', '#8b430b']",86e38ef9c83ccc70818b802e712fc7d2,image,image/jpeg,3011102,https://assets.calm.com/86e38ef9c83ccc70818b802e712fc7d2.jpeg,2000,2000,"['#e48617', '#8b430b']",,,,,,,,,,,,,,,,,,,,,
