msisdn,outgoing_calls,incoming_calls,unique_outgoing_numbers,unique_incoming_numbers,total_unique_numbers,unknown_province_calls,in_province_calls,out_province_calls,in_province_numbers,out_province_numbers,unknown_province_numbers,call_duration_max,call_duration_min,call_duration_mean,call_duration_std,call_duration_sum,total_call_duration_outgoing,total_call_duration_incoming,start_time_0,start_time_1,start_time_2,start_time_3,call_duration_0,call_duration_1,call_duration_2,call_duration_3,start_time_hour_0,start_time_hour_1,start_time_hour_2,start_time_hour_3,start_time_hour_4,start_time_hour_5,start_time_hour_6,start_time_hour_7,start_time_hour_8,start_time_hour_9,start_time_hour_10,start_time_hour_11,start_time_hour_12,start_time_hour_13,start_time_hour_14,start_time_hour_15,start_time_hour_16,start_time_hour_17,start_time_hour_18,start_time_hour_19,start_time_hour_20,start_time_hour_21,start_time_hour_22,start_time_hour_23,phone2_type_0,phone2_type_1,phone2_type_2,phone2_type_3,phone2_type_4,phone2_type_5,phone2_type_6,phone2_type_7,phone2_type_8,phone2_type_9,phone2_type_10,phone2_type_11,phone2_type_12,phone2_type_14,phone2_type_15,phone2_type_16,phone2_type_17,phone2_type_18,phone2_type_19,phone2_type_20,call_duration_0s_10s,call_duration_10s_20s,call_duration_20s_30s,call_duration_30s_40s,call_duration_40s_50s,call_duration_50s_60s,call_duration_60s_70s,call_duration_70s_80s,call_duration_80s_90s,call_duration_90s_100s,call_duration_100s_110s,call_duration_110s_120s,call_duration_2min_2.5min,call_duration_2.5min_3min,call_duration_3min_3.5min,call_duration_3.5min_4min,call_duration_4min_4.5min,call_duration_4.5min_5min,call_duration_5min_6min,call_duration_6min_7min,call_duration_7min_8min,call_duration_8min_9min,call_duration_9min_10min,call_duration_10min_15min,call_duration_15min_20min,call_duration_20min_25min,call_duration_25min_30min,call_duration_30min_35min,call_duration_35min_40min,call_duration_40min_45min,call_duration_45min_50min,call_duration_50min_55min,call_duration_55min_60min,call_duration_1h_1.5h,call_duration_1.5h_2h,call_duration_2h_2.5h,call_duration_2.5h_max,long_type1_0,long_type1_1,long_type1_2,long_type1_3,cfee_sum,lfee_sum,total_unique_numbers_1500,only_out_no_in,active_days_2024-08,city_changes_2024-08,province_changes_2024-08,is_sa,total_calls,sociality,phone1_type,outgoing_div_total,unique_out_div_outgoing,unique_out_div_unique_total,is_key_home_area_code,is_key_visit_area_code,is_called_home_code,is_called_code,early_morning_0_avg,early_morning_0_max,early_morning_0_min,early_morning_1_avg,early_morning_1_max,early_morning_1_min,morning_0_avg,morning_0_max,morning_0_min,morning_1_avg,morning_1_max,morning_1_min,forenoon_0_avg,forenoon_0_max,forenoon_0_min,forenoon_1_avg,forenoon_1_max,forenoon_1_min,noon_0_avg,noon_0_max,noon_0_min,noon_1_avg,noon_1_max,noon_1_min,afternoon_0_avg,afternoon_0_max,afternoon_0_min,afternoon_1_avg,afternoon_1_max,afternoon_1_min,dusk_0_avg,dusk_0_max,dusk_0_min,dusk_1_avg,dusk_1_max,dusk_1_min,evening_0_avg,evening_0_max,evening_0_min,evening_1_avg,evening_1_max,evening_1_min,start_6_to_10_0_avg,start_6_to_10_0_max,start_6_to_10_0_min,start_6_to_10_1_avg,start_6_to_10_1_max,start_6_to_10_1_min,start_10_to_14_0_avg,start_10_to_14_0_max,start_10_to_14_0_min,start_10_to_14_1_avg,start_10_to_14_1_max,start_10_to_14_1_min,start_14_to_18_0_avg,start_14_to_18_0_max,start_14_to_18_0_min,start_14_to_18_1_avg,start_14_to_18_1_max,start_14_to_18_1_min,start_18_to_22_0_avg,start_18_to_22_0_max,start_18_to_22_0_min,start_18_to_22_1_avg,start_18_to_22_1_max,start_18_to_22_1_min,start_22_to_6_0_avg,start_22_to_6_0_max,start_22_to_6_0_min,start_22_to_6_1_avg,start_22_to_6_1_max,start_22_to_6_1_min,time_interval_avg,time_interval_max,time_interval_min,early_morning_avg,early_morning_max,early_morning_min,morning_avg,morning_max,morning_min,forenoon_avg,forenoon_max,forenoon_min,noon_avg,noon_max,noon_min,afternoon_avg,afternoon_max,afternoon_min,dusk_avg,dusk_max,dusk_min,evening_avg,evening_max,evening_min,start_6_to_10_avg,start_6_to_10_max,start_6_to_10_min,start_10_to_14_avg,start_10_to_14_max,start_10_to_14_min,start_14_to_18_avg,start_14_to_18_max,start_14_to_18_min,start_18_to_22_avg,start_18_to_22_max,start_18_to_22_min,start_22_to_6_avg,start_22_to_6_max,start_22_to_6_min,start_early_morning,start_morning,start_forenoon,start_noon,start_afternoon,start_dusk,start_evening,start_6_to_10,start_10_to_14,start_14_to_18,start_18_to_22,start_22_to_6,open_days,open_to_start_days,open_days_ratio,incoming_calls_ratio,out_province_numbers_ratio,total_call_duration_incoming_ratio,unique_outgoing_numbers_ratio,start_early_morning_ratio,start_morning_ratio,start_forenoon_ratio,start_noon_ratio,start_afternoon_ratio,start_dusk_ratio,start_evening_ratio,unique_phone2_loc_city_count,unique_phone1_loc_city_count,phone2_to_phone1_ratio,total_cfee,total_lfee,total_fee,cfee_proportion,lfee_proportion,roam_type_0,roam_type_1,roam_type_4,roam_type_5,roam_type_6,roam_type_7,roam_type_8,roam_type_0_proportion,roam_type_1_proportion,roam_type_4_proportion,roam_type_5_proportion,roam_type_6_proportion,roam_type_7_proportion,roam_type_8_proportion,weekday_count,weekend_count,weekday_days,weekend_days,avg_weekday_activity,avg_weekend_activity
1009483,43,70,20,30,36,0,63,50,17,19,0,285,3,46,46,5272,1980,3292,2,29,15,67,39,36,14,24,2,0,0,0,0,0,3,3,4,5,7,7,4,3,2,1,1,4,15,14,6,13,12,7,0,6,101,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,22,17,11,10,15,2,7,0,3,5,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,13,0,0,0,0,0,2,1,1,0.0,113,1.3327669874420731,2,0.381,0.465,0.4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.633,3014.183,1.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.633,3014.183,1.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.753,1501.95,0.6,37.517,71.367,3.667,160.42,502.3,0.6,203.936,746.717,1.15,203.668,991.65,1.033,103.336,214.5,27.8,340.501,1377.483,0.767,137.488,1501.95,0.617,210.25,746.717,0.6,164.218,991.65,1.033,455.514,1377.483,27.8,191.615,1501.95,0.617,82.189,431.383,1.467,2,6,16,11,6,20,52,15,21,8,48,19,1749,1749,0.087,0.079,0.197,0.088,0.093,0.114,0.054,0.08,0.084,0.078,0.074,0.097,13,1,13.0,0,0,0,0.0,0.0,90,0,0,0,23,0,0,0.7964601769911505,0.0,0.0,0.0,0.20353982300884957,0.0,0.0,77.0,36.0,5.0,2.0,15.4,18.0
1009494,63,62,20,20,31,0,125,0,31,0,0,273,4,40,39,5078,2892,2186,0,48,59,18,49,37,15,24,0,0,0,0,0,0,2,8,13,6,11,8,10,7,19,12,7,4,10,2,4,2,0,0,0,0,120,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,15,28,21,12,18,7,8,5,3,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3,31,0,0,0,0,0,1,1,1,0.0,125,1.1635031784927634,2,0.504,0.317,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.017,2714.017,2714.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5191.366,10379.183,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.017,2714.017,2714.017,0.0,0.0,0.0,5191.366,10379.183,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.806,1555.433,0.283,0.0,0.0,0.0,319.069,1398.617,1.25,192.174,1010.05,0.283,255.315,1429.2,1.35,90.344,1192.383,0.5,99.757,429.467,0.3,286.942,1555.433,21.817,272.44,1398.617,0.75,168.549,1429.2,0.283,88.686,1192.383,1.15,201.949,1555.433,0.3,0.0,0.0,0.0,0,10,30,18,38,21,8,29,36,42,18,0,995,995,0.094,0.079,0.059,0.078,0.093,0.071,0.054,0.066,0.078,0.097,0.074,0.087,1,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,16.0,5.0,2.0,21.8,8.0
1009522,10,26,7,19,23,0,25,11,14,9,0,244,8,68,71,2479,743,1736,0,15,6,15,14,7,3,12,0,0,0,0,0,0,0,1,0,3,5,6,0,0,1,0,2,3,7,0,3,4,0,1,1,1,23,0,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,0,3,6,8,4,2,1,1,1,0,0,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,1,1.0,36,1.268948231106433,2,0.278,0.7,0.269,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,456.233,456.233,456.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.391,1440.8,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.223,357.55,1.733,0.0,0.0,0.0,166.025,565.283,0.417,0.0,0.0,0.0,456.233,456.233,456.233,0.0,0.0,0.0,220.391,1440.8,0.817,0.0,0.0,0.0,231.717,231.717,231.717,0.0,0.0,0.0,143.317,565.283,0.417,0.0,0.0,0.0,119.111,318.833,13.85,0.0,0.0,0.0,582.796,5052.733,0.383,0.0,0.0,0.0,595.167,595.167,595.167,541.452,1355.3,28.1,1115.308,5052.733,8.167,181.683,181.683,181.683,300.42,1438.767,0.383,661.615,1789.317,6.883,576.284,890.817,76.933,846.682,5052.733,8.167,213.41,500.733,14.117,530.444,1789.317,0.383,285.95,285.95,285.95,0,1,8,6,1,12,8,4,11,6,14,1,2387,2387,0.088,0.08,0.135,0.078,0.087,0.071,0.094,0.09,0.081,0.087,0.091,0.087,9,1,9.0,0,0,0,0.0,0.0,36,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,5.0,2.0,5.6,4.0
1009534,2,2,1,2,2,0,4,0,2,0,0,432,39,144,191,579,107,472,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0.0,4,0.2442190502882155,2,0.5,0.5,0.333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.817,726.817,726.817,0.0,0.0,0.0,422.946,704.0,62.733,0.0,0.0,0.0,354.615,1400.85,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.956,463.067,17.167,0.0,0.0,0.0,259.992,627.95,1.567,0.0,0.0,0.0,394.775,726.817,62.733,0.0,0.0,0.0,375.548,1400.85,0.45,0.0,0.0,0.0,225.562,325.25,18.5,0.0,0.0,0.0,212.382,570.567,17.167,0.0,0.0,0.0,272.554,627.95,1.567,1366.794,3506.55,202.333,0.0,0.0,0.0,0.0,0.0,0.0,3506.55,3506.55,3506.55,202.333,202.333,202.333,0.0,0.0,0.0,391.5,391.5,391.5,0.0,0.0,0.0,3506.55,3506.55,3506.55,202.333,202.333,202.333,0.0,0.0,0.0,391.5,391.5,391.5,0.0,0.0,0.0,0,0,1,1,0,1,1,1,1,0,2,0,1284,1284,0.087,0.132,0.059,0.09,0.084,0.071,0.122,0.129,0.093,0.087,0.128,0.133,1,1,1.0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0
1009536,29,71,9,15,19,0,88,12,17,5,0,159,1,42,31,4274,1232,3042,0,25,39,36,29,34,13,24,0,0,0,0,0,0,0,1,4,6,6,8,3,4,2,15,6,9,12,15,6,0,2,1,0,0,98,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,14,15,11,13,10,10,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,4,3,0.0,100,0.9237881091802562,2,0.29,0.31,0.375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.725,928.85,0.6,0.0,0.0,0.0,411.344,827.317,27.233,0.0,0.0,0.0,86.203,242.967,3.85,0.0,0.0,0.0,140.0,358.9,5.75,0.0,0.0,0.0,123.717,416.15,6.083,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,540.721,928.85,27.233,0.0,0.0,0.0,104.303,292.9,3.85,0.0,0.0,0.0,135.322,416.15,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.88,1313.9,0.333,0.0,0.0,0.0,640.267,640.267,640.267,408.666,1157.717,1.567,165.129,1028.083,2.917,207.229,1205.65,2.0,204.599,1313.9,0.333,96.476,578.483,0.517,468.465,901.35,12.95,205.971,1157.717,1.567,261.131,1313.9,3.483,79.431,498.483,0.333,263.539,578.483,2.633,0,1,16,11,21,27,24,11,21,32,33,3,2351,2351,0.088,0.079,0.091,0.077,0.087,0.071,0.094,0.08,0.084,0.088,0.085,0.078,3,4,0.75,0,0,0,0.0,0.0,91,9,0,0,0,0,0,0.91,0.09,0.0,0.0,0.0,0.0,0.0,79.0,21.0,5.0,2.0,15.8,10.5
1009538,69,30,24,14,28,0,99,0,28,0,0,821,5,69,99,6898,4538,2360,0,20,46,33,33,31,3,32,0,0,0,0,0,0,0,1,2,6,3,8,13,0,8,8,7,10,9,4,3,14,2,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,20,9,10,12,7,2,2,4,1,3,6,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,1,2,1,0.0,99,1.180749843970876,2,0.697,0.348,0.632,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.366,708.683,554.05,0.0,0.0,0.0,586.661,1070.7,5.567,0.0,0.0,0.0,415.795,1439.8,3.367,0.0,0.0,0.0,295.95,1003.55,65.783,0.0,0.0,0.0,120.503,363.867,0.95,0.0,0.0,0.0,117.361,381.75,5.5,0.0,0.0,0.0,537.795,989.45,5.567,0.0,0.0,0.0,440.326,1439.8,3.367,0.0,0.0,0.0,148.009,321.983,7.683,0.0,0.0,0.0,99.965,381.75,0.95,0.0,0.0,0.0,150.4,210.733,90.067,209.978,2213.067,0.483,0.0,0.0,0.0,623.5,623.5,623.5,705.594,1350.15,16.017,200.704,2213.067,0.783,153.134,1061.067,0.983,130.876,1079.717,0.483,94.926,550.2,1.3,708.774,1350.15,16.017,259.202,2213.067,0.783,150.614,1079.717,0.483,82.621,602.35,1.3,226.583,409.917,34.15,0,1,11,21,16,26,24,9,24,33,30,3,254,254,0.13,0.08,0.059,0.077,0.093,0.071,0.094,0.09,0.078,0.093,0.085,0.078,3,2,1.5,0,0,0,0.0,0.0,99,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,12.0,5.0,2.0,17.4,6.0
1009565,34,35,7,14,15,0,66,3,14,1,0,2172,5,236,404,16320,9018,7302,3,15,26,25,11,11,4,43,2,1,0,0,0,0,1,3,1,4,5,1,3,4,3,4,2,10,3,8,3,6,4,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,6,4,1,6,4,2,5,1,2,2,3,1,1,2,2,0,0,1,1,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,1,1,0.0,69,0.924931820563496,2,0.493,0.206,0.333,0,0,0,0,63.753,292.6,0.85,0.0,0.0,0.0,335.584,901.15,8.017,0.0,0.0,0.0,244.003,685.9,35.733,0.0,0.0,0.0,113.65,320.733,4.817,0.0,0.0,0.0,173.339,1414.95,2.017,0.0,0.0,0.0,70.946,138.333,2.483,0.0,0.0,0.0,266.832,1804.667,4.733,0.0,0.0,0.0,286.098,901.15,8.017,0.0,0.0,0.0,324.408,1414.95,4.817,0.0,0.0,0.0,54.972,153.233,2.017,0.0,0.0,0.0,160.266,277.933,57.983,0.0,0.0,0.0,369.01,1804.667,4.733,0.0,0.0,0.0,309.772,1424.867,1.45,102.239,284.45,4.0,489.556,829.75,1.45,275.893,902.95,2.117,260.525,940.65,14.017,471.891,1267.617,2.183,342.546,1424.867,4.517,234.505,1307.05,1.483,316.831,839.517,1.45,393.087,1267.617,2.117,393.664,1424.867,2.183,253.513,1307.05,1.483,112.627,267.833,8.2,3,4,10,4,11,15,22,9,13,19,20,5,1400,1400,0.087,0.087,0.056,0.081,0.087,0.154,0.072,0.09,0.093,0.091,0.084,0.078,2,1,2.0,0,0,0,0.0,0.0,69,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.0,5.0,2.0,10.0,9.5
1009581,22,14,3,6,7,0,36,0,7,0,0,115,9,33,26,1206,751,455,3,14,8,11,21,9,1,5,0,0,0,0,0,3,0,0,4,5,3,2,0,0,0,1,3,4,4,3,2,1,0,1,0,0,17,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,1,13,8,4,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,1,0.0,36,0.5757699902072555,2,0.611,0.136,0.333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.658,63.15,1.1,0.0,0.0,0.0,227.217,1051.7,6.2,0.0,0.0,0.0,523.14,2689.933,1.283,0.0,0.0,0.0,255.958,1304.483,4.467,0.0,0.0,0.0,367.037,1545.183,1.467,0.0,0.0,0.0,35.708,63.15,8.267,0.0,0.0,0.0,415.255,2689.933,1.1,0.0,0.0,0.0,213.884,1304.483,1.283,0.0,0.0,0.0,447.792,1545.183,39.833,0.0,0.0,0.0,47.95,131.85,1.467,577.091,2224.117,1.217,0.0,0.0,0.0,820.883,1443.8,371.5,657.563,1729.733,1.217,23.45,42.533,4.367,1074.383,1074.383,1074.383,318.44,1806.617,1.467,791.3,2224.117,92.183,545.422,1425.883,1.217,605.77,1729.733,4.367,573.31,1806.617,14.817,356.06,1372.35,1.467,2224.117,2224.117,2224.117,0,3,12,2,1,11,7,9,5,8,10,1,2447,2447,0.088,0.085,0.059,0.09,0.074,0.071,0.083,0.08,0.093,0.087,0.091,0.087,1,1,1.0,0,0,0,0.0,0.0,36,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,5.0,2.0,4.4,7.0
1009585,24,12,17,9,21,0,36,0,21,0,0,626,1,102,121,3701,2310,1391,0,17,18,1,7,8,1,20,0,0,0,0,0,0,0,0,5,6,2,4,2,4,1,5,0,6,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,5,2,3,4,1,3,3,1,4,0,0,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,1,0.0,36,1.253059411959383,2,0.667,0.708,0.654,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,824.2,824.2,824.2,0.0,0.0,0.0,373.457,1043.933,1.517,0.0,0.0,0.0,270.983,826.783,5.567,0.0,0.0,0.0,170.993,1131.033,0.567,0.0,0.0,0.0,104.531,335.083,2.817,0.0,0.0,0.0,78.46,353.033,0.383,0.0,0.0,0.0,602.919,1043.933,1.517,0.0,0.0,0.0,224.059,850.1,5.567,0.0,0.0,0.0,148.287,1131.033,0.567,0.0,0.0,0.0,73.757,353.033,0.383,0.0,0.0,0.0,58.9,58.9,58.9,0.0,0.0,0.0,547.31,1697.15,1.1,0.0,0.0,0.0,0.0,0.0,0.0,718.674,1390.517,1.617,511.936,1431.917,2.067,480.1,1697.15,1.667,357.378,1410.433,1.1,276.3,276.3,276.3,725.697,1390.517,1.617,518.518,1431.917,2.067,424.97,1697.15,1.1,276.3,276.3,276.3,0.0,0.0,0.0,0,0,13,6,10,6,1,11,12,12,1,0,1466,1466,0.087,0.085,0.059,0.092,0.093,0.071,0.122,0.08,0.081,0.091,0.097,0.133,2,1,2.0,0,0,0,0.0,0.0,36,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,5.0,2.0,4.8,6.0
1009602,8,2,6,2,8,0,3,7,3,5,0,185,8,91,67,915,734,181,0,7,2,1,2,1,1,6,0,0,0,0,0,0,0,4,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,1,1,0.0,10,0.8568636235841012,2,0.8,0.75,0.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517,1.517,1.517,0.0,0.0,0.0,314.557,1319.633,0.35,0.0,0.0,0.0,33.881,93.517,1.0,0.0,0.0,0.0,97.875,1118.8,0.317,0.0,0.0,0.0,95.931,387.333,5.817,0.0,0.0,0.0,106.025,371.633,8.05,0.0,0.0,0.0,256.211,895.75,0.35,0.0,0.0,0.0,184.487,1319.633,1.0,0.0,0.0,0.0,52.358,272.583,0.317,0.0,0.0,0.0,94.267,387.333,5.817,0.0,0.0,0.0,371.633,371.633,371.633,2051.556,8433.75,3.95,0.0,0.0,0.0,2753.825,8433.75,5.4,2215.808,3096.05,1335.567,1226.342,2448.733,3.95,0.0,0.0,0.0,0.0,0.0,0.0,564.4,564.4,564.4,2753.825,8433.75,5.4,1721.075,3096.05,3.95,0.0,0.0,0.0,564.4,564.4,564.4,0.0,0.0,0.0,0,4,2,3,0,0,1,4,5,0,1,0,50,50,0.13,0.132,0.091,0.125,0.08,0.071,0.072,0.114,0.093,0.087,0.128,0.133,5,1,5.0,0,0,0,0.0,0.0,0,0,10,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,2.25,1.0
1009624,86,73,8,15,15,0,148,11,14,1,0,1209,1,77,117,12347,7227,5120,0,50,62,47,39,51,10,59,0,0,0,0,0,0,2,4,8,14,15,7,11,8,13,4,15,11,11,17,11,6,2,0,0,0,158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,23,21,17,13,8,8,6,5,6,1,11,2,0,0,2,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147,1,11,0,0,0,0,0,2,1,1,0.0,159,0.7612366859272094,2,0.541,0.093,0.348,1,1,1,1,71.367,71.367,71.367,0.0,0.0,0.0,449.083,449.083,449.083,0.0,0.0,0.0,177.356,729.15,1.15,0.0,0.0,0.0,301.971,991.65,2.867,0.0,0.0,0.0,120.075,214.5,27.8,0.0,0.0,0.0,456.62,1259.8,2.467,0.0,0.0,0.0,145.645,876.25,0.617,0.0,0.0,0.0,181.848,587.017,1.15,0.0,0.0,0.0,265.695,991.65,2.867,0.0,0.0,0.0,388.16,1259.8,27.8,0.0,0.0,0.0,219.346,1181.333,0.617,0.0,0.0,0.0,119.206,431.383,5.2,0.0,0.0,0.0,132.257,1167.317,0.2,0.0,0.0,0.0,447.967,927.95,0.2,220.951,926.483,0.483,80.669,206.317,0.333,78.384,300.567,0.717,117.386,1167.317,0.217,69.433,347.417,0.767,340.615,927.95,0.2,91.5,878.3,0.333,102.091,1167.317,0.217,75.197,347.417,0.767,87.325,111.667,62.983,0,6,37,18,25,37,36,28,41,43,45,2,160,160,0.13,0.079,0.056,0.074,0.087,0.071,0.054,0.082,0.078,0.088,0.074,0.077,3,1,3.0,0,0,0,0.0,0.0,159,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,48.0,5.0,2.0,22.2,24.0
1009628,21,72,9,10,12,0,93,0,12,0,0,2915,5,210,444,19601,4056,15545,0,36,29,28,22,13,9,49,0,0,0,0,0,0,0,0,0,12,12,12,4,2,8,6,2,7,2,8,6,6,6,0,0,0,72,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,14,8,9,2,2,3,2,4,0,2,1,3,4,4,0,3,3,8,5,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,87,6,0,0,0,0,0,0,1,1,1,0.0,93,0.9331640907223122,2,0.226,0.429,0.474,1,1,1,1,0.0,0.0,0.0,3.667,3.667,3.667,0.0,0.0,0.0,102.687,502.3,0.6,0.0,0.0,0.0,243.806,746.717,5.667,0.0,0.0,0.0,31.637,74.233,1.033,0.0,0.0,0.0,69.858,90.683,49.033,0.0,0.0,0.0,198.578,1377.483,0.767,0.0,0.0,0.0,119.135,1501.95,1.467,0.0,0.0,0.0,235.102,746.717,0.6,0.0,0.0,0.0,40.191,90.683,1.033,0.0,0.0,0.0,567.772,1377.483,51.983,0.0,0.0,0.0,124.267,1501.95,0.767,0.0,0.0,0.0,31.29,66.65,1.467,222.086,1458.733,0.483,0.0,0.0,0.0,0.0,0.0,0.0,418.546,1458.733,3.083,147.791,926.867,0.583,115.812,325.75,1.95,239.439,1141.5,0.483,140.43,477.0,1.3,350.606,967.333,3.083,285.429,1458.733,0.583,172.462,1141.5,0.483,167.559,477.0,3.75,30.225,57.233,1.3,0,0,24,16,16,11,26,12,30,23,22,6,986,985,0.094,0.079,0.059,0.092,0.087,0.071,0.122,0.066,0.078,0.093,0.091,0.078,3,1,3.0,0,0,0,0.0,0.0,93,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,42.0,5.0,2.0,10.2,21.0
