开始日期,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
截止日期,2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收盘价,close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日期,农林牧渔(申万),基础化工(申万),钢铁(申万),有色金属(申万),电子(申万),家用电器(申万),食品饮料(申万),纺织服饰(申万),轻工制造(申万),医药生物(申万),公用事业(申万),交通运输(申万),房地产(申万),商贸零售(申万),社会服务(申万),综合(申万),建筑材料(申万),建筑装饰(申万),电力设备(申万),国防军工(申万),计算机(申万),传媒(申万),通信(申万),银行(申万),非银金融(申万),汽车(申万),机械设备(申万),煤炭(申万),石油石化(申万),环保(申万),美容护理(申万)
2025-07-27,2855.0400,3782.3200,2503.9000,5648.9100,4854.4100,8599.9800,17046.5400,1629.2600,2188.5900,8580.7500,2397.8800,2290.9700,2164.6200,2263.5100,8706.7100,3082.8000,5007.1800,2082.9700,7548.7900,1691.0500,5024.0900,747.6600,3481.3500,4381.5000,1989.0300,7219.2700,1767.2800,2731.9300,2331.1500,1893.5000,4903.0200
2025-07-28,2844.2000,3791.6300,2468.4900,5621.5200,4907.7800,8575.9900,16946.5700,1614.0400,2191.2500,8706.8100,2389.1000,2259.3100,2171.7500,2266.4100,8691.2500,3122.5800,5006.9900,2064.8600,7583.9400,1722.4500,5016.8300,747.1800,3524.4900,4382.1200,2019.0300,7235.5100,1776.9500,2660.8900,2307.3700,1894.3100,4865.3600
2025-07-29,2805.4100,3793.3500,2532.4300,5606.2200,4977.3000,8538.5300,16897.4000,1609.3900,2177.4800,8886.1000,2385.0300,2251.6200,2179.0900,2255.4800,8710.8800,3136.9400,5014.5600,2069.6200,7662.4100,1742.9500,5044.9400,750.4000,3640.3600,4329.8800,2015.6100,7212.8100,1779.9900,2679.7700,2306.3300,1882.9900,4830.8500
2025-07-30,2821.1600,3806.1900,2584.3300,5570.9600,4946.0000,8558.3100,17042.3000,1616.1000,2169.0700,8882.6700,2394.6100,2258.1300,2161.7200,2260.8800,8767.2600,3107.2400,5003.9300,2058.1100,7492.0500,1724.4200,4964.5600,757.8700,3605.6200,4357.1300,2008.1300,7121.1600,1764.0400,2687.6400,2348.7300,1868.6700,4821.9500
2025-07-31,2774.2200,3729.3500,2478.9300,5393.4300,4913.7300,8397.4500,16677.4400,1588.7200,2139.7600,8833.9500,2348.1800,2208.9800,2093.7800,2224.4100,8680.1600,3098.2400,4916.2200,2034.9400,7311.6400,1717.6200,4983.8000,749.9600,3607.9400,4335.1500,1956.5900,7021.4900,1753.0500,2614.5100,2303.9700,1837.4300,4728.9400
2025-08-01,2770.2100,3727.1400,2447.7600,5388.2000,4867.8600,8439.4700,16676.0100,1594.3800,2153.7200,8833.5600,2353.8300,2217.1900,2090.3000,2213.3200,8715.8000,3068.5600,4891.6000,2032.7000,7350.9100,1692.3900,5013.9000,756.0800,3569.7900,4344.8200,1941.3500,7049.1300,1753.7900,2604.2800,2262.7100,1853.6800,4741.1600
2025-08-02,2770.2100,3727.1400,2447.7600,5388.2000,4867.8600,8439.4700,16676.0100,1594.3800,2153.7200,8833.5600,2353.8300,2217.1900,2090.3000,2213.3200,8715.8000,3068.5600,4891.6000,2032.7000,7350.9100,1692.3900,5013.9000,756.0800,3569.7900,4344.8200,1941.3500,7049.1300,1753.7900,2604.2800,2262.7100,1853.6800,4741.1600
2025-08-03,2770.2100,3727.1400,2447.7600,5388.2000,4867.8600,8439.4700,16676.0100,1594.3800,2153.7200,8833.5600,2353.8300,2217.1900,2090.3000,2213.3200,8715.8000,3068.5600,4891.6000,2032.7000,7350.9100,1692.3900,5013.9000,756.0800,3569.7900,4344.8200,1941.3500,7049.1300,1753.7900,2604.2800,2262.7100,1853.6800,4741.1600
2025-08-04,2783.9800,3749.3600,2448.4600,5488.9500,4910.1700,8508.9300,16707.8200,1616.2400,2168.2100,8880.7000,2361.9100,2225.6500,2092.0000,2203.0400,8697.5600,3064.6100,4888.8300,2035.3000,7403.1000,1744.2100,5044.8900,765.7400,3576.6700,4377.5900,1944.7700,7110.1900,1787.5700,2620.0600,2254.5500,1867.9200,4755.7000
2025-08-05,2807.9500,3782.0400,2483.9200,5513.1600,4938.5000,8594.2900,16846.1900,1625.1400,2188.6300,8891.5000,2372.4100,2239.2700,2115.9500,2212.1600,8742.8400,3125.3000,4903.6800,2045.7600,7449.2300,1755.9000,5057.5000,775.5100,3621.3900,4447.3000,1968.7200,7193.4000,1805.1100,2646.3300,2268.4800,1884.9600,4782.7300
2025-08-06,2813.3200,3810.8600,2485.3000,5573.0900,4983.7500,8668.0100,16833.5500,1647.1800,2204.0700,8833.6000,2372.6900,2239.6600,2118.5400,2207.1400,8726.6700,3141.6600,4892.6100,2043.5200,7502.4200,1809.8500,5123.2400,779.2700,3639.1900,4441.2600,1972.3900,7278.5300,1840.8400,2696.4100,2275.5800,1893.8200,4796.0200
2025-08-07,2820.6700,3805.2000,2480.9600,5640.0400,5006.0200,8643.0700,16870.1300,1660.4400,2206.6400,8752.5000,2375.9000,2256.0500,2135.9200,2208.3900,8702.2300,3152.1600,4893.0100,2044.9200,7447.2300,1802.8600,5114.8800,781.0200,3621.9700,4459.7000,1968.5500,7267.2800,1839.5800,2703.9300,2275.8600,1892.2600,4843.4500
2025-08-08,2839.9200,3814.1500,2508.6200,5699.6800,4948.2300,8639.4900,16781.2000,1661.8200,2209.0500,8759.5700,2391.7700,2260.9400,2135.4300,2204.8600,8706.6400,3201.2500,4949.6700,2068.3300,7493.7100,1792.6900,4993.2800,773.5000,3616.1400,4445.7700,1952.7900,7238.1700,1847.9100,2699.3100,2283.3800,1901.4300,4821.7000
2025-08-09,2839.9200,3814.1500,2508.6200,5699.6800,4948.2300,8639.4900,16781.2000,1661.8200,2209.0500,8759.5700,2391.7700,2260.9400,2135.4300,2204.8600,8706.6400,3201.2500,4949.6700,2068.3300,7493.7100,1792.6900,4993.2800,773.5000,3616.1400,4445.7700,1952.7900,7238.1700,1847.9100,2699.3100,2283.3800,1901.4300,4821.7000
2025-08-10,2839.9200,3814.1500,2508.6200,5699.6800,4948.2300,8639.4900,16781.2000,1661.8200,2209.0500,8759.5700,2391.7700,2260.9400,2135.4300,2204.8600,8706.6400,3201.2500,4949.6700,2068.3300,7493.7100,1792.6900,4993.2800,773.5000,3616.1400,4445.7700,1952.7900,7238.1700,1847.9100,2699.3100,2283.3800,1901.4300,4821.7000
2025-08-11,2842.9300,3865.8800,2507.9600,5720.8300,5035.2600,8691.2300,17024.8000,1661.1200,2233.2400,8884.3200,2384.3900,2256.6600,2161.8100,2228.2300,8754.4600,3239.5200,5017.7300,2084.4600,7646.6000,1805.3000,5090.3200,779.1700,3686.5000,4400.6500,1968.6100,7322.6600,1872.5900,2689.8800,2273.9300,1920.1300,4861.8100
2025-08-12,2842.3100,3865.4400,2487.0700,5697.8000,5129.8000,8755.1200,16953.1500,1662.6600,2238.4500,8863.9000,2387.6200,2255.8300,2176.8200,2234.1800,8723.3500,3249.2700,4994.7200,2081.5400,7639.2100,1786.6900,5119.4000,779.6000,3769.1400,4414.9700,1981.3400,7350.3700,1874.4800,2716.9700,2285.2700,1924.3200,4860.1900
2025-08-13,2840.2800,3886.6100,2490.4400,5832.9000,5232.7000,8783.9300,16881.8200,1656.0400,2243.1800,9017.6800,2382.9400,2253.1700,2185.6100,2245.0100,8757.5100,3256.7000,5024.7100,2080.2000,7765.8200,1812.0900,5171.5500,785.9400,3954.1600,4368.1200,2003.8200,7441.1200,1898.0300,2695.0600,2280.9600,1935.9700,4873.5300
2025-08-14,2810.8900,3827.9700,2441.4500,5777.2300,5189.0100,8755.9100,16854.9000,1628.4300,2226.2300,8925.2000,2365.5400,2235.1800,2173.7000,2214.5500,8639.6100,3170.0100,4978.3900,2046.6700,7711.4000,1773.0900,5141.8100,777.2500,3870.3700,4367.4600,2015.7200,7341.5200,1870.8100,2659.7900,2261.3000,1912.8700,4794.0700
2025-08-15,2835.8100,3908.0400,2457.3700,5905.8800,5295.4400,8849.6800,16861.0700,1638.9700,2243.5800,9029.0900,2378.7300,2250.3100,2219.4900,2226.4600,8741.5400,3294.4100,5092.2000,2057.7900,7931.0600,1795.4500,5261.9500,781.2200,3893.0000,4303.7400,2079.3400,7461.2200,1907.1900,2675.9400,2282.3200,1934.1700,4824.9100
2025-08-16,2835.8100,3908.0400,2457.3700,5905.8800,5295.4400,8849.6800,16861.0700,1638.9700,2243.5800,9029.0900,2378.7300,2250.3100,2219.4900,2226.4600,8741.5400,3294.4100,5092.2000,2057.7900,7931.0600,1795.4500,5261.9500,781.2200,3893.0000,4303.7400,2079.3400,7461.2200,1907.1900,2675.9400,2282.3200,1934.1700,4824.9100
2025-08-17,2835.8100,3908.0400,2457.3700,5905.8800,5295.4400,8849.6800,16861.0700,1638.9700,2243.5800,9029.0900,2378.7300,2250.3100,2219.4900,2226.4600,8741.5400,3294.4100,5092.2000,2057.7900,7931.0600,1795.4500,5261.9500,781.2200,3893.0000,4303.7400,2079.3400,7461.2200,1907.1900,2675.9400,2282.3200,1934.1700,4824.9100
2025-08-18,2859.7900,3942.7100,2476.2800,5913.9200,5426.9300,8918.0900,16952.2800,1646.7700,2259.1700,9125.4900,2391.1700,2261.1400,2209.2000,2258.8600,8897.2800,3407.5100,5146.2700,2061.3200,8035.7000,1838.6000,5437.1300,798.7200,4066.7300,4317.8400,2096.1900,7563.0000,1934.5400,2683.8700,2280.0500,1947.0300,4879.6500
2025-08-19,2878.1200,3928.1600,2474.5100,5892.4500,5415.9100,8996.0700,17128.3100,1657.3000,2269.9800,9076.4600,2393.3700,2258.1400,2223.9500,2279.0600,8912.3400,3526.1800,5124.9700,2065.6400,8018.9200,1810.0300,5445.3000,795.1800,4142.6700,4323.5100,2061.9000,7607.9000,1939.1800,2669.8800,2266.8500,1953.2100,4886.3100
2025-08-20,2900.1400,3970.4200,2494.6400,5961.8300,5541.5200,9007.0100,17366.7500,1672.0200,2299.7300,9070.4400,2399.9800,2283.4100,2227.4900,2304.0900,9009.9700,3547.8600,5145.4000,2069.8000,8055.4400,1821.7600,5477.0000,800.6800,4166.8000,4343.3600,2086.2200,7754.9900,1958.2000,2685.3400,2320.2800,1957.0800,5004.8000
2025-08-21,2943.5600,3999.5900,2508.1300,5927.9900,5504.0800,8979.6600,17325.8300,1683.3800,2301.6700,9090.3000,2421.2600,2292.3600,2221.0100,2320.1500,9004.1400,3521.9800,5153.9300,2078.7900,7976.5500,1809.2700,5487.1400,806.8800,4158.2400,4370.5200,2077.8500,7707.9800,1937.0100,2704.5600,2352.4400,1956.6100,5053.7700
2025-08-22,2941.2700,4019.6300,2505.4100,5984.5900,5769.2700,9041.3300,17416.2200,1680.0500,2306.8500,9123.7400,2423.7600,2291.7500,2230.6700,2327.7000,9139.0200,3566.1600,5240.5400,2090.9000,8111.7400,1850.6300,5679.4100,821.6000,4315.0800,4357.5600,2135.2200,7812.2100,1959.7200,2700.5900,2349.0100,1959.8600,5083.0200
2025-08-23,2941.2700,4019.6300,2505.4100,5984.5900,5769.2700,9041.3300,17416.2200,1680.0500,2306.8500,9123.7400,2423.7600,2291.7500,2230.6700,2327.7000,9139.0200,3566.1600,5240.5400,2090.9000,8111.7400,1850.6300,5679.4100,821.6000,4315.0800,4357.5600,2135.2200,7812.2100,1959.7200,2700.5900,2349.0100,1959.8600,5083.0200
2025-08-24,2941.2700,4019.6300,2505.4100,5984.5900,5769.2700,9041.3300,17416.2200,1680.0500,2306.8500,9123.7400,2423.7600,2291.7500,2230.6700,2327.7000,9139.0200,3566.1600,5240.5400,2090.9000,8111.7400,1850.6300,5679.4100,821.6000,4315.0800,4357.5600,2135.2200,7812.2100,1959.7200,2700.5900,2349.0100,1959.8600,5083.0200
2025-08-25,2978.8700,4062.5100,2574.0900,6261.8900,5888.9100,9183.9300,17863.8300,1682.8900,2319.4600,9308.2600,2446.8200,2310.5300,2304.7000,2389.9500,9278.8000,3684.2300,5355.9900,2117.9200,8265.1700,1887.8900,5758.7600,831.6300,4524.4700,4389.8300,2154.7400,7867.3900,1991.6000,2739.7000,2358.1900,1989.0800,5083.5500
2025-08-26,3056.7700,4113.5700,2548.8400,6248.9700,5877.3000,9199.5000,17856.2200,1694.8100,2326.3800,9206.6500,2444.2000,2325.7400,2296.3200,2412.1400,9306.4400,3724.3900,5333.1300,2125.4300,8244.4100,1870.2600,5804.0000,841.8800,4488.5200,4361.0900,2131.9600,7896.7100,1995.4200,2729.8600,2376.5400,2003.0100,5187.4100
2025-08-27,3006.8000,4014.9900,2494.4600,6179.9700,5853.5500,9056.7100,17432.1200,1644.2100,2276.1400,8955.5800,2413.6400,2281.8000,2215.8000,2372.5400,9073.5000,3607.5800,5170.5300,2075.6600,8081.5100,1831.2500,5724.1500,823.1400,4562.9200,4281.1200,2075.1400,7720.0200,1954.8900,2659.9400,2327.2100,1948.6000,4987.1100
2025-08-28,2984.7400,4036.7400,2493.0800,6260.6000,6177.3000,9129.6100,17366.6700,1636.4500,2284.4700,8937.5200,2412.5300,2295.0800,2241.0400,2371.6800,9153.9500,3636.1900,5237.6600,2082.8300,8180.0300,1873.1800,5841.5200,829.2300,4888.7000,4297.3200,2105.9800,7743.5200,1978.6700,2638.3100,2334.2400,1946.8800,4998.2800
2025-08-29,3000.6500,4064.3000,2498.0500,6413.2600,6131.7400,8963.3900,17786.4500,1631.8100,2276.7600,9064.1900,2407.5600,2256.2800,2229.3400,2390.6500,9118.5800,3776.6100,5248.0100,2072.6500,8435.4600,1887.4900,5755.3500,830.2300,4849.3900,4264.7700,2118.3000,7839.3300,1979.4500,2626.0500,2335.6000,1934.4200,5052.4400
2025-08-30,3000.6500,4064.3000,2498.0500,6413.2600,6131.7400,8963.3900,17786.4500,1631.8100,2276.7600,9064.1900,2407.5600,2256.2800,2229.3400,2390.6500,9118.5800,3776.6100,5248.0100,2072.6500,8435.4600,1887.4900,5755.3500,830.2300,4849.3900,4264.7700,2118.3000,7839.3300,1979.4500,2626.0500,2335.6000,1934.4200,5052.4400
2025-08-31,3000.6500,4064.3000,2498.0500,6413.2600,6131.7400,8963.3900,17786.4500,1631.8100,2276.7600,9064.1900,2407.5600,2256.2800,2229.3400,2390.6500,9118.5800,3776.6100,5248.0100,2072.6500,8435.4600,1887.4900,5755.3500,830.2300,4849.3900,4264.7700,2118.3000,7839.3300,1979.4500,2626.0500,2335.6000,1934.4200,5052.4400
2025-09-01,3002.9000,4090.0400,2498.6000,6635.2900,6218.8000,8915.0200,17757.9500,1646.6200,2292.7900,9316.7700,2414.7400,2244.7900,2246.3100,2407.0900,9176.7800,3937.7100,5261.7100,2078.4500,8488.8000,1882.4500,5786.1800,836.7200,5102.6100,4220.8000,2091.0900,7804.0000,1998.1300,2643.4900,2337.8200,1950.9300,5078.7700
2025-09-02,2984.0600,4006.0800,2473.1000,6564.0400,5979.2700,8996.4800,17758.3800,1645.0900,2264.5700,9217.8400,2438.5700,2230.1900,2230.0600,2372.0000,9034.4200,3944.0600,5138.5200,2060.2300,8367.1000,1833.5100,5551.1300,820.6300,4810.4600,4303.2500,2069.1100,7833.7200,1976.0300,2639.0100,2346.5100,1934.1900,4999.6700
2025-09-03,2923.2100,3946.8900,2430.1500,6510.6500,5907.7600,8878.6700,17529.0600,1625.7800,2233.3100,9213.1700,2407.7000,2208.9700,2201.1000,2313.1000,8918.9700,4008.8100,5059.2800,2032.0300,8487.2800,1726.6100,5400.4700,819.3700,4887.7300,4252.4100,2005.9200,7718.8800,1946.0500,2596.1300,2321.2500,1902.1100,4887.4400
2025-09-04,2931.8900,3900.0500,2394.4000,6273.2300,5607.5500,8776.0000,17514.4200,1635.9000,2241.2000,8974.4400,2410.4700,2212.5700,2176.6100,2350.8800,8978.7800,3828.7200,5017.8900,2020.6000,8451.6300,1669.5800,5229.5300,804.6700,4473.4100,4286.1200,1997.9600,7558.0000,1894.1700,2607.4800,2301.0400,1902.2200,4945.6700
2025-09-05,2960.9300,4009.0600,2418.8800,6548.9300,5851.7500,8913.9500,17612.7000,1654.2400,2284.0700,9191.2100,2436.5100,2225.1500,2196.3400,2376.6500,9120.0000,3979.8400,5101.7300,2044.1800,9058.9900,1693.9500,5336.8700,824.8400,4719.2000,4243.9000,2013.1700,7739.4000,1952.3300,2634.1600,2309.9200,1929.1600,5012.2700
2025-09-06,2960.9300,4009.0600,2418.8800,6548.9300,5851.7500,8913.9500,17612.7000,1654.2400,2284.0700,9191.2100,2436.5100,2225.1500,2196.3400,2376.6500,9120.0000,3979.8400,5101.7300,2044.1800,9058.9900,1693.9500,5336.8700,824.8400,4719.2000,4243.9000,2013.1700,7739.4000,1952.3300,2634.1600,2309.9200,1929.1600,5012.2700
2025-09-07,2960.9300,4009.0600,2418.8800,6548.9300,5851.7500,8913.9500,17612.7000,1654.2400,2284.0700,9191.2100,2436.5100,2225.1500,2196.3400,2376.6500,9120.0000,3979.8400,5101.7300,2044.1800,9058.9900,1693.9500,5336.8700,824.8400,4719.2000,4243.9000,2013.1700,7739.4000,1952.3300,2634.1600,2309.9200,1929.1600,5012.2700
2025-09-08,3040.1900,4123.4500,2461.6700,6550.6400,5851.8200,9030.3000,17849.2700,1666.3100,2318.0400,9323.4900,2469.5300,2266.2900,2216.5700,2383.7900,9123.0200,3919.3800,5180.8100,2062.1700,9141.7900,1705.7200,5378.3600,843.7800,4555.6300,4218.6600,2000.2200,7834.8300,1999.2100,2646.6400,2337.2800,1944.4500,5114.0500
2025-09-09,3021.4100,4093.8300,2463.8800,6599.6100,5693.9000,9005.0000,17869.5700,1668.0900,2330.2800,9145.8700,2460.0500,2257.5700,2252.9600,2385.2000,9035.5600,3956.2900,5171.3900,2050.3000,9021.6600,1673.3400,5267.0700,843.9000,4468.7400,4253.6300,2001.2700,7848.1700,1975.9200,2646.3000,2315.2100,1935.4300,5061.5800
2025-09-10,3026.0300,4055.2300,2447.9400,6542.0100,5795.3500,8972.0300,17900.4700,1665.1600,2329.7400,9109.7300,2449.1500,2257.0200,2264.6500,2398.9900,9132.2600,3913.3400,5185.3200,2046.5900,8915.4500,1687.1100,5307.2400,858.0600,4624.7900,4258.8500,1996.6100,7822.6100,1981.1000,2626.1300,2312.2200,1934.7100,5043.7400
2025-09-11,3109.0500,4102.6500,2473.9400,6665.0400,6140.5000,9037.7900,17980.6200,1667.4400,2341.0800,9132.4200,2464.8900,2262.4300,2293.1800,2416.5000,9152.4200,4000.7100,5264.5200,2073.6700,9132.3700,1726.5600,5504.3900,862.1600,4966.6900,4281.0100,2048.8300,7929.4300,2027.3700,2638.4300,2316.8700,1954.5800,5101.2900
2025-09-12,3103.2400,4103.5200,2508.8100,6795.3800,6211.6100,8933.7800,17802.9800,1665.3700,2327.1000,9157.7700,2456.0500,2262.3500,2327.7400,2396.8500,9094.1700,3922.7800,5226.7900,2093.5900,9107.2800,1725.2000,5516.6800,860.1000,4860.9300,4216.0800,2018.8800,7874.2200,2020.9600,2642.8700,2300.3800,1948.4700,5023.6300
2025-09-13,3103.2400,4103.5200,2508.8100,6795.3800,6211.6100,8933.7800,17802.9800,1665.3700,2327.1000,9157.7700,2456.0500,2262.3500,2327.7400,2396.8500,9094.1700,3922.7800,5226.7900,2093.5900,9107.2800,1725.2000,5516.6800,860.1000,4860.9300,4216.0800,2018.8800,7874.2200,2020.9600,2642.8700,2300.3800,1948.4700,5023.6300
2025-09-14,3103.2400,4103.5200,2508.8100,6795.3800,6211.6100,8933.7800,17802.9800,1665.3700,2327.1000,9157.7700,2456.0500,2262.3500,2327.7400,2396.8500,9094.1700,3922.7800,5226.7900,2093.5900,9107.2800,1725.2000,5516.6800,860.1000,4860.9300,4216.0800,2018.8800,7874.2200,2020.9600,2642.8700,2300.3800,1948.4700,5023.6300
2025-09-15,3158.8000,4088.4300,2494.8400,6740.1800,6209.2900,8941.6700,17768.6000,1653.6200,2328.7800,9161.7300,2449.7200,2267.7800,2339.1400,2395.8300,9127.3700,3852.1100,5246.5200,2106.2200,9309.8800,1707.0700,5503.4700,876.7500,4787.0700,4178.0700,2011.4400,7987.6500,2021.3600,2677.7100,2301.3900,1942.6600,5014.2900
2025-09-16,3117.9400,4086.6200,2493.3500,6673.3600,6290.9100,8994.3000,17700.4400,1680.6200,2343.9700,9162.8500,2441.7000,2284.7200,2370.1600,2442.8800,9231.5200,3991.7500,5248.5800,2120.9200,9336.8000,1698.4800,5617.0700,877.8500,4822.5000,4130.0100,2007.9700,8132.6500,2063.0900,2686.4400,2296.4500,1956.1800,5014.7400
2025-09-17,3086.0700,4094.9900,2492.7200,6683.5700,6366.1300,9141.8200,17612.0400,1673.7300,2354.9000,9141.5600,2452.6200,2291.7500,2388.0000,2418.8600,9152.2700,4046.8100,5250.5300,2132.8700,9574.9100,1703.2200,5648.7600,883.7000,4845.3900,4114.3800,2018.9700,8299.0200,2091.1400,2729.8600,2291.4700,1955.4000,4994.6800
2025-09-18,3021.0500,4042.9900,2442.7600,6445.5900,6425.4200,9111.5900,17332.2700,1653.4200,2318.9200,9096.2900,2413.2000,2256.1000,2335.8200,2384.3000,9155.2500,3931.3200,5194.6000,2107.1000,9437.1900,1694.0400,5578.5100,863.7900,4854.7000,4035.9300,1962.2000,8266.5700,2078.5100,2682.7300,2249.0400,1923.7000,4883.4700
2025-09-19,3019.3900,4048.8800,2434.7700,6522.3900,6395.3600,9076.7500,17352.3300,1661.0800,2313.5900,8968.0500,2402.6100,2270.8500,2344.3800,2384.7200,9247.8200,3908.0800,5249.3400,2102.7600,9386.8000,1708.4500,5508.0000,868.0300,4886.1700,4038.4400,1944.9500,8106.5300,2066.0600,2735.6800,2254.6900,1920.8800,4895.9600
2025-09-20,3019.3900,4048.8800,2434.7700,6522.3900,6395.3600,9076.7500,17352.3300,1661.0800,2313.5900,8968.0500,2402.6100,2270.8500,2344.3800,2384.7200,9247.8200,3908.0800,5249.3400,2102.7600,9386.8000,1708.4500,5508.0000,868.0300,4886.1700,4038.4400,1944.9500,8106.5300,2066.0600,2735.6800,2254.6900,1920.8800,4895.9600
2025-09-21,3019.3900,4048.8800,2434.7700,6522.3900,6395.3600,9076.7500,17352.3300,1661.0800,2313.5900,8968.0500,2402.6100,2270.8500,2344.3800,2384.7200,9247.8200,3908.0800,5249.3400,2102.7600,9386.8000,1708.4500,5508.0000,868.0300,4886.1700,4038.4400,1944.9500,8106.5300,2066.0600,2735.6800,2254.6900,1920.8800,4895.9600
2025-09-22,2990.9700,4023.5900,2429.0600,6586.2500,6632.5700,9015.3000,17142.9400,1652.9500,2293.3300,8956.5000,2393.5900,2249.5600,2348.7200,2353.4100,9059.5700,3918.7900,5199.5200,2080.3000,9412.0200,1717.3000,5601.5700,862.1700,4904.2100,3996.2400,1960.7800,8171.2300,2083.8400,2710.7900,2230.8500,1919.9400,4829.1400
2025-09-23,2972.0600,3965.4200,2381.6700,6536.3000,6628.5900,9020.8900,17034.5200,1638.0600,2256.1400,8783.5000,2403.6800,2241.5800,2303.6800,2285.0800,8778.1000,3835.3100,5147.5300,2074.6300,9452.7400,1701.2900,5467.8000,855.6000,4903.2400,4057.0700,1934.7900,8138.6100,2066.9100,2740.9900,2217.3500,1917.9800,4749.5900
2025-09-24,2987.8800,4032.3300,2404.3500,6626.2200,6811.7300,9100.2800,17047.8800,1647.7700,2275.7200,8926.4100,2412.1800,2251.2100,2355.5300,2307.4300,8823.2000,3845.8400,5186.0600,2083.4100,9725.3400,1717.3300,5605.6400,877.7200,4902.6000,4042.6200,1950.2000,8167.5800,2104.4100,2732.9200,2229.7600,1947.3300,4798.1000
2025-09-25,2951.3400,4015.1800,2403.3700,6750.0600,6807.1200,9003.0500,16945.4900,1623.9300,2260.7400,8943.5500,2401.1200,2229.4900,2336.0700,2292.4600,8839.0400,3796.0000,5181.7300,2072.7900,9880.6100,1706.0900,5692.5000,897.3000,5000.1800,4015.9300,1947.2400,8152.3400,2097.6800,2710.3700,2225.9000,1933.9700,4780.2900
2025-09-26,2959.8000,4010.4100,2407.5800,6752.2800,6620.1500,9016.5700,16919.9000,1618.0300,2250.8300,8770.8600,2409.4200,2224.8000,2340.7300,2281.6900,8700.3400,3727.9400,5138.6000,2071.0900,9749.3700,1701.3400,5507.0800,873.4900,4872.4500,4018.9600,1943.1200,8106.6300,2049.2800,2698.2000,2251.8800,1941.2300,4785.5800
2025-09-27,2959.8000,4010.4100,2407.5800,6752.2800,6620.1500,9016.5700,16919.9000,1618.0300,2250.8300,8770.8600,2409.4200,2224.8000,2340.7300,2281.6900,8700.3400,3727.9400,5138.6000,2071.0900,9749.3700,1701.3400,5507.0800,873.4900,4872.4500,4018.9600,1943.1200,8106.6300,2049.2800,2698.2000,2251.8800,1941.2300,4785.5800
2025-09-28,2959.8000,4010.4100,2407.5800,6752.2800,6620.1500,9016.5700,16919.9000,1618.0300,2250.8300,8770.8600,2409.4200,2224.8000,2340.7300,2281.6900,8700.3400,3727.9400,5138.6000,2071.0900,9749.3700,1701.3400,5507.0800,873.4900,4872.4500,4018.9600,1943.1200,8106.6300,2049.2800,2698.2000,2251.8800,1941.2300,4785.5800
2025-09-29,2965.6000,4076.0800,2467.6300,7007.5800,6724.9700,9059.9300,17130.8800,1620.0400,2262.2300,8785.7000,2416.7800,2226.4100,2360.9700,2291.7800,8679.2200,3795.9400,5203.8200,2084.5300,10048.9900,1707.1100,5579.4800,873.8400,4932.7200,4000.3000,2017.8000,8204.5700,2084.5300,2675.4600,2246.9800,1964.6700,4782.9900
2025-09-30,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-01,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-02,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-03,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
2025-10-04,2964.2400,4113.7400,2493.2000,7233.5000,6803.9800,9032.4200,17049.1500,1616.7000,2264.4400,8909.1300,2417.3300,2227.3200,2411.0900,2297.2500,8684.1600,3755.8100,5210.6500,2100.4300,10221.2200,1751.3300,5642.8600,874.6100,4842.3000,3970.7900,1994.8500,8244.7700,2084.1600,2675.5100,2243.2800,1949.3600,4799.7000
