customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5110,Other,Adult,Lahore,2/27/2024,O9110,1/8/2025,Pizza Hut,Fries,Dessert,4,1016.92,Cash,10,3/6/2025,344,Inactive,3,5/18/2025,Delivered
C4107,Male,Senior,Islamabad,5/13/2024,O8107,1/9/2025,Burger King,Fries,Continental,1,275.07,Wallet,26,6/20/2025,220,Active,4,9/5/2024,Delivered
C1742,Male,Senior,Peshawar,5/2/2024,O5742,1/9/2025,Subway,Pizza,Continental,4,1092.61,Cash,12,2/22/2025,367,Active,1,11/12/2024,Cancelled
C4606,Other,Senior,Peshawar,11/19/2024,O8606,1/9/2025,Burger King,Sandwich,Dessert,3,346.3,Card,48,11/10/2024,410,Active,3,4/2/2025,Cancelled
C6358,Other,Adult,Peshawar,8/3/2025,O10358,1/9/2025,McDonald's,Fries,Dessert,4,471.64,Wallet,14,5/21/2025,53,Active,1,4/30/2025,Delivered
C4461,Other,Adult,Multan,7/9/2024,O8461,1/9/2025,Subway,Fries,Chinese,4,810.23,Wallet,40,8/1/2025,242,Inactive,1,6/12/2025,Cancelled
C4368,Male,Adult,Multan,5/8/2025,O8368,1/9/2025,KFC,Pizza,Continental,4,1188.89,Card,47,2/18/2025,131,Inactive,2,6/19/2025,Delivered
C4008,Other,Senior,Peshawar,2/8/2024,O8008,1/9/2025,Burger King,Pasta,Continental,4,315.35,Cash,49,1/18/2025,323,Active,4,4/6/2025,Cancelled
C3899,Female,Teenager,Peshawar,6/8/2024,O7899,1/9/2025,Pizza Hut,Pizza,Chinese,4,1469.39,Card,39,12/1/2024,297,Active,5,11/16/2024,Delayed
C2578,Other,Adult,Islamabad,12/26/2024,O6578,1/9/2025,McDonald's,Burger,Dessert,2,1187.25,Cash,3,3/10/2025,299,Active,4,12/9/2024,Delayed
C5287,Other,Senior,Peshawar,3/2/2024,O9287,1/10/2025,McDonald's,Pizza,Chinese,3,1104.73,Cash,43,9/20/2024,337,Inactive,1,2/9/2025,Delayed
C1190,Other,Adult,Multan,4/8/2025,O5190,1/10/2025,KFC,Pasta,Italian,1,466.78,Card,30,6/25/2025,155,Inactive,2,8/28/2024,Delivered
C3364,Female,Adult,Lahore,11/18/2023,O7364,1/10/2025,KFC,Sandwich,Italian,3,708.98,Cash,13,1/11/2025,435,Inactive,4,11/8/2024,Delivered
C2420,Male,Teenager,Karachi,10/23/2024,O6420,1/10/2025,KFC,Fries,Chinese,3,1000.96,Wallet,27,4/10/2025,308,Inactive,4,10/29/2024,Delivered
C6148,Other,Teenager,Islamabad,6/12/2024,O10148,1/10/2025,Burger King,Pizza,Continental,3,716.12,Cash,16,9/27/2024,433,Inactive,2,1/12/2025,Cancelled
C2207,Female,Adult,Multan,11/13/2023,O6207,1/10/2025,KFC,Pasta,Continental,5,220.16,Wallet,24,5/19/2025,242,Inactive,1,1/1/2025,Delayed
C6193,Other,Senior,Multan,10/2/2023,O10193,1/10/2025,Burger King,Burger,Dessert,1,904.13,Card,18,12/9/2024,241,Active,4,9/11/2024,Delivered
C6079,Female,Teenager,Karachi,5/6/2025,O10079,1/10/2025,Pizza Hut,Sandwich,Dessert,3,1127.38,Cash,9,11/7/2024,457,Inactive,5,6/26/2025,Delayed
C2196,Male,Teenager,Karachi,7/15/2025,O6196,1/11/2025,Pizza Hut,Burger,Chinese,5,1151.34,Card,22,9/17/2024,353,Inactive,3,10/29/2024,Delivered
C1603,Female,Senior,Multan,4/15/2024,O5603,1/11/2025,Pizza Hut,Sandwich,Continental,5,1291.12,Cash,23,10/17/2024,427,Inactive,2,9/1/2024,Delivered
C5128,Female,Senior,Multan,8/21/2025,O9128,1/11/2025,KFC,Pizza,Italian,1,537.14,Card,36,6/23/2025,407,Inactive,4,12/7/2024,Delivered
C2360,Female,Adult,Islamabad,10/30/2023,O6360,1/11/2025,Burger King,Fries,Chinese,5,1453.59,Cash,45,1/28/2025,42,Inactive,2,12/20/2024,Delayed
C6834,Male,Teenager,Karachi,3/13/2025,O10834,1/11/2025,Pizza Hut,Pizza,Continental,5,1292.75,Wallet,39,9/30/2024,148,Active,2,5/15/2025,Delayed
C1415,Male,Senior,Peshawar,12/19/2024,O5415,1/11/2025,KFC,Burger,Italian,4,683.08,Cash,30,4/6/2025,371,Inactive,5,9/4/2024,Cancelled
C2055,Female,Senior,Islamabad,1/24/2025,O6055,1/11/2025,Pizza Hut,Burger,Italian,2,569.77,Wallet,15,7/23/2025,24,Inactive,3,11/2/2024,Cancelled
C4039,Other,Teenager,Islamabad,11/2/2024,O8039,1/12/2025,KFC,Fries,Chinese,5,1370.13,Card,50,1/31/2025,380,Active,1,5/10/2025,Delayed
C1115,Other,Adult,Multan,3/15/2025,O5115,1/12/2025,Pizza Hut,Pasta,Fast Food,5,206.83,Cash,26,10/5/2024,15,Active,2,9/20/2024,Delivered
C4086,Female,Senior,Lahore,5/4/2024,O8086,1/12/2025,KFC,Sandwich,Fast Food,5,1123.4,Wallet,41,4/27/2025,217,Inactive,5,1/17/2025,Delivered
C6498,Male,Senior,Multan,5/2/2025,O10498,1/12/2025,KFC,Burger,Chinese,5,1487.35,Cash,12,12/14/2024,430,Active,4,4/4/2025,Delayed
C5692,Female,Senior,Multan,5/13/2024,O9692,1/12/2025,Pizza Hut,Fries,Dessert,4,221.47,Wallet,45,2/25/2025,241,Active,1,11/18/2024,Delayed
C3470,Female,Senior,Multan,11/30/2023,O7470,1/12/2025,McDonald's,Fries,Chinese,2,1467.5,Cash,48,10/16/2024,122,Active,1,7/18/2025,Delivered
C5508,Other,Teenager,Karachi,12/26/2024,O9508,1/12/2025,McDonald's,Fries,Chinese,3,428.37,Cash,3,7/18/2025,169,Inactive,4,12/6/2024,Delayed
C3981,Male,Adult,Karachi,9/18/2023,O7981,1/12/2025,Pizza Hut,Burger,Fast Food,3,1060.86,Cash,11,4/29/2025,498,Active,3,12/18/2024,Cancelled
C6314,Female,Teenager,Karachi,12/29/2024,O10314,1/12/2025,Pizza Hut,Burger,Continental,1,438.59,Cash,25,11/18/2024,124,Active,2,2/11/2025,Cancelled
C4425,Other,Senior,Islamabad,1/8/2025,O8425,1/12/2025,KFC,Pizza,Continental,4,1241.18,Card,30,2/22/2025,387,Inactive,2,9/6/2024,Delayed
C1194,Other,Adult,Islamabad,11/24/2023,O5194,1/12/2025,Burger King,Sandwich,Italian,2,630.74,Wallet,8,3/2/2025,473,Active,4,6/26/2025,Delivered
C5684,Other,Adult,Islamabad,5/25/2025,O9684,1/12/2025,McDonald's,Pasta,Chinese,5,337.03,Cash,22,4/22/2025,432,Inactive,2,8/21/2024,Delivered
C4970,Other,Senior,Karachi,3/30/2024,O8970,1/12/2025,Subway,Pasta,Dessert,4,892.46,Card,41,3/20/2025,453,Active,5,6/30/2025,Cancelled
C4237,Male,Adult,Peshawar,2/19/2024,O8237,1/12/2025,McDonald's,Fries,Fast Food,4,465.91,Wallet,23,1/16/2025,355,Inactive,5,8/29/2024,Delayed
C4878,Male,Teenager,Lahore,9/14/2024,O8878,1/13/2025,Pizza Hut,Sandwich,Chinese,5,671.42,Card,50,3/19/2025,471,Active,3,7/28/2025,Delayed
C3650,Other,Senior,Multan,9/30/2023,O7650,1/13/2025,KFC,Fries,Fast Food,3,458.02,Card,5,3/4/2025,328,Active,5,2/27/2025,Delivered
C6831,Female,Senior,Peshawar,4/3/2024,O10831,1/13/2025,Pizza Hut,Burger,Italian,2,378.77,Cash,45,6/2/2025,239,Active,2,4/2/2025,Delivered
C5956,Female,Adult,Multan,5/14/2024,O9956,1/13/2025,Burger King,Pasta,Dessert,5,568.56,Wallet,8,6/5/2025,446,Inactive,5,1/24/2025,Cancelled
C2816,Female,Adult,Islamabad,7/28/2025,O6816,1/13/2025,McDonald's,Pizza,Continental,4,1495.7,Card,45,11/13/2024,306,Inactive,2,1/27/2025,Delayed
C2109,Female,Adult,Karachi,4/18/2024,O6109,1/13/2025,Subway,Pasta,Chinese,4,687.16,Wallet,13,10/26/2024,61,Active,5,4/4/2025,Delayed
C5056,Other,Senior,Islamabad,7/21/2024,O9056,1/13/2025,Subway,Pizza,Chinese,5,166.28,Card,7,2/24/2025,142,Active,5,12/25/2024,Delayed
C4977,Female,Senior,Lahore,12/25/2024,O8977,1/13/2025,KFC,Pizza,Chinese,2,457.43,Cash,28,7/27/2025,136,Active,3,8/13/2025,Delayed
C4313,Male,Senior,Lahore,4/26/2024,O8313,1/14/2025,Pizza Hut,Pizza,Chinese,5,1182.47,Wallet,31,12/15/2024,100,Inactive,2,6/30/2025,Delivered
C1067,Female,Adult,Islamabad,9/11/2023,O5067,1/14/2025,KFC,Pasta,Fast Food,3,135.52,Cash,12,11/28/2024,115,Inactive,3,9/12/2024,Delivered
C5810,Other,Adult,Peshawar,11/23/2024,O9810,1/14/2025,KFC,Sandwich,Italian,2,630.8,Wallet,19,1/30/2025,464,Inactive,3,5/4/2025,Delayed
C1464,Other,Teenager,Islamabad,11/29/2024,O5464,1/14/2025,KFC,Pasta,Fast Food,2,1040.25,Wallet,28,5/16/2025,410,Active,2,4/11/2025,Cancelled
C4183,Other,Senior,Peshawar,8/15/2024,O8183,1/14/2025,Burger King,Sandwich,Dessert,3,314,Cash,24,6/23/2025,224,Inactive,3,8/29/2024,Cancelled
C2776,Other,Senior,Multan,11/14/2023,O6776,1/14/2025,Subway,Burger,Chinese,4,1162.36,Wallet,32,1/4/2025,77,Inactive,2,9/13/2024,Cancelled
C1920,Other,Adult,Lahore,10/23/2023,O5920,1/14/2025,Burger King,Pasta,Italian,2,841.58,Card,37,8/18/2025,385,Active,4,6/19/2025,Cancelled
C5459,Female,Adult,Islamabad,9/8/2024,O9459,1/15/2025,Subway,Burger,Chinese,4,1225.25,Wallet,35,3/13/2025,361,Inactive,2,5/8/2025,Delayed
C5575,Female,Senior,Multan,8/12/2024,O9575,1/15/2025,Subway,Sandwich,Fast Food,4,423.31,Card,28,5/15/2025,103,Inactive,1,3/26/2025,Cancelled
C1781,Male,Adult,Karachi,7/31/2025,O5781,1/15/2025,Burger King,Pasta,Italian,4,1046.16,Cash,16,12/13/2024,208,Active,4,12/1/2024,Cancelled
C2538,Female,Teenager,Islamabad,2/1/2024,O6538,1/15/2025,Subway,Sandwich,Italian,3,975.93,Wallet,28,4/18/2025,341,Inactive,1,3/4/2025,Cancelled
C1375,Other,Senior,Multan,7/25/2024,O5375,1/15/2025,KFC,Pasta,Chinese,1,1296.11,Wallet,4,10/25/2024,326,Active,2,9/3/2024,Delivered
C6086,Male,Senior,Lahore,10/11/2023,O10086,1/15/2025,Burger King,Sandwich,Fast Food,1,637.18,Cash,36,8/18/2025,278,Active,4,11/11/2024,Delayed
C5850,Other,Teenager,Multan,4/7/2025,O9850,1/15/2025,Pizza Hut,Pasta,Fast Food,4,725.56,Wallet,25,5/20/2025,24,Active,3,4/15/2025,Cancelled
C3473,Female,Teenager,Peshawar,3/3/2024,O7473,1/15/2025,McDonald's,Burger,Fast Food,1,884.15,Card,24,4/4/2025,219,Inactive,1,9/20/2024,Delivered
C1451,Other,Senior,Islamabad,9/9/2024,O5451,1/15/2025,KFC,Pizza,Chinese,3,439.69,Cash,6,10/25/2024,82,Inactive,4,9/17/2024,Delivered
C3150,Other,Adult,Islamabad,8/27/2024,O7150,1/15/2025,Subway,Sandwich,Continental,3,732.13,Card,33,2/28/2025,16,Inactive,5,8/15/2025,Cancelled
C6460,Other,Adult,Islamabad,6/16/2025,O10460,1/16/2025,Burger King,Sandwich,Italian,5,157.03,Card,37,8/18/2025,1,Inactive,2,7/2/2025,Cancelled
C3514,Female,Teenager,Peshawar,8/9/2024,O7514,1/16/2025,Subway,Pasta,Fast Food,1,904.01,Wallet,8,8/31/2024,144,Inactive,5,12/13/2024,Delayed
C2793,Female,Teenager,Multan,12/30/2024,O6793,1/16/2025,McDonald's,Pasta,Dessert,4,1466.56,Card,25,6/4/2025,36,Inactive,3,6/19/2025,Delayed
C3371,Female,Teenager,Peshawar,10/20/2023,O7371,1/16/2025,Subway,Pizza,Fast Food,5,1234,Cash,50,8/13/2025,192,Inactive,1,6/19/2025,Delayed
C2467,Other,Senior,Multan,10/2/2023,O6467,1/16/2025,McDonald's,Sandwich,Italian,1,540.77,Wallet,10,6/13/2025,166,Active,5,10/25/2024,Cancelled
C4888,Female,Senior,Multan,10/29/2023,O8888,1/16/2025,KFC,Pizza,Fast Food,1,1223.13,Card,35,8/17/2025,358,Inactive,2,7/16/2025,Cancelled
C4961,Other,Senior,Lahore,9/29/2023,O8961,1/16/2025,KFC,Burger,Italian,3,1461.03,Cash,24,4/1/2025,41,Active,4,2/22/2025,Cancelled
C4200,Male,Teenager,Lahore,1/8/2024,O8200,1/16/2025,Pizza Hut,Pasta,Fast Food,2,293.77,Wallet,50,5/13/2025,240,Inactive,4,1/19/2025,Cancelled
C2948,Male,Adult,Karachi,7/3/2024,O6948,1/17/2025,Pizza Hut,Pizza,Continental,1,488.52,Card,18,5/21/2025,61,Inactive,2,7/28/2025,Delivered
C6805,Other,Teenager,Islamabad,4/21/2025,O10805,1/17/2025,McDonald's,Fries,Italian,4,1452.56,Cash,23,12/4/2024,312,Inactive,5,10/13/2024,Delayed
C3189,Other,Senior,Peshawar,2/19/2025,O7189,1/17/2025,Pizza Hut,Pasta,Italian,4,420.5,Wallet,30,7/10/2025,435,Inactive,5,12/10/2024,Delivered
C3742,Other,Adult,Islamabad,8/29/2024,O7742,1/17/2025,Subway,Sandwich,Italian,2,261.05,Wallet,4,6/30/2025,435,Inactive,2,1/31/2025,Cancelled
C5412,Female,Senior,Karachi,6/21/2025,O9412,1/17/2025,Pizza Hut,Sandwich,Fast Food,5,237.58,Wallet,20,9/17/2024,118,Inactive,4,9/21/2024,Cancelled
C6781,Other,Teenager,Islamabad,9/23/2023,O10781,1/17/2025,McDonald's,Burger,Fast Food,4,852.64,Card,9,1/7/2025,7,Inactive,4,6/21/2025,Cancelled
C4383,Female,Teenager,Lahore,4/16/2024,O8383,1/18/2025,McDonald's,Pizza,Italian,1,402.95,Wallet,37,4/25/2025,158,Inactive,2,2/19/2025,Delivered
C6313,Female,Teenager,Peshawar,12/27/2024,O10313,1/18/2025,Burger King,Sandwich,Dessert,3,1062.5,Wallet,10,11/26/2024,262,Active,4,6/1/2025,Delivered
C6434,Female,Adult,Lahore,5/4/2025,O10434,1/18/2025,McDonald's,Burger,Fast Food,2,349.08,Cash,21,11/3/2024,86,Active,2,12/5/2024,Cancelled
C5406,Female,Teenager,Peshawar,12/15/2024,O9406,1/18/2025,Subway,Pasta,Continental,5,579.56,Wallet,17,5/14/2025,63,Active,4,10/16/2024,Delayed
C3693,Female,Adult,Karachi,9/9/2023,O7693,1/18/2025,Subway,Pizza,Italian,5,110.81,Wallet,15,6/2/2025,101,Inactive,1,11/13/2024,Delayed
C2990,Female,Teenager,Karachi,4/13/2024,O6990,1/18/2025,Subway,Fries,Chinese,4,491.18,Wallet,2,5/22/2025,115,Inactive,3,4/3/2025,Delivered
C2959,Other,Senior,Karachi,6/6/2025,O6959,1/18/2025,KFC,Burger,Fast Food,4,1321.17,Wallet,32,2/16/2025,171,Active,1,3/19/2025,Delayed
C5509,Female,Teenager,Karachi,7/11/2024,O9509,1/18/2025,KFC,Sandwich,Continental,1,969.93,Wallet,47,7/9/2025,218,Inactive,3,5/28/2025,Cancelled
C1332,Female,Senior,Peshawar,11/29/2024,O5332,1/18/2025,Pizza Hut,Burger,Continental,4,1105.9,Wallet,19,9/17/2024,65,Active,4,9/24/2024,Delivered
C3248,Other,Teenager,Peshawar,11/10/2024,O7248,1/18/2025,KFC,Pizza,Dessert,3,1179.21,Card,27,9/25/2024,246,Active,2,5/9/2025,Delivered
C2287,Female,Teenager,Lahore,6/14/2025,O6287,1/18/2025,Pizza Hut,Burger,Fast Food,2,911.2,Card,12,4/8/2025,139,Inactive,4,10/6/2024,Cancelled
C6737,Male,Teenager,Multan,10/4/2024,O10737,1/19/2025,Pizza Hut,Pizza,Chinese,3,1021.83,Card,13,8/22/2024,452,Inactive,4,4/16/2025,Delayed
C1996,Male,Adult,Peshawar,7/30/2024,O5996,1/19/2025,Subway,Burger,Continental,4,216.81,Card,8,7/7/2025,390,Inactive,4,12/28/2024,Cancelled
C2362,Other,Adult,Lahore,1/2/2024,O6362,1/19/2025,Pizza Hut,Burger,Chinese,1,1494.59,Card,47,5/20/2025,108,Inactive,5,12/20/2024,Cancelled
C4677,Female,Teenager,Peshawar,5/22/2024,O8677,1/19/2025,Subway,Fries,Fast Food,3,727.21,Cash,33,5/2/2025,28,Active,1,2/27/2025,Delayed
C4772,Male,Senior,Peshawar,6/11/2025,O8772,1/19/2025,KFC,Sandwich,Fast Food,4,1096.59,Wallet,41,10/12/2024,160,Active,2,3/27/2025,Cancelled
C2998,Male,Senior,Peshawar,2/21/2024,O6998,1/19/2025,Subway,Pasta,Italian,3,489.55,Wallet,38,8/6/2025,389,Active,3,10/28/2024,Cancelled
C5582,Female,Teenager,Islamabad,10/17/2023,O9582,1/20/2025,Burger King,Pasta,Italian,4,1190.93,Card,19,12/9/2024,59,Active,2,12/12/2024,Delivered
C2958,Male,Teenager,Lahore,2/10/2025,O6958,1/20/2025,McDonald's,Sandwich,Fast Food,1,1232.17,Card,37,8/21/2025,434,Inactive,1,6/14/2025,Cancelled
C5766,Other,Senior,Karachi,4/2/2025,O9766,1/20/2025,KFC,Sandwich,Italian,3,1498.79,Wallet,43,9/29/2024,132,Inactive,4,3/4/2025,Cancelled
C4872,Female,Teenager,Islamabad,10/16/2023,O8872,1/20/2025,McDonald's,Fries,Fast Food,3,1388.63,Wallet,16,1/27/2025,10,Inactive,4,7/9/2025,Delivered
C6976,Male,Teenager,Islamabad,5/24/2024,O10976,1/20/2025,Pizza Hut,Pizza,Dessert,3,1229.21,Wallet,16,12/21/2024,133,Inactive,4,10/4/2024,Delivered
C5429,Other,Senior,Peshawar,3/6/2025,O9429,1/21/2025,Burger King,Fries,Dessert,5,302.1,Cash,20,1/14/2025,79,Active,2,4/30/2025,Cancelled
C1120,Male,Teenager,Multan,7/31/2025,O5120,1/21/2025,KFC,Burger,Dessert,1,834.14,Cash,34,12/20/2024,500,Inactive,4,6/1/2025,Delayed
C6554,Other,Adult,Karachi,10/8/2024,O10554,1/21/2025,KFC,Fries,Dessert,1,156.47,Wallet,42,5/1/2025,18,Active,1,12/10/2024,Cancelled
C2947,Male,Adult,Multan,10/8/2023,O6947,1/21/2025,McDonald's,Fries,Dessert,1,303.25,Card,38,8/30/2024,230,Active,2,6/30/2025,Delayed
C6821,Female,Senior,Multan,3/2/2025,O10821,1/21/2025,Pizza Hut,Pizza,Fast Food,5,163.24,Cash,37,8/29/2024,447,Active,2,7/5/2025,Delayed
C6634,Other,Teenager,Lahore,11/6/2023,O10634,1/21/2025,KFC,Pasta,Italian,2,1154.77,Cash,21,4/23/2025,440,Inactive,5,3/2/2025,Cancelled
C3628,Female,Senior,Lahore,9/21/2024,O7628,1/21/2025,Burger King,Burger,Chinese,1,518.93,Wallet,37,12/14/2024,175,Active,3,8/28/2024,Delayed
C2505,Female,Senior,Islamabad,11/13/2023,O6505,1/21/2025,Burger King,Burger,Continental,5,1067.4,Card,5,8/24/2024,91,Inactive,1,4/6/2025,Delivered
C6896,Male,Teenager,Islamabad,1/11/2025,O10896,1/21/2025,Subway,Fries,Fast Food,3,1003.99,Cash,9,11/15/2024,1,Active,5,7/18/2025,Delayed
C3897,Female,Senior,Karachi,12/3/2023,O7897,1/21/2025,Subway,Pizza,Chinese,4,922.91,Wallet,14,4/27/2025,496,Inactive,3,3/1/2025,Delayed
C2594,Male,Adult,Peshawar,9/10/2024,O6594,1/22/2025,Burger King,Pizza,Continental,4,257.7,Wallet,33,12/17/2024,11,Active,2,6/8/2025,Cancelled
C5703,Other,Teenager,Multan,6/7/2025,O9703,1/22/2025,Subway,Pizza,Continental,1,464.86,Cash,25,1/21/2025,172,Inactive,4,12/16/2024,Cancelled
C4899,Male,Teenager,Lahore,4/22/2025,O8899,1/22/2025,McDonald's,Pasta,Continental,2,1378.74,Cash,9,7/5/2025,500,Inactive,4,3/7/2025,Delivered
C1747,Other,Senior,Peshawar,11/6/2024,O5747,1/22/2025,Subway,Pasta,Italian,1,1467.02,Wallet,25,12/22/2024,234,Active,1,6/25/2025,Delivered
C3296,Female,Senior,Lahore,7/13/2024,O7296,1/22/2025,Pizza Hut,Pizza,Dessert,4,1060.19,Wallet,22,7/2/2025,150,Active,2,3/21/2025,Delivered
C1581,Female,Teenager,Lahore,1/22/2025,O5581,1/22/2025,KFC,Pasta,Chinese,4,925.84,Wallet,50,4/14/2025,477,Active,1,3/11/2025,Delivered
C3059,Male,Teenager,Peshawar,9/19/2023,O7059,1/22/2025,McDonald's,Pizza,Fast Food,4,685.88,Cash,25,1/13/2025,275,Active,1,8/10/2025,Cancelled
C3625,Female,Teenager,Peshawar,3/8/2024,O7625,1/22/2025,Burger King,Pasta,Dessert,2,374.1,Wallet,41,10/22/2024,112,Inactive,3,3/30/2025,Delivered
C1724,Other,Senior,Karachi,10/8/2023,O5724,1/22/2025,Burger King,Burger,Continental,2,829.76,Wallet,30,11/11/2024,26,Active,1,3/13/2025,Cancelled
C3983,Female,Teenager,Multan,3/1/2025,O7983,1/23/2025,Pizza Hut,Sandwich,Italian,5,794.07,Wallet,22,1/31/2025,186,Active,4,2/20/2025,Delayed
C6452,Other,Adult,Lahore,9/8/2023,O10452,1/23/2025,Burger King,Fries,Dessert,2,1038.9,Wallet,34,4/13/2025,66,Inactive,5,10/11/2024,Delivered
C1820,Male,Senior,Lahore,7/11/2024,O5820,1/23/2025,Subway,Pasta,Dessert,5,239.29,Cash,8,12/16/2024,248,Inactive,1,8/30/2024,Delayed
C4951,Female,Senior,Peshawar,12/10/2024,O8951,1/23/2025,Burger King,Pasta,Continental,3,600.06,Wallet,25,8/20/2025,287,Active,5,7/23/2025,Delayed
C3308,Female,Adult,Islamabad,10/16/2024,O7308,1/23/2025,Pizza Hut,Sandwich,Dessert,2,1402.75,Wallet,2,9/3/2024,269,Inactive,5,8/12/2025,Cancelled
C1998,Other,Senior,Karachi,3/30/2024,O5998,1/23/2025,McDonald's,Fries,Dessert,5,331.84,Card,43,9/3/2024,489,Active,1,12/18/2024,Delivered
C3155,Female,Teenager,Islamabad,2/19/2025,O7155,1/24/2025,Subway,Sandwich,Dessert,5,784.13,Cash,21,10/15/2024,160,Active,2,9/28/2024,Delivered
C4749,Other,Teenager,Karachi,3/28/2024,O8749,1/24/2025,Subway,Burger,Dessert,5,163.05,Cash,32,6/1/2025,33,Active,4,10/5/2024,Delayed
C2223,Other,Teenager,Lahore,2/5/2024,O6223,1/24/2025,Burger King,Sandwich,Continental,3,1372.03,Wallet,16,7/17/2025,390,Active,4,5/3/2025,Delivered
C6242,Other,Teenager,Lahore,4/2/2025,O10242,1/24/2025,KFC,Sandwich,Continental,5,142.52,Card,26,12/6/2024,120,Active,4,4/11/2025,Cancelled
C5801,Female,Adult,Peshawar,3/1/2024,O9801,1/24/2025,KFC,Burger,Italian,2,923.16,Cash,35,5/3/2025,337,Inactive,2,10/30/2024,Delayed
C3587,Other,Adult,Islamabad,4/15/2025,O7587,1/24/2025,KFC,Fries,Italian,4,387.5,Cash,33,2/3/2025,418,Inactive,2,10/20/2024,Delivered
C6112,Male,Teenager,Lahore,8/12/2024,O10112,1/24/2025,Subway,Sandwich,Dessert,5,645.79,Wallet,4,12/19/2024,479,Inactive,3,6/3/2025,Delayed
C4887,Male,Teenager,Lahore,6/24/2024,O8887,1/24/2025,KFC,Burger,Dessert,3,949.16,Card,10,10/6/2024,97,Active,4,9/19/2024,Cancelled
C6449,Male,Teenager,Multan,6/14/2024,O10449,1/25/2025,KFC,Sandwich,Chinese,3,1418.81,Card,35,1/11/2025,275,Inactive,5,11/12/2024,Cancelled
C5486,Female,Senior,Peshawar,12/4/2023,O9486,1/25/2025,McDonald's,Sandwich,Fast Food,2,610.6,Cash,31,6/9/2025,182,Inactive,5,2/6/2025,Delayed
C5554,Female,Adult,Islamabad,10/9/2023,O9554,1/25/2025,Burger King,Burger,Chinese,3,722.07,Card,30,9/6/2024,210,Inactive,5,3/18/2025,Delayed
C1653,Male,Adult,Multan,6/4/2025,O5653,1/25/2025,KFC,Fries,Chinese,2,463.26,Wallet,2,9/15/2024,355,Inactive,4,10/15/2024,Cancelled
C2826,Female,Teenager,Islamabad,4/11/2025,O6826,1/25/2025,Burger King,Sandwich,Italian,1,877.89,Cash,43,1/23/2025,485,Inactive,1,12/14/2024,Delivered
C5905,Male,Teenager,Lahore,10/5/2023,O9905,1/25/2025,Subway,Pizza,Chinese,4,165.66,Wallet,19,7/6/2025,157,Active,5,7/3/2025,Cancelled
C1287,Male,Senior,Islamabad,10/31/2024,O5287,1/25/2025,McDonald's,Sandwich,Italian,3,379.79,Wallet,36,9/7/2024,190,Active,1,4/16/2025,Delivered
C4092,Other,Senior,Multan,10/23/2024,O8092,1/25/2025,Burger King,Pizza,Fast Food,1,293.97,Card,23,10/4/2024,125,Active,3,10/27/2024,Delivered
C4538,Female,Teenager,Peshawar,5/26/2025,O8538,1/25/2025,McDonald's,Pasta,Dessert,1,396.23,Cash,4,7/18/2025,49,Inactive,3,6/27/2025,Cancelled
C3020,Other,Teenager,Karachi,2/16/2025,O7020,1/26/2025,McDonald's,Pasta,Dessert,2,438.63,Card,48,6/2/2025,66,Active,2,11/29/2024,Delayed
C5403,Female,Senior,Lahore,3/28/2025,O9403,1/26/2025,Burger King,Pasta,Fast Food,4,304.02,Cash,31,5/13/2025,369,Inactive,2,9/5/2024,Cancelled
C5999,Female,Adult,Islamabad,1/6/2024,O9999,1/26/2025,Burger King,Sandwich,Continental,4,969,Cash,46,4/20/2025,147,Inactive,4,7/11/2025,Delivered
C2673,Male,Adult,Lahore,5/23/2024,O6673,1/26/2025,Burger King,Burger,Chinese,1,1234.66,Card,21,10/21/2024,173,Inactive,2,3/14/2025,Delivered
C4828,Female,Senior,Multan,4/8/2025,O8828,1/26/2025,Pizza Hut,Sandwich,Italian,4,1411.16,Wallet,6,12/18/2024,193,Active,4,6/17/2025,Delayed
C1548,Female,Adult,Peshawar,7/16/2025,O5548,1/26/2025,Subway,Sandwich,Italian,2,1183.89,Wallet,2,11/3/2024,306,Inactive,1,5/1/2025,Delayed
C4611,Other,Teenager,Karachi,1/31/2024,O8611,1/26/2025,KFC,Pizza,Continental,5,1386.97,Cash,10,5/13/2025,214,Active,5,3/31/2025,Cancelled
C5671,Male,Teenager,Multan,6/28/2024,O9671,1/26/2025,Subway,Pizza,Italian,5,1000.73,Wallet,44,9/25/2024,311,Active,2,7/18/2025,Delayed
C1834,Other,Senior,Peshawar,6/6/2025,O5834,1/27/2025,KFC,Fries,Italian,5,1101.92,Cash,5,2/6/2025,436,Active,5,12/17/2024,Cancelled
C5776,Male,Adult,Lahore,8/1/2024,O9776,1/27/2025,Pizza Hut,Sandwich,Chinese,5,1415.07,Card,45,10/19/2024,52,Inactive,2,12/10/2024,Delivered
C6573,Male,Senior,Multan,4/27/2025,O10573,1/27/2025,McDonald's,Pasta,Italian,5,1256.53,Cash,1,4/18/2025,405,Active,3,11/5/2024,Delivered
C4138,Male,Senior,Multan,2/23/2024,O8138,1/27/2025,McDonald's,Fries,Continental,2,180.89,Cash,37,3/23/2025,97,Active,4,1/15/2025,Cancelled
C3220,Male,Adult,Multan,9/22/2024,O7220,1/27/2025,McDonald's,Sandwich,Dessert,5,336.48,Card,11,10/11/2024,299,Inactive,5,8/2/2025,Delayed
