EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition
EMP7002,45,Sales,3,10,9318,3,4,No,13.2,No,4,21,No
EMP7003,35,Sales,2,6,6777,2,4,No,7.8,No,4,22,Yes
EMP7004,45,Operations,3,6,8945,2,3,No,14.6,Yes,4,12,No
EMP7005,45,Sales,2,5,6923,2,3,No,4.1,No,3,19,No
EMP7006,54,Marketing,3,5,8780,2,4,No,13.0,No,3,17,No
EMP7007,51,Engineering,4,12,14897,3,3,No,20.6,No,2,14,No
EMP7008,51,Sales,3,15,10603,1,4,No,1.8,No,4,11,No
EMP7009,52,Finance,3,12,11351,2,2,No,7.2,No,2,10,No
EMP7010,40,Sales,1,1,4240,5,3,No,4.5,No,2,9,No
EMP7011,38,Engineering,3,5,11646,5,3,No,8.9,No,3,10,No
EMP7012,46,Marketing,1,1,4579,4,4,Yes,2.8,No,4,12,No
EMP7013,45,Engineering,4,18,16053,4,4,No,1.3,No,3,19,No
EMP7014,34,Engineering,3,9,12667,4,2,Yes,1.0,No,2,16,No
EMP7015,42,IT,3,5,11840,3,1,Yes,7.2,No,3,13,No
EMP7016,37,IT,1,3,5924,3,3,No,4.6,No,4,10,No
EMP7017,29,Engineering,3,6,12589,3,3,No,20.0,No,2,22,No
EMP7018,50,Engineering,4,21,16643,5,3,No,4.8,No,2,18,No
EMP7019,38,Engineering,3,14,12564,4,2,No,2.8,No,3,26,No
EMP7020,58,Operations,3,5,8099,5,4,No,1.4,No,3,20,No
EMP7021,22,Marketing,1,0,4650,3,3,No,2.3,No,2,16,No
EMP7022,32,Sales,2,2,5573,4,4,No,9.4,No,2,12,No
EMP7023,38,Operations,3,10,9770,4,4,No,1.7,No,2,11,No
EMP7024,49,Marketing,3,7,10158,2,4,Yes,13.1,No,3,11,No
EMP7025,41,Engineering,3,17,13674,4,3,No,5.7,No,3,13,No
EMP7026,41,Engineering,3,16,13249,2,3,No,6.2,No,3,14,No
EMP7027,26,Sales,1,2,4044,3,4,No,9.8,No,1,17,No
EMP7028,26,IT,2,2,8592,4,3,No,3.7,No,3,18,No
EMP7029,41,Finance,4,16,14978,3,3,No,11.6,No,3,14,No
EMP7030,24,Sales,2,2,7074,5,4,Yes,1.6,No,3,12,No
EMP7031,32,HR,1,3,4996,3,1,No,29.2,No,2,13,No
EMP7032,43,Marketing,2,6,7925,2,4,No,2.3,No,2,15,Yes
EMP7033,28,Sales,1,4,3915,3,3,No,6.5,No,3,18,No
EMP7034,54,Engineering,5,28,20139,5,2,No,6.2,No,3,18,No
EMP7035,50,Marketing,4,15,13285,4,3,No,16.0,No,3,17,No
EMP7036,22,Engineering,1,0,6997,3,3,No,5.5,No,3,12,No
EMP7037,28,Engineering,3,5,12497,4,2,Yes,2.2,No,2,18,No
EMP7038,22,Sales,1,0,5050,2,3,Yes,12.7,No,2,8,Yes
EMP7039,30,Engineering,2,3,8161,1,4,No,8.5,No,3,16,No
EMP7040,45,Marketing,1,1,4595,5,4,No,6.9,No,2,23,No
EMP7041,33,Sales,3,8,9561,5,3,No,4.2,No,3,16,No
EMP7042,42,Marketing,4,17,12967,2,2,No,6.6,No,3,13,No
EMP7043,22,Engineering,1,0,6442,3,3,No,21.0,No,2,22,No
EMP7044,45,Finance,5,17,17312,5,1,No,8.7,No,3,10,No
EMP7045,32,Engineering,1,1,6930,2,4,No,9.7,No,4,17,No
EMP7046,38,Marketing,5,16,15946,5,3,No,1.3,No,2,6,No
EMP7047,37,Marketing,4,12,12606,4,2,No,2.2,No,3,10,No
EMP7048,25,Finance,2,3,8117,4,3,No,10.2,No,3,24,No
EMP7049,26,Operations,1,3,4226,4,1,No,18.5,Yes,3,18,No
EMP7050,47,Sales,2,2,6733,4,2,No,3.1,No,3,14,No
EMP7051,41,IT,2,6,7932,2,2,No,5.3,No,3,17,No
EMP7052,48,Operations,1,0,4053,3,2,No,2.9,No,1,8,No
EMP7053,41,Marketing,1,4,5949,4,3,No,1.4,No,3,23,Yes
EMP7054,39,Operations,1,0,4508,3,4,No,13.1,No,2,17,No
EMP7055,22,Engineering,1,0,6433,3,2,Yes,3.1,No,3,13,No
EMP7056,35,Sales,1,3,4420,3,4,No,1.2,No,3,17,No
EMP7057,37,Finance,4,15,13708,3,1,Yes,14.6,No,4,7,Yes
EMP7058,57,IT,1,0,6098,2,1,No,22.7,No,3,24,No
EMP7059,44,Sales,3,12,9422,1,3,Yes,9.9,No,3,13,No
EMP7060,53,Marketing,3,13,10364,5,3,No,1.4,No,2,11,No
EMP7061,43,Operations,3,14,9767,4,2,No,8.2,No,1,13,No
EMP7062,30,IT,1,0,5786,3,3,No,4.3,No,3,16,No
EMP7063,39,Engineering,2,11,11244,4,3,No,12.2,No,4,20,No
EMP7064,40,Sales,3,6,9185,3,3,No,9.6,No,3,22,No
EMP7065,28,Sales,3,6,9086,5,1,No,1.0,No,2,9,No
EMP7066,34,Marketing,1,2,5020,4,1,No,6.5,No,3,13,Yes
EMP7067,35,IT,3,6,11753,3,1,No,7.8,No,3,13,No
EMP7068,54,Marketing,2,2,7284,3,1,No,12.7,No,3,9,No
EMP7069,22,IT,1,0,5540,2,4,No,9.9,No,4,15,No
EMP7070,50,Operations,4,17,11685,2,1,No,6.0,No,2,10,Yes
EMP7071,28,Marketing,1,1,4983,3,3,No,13.6,No,3,11,No
EMP7072,24,Sales,2,2,6559,3,4,No,16.5,Yes,2,9,No
EMP7073,49,Engineering,2,3,9976,3,4,No,6.7,No,3,13,No
EMP7074,45,Sales,1,2,5120,2,1,No,11.3,No,3,19,No
EMP7075,50,Engineering,4,11,14758,5,4,Yes,10.6,No,2,20,No
EMP7076,46,Sales,4,22,13171,1,4,Yes,4.8,No,3,16,No
EMP7077,58,Sales,3,27,11452,3,3,Yes,14.8,No,2,16,No
EMP7078,43,Engineering,3,11,11547,3,3,No,6.4,No,1,17,No
EMP7079,36,HR,1,0,4372,1,3,No,8.9,No,2,10,No
EMP7080,41,Sales,3,5,9212,5,4,No,22.1,No,2,20,No
EMP7081,50,Finance,3,14,12202,3,3,No,5.4,No,3,16,No
EMP7082,30,Marketing,1,1,5893,3,2,No,31.6,No,2,17,No
EMP7083,31,Finance,3,7,11059,4,4,No,4.0,No,3,15,No
EMP7084,34,Finance,2,4,8708,4,1,No,4.9,No,3,18,No
EMP7085,22,Finance,1,0,5463,3,3,No,6.8,No,4,14,No
EMP7086,39,IT,1,2,4850,4,3,No,7.4,No,3,10,No
EMP7087,22,Sales,1,0,5083,4,3,Yes,10.0,No,3,20,No
EMP7088,38,Engineering,3,9,11665,5,3,Yes,9.6,No,2,15,No
EMP7089,46,Sales,3,6,9129,4,2,No,13.8,No,2,14,No
EMP7090,33,Marketing,2,10,8148,3,2,No,4.4,No,2,11,No
EMP7091,54,Engineering,4,14,15433,3,1,No,10.2,No,3,13,No
EMP7092,23,HR,1,1,4984,4,4,No,6.1,No,2,18,No
EMP7093,49,Sales,2,4,7199,4,3,No,27.4,No,1,5,No
EMP7094,44,Marketing,4,10,12907,3,1,No,1.0,No,3,16,No
EMP7095,22,Marketing,1,0,4912,3,3,No,3.2,No,1,7,Yes
EMP7096,60,Engineering,4,31,17707,5,3,Yes,17.6,No,3,18,No
EMP7097,37,HR,3,7,8099,4,2,No,13.6,No,2,14,No
EMP7098,29,Operations,3,7,8992,3,4,No,8.5,No,4,23,No
EMP7099,23,Operations,1,0,4214,3,3,No,17.6,No,3,5,No
EMP7100,35,Sales,4,10,11745,5,3,Yes,21.4,Yes,3,13,No
EMP7101,36,Operations,1,0,4111,4,3,Yes,6.3,No,2,17,No
EMP7102,39,Sales,4,14,12507,3,3,No,27.1,No,3,13,No
EMP7103,35,Engineering,1,0,6347,3,3,No,4.0,No,2,13,No
EMP7104,44,Sales,4,18,12656,3,3,No,11.5,No,3,15,No
EMP7105,34,IT,1,2,6440,2,4,Yes,9.1,No,2,9,No
EMP7106,22,Sales,1,0,5016,3,3,No,9.1,No,3,13,No
EMP7107,36,Sales,3,12,10826,4,2,No,4.5,Yes,3,15,No
EMP7108,22,IT,1,0,5449,4,3,No,5.0,No,2,9,No
EMP7109,41,Marketing,2,3,7890,4,3,No,4.7,Yes,3,15,No
EMP7110,28,Operations,2,2,6523,4,3,No,9.8,No,2,15,No
EMP7111,39,Sales,4,17,12913,2,2,Yes,9.0,No,3,13,No
EMP7112,51,Engineering,4,17,15517,2,2,No,8.1,No,3,6,No
EMP7113,28,IT,1,1,6001,3,1,Yes,27.9,No,3,16,No
EMP7114,48,Marketing,4,16,13165,5,2,No,1.2,No,2,13,No
EMP7115,33,Operations,2,8,7255,3,3,No,23.1,No,3,12,No
EMP7116,55,IT,3,29,14358,3,2,No,7.0,No,3,17,Yes
EMP7117,34,Finance,3,6,11481,2,2,Yes,28.2,No,2,16,No
EMP7118,29,Engineering,1,1,6219,5,4,Yes,1.0,No,1,17,No
EMP7119,44,Engineering,2,2,9562,4,4,Yes,14.0,No,2,11,No
EMP7120,33,Sales,1,1,4319,4,3,No,26.7,No,2,15,No
EMP7121,29,Engineering,3,5,11650,3,2,No,10.1,No,2,13,Yes
EMP7122,33,IT,2,2,8471,2,4,No,5.2,No,3,21,No
EMP7123,37,HR,3,6,8432,3,3,No,1.8,No,1,15,No
EMP7124,51,IT,1,4,6779,5,3,No,6.5,No,2,12,No
EMP7125,22,Operations,1,0,3534,2,4,No,26.4,No,3,12,No
EMP7126,38,IT,2,2,9013,5,3,No,3.2,No,1,14,No
EMP7127,44,IT,1,1,6395,3,2,Yes,13.7,No,2,17,No
EMP7128,39,Finance,2,5,7701,4,4,No,9.9,No,3,14,No
EMP7129,51,Operations,2,13,8550,3,4,No,3.6,No,3,13,No
EMP7130,37,Finance,5,15,15918,5,4,No,3.9,No,2,17,No
EMP7131,36,Finance,3,6,10938,3,4,No,1.0,Yes,2,9,No
EMP7132,43,Finance,3,21,12902,4,3,No,15.7,No,2,18,No
EMP7133,38,Finance,1,1,5559,2,4,No,8.9,Yes,3,17,No
EMP7134,34,Engineering,3,10,12128,3,4,No,1.0,No,3,17,No
EMP7135,43,Engineering,3,20,14061,5,3,Yes,9.3,No,3,12,No
EMP7136,31,Engineering,1,2,5856,2,3,Yes,20.4,No,3,20,No
EMP7137,31,Sales,3,8,9770,3,3,Yes,1.0,No,2,10,No
EMP7138,32,HR,3,7,8517,4,1,No,10.0,No,3,20,No
EMP7139,51,Operations,4,25,12909,5,3,No,5.1,No,2,13,No
EMP7140,22,Finance,1,0,5939,3,1,No,1.5,No,3,17,No
EMP7141,41,Sales,2,10,7546,3,3,No,17.3,No,3,13,No
EMP7142,38,Operations,1,0,4179,5,1,No,24.4,No,3,17,No
EMP7143,22,IT,1,0,5049,4,3,No,3.7,Yes,3,17,No
EMP7144,41,Operations,3,14,9380,4,2,No,9.8,No,2,12,No
EMP7145,42,Finance,2,3,7712,4,3,No,7.9,No,1,23,No
EMP7146,43,Sales,2,3,5871,3,3,Yes,2.2,No,2,16,Yes
EMP7147,22,Engineering,1,0,5922,3,3,No,11.8,No,3,19,No
EMP7148,51,Marketing,5,27,16993,3,4,No,1.4,No,2,14,No
EMP7149,30,Sales,1,1,4798,3,3,Yes,2.9,No,3,22,Yes
EMP7150,44,Sales,3,22,11688,1,2,No,10.5,No,3,20,Yes
EMP7151,45,IT,3,14,12426,2,2,No,7.9,No,2,19,No
EMP7152,29,Finance,1,2,6048,3,2,No,14.5,No,3,15,No
EMP7153,44,Engineering,2,6,9747,3,2,No,15.4,No,2,21,No
EMP7154,34,Engineering,2,6,9848,4,4,No,6.2,No,2,20,No
EMP7155,22,Engineering,1,0,6289,2,3,Yes,19.6,No,2,15,No
EMP7156,49,Sales,5,16,14344,4,1,No,10.0,No,2,19,No
EMP7157,30,Finance,3,5,10157,4,2,No,11.2,No,4,14,No
EMP7158,29,Sales,1,3,5354,4,3,Yes,1.3,No,3,16,No
EMP7159,33,Operations,3,10,8564,3,1,No,12.2,No,2,19,No
EMP7160,40,Operations,4,15,11651,3,2,No,11.1,No,2,11,No
EMP7161,37,Marketing,3,15,11581,3,4,No,9.2,No,3,15,No
EMP7162,43,Operations,3,7,8825,2,3,No,7.6,No,3,15,No
EMP7163,24,Sales,2,2,5284,4,3,No,14.2,No,2,12,No
EMP7164,30,Marketing,2,3,7852,4,2,No,12.1,No,3,11,No
EMP7165,36,Finance,4,14,14954,1,3,Yes,7.2,No,3,11,No
EMP7166,56,Finance,4,32,16107,3,4,No,12.3,No,3,17,No
EMP7167,36,Sales,2,9,7738,3,3,No,1.5,No,2,11,No
EMP7168,48,Engineering,1,1,6055,5,3,Yes,50.0,No,4,11,No
EMP7169,38,Engineering,2,6,9322,5,3,Yes,5.7,No,3,26,No
EMP7170,33,Marketing,2,10,9142,4,3,No,4.5,No,2,15,No
EMP7171,35,Operations,3,11,9330,4,4,No,18.9,No,3,10,No
EMP7172,36,Marketing,3,14,10610,3,4,No,17.8,No,3,17,No
EMP7173,44,Operations,3,6,8127,4,3,No,15.4,No,3,14,No
EMP7174,51,Sales,4,12,11312,3,3,No,7.3,Yes,2,13,Yes
EMP7175,41,Operations,3,9,7975,4,1,No,8.3,Yes,4,11,No
EMP7176,49,Marketing,3,8,9925,2,3,Yes,3.6,No,4,17,No
EMP7177,28,Sales,1,0,4837,3,3,Yes,2.9,No,2,19,No
EMP7178,33,Marketing,3,5,9916,4,1,No,2.9,No,2,11,No
EMP7179,30,HR,3,7,8335,5,3,No,2.0,Yes,2,14,No
EMP7180,41,Sales,2,11,7805,4,1,No,7.9,No,2,14,No
EMP7181,34,Operations,2,6,6743,2,3,No,10.3,No,3,25,No
EMP7182,45,IT,3,19,13559,4,4,No,6.6,No,2,17,No
EMP7183,28,Engineering,3,5,11974,4,2,No,4.5,No,3,17,No
EMP7184,38,HR,4,13,10899,5,3,Yes,7.1,No,3,21,No
EMP7185,44,Sales,3,19,10407,4,2,Yes,12.4,No,2,12,No
EMP7186,22,IT,1,0,5585,1,2,No,14.9,No,3,13,No
EMP7187,59,Engineering,3,6,11918,3,3,No,29.3,No,3,7,No
EMP7188,35,Sales,3,7,8817,4,2,No,3.0,No,3,15,No
EMP7189,22,HR,1,0,3691,5,1,No,1.8,No,2,19,No
EMP7190,39,Sales,3,7,9499,3,3,Yes,23.5,No,3,18,No
EMP7191,38,Engineering,3,7,12245,4,3,Yes,8.9,Yes,3,14,No
EMP7192,37,Sales,1,1,4169,3,3,Yes,8.9,No,2,23,No
EMP7193,47,Sales,4,13,11173,1,2,No,5.4,No,2,18,No
EMP7194,45,Sales,2,9,7045,4,4,No,7.6,No,2,13,No
EMP7195,40,Operations,5,17,13804,4,1,No,6.7,No,3,11,No
EMP7196,42,IT,4,17,14888,2,3,Yes,3.1,No,3,13,No
EMP7197,36,HR,1,1,3881,2,3,No,1.0,No,1,14,Yes
EMP7198,55,Marketing,4,15,12633,5,4,Yes,11.7,No,2,15,No
EMP7199,23,Finance,1,1,5657,4,3,No,39.6,No,2,15,No
EMP7200,39,Engineering,1,4,6482,4,4,No,4.7,No,2,13,No
EMP7201,38,Engineering,2,4,9221,3,2,No,10.9,No,3,19,No
EMP7202,46,Finance,5,19,17321,3,3,Yes,11.6,Yes,4,20,No
EMP7203,29,Engineering,3,6,10726,4,3,No,1.0,Yes,2,9,No
EMP7204,22,Marketing,1,0,5176,4,2,Yes,6.2,No,4,20,No
EMP7205,39,HR,3,9,8506,3,1,No,22.3,No,2,17,No
EMP7206,40,HR,4,16,11815,4,3,No,21.9,No,3,16,No
EMP7207,52,Operations,4,29,13178,4,3,No,4.9,No,2,10,No
EMP7208,25,Finance,1,0,5774,4,2,No,10.8,No,2,8,No
EMP7209,49,IT,4,16,15205,3,2,No,13.0,No,3,18,No
EMP7210,60,Operations,3,12,8932,3,4,No,21.6,No,3,14,No
EMP7211,34,Sales,1,0,5032,2,2,No,10.4,No,3,27,No
EMP7212,25,Finance,2,3,8350,3,2,No,3.4,No,3,10,No
EMP7213,33,Finance,3,9,11078,4,3,No,4.1,Yes,3,14,No
EMP7214,38,Marketing,4,11,12216,5,3,No,31.0,No,4,17,No
EMP7215,43,HR,3,9,9127,2,3,No,15.1,No,3,14,No
EMP7216,32,Sales,3,10,10029,5,4,No,21.5,No,2,12,No
EMP7217,53,IT,2,2,8425,3,4,Yes,14.0,No,3,13,No
EMP7218,26,Operations,1,1,4342,2,4,Yes,9.8,No,2,12,No
EMP7219,22,HR,1,0,3439,2,3,No,6.0,No,2,21,No
EMP7220,49,Sales,3,10,10285,5,3,Yes,16.8,No,2,12,No
EMP7221,22,Operations,1,0,3641,4,2,No,24.4,Yes,4,12,No
EMP7222,35,Engineering,2,5,9602,3,3,No,10.1,No,1,10,No
EMP7223,60,Engineering,5,32,21410,3,1,No,7.9,No,4,9,No
EMP7224,37,Finance,2,5,8065,5,2,No,20.3,No,4,12,No
EMP7225,26,Operations,2,4,6231,5,2,No,3.3,No,2,12,No
EMP7226,37,Sales,3,6,8605,3,3,No,3.3,No,4,12,No
EMP7227,37,Operations,3,5,8930,2,2,No,5.8,No,3,15,No
EMP7228,39,Finance,4,11,13814,4,1,No,5.6,No,4,17,No
EMP7229,44,Marketing,2,11,7910,5,3,No,3.5,Yes,3,14,No
EMP7230,27,Engineering,1,1,5610,4,3,No,10.6,No,3,15,No
EMP7231,54,Sales,1,0,4831,5,3,No,12.7,No,3,16,No
EMP7232,40,Sales,4,17,12082,4,2,Yes,6.3,No,2,20,No
EMP7233,45,Sales,3,11,8867,4,4,Yes,7.0,No,4,18,No
EMP7234,31,Sales,3,6,9281,5,3,Yes,10.1,No,3,9,No
EMP7235,50,Engineering,3,18,13684,5,3,No,5.7,No,2,15,No
EMP7236,35,Sales,3,5,8470,4,3,Yes,1.8,No,1,13,No
EMP7237,40,Engineering,2,2,8524,4,3,Yes,4.2,No,3,16,No
EMP7238,28,Engineering,2,4,8834,4,3,No,2.5,No,2,15,No
EMP7239,28,Engineering,1,1,6053,4,2,No,8.8,No,2,22,No
EMP7240,44,Finance,2,10,9882,3,3,No,14.4,No,3,16,No
EMP7241,33,HR,1,4,4969,1,2,No,13.3,No,4,14,Yes
EMP7242,29,Sales,3,6,9291,3,3,Yes,16.0,No,2,19,No
EMP7243,31,Sales,1,1,4604,4,3,No,8.0,No,2,16,No
EMP7244,44,Finance,3,7,10569,2,4,No,8.4,No,3,16,No
EMP7245,31,Engineering,3,7,12570,3,1,Yes,1.7,No,3,16,Yes
EMP7246,36,IT,2,6,9012,3,3,No,7.9,No,4,18,No
EMP7247,38,Finance,3,5,10171,4,4,No,8.8,No,3,10,No
EMP7248,22,Engineering,1,0,7508,2,2,No,6.7,No,3,15,Yes
EMP7249,23,HR,1,0,4114,4,2,No,3.4,No,4,12,No
EMP7250,41,Finance,1,0,4931,4,3,No,9.1,No,3,12,No
EMP7251,30,Sales,3,7,9590,5,2,No,15.2,No,2,15,No
EMP7252,48,Sales,3,10,10082,5,4,No,4.9,No,1,8,Yes
EMP7253,47,HR,4,17,11149,4,3,No,3.6,No,3,15,No
EMP7254,45,IT,4,23,15763,3,2,No,7.2,No,3,12,No
EMP7255,56,Engineering,2,9,9620,2,3,Yes,2.2,No,2,13,Yes
EMP7256,37,Engineering,3,11,12791,3,1,No,11.5,No,3,12,Yes
EMP7257,44,Sales,4,19,13148,3,4,No,3.0,No,3,14,No
EMP7258,32,Marketing,3,6,9595,4,2,No,1.7,No,1,17,No
EMP7259,60,Finance,4,15,15055,3,3,No,9.1,Yes,3,13,No
EMP7260,57,Engineering,3,15,12288,3,2,No,19.5,No,2,12,No
EMP7261,38,Operations,4,11,10590,3,3,No,6.9,Yes,2,16,No
EMP7262,41,Engineering,3,5,11489,4,4,No,4.1,No,2,11,No
EMP7263,51,Finance,5,29,18495,1,1,No,2.0,No,3,20,No
EMP7264,36,Engineering,3,14,12642,3,2,Yes,16.5,No,2,15,Yes
EMP7265,31,Operations,1,4,5434,4,3,No,13.2,No,3,15,No
EMP7266,46,Operations,1,0,4129,4,3,No,21.2,No,3,13,No
EMP7267,38,Operations,3,9,9097,4,3,No,7.2,No,1,15,No
EMP7268,39,Sales,2,13,8414,2,4,No,3.6,No,3,11,No
EMP7269,29,Finance,1,0,5682,4,3,No,11.9,No,2,15,No
EMP7270,22,Marketing,1,0,4916,4,3,No,6.4,No,2,10,No
EMP7271,40,IT,2,2,7518,5,3,No,11.1,No,2,12,No
EMP7272,47,Engineering,2,5,9601,4,3,Yes,13.9,Yes,3,9,No
EMP7273,35,Operations,2,4,6438,1,2,No,6.2,No,2,14,No
EMP7274,52,Engineering,5,30,19866,4,4,Yes,3.8,No,2,15,No
EMP7275,30,Engineering,1,0,5767,4,1,No,17.0,No,4,15,No
EMP7276,27,Sales,1,1,4802,4,2,Yes,2.9,No,2,11,No
EMP7277,37,Sales,4,11,11299,4,4,No,7.8,No,3,16,No
EMP7278,37,Sales,2,4,6790,2,2,No,2.6,No,3,14,No
EMP7279,45,Sales,3,8,9646,2,2,No,17.6,Yes,2,16,No
EMP7280,30,Sales,2,3,6851,4,3,No,7.0,Yes,2,10,No
EMP7281,51,Operations,3,8,8321,4,3,No,6.0,No,3,26,No
EMP7282,57,HR,3,34,12575,1,3,No,2.4,No,3,14,No
EMP7283,37,Operations,1,0,4049,3,4,No,4.5,No,4,14,No
EMP7284,50,Marketing,4,21,14571,5,2,No,11.9,No,4,16,No
EMP7285,27,Operations,1,1,4158,4,2,No,6.7,No,2,18,Yes
EMP7286,48,HR,3,13,9224,3,1,Yes,4.8,No,3,23,No
EMP7287,48,Sales,3,6,9299,2,2,Yes,4.7,No,2,15,Yes
EMP7288,46,Marketing,2,3,7016,3,2,No,9.6,No,2,19,No
EMP7289,37,Finance,3,9,11607,2,3,No,22.3,No,2,17,Yes
EMP7290,22,Marketing,1,0,5849,5,4,Yes,21.8,No,3,15,No
EMP7291,31,Operations,2,4,6717,4,4,No,1.0,No,3,14,No
EMP7292,31,Finance,2,3,8251,5,4,No,12.8,No,3,15,No
EMP7293,28,Engineering,2,2,9146,5,4,Yes,8.5,No,3,16,No
EMP7294,39,Operations,5,16,13735,4,2,No,15.9,No,3,16,No
EMP7295,33,Finance,3,5,10720,1,2,No,8.2,No,4,17,No
EMP7296,29,Sales,1,1,4179,4,3,No,9.3,No,2,8,No
EMP7297,27,Marketing,2,4,7274,4,3,No,3.6,No,2,16,No
EMP7298,30,Finance,1,0,5318,3,2,No,13.9,No,2,13,No
EMP7299,49,Marketing,2,4,6963,5,4,No,11.5,No,2,14,No
EMP7300,31,IT,3,5,11883,5,3,No,14.8,No,3,15,No
EMP7301,32,Sales,3,9,8982,3,4,Yes,11.7,No,2,20,No
EMP7302,33,Finance,2,4,8274,3,1,No,2.8,No,4,17,No
EMP7303,41,Operations,1,0,3752,4,1,No,22.4,No,3,17,No
EMP7304,42,Finance,5,20,17594,4,3,No,3.7,No,3,23,No
EMP7305,22,Engineering,1,0,6494,2,2,Yes,2.1,No,2,24,Yes
EMP7306,48,Engineering,2,9,9095,3,4,Yes,11.1,No,2,19,No
EMP7307,52,Marketing,5,16,15730,3,4,No,18.1,No,4,25,No
EMP7308,27,Engineering,2,2,8103,2,3,Yes,10.0,No,3,12,No
EMP7309,28,Operations,2,2,5981,2,4,No,3.4,No,2,15,No
EMP7310,33,Sales,4,11,12875,5,2,Yes,2.9,No,3,16,No
EMP7311,30,Marketing,1,1,5290,4,3,No,11.0,No,2,15,No
EMP7312,40,Sales,5,16,14550,2,1,No,3.6,No,3,20,No
EMP7313,22,Marketing,1,0,5157,4,3,Yes,5.1,No,3,18,No
EMP7314,26,Finance,1,3,5871,3,1,No,20.5,No,2,21,No
EMP7315,53,Sales,1,1,4342,3,3,Yes,11.1,No,3,17,No
EMP7316,28,Finance,2,4,9040,5,3,No,17.5,No,3,11,No
EMP7317,50,Sales,3,9,10410,3,3,No,11.1,No,2,15,No
EMP7318,41,Marketing,1,0,5026,2,3,Yes,14.2,Yes,3,15,No
EMP7319,22,HR,1,0,4605,3,3,Yes,17.1,No,2,10,Yes
EMP7320,44,Engineering,1,0,6437,5,2,Yes,6.7,No,2,10,No
EMP7321,36,Sales,4,10,11305,5,2,No,7.9,No,3,13,No
EMP7322,33,Finance,3,9,11278,5,3,No,4.0,No,3,16,No
EMP7323,40,Engineering,2,3,8631,5,3,No,4.7,No,2,10,Yes
EMP7324,42,Sales,3,6,10021,2,2,Yes,4.4,No,2,11,No
EMP7325,45,Operations,3,13,9914,4,3,No,26.7,No,3,20,No
EMP7326,49,Sales,3,13,10065,4,4,Yes,5.5,No,3,16,No
EMP7327,42,Finance,4,17,14407,5,3,Yes,2.0,No,3,12,No
EMP7328,24,Marketing,1,1,5408,4,3,No,8.7,No,2,21,No
EMP7329,33,Sales,1,0,3849,4,4,No,13.1,No,2,14,No
EMP7330,60,Sales,4,21,12671,4,4,No,4.6,No,3,18,No
EMP7331,45,Marketing,4,15,13149,4,4,No,11.0,No,2,15,No
EMP7332,60,Sales,3,21,11039,4,4,No,2.9,No,3,17,No
EMP7333,51,Sales,4,17,12344,5,4,No,17.5,No,4,15,No
EMP7334,40,Finance,3,15,12489,5,3,No,10.9,No,3,13,No
EMP7335,41,Marketing,3,5,10719,3,3,No,9.7,No,3,14,No
EMP7336,37,Engineering,3,8,12357,3,3,No,6.9,No,2,12,No
EMP7337,22,Marketing,1,0,4922,3,1,No,4.9,No,1,16,Yes
EMP7338,38,Marketing,3,9,10853,4,2,No,2.8,No,4,16,No
EMP7339,50,Marketing,1,1,5174,3,3,No,15.2,No,4,15,No
EMP7340,32,Marketing,2,6,6967,3,3,No,3.6,No,3,7,No
EMP7341,42,IT,3,20,14038,3,4,Yes,7.9,No,3,9,No
EMP7342,46,Engineering,4,16,15007,3,2,Yes,3.2,No,3,16,No
EMP7343,28,Engineering,2,2,8766,5,4,Yes,4.1,No,3,15,No
EMP7344,33,Sales,2,3,6351,3,2,No,3.5,No,2,15,No
EMP7345,27,Sales,1,3,4380,5,2,No,8.5,No,4,12,No
EMP7346,29,Sales,1,1,4427,3,2,Yes,10.7,No,3,11,No
EMP7347,25,Engineering,2,2,7432,3,4,No,6.8,No,2,11,No
EMP7348,28,Marketing,1,0,4652,2,1,No,4.8,No,3,12,No
EMP7349,52,Sales,5,18,14609,4,2,No,3.9,No,3,17,No
EMP7350,28,Finance,2,3,8333,1,4,No,22.3,No,2,8,No
EMP7351,39,Engineering,2,8,8663,4,1,No,17.3,No,2,10,No
EMP7352,32,IT,3,10,12425,4,2,Yes,18.7,No,3,10,No
EMP7353,49,Marketing,4,13,14136,4,2,No,6.9,No,3,13,No
EMP7354,51,Operations,1,1,5214,4,4,No,5.9,No,3,14,No
EMP7355,46,Operations,4,20,11976,2,4,No,9.9,No,2,13,No
EMP7356,41,Operations,1,3,4320,1,3,No,12.8,No,2,18,No
EMP7357,35,HR,4,11,10001,2,2,No,10.8,No,3,14,No
EMP7358,26,Engineering,2,2,9612,3,4,Yes,24.1,No,3,13,No
EMP7359,57,Marketing,4,20,13740,2,2,No,24.2,No,3,13,No
EMP7360,30,Engineering,2,5,8795,3,3,No,5.1,No,2,18,Yes
EMP7361,44,Sales,3,16,10918,3,3,Yes,3.4,No,2,22,No
EMP7362,48,Engineering,1,1,6717,3,4,No,8.6,No,3,21,Yes
EMP7363,32,Sales,1,0,4986,5,3,No,6.7,No,2,16,No
EMP7364,48,Engineering,4,18,15372,4,3,No,3.9,No,2,18,No
EMP7365,45,Sales,2,7,7596,4,3,Yes,2.2,No,4,19,No
EMP7366,55,Engineering,3,23,14981,4,4,No,25.0,Yes,4,20,No
