Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Deng Linlin,F,China,CHN,2008,Beijing,Gymnastics,Gymnastics Women's Balance Beam,No medal
Deng Linlin,F,China,CHN,2012,London,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Deng Linlin,F,China,CHN,2012,London,Gymnastics,Gymnastics Women's Team All-Around,No medal
Deng Linlin,F,China,CHN,2012,London,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Deng Linlin,F,China,CHN,2012,London,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Deng Linlin,F,China,CHN,2012,London,Gymnastics,Gymnastics Women's Balance Beam,Gold
Luol Deng,M,Great Britain,GBR,2012,London,Basketball,Basketball Men's Basketball,No medal
Deng Senyue,F,China,CHN,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal
Deng Shudi,M,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Deng Shudi,M,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Bronze
Deng Shudi,M,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,No medal
Deng Shudi,M,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Deng Shudi,M,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Deng Shudi,M,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,No medal
Deng Shudi,M,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Si-An Deng,F,Canada,CAN,1996,Atlanta,Badminton,Badminton Mixed Doubles,No medal
Si-An Deng,F,Canada,CAN,1996,Atlanta,Badminton,Badminton Women's Doubles,No medal
Deng Wei,F,China,CHN,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,Gold
Deng Xiaoling,F,China,CHN,2000,Sydney,Softball,Softball Women's Softball,No medal
Deng Xiaoling,F,China,CHN,2004,Athina,Softball,Softball Women's Softball,No medal
Deng Yaping,F,China,CHN,1992,Barcelona,Table Tennis,Table Tennis Women's Singles,Gold
Deng Yaping,F,China-2,CHN,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles,Gold
Deng Yaping,F,China,CHN,1996,Atlanta,Table Tennis,Table Tennis Women's Singles,Gold
Deng Yaping,F,China-1,CHN,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles,Gold
Deng Zhiwei,M,China,CHN,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal
Serafn Hernndez,M,Argentina,ARG,1928,Amsterdam,Athletics,Athletics Men's 800 metres,No medal
Serafn Hernndez,M,Argentina,ARG,1928,Amsterdam,Athletics,"Athletics Men's 1,500 metres",No medal
Eric Denham,M,Yeoman XII,GBR,1964,Tokyo,Sailing,Sailing Mixed 5.5 metres,No medal
Deni,M,Indonesia,INA,2012,London,Weightlifting,Weightlifting Men's Lightweight,No medal
Deni,M,Indonesia,INA,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,No medal
John Deni,M,United States,USA,1948,London,Athletics,Athletics Men's 50 kilometres Walk,No medal
John Deni,M,United States,USA,1952,Helsinki,Athletics,Athletics Men's 50 kilometres Walk,No medal
Santiago Snchez,M,Spain,ESP,1996,Atlanta,Football,Football Men's Football,No medal
Henri Deniel,M,France,FRA,1928,Amsterdam,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
Ernst Denifl,M,Austria,AUT,1996,Atlanta,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
Stefan Denifl,M,Austria,AUT,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal
Denis,M,France,FRA,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Angel Daz,M,Cuba,CUB,2000,Sydney,Volleyball,Volleyball Men's Volleyball,No medal
Dadi Denis,M,Haiti,HAI,2004,Athina,Athletics,Athletics Men's 400 metres,No medal
Eddie Denis,M,Australia,AUS,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal
Henri Dnis,M,Netherlands,NED,1920,Antwerpen,Football,Football Men's Football,Bronze
Henri Dnis,M,Netherlands,NED,1924,Paris,Football,Football Men's Football,No medal
Henri Dnis,M,Netherlands,NED,1928,Amsterdam,Football,Football Men's Football,No medal
Marcel Denis,M,France,FRA,1928,Amsterdam,Athletics,Athletics Men's Marathon,No medal
Victor Denis,M,Belgium,BEL,1924,Paris,Rowing,Rowing Men's Coxed Fours,No medal
Victor Denis,M,Belgium,BEL,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal
Louis Rivoyre,M,France,FRA,1928,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Louis Rivoyre,M,France,FRA,1928,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Louis Denis-valverane,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Louis Denis-valverane,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Nicole (-perez),F,France,FRA,1968,Mexico City,Athletics,Athletics Women's High Jump,No medal
Aleksey Denisenko,M,Russia,RUS,2012,London,Taekwondo,Taekwondo Men's Flyweight,Bronze
Aleksey Denisenko,M,Russia,RUS,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,Silver
Andrei Denisov,M,Israel,ISR,1992,Barcelona,Weightlifting,Weightlifting Men's Heavyweight I,No medal
Kirill Denisov,M,Russia,RUS,2012,London,Judo,Judo Men's Middleweight,No medal
Kirill Denisov,M,Russia,RUS,2016,Rio de Janeiro,Judo,Judo Men's Middleweight,No medal
Viktor Denisov,M,Soviet Union,URS,1988,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
Viktor Denisov,M,Soviet Union,URS,1988,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
Vladimir Denisov,M,Soviet Union,URS,1972,Munich,Fencing,"Fencing Men's Foil, Individual",No medal
Vladimir Denisov,M,Soviet Union,URS,1972,Munich,Fencing,"Fencing Men's Foil, Team",Silver
Vladimir Denisov,M,Soviet Union,URS,1976,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal
Vladimir Denisov,M,Soviet Union,URS,1976,Montreal,Fencing,"Fencing Men's Foil, Team",No medal
Leslie Deniz,F,United States,USA,1984,Los Angeles,Athletics,Athletics Women's Discus Throw,Silver
Zhansel Deniz,F,Kazakhstan,KAZ,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,No medal
Siegfried Denk,M,Austria,AUT,1972,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Ulrike Denk,F,West Germany,FRG,1984,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,No medal
Michael Denley,M,Great Britain,GBR,1952,Helsinki,Athletics,Athletics Men's Javelin Throw,No medal
Elliott Denman,M,United States,USA,1956,Melbourne,Athletics,Athletics Men's 50 kilometres Walk,No medal
Frederick Denman,M,United States,USA,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Frederick Denman,M,United States,USA,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
Helen Denman,F,Australia,AUS,1996,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,No medal
Helen Denman,F,Australia,AUS,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
Robert Denmark,M,Great Britain,GBR,1992,Barcelona,Athletics,"Athletics Men's 5,000 metres",No medal
Robert Denmark,M,Great Britain,GBR,2000,Sydney,Athletics,"Athletics Men's 10,000 metres",No medal
Wayne Denne,M,South Africa,RSA,2004,Athina,Hockey,Hockey Men's Hockey,No medal
Breda Dennehy-willis,F,Ireland,IRL,2000,Sydney,Athletics,"Athletics Women's 5,000 metres",No medal
Breda Dennehy-willis,F,Ireland,IRL,2000,Sydney,Athletics,"Athletics Women's 10,000 metres",No medal
Federico Dennerlein,M,Italy,ITA,1956,Melbourne,Water Polo,Water Polo Men's Water Polo,No medal
Federico Dennerlein,M,Italy,ITA,1956,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Federico Dennerlein,M,Italy,ITA,1960,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Federico Dennerlein,M,Italy,ITA,1960,Roma,Swimming,Swimming Men's 200 metres Butterfly,No medal
Federico Dennerlein,M,Italy,ITA,1960,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Federico Dennerlein,M,Italy,ITA,1964,Tokyo,Water Polo,Water Polo Men's Water Polo,No medal
Joel Dennerley,M,Australia,AUS,2012,London,Water Polo,Water Polo Men's Water Polo,No medal
Joel Dennerley,M,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,No medal
Travis Denney,M,Australia,AUS,2004,Athina,Badminton,Badminton Mixed Doubles,No medal
Travis Denney,M,Australia,AUS,2004,Athina,Badminton,Badminton Men's Doubles,No medal
Clara (-golding),F,Australia,AUS,1932,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,Gold
Daniel Dennis-kengott,M,United States,USA,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
David Dennis,M,Australia,AUS,2004,Athina,Rowing,Rowing Men's Coxless Fours,No medal
David Dennis,M,Australia,AUS,2008,Beijing,Rowing,Rowing Men's Coxed Eights,No medal
James Dennis,M,United States,USA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Robert Dennis,M,Liberia,LBR,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal
Robert Dennis,M,Liberia,LBR,1996,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Rohan Dennis,M,Australia,AUS,2012,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
Rohan Dennis,M,Australia,AUS,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal
Rohan Dennis,M,Australia,AUS,2016,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,No medal
Simon Dennis,M,Great Britain,GBR,2000,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
Kate (-rooney),F,Great Britain,GBR,2008,Beijing,Athletics,Athletics Women's Pole Vault,No medal
Kate (-rooney),F,Great Britain,GBR,2012,London,Athletics,Athletics Women's Pole Vault,No medal
Melanie Dennison,F,Australia,AUS,2000,Sydney,Sailing,Sailing Women's One Person Dinghy,No medal
Alexander Denniston,M,Scotland-3,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze
Karl Dennolf,M,Sweden,SWE,1948,London,Athletics,"Athletics Men's 10,000 metres",No medal
Arthur Denny,M,Great Britain,GBR,1908,London,Cycling,Cycling Men's Sprint,No medal
Arthur Denny,M,Great Britain,GBR,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
Charles Denny,M,Great Britain,GBR,1908,London,Cycling,Cycling Men's 100 kilometres,Silver
Matthew Denny,M,Australia,AUS,2016,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,No medal
Harunobu Deno,M,Japan,JPN,1988,Seoul,Fencing,"Fencing Men's Foil, Team",No medal
Charles Denroche,M,Ireland,IRL,1948,London,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Erin Densham,F,Australia,AUS,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal
Erin Densham,F,Australia,AUS,2012,London,Triathlon,Triathlon Women's Olympic Distance,Bronze
Erin Densham,F,Australia,AUS,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal
John Densham,M,Great Britain,GBR,1908,London,Athletics,Athletics Men's 400 metres Hurdles,No medal
Martin Dent,M,Australia,AUS,2012,London,Athletics,Athletics Men's Marathon,No medal
Taylor Dent,M,United States,USA,2004,Athina,Tennis,Tennis Men's Singles,No medal
Dario Dentale,M,Italy,ITA,2004,Athina,Rowing,Rowing Men's Coxless Fours,Bronze
Dario Dentale,M,Italy,ITA,2008,Beijing,Rowing,Rowing Men's Coxless Pairs,No medal
Peter Denton,M,Australia,AUS,1956,Melbourne,Athletics,Athletics Men's Pole Vault,No medal
William Denton,M,United States,USA,1932,Los Angeles,Gymnastics,Gymnastics Men's Rings,Silver
Hans Denver,M,Denmark,DEN,1912,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Hans Denver,M,Denmark,DEN,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",No medal
Petro Denysenko,M,Soviet Union,URS,1952,Helsinki,Athletics,Athletics Men's Pole Vault,No medal
Peter Denzel,M,Austria,AUT,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal
Ferdinand Denzler,M,Switzerland,SUI,1936,Berlin,Water Polo,Water Polo Men's Water Polo,No medal
Ferdinand Denzler,M,Switzerland,SUI,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Cludio Deodato,M,Brazil,BRA,1968,Mexico City,Football,Football Men's Football,No medal
Ranjeev Deol,M,Canada,CAN,2008,Beijing,Hockey,Hockey Men's Hockey,No medal
Deonise Cavaleiro,F,Brazil,BRA,2008,Beijing,Handball,Handball Women's Handball,No medal
Deonise Cavaleiro,F,Brazil,BRA,2012,London,Handball,Handball Women's Handball,No medal
Deonise Cavaleiro,F,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal
Julius Depaoli,M,Austria,AUT,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal
Jean Depassio,M,France,FRA,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards",No medal
Jean Depassio,M,France,FRA,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",No medal
Evangelos Depastas,M,Greece,GRE,1956,Melbourne,Athletics,Athletics Men's 800 metres,No medal
Evangelos Depastas,M,Greece,GRE,1956,Melbourne,Athletics,"Athletics Men's 1,500 metres",No medal
Evangelos Depastas,M,Greece,GRE,1960,Roma,Athletics,"Athletics Men's 1,500 metres",No medal
Evangelos Depastas,M,Greece,GRE,1960,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Marie-Chantal Depetris-demaille,F,France,FRA,1964,Tokyo,Fencing,"Fencing Women's Foil, Team",No medal
Marie-Chantal Depetris-demaille,F,France,FRA,1968,Mexico City,Fencing,"Fencing Women's Foil, Individual",No medal
Marie-Chantal Depetris-demaille,F,France,FRA,1968,Mexico City,Fencing,"Fencing Women's Foil, Team",No medal
Marie-Chantal Depetris-demaille,F,France,FRA,1972,Munich,Fencing,"Fencing Women's Foil, Individual",No medal
Marie-Chantal Depetris-demaille,F,France,FRA,1972,Munich,Fencing,"Fencing Women's Foil, Team",No medal
Ludovic Dpickre,M,France,FRA,1988,Seoul,Swimming,Swimming Men's 200 metres Freestyle,No medal
Ludovic Dpickre,M,France,FRA,1988,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Ludovic Dpickre,M,France,FRA,1988,Seoul,Swimming,Swimming Men's 100 metres Butterfly,No medal
Ludovic Dpickre,M,France,FRA,1988,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Ludovic Dpickre,M,France,FRA,1992,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal
Ludovic Dpickre,M,France,FRA,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal
Louis Depire,M,Suzy-2,BEL,1920,Antwerpen,Sailing,Sailing Mixed 6 metres,No medal
Mary Depiero,F,Canada,CAN,1992,Barcelona,Diving,Diving Women's Springboard,No medal
Joseph Depietro,M,United States,USA,1948,London,Weightlifting,Weightlifting Men's Bantamweight,Gold
Franck Dpine,M,France,FRA,1984,Los Angeles,Cycling,Cycling Men's Sprint,No medal
Marion Deplanque,F,France,FRA,2004,Athina,Sailing,Sailing Women's Three Person Keelboat,No medal
Marcel Depont,M,France,FRA,1924,Paris,Boxing,Boxing Men's Featherweight,No medal
Ulrike Deppe,F,West Germany,FRG,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Bruno Dprez,M,France,FRA,1988,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Hilaire Deprez,M,Belgium,BEL,1948,London,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",No medal
Hilaire Deprez,M,Belgium,BEL,1952,Helsinki,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",No medal
Jacques Dprez,M,France,FRA,1960,Roma,Athletics,Athletics Men's 110 metres Hurdles,No medal
Josue Deprez,M,Haiti,HAI,2016,Rio de Janeiro,Judo,Judo Men's Lightweight,No medal
Lonce Deprez,M,France,FRA,1952,Helsinki,Football,Football Men's Football,No medal
Maurice Deprez,M,Belgium,BEL,1920,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,No medal
Ale Depta,M,Czechoslovakia,TCH,1992,Barcelona,Fencing,"Fencing Men's epee, Individual",No medal
Ale Depta,M,Czechoslovakia,TCH,1992,Barcelona,Fencing,"Fencing Men's epee, Team",No medal
Charles Depthios,M,Indonesia,INA,1968,Mexico City,Weightlifting,Weightlifting Men's Bantamweight,No medal
Charles Depthios,M,Indonesia,INA,1972,Munich,Weightlifting,Weightlifting Men's Flyweight,No medal
Enosh Depthios,M,Indonesia,INA,1992,Barcelona,Weightlifting,Weightlifting Men's Flyweight,No medal
Viktor Deputatov,M,Soviet Union,URS,1980,Moskva,Hockey,Hockey Men's Hockey,Bronze
Viktor Deputatov,M,Soviet Union,URS,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Viktor Deputatov,M,Unified Team,EUN,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal
Mara (-dean),F,United States,USA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Julien Depuychaffray,M,France,FRA,1932,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
Ervin Dr,M,Hungary,HUN,1980,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Abdel Derbal,M,Tunisia,TUN,1972,Munich,Volleyball,Volleyball Men's Volleyball,No medal
Vitaly Derbenyov,M,Belarus,BLR,2000,Sydney,Weightlifting,Weightlifting Men's Bantamweight,No medal
Vitaly Derbenyov,M,Belarus,BLR,2004,Athina,Weightlifting,Weightlifting Men's Bantamweight,No medal
Vitaly Derbenyov,M,Belarus,BLR,2008,Beijing,Weightlifting,Weightlifting Men's Bantamweight,No medal
John Derbyshire,M,Great Britain,GBR,1906,Athina,Swimming,Swimming Men's 100 metres Freestyle,No medal
John Derbyshire,M,Great Britain,GBR,1906,Athina,Swimming,Swimming Men's 400 metres Freestyle,No medal
John Derbyshire,M,Great Britain,GBR,1906,Athina,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay,Bronze
John Derbyshire,M,Great Britain,GBR,1908,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
John Derbyshire,M,Great Britain,GBR,1908,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
John Derbyshire,M,Great Britain,GBR,1912,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,No medal
Herbert Dercksen,M,Netherlands,NED,1996,Atlanta,Sailing,Sailing Mixed Multihull,No medal
Herbert Dercksen,M,Netherlands,NED,2004,Athina,Sailing,Sailing Mixed Multihull,No medal
Anna (-bogie),F,Netherlands,NED,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
Anna (-bogie),F,Netherlands,NED,1988,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
Henri Derckx,M,Netherlands,NED,1948,London,Hockey,Hockey Men's Hockey,Bronze
Henri Derckx,M,Netherlands,NED,1952,Helsinki,Hockey,Hockey Men's Hockey,Silver
Franz Dereani,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal
Franz Dereani,M,Austria,AUT,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal
Mireille Dereboba-ngaisset,F,Central African Republic,CAF,2008,Beijing,Athletics,Athletics Women's 800 metres,No medal
Emel Dereli,F,Turkey,TUR,2016,Rio de Janeiro,Athletics,Athletics Women's Shot Put,No medal
Ren Drency,M,France,FRA,1948,London,Basketball,Basketball Men's Basketball,Silver
Weronika Deresz,F,Poland,POL,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,No medal
Ivan Derevsky,M,Unified Team,EUN,1992,Barcelona,Shooting,Shooting Mixed Trap,No medal
Aleksandr Derevyagin,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's 400 metres Hurdles,No medal
Serhiy Derevyanchenko,M,Ukraine,UKR,2008,Beijing,Boxing,Boxing Men's Middleweight,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Team All-Around,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Horse Vault,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Rings,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Rope Climbing,No medal
Stane Derganc,M,Yugoslavia,YUG,1924,Paris,Gymnastics,Gymnastics Men's Side Horse,No medal
Stane Derganc,M,Yugoslavia,YUG,1928,Amsterdam,Gymnastics,Gymnastics Men's Individual All-Around,No medal
Stane Derganc,M,Yugoslavia,YUG,1928,Amsterdam,Gymnastics,Gymnastics Men's Team All-Around,Bronze
Stane Derganc,M,Yugoslavia,YUG,1928,Amsterdam,Gymnastics,Gymnastics Men's Horse Vault,Bronze
Stane Derganc,M,Yugoslavia,YUG,1928,Amsterdam,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Stane Derganc,M,Yugoslavia,YUG,1928,Amsterdam,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
Stane Derganc,M,Yugoslavia,YUG,1928,Amsterdam,Gymnastics,Gymnastics Men's Rings,No medal
Stane Derganc,M,Yugoslavia,YUG,1928,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Aleksey Dergunov,M,Kazakhstan,KAZ,2008,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Aleksey Dergunov,M,Kazakhstan,KAZ,2012,London,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",No medal
Aleksey Dergunov,M,Kazakhstan,KAZ,2012,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Aleksey Dergunov,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",No medal
Aleksey Dergunov,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Zoe Derham,F,Great Britain,GBR,2008,Beijing,Athletics,Athletics Women's Hammer Throw,No medal
Gaspard Deridder,M,Belgium,BEL,1936,Berlin,Boxing,Boxing Men's Welterweight,No medal
Emily Deriel,F,United States,USA,2000,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
Inna Deriglazova,F,Russia,RUS,2012,London,Fencing,"Fencing Women's Foil, Individual",No medal
Inna Deriglazova,F,Russia,RUS,2012,London,Fencing,"Fencing Women's Foil, Team",Silver
Inna Deriglazova,F,Russia,RUS,2016,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",Gold
Senna Deriks,F,Belgium,BEL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,No medal
Senna Deriks,F,Belgium,BEL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Geert Derikx,M,Netherlands,NED,2004,Athina,Hockey,Hockey Men's Hockey,Silver
Geert Derikx,M,Netherlands,NED,2008,Beijing,Hockey,Hockey Men's Hockey,No medal
Rob Derikx,M,Netherlands,NED,2004,Athina,Hockey,Hockey Men's Hockey,Silver
Rob Derikx,M,Netherlands,NED,2008,Beijing,Hockey,Hockey Men's Hockey,No medal
Nik'oloz Deriugini,M,Soviet Union,URS,1980,Moskva,Basketball,Basketball Men's Basketball,Bronze
Ivan Deriuhin,M,Soviet Union,URS,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Ivan Deriuhin,M,Soviet Union,URS,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
Pierre Derivery,M,France,FRA,1952,Helsinki,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",No medal
Pierre Derivery,M,France,FRA,1960,Roma,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,No medal
Dariya Derkach,F,Italy,ITA,2016,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,No medal
Pierre Derkinderen,M,Belgium,BEL,1920,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
Gerardus Derksen,M,Netherlands,NED,2000,Sydney,Rowing,Rowing Men's Coxed Eights,No medal
Gerardus Derksen,M,Netherlands,NED,2004,Athina,Rowing,Rowing Men's Coxed Eights,Silver
Maren Derlien,F,Germany,GER,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal
Maren Derlien,F,Germany,GER,2008,Beijing,Rowing,Rowing Women's Coxless Pairs,No medal
Maren Derlien,F,Germany,GER,2008,Beijing,Rowing,Rowing Women's Coxed Eights,No medal
Bruce Derlin,M,New Zealand,NZL,1988,Seoul,Tennis,Tennis Men's Doubles,No medal
Joo Jnior,M,Brazil,BRA,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal
Petko Dermendzhiev,M,Bulgaria,BUL,1964,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
Vanya Dermendzhieva,F,Bulgaria,BUL,1980,Moskva,Basketball,Basketball Women's Basketball,Silver
Vanya Dermendzhieva,F,Bulgaria,BUL,1988,Seoul,Basketball,Basketball Women's Basketball,No medal
Dorothy (-mccormack),F,Ireland,IRL,1948,London,Fencing,"Fencing Women's Foil, Individual",No medal
Russell Dermond,M,United States,USA,1956,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Russell Dermond,M,United States,USA,1960,Roma,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,No medal
Kimberley Dermott,F,New Zealand,NZL,2000,Sydney,Softball,Softball Women's Softball,No medal
Georg Dern,M,Germany,GER,1936,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
Philippe Deroche,M,France,FRA,1976,Montreal,Athletics,Athletics Men's Long Jump,No medal
Philippe Deroche,M,France,FRA,1980,Moskva,Athletics,Athletics Men's Long Jump,No medal
Joseph Derochie,M,Canada,CAN,1960,Roma,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",No medal
Audrey Deroin,F,France,FRA,2012,London,Handball,Handball Women's Handball,No medal
Joseph Derou,M,France,FRA,1908,London,Gymnastics,Gymnastics Men's Team All-Around,No medal
