year,ranking_system,rank,university_name,country,overall_score,academic_reputation,employer_reputation,faculty_student_ratio,citations_per_faculty,international_faculty_score,international_students_score
2025,QS World University Rankings,818,University 0818,China,63.31,65.16,67.51,64.96,72.64,68.25,66.9
2025,QS World University Rankings,819,University 0819,USA,65.12,62.77,65.89,58.09,64.28,66.05,67.33
2025,QS World University Rankings,820,University 0820,India,70.02,69.39,75.68,71.22,75.19,76.15,66.39
2025,QS World University Rankings,821,University 0821,China,68.93,71.3,73.55,66.98,64.03,68.0,66.4
2025,QS World University Rankings,822,University 0822,USA,65.47,65.51,65.51,68.15,70.98,63.41,65.99
2025,QS World University Rankings,823,University 0823,Spain,65.94,62.7,66.09,69.69,69.76,65.34,71.64
2025,QS World University Rankings,824,University 0824,South Korea,69.56,66.76,75.03,69.25,73.79,63.82,66.67
2025,QS World University Rankings,825,University 0825,Switzerland,64.69,67.57,62.57,66.54,69.98,68.05,59.28
2025,QS World University Rankings,826,University 0826,Singapore,65.86,62.5,70.34,69.88,74.73,59.44,60.22
2025,QS World University Rankings,827,University 0827,UK,67.79,68.97,67.52,66.61,58.69,73.55,66.71
2025,QS World University Rankings,828,University 0828,China,63.82,60.59,58.2,59.47,67.13,61.9,56.98
2025,QS World University Rankings,829,University 0829,Italy,64.39,63.0,68.39,63.74,59.14,61.57,71.22
2025,QS World University Rankings,830,University 0830,Switzerland,64.24,62.59,59.46,65.16,73.82,67.31,63.78
2025,QS World University Rankings,831,University 0831,Switzerland,63.24,66.88,63.13,62.56,53.81,62.71,57.94
2025,QS World University Rankings,832,University 0832,Japan,68.77,72.98,69.86,69.41,73.42,70.42,74.29
2025,QS World University Rankings,833,University 0833,Italy,67.06,63.49,63.85,65.44,63.09,73.07,65.62
2025,QS World University Rankings,834,University 0834,Japan,69.57,65.06,72.07,76.36,78.82,67.8,74.52
2025,QS World University Rankings,835,University 0835,UK,64.21,60.69,69.48,59.43,64.8,58.19,60.8
2025,QS World University Rankings,836,University 0836,France,67.88,64.19,65.91,72.83,67.84,65.28,68.31
2025,QS World University Rankings,837,University 0837,France,60.05,55.32,56.77,54.61,66.48,55.6,56.67
2025,QS World University Rankings,838,University 0838,Netherlands,66.98,68.37,62.46,73.02,67.41,63.21,71.19
2025,QS World University Rankings,839,University 0839,France,67.97,69.4,63.29,72.51,60.17,71.2,72.37
2025,QS World University Rankings,840,University 0840,South Korea,65.34,63.12,64.38,62.65,71.93,65.91,60.76
2025,QS World University Rankings,841,University 0841,China,63.11,66.03,61.63,69.91,65.22,66.11,68.75
2025,QS World University Rankings,842,University 0842,Singapore,67.01,62.53,67.6,73.57,66.21,67.13,60.04
2025,QS World University Rankings,843,University 0843,Italy,67.13,70.31,68.52,63.56,63.16,60.24,72.79
2025,QS World University Rankings,844,University 0844,France,65.43,64.34,62.34,60.28,74.76,60.39,72.16
2025,QS World University Rankings,845,University 0845,China,67.23,65.01,65.13,71.88,73.38,66.03,61.16
2025,QS World University Rankings,846,University 0846,Italy,65.7,65.49,70.65,59.08,67.72,58.96,64.17
2025,QS World University Rankings,847,University 0847,Singapore,64.26,64.0,63.85,56.56,74.16,59.59,62.39
2025,QS World University Rankings,848,University 0848,Italy,69.52,65.95,71.75,64.59,60.08,76.05,64.77
2025,QS World University Rankings,849,University 0849,Netherlands,66.42,66.43,71.52,70.5,65.4,59.55,72.61
2025,QS World University Rankings,850,University 0850,China,64.25,63.27,66.92,64.8,56.32,60.5,62.84
2025,QS World University Rankings,851,University 0851,Switzerland,66.04,68.33,69.99,66.81,71.46,70.47,67.18
2025,QS World University Rankings,852,University 0852,Italy,64.24,67.78,62.54,60.44,69.58,59.75,66.84
2025,QS World University Rankings,853,University 0853,Netherlands,67.45,64.65,65.5,60.43,69.14,73.17,66.98
2025,QS World University Rankings,854,University 0854,Netherlands,62.53,61.5,62.89,56.6,71.3,62.31,66.55
2025,QS World University Rankings,855,University 0855,Italy,63.5,62.33,59.93,67.67,53.86,57.81,67.99
2025,QS World University Rankings,856,University 0856,Switzerland,66.83,64.9,70.41,58.94,61.15,71.69,61.72
2025,QS World University Rankings,857,University 0857,Sweden,63.88,62.19,67.24,70.2,54.29,68.11,66.41
2025,QS World University Rankings,858,University 0858,Netherlands,63.05,66.05,61.18,57.35,58.64,61.35,63.09
2025,QS World University Rankings,859,University 0859,USA,67.59,64.16,69.28,63.37,73.39,65.32,68.72
2025,QS World University Rankings,860,University 0860,Sweden,64.2,62.81,65.37,59.91,69.05,65.62,59.55
2025,QS World University Rankings,861,University 0861,Canada,65.76,67.3,66.88,65.76,55.8,65.36,69.35
2025,QS World University Rankings,862,University 0862,Sweden,63.21,68.14,63.85,69.97,61.56,56.89,69.48
2025,QS World University Rankings,863,University 0863,Switzerland,63.77,65.08,59.01,60.2,55.77,63.66,59.38
2025,QS World University Rankings,864,University 0864,France,63.5,61.17,68.29,67.27,61.41,58.56,58.6
2025,QS World University Rankings,865,University 0865,France,64.29,64.92,64.37,66.65,66.53,60.05,59.01
2025,QS World University Rankings,866,University 0866,Australia,64.73,60.91,68.42,60.47,73.56,64.23,62.78
2025,QS World University Rankings,867,University 0867,Germany,68.41,68.67,68.64,65.39,74.75,61.57,68.86
2025,QS World University Rankings,868,University 0868,China,65.42,63.93,64.35,57.64,61.56,71.14,66.85
2025,QS World University Rankings,869,University 0869,Spain,64.63,68.16,66.46,59.29,66.47,69.26,58.32
2025,QS World University Rankings,870,University 0870,Netherlands,64.81,60.2,62.85,69.72,67.17,59.47,60.83
2025,QS World University Rankings,871,University 0871,Switzerland,63.73,59.33,62.03,56.33,60.49,66.94,58.5
2025,QS World University Rankings,872,University 0872,India,65.03,64.74,59.37,60.55,59.62,66.84,65.7
2025,QS World University Rankings,873,University 0873,Sweden,66.4,63.23,60.44,67.51,76.33,66.3,60.9
2025,QS World University Rankings,874,University 0874,Italy,65.78,65.85,71.02,59.62,67.71,71.68,63.51
2025,QS World University Rankings,875,University 0875,USA,64.88,67.22,60.97,60.22,65.9,70.47,69.56
2025,QS World University Rankings,876,University 0876,Germany,61.56,63.47,66.52,59.1,62.85,67.24,65.35
2025,QS World University Rankings,877,University 0877,Canada,63.0,62.94,60.03,63.76,65.83,67.49,63.49
2025,QS World University Rankings,878,University 0878,Netherlands,65.23,66.85,67.92,70.84,72.89,60.29,61.65
2025,QS World University Rankings,879,University 0879,Germany,64.71,67.99,60.56,58.73,71.8,59.18,69.07
2025,QS World University Rankings,880,University 0880,Canada,65.63,69.63,61.61,70.36,60.33,72.12,58.93
2025,QS World University Rankings,881,University 0881,India,63.73,63.01,66.1,61.54,57.86,61.98,58.16
2025,QS World University Rankings,882,University 0882,Sweden,66.75,62.76,65.16,63.26,69.75,68.14,62.02
2025,QS World University Rankings,883,University 0883,Italy,67.7,70.94,65.71,73.1,70.75,69.47,65.73
2025,QS World University Rankings,884,University 0884,USA,64.6,67.99,61.81,68.8,69.54,57.89,64.25
2025,QS World University Rankings,885,University 0885,UK,66.8,62.69,69.25,70.08,75.22,61.72,64.25
2025,QS World University Rankings,886,University 0886,Switzerland,67.66,69.39,67.33,65.34,62.22,68.57,73.08
2025,QS World University Rankings,887,University 0887,USA,65.03,65.66,68.63,67.41,57.22,66.13,60.4
2025,QS World University Rankings,888,University 0888,India,64.06,67.45,60.67,61.9,70.76,65.92,67.46
2025,QS World University Rankings,889,University 0889,USA,63.7,65.13,65.18,70.99,68.05,58.16,62.76
2025,QS World University Rankings,890,University 0890,Netherlands,64.34,63.72,58.53,58.93,55.29,67.55,70.08
2025,QS World University Rankings,891,University 0891,Canada,64.96,68.74,60.62,61.07,68.94,66.2,63.44
2025,QS World University Rankings,892,University 0892,Italy,63.64,59.45,67.89,69.9,65.76,61.04,65.28
2025,QS World University Rankings,893,University 0893,India,62.83,64.17,66.99,55.32,58.25,63.87,63.63
2025,QS World University Rankings,894,University 0894,Netherlands,65.12,63.86,69.93,69.53,61.63,66.7,63.6
2025,QS World University Rankings,895,University 0895,South Korea,65.08,61.49,64.46,67.27,59.49,71.89,67.66
2025,QS World University Rankings,896,University 0896,Italy,63.85,60.67,61.83,64.54,59.02,70.59,63.57
2025,QS World University Rankings,897,University 0897,Italy,65.92,69.81,62.79,68.76,64.59,71.42,61.09
2025,QS World University Rankings,898,University 0898,Singapore,64.65,69.08,66.49,57.65,63.55,66.0,61.12
2025,QS World University Rankings,899,University 0899,Singapore,64.86,62.04,67.35,69.01,72.83,61.96,67.99
2025,QS World University Rankings,900,University 0900,France,62.32,61.82,57.91,68.96,59.27,67.34,55.76
2025,QS World University Rankings,901,University 0901,Switzerland,66.53,66.67,65.38,73.75,71.3,70.93,66.52
2025,QS World University Rankings,902,University 0902,Canada,63.03,58.85,59.0,61.22,57.26,65.8,60.19
2025,QS World University Rankings,903,University 0903,USA,66.73,68.83,67.19,64.96,73.84,62.99,59.9
2025,QS World University Rankings,904,University 0904,South Korea,65.64,70.39,60.07,60.71,58.18,60.45,61.32
2025,QS World University Rankings,905,University 0905,USA,59.0,60.11,63.05,56.52,52.43,63.4,59.91
2025,QS World University Rankings,906,University 0906,Germany,63.67,58.75,69.28,56.62,56.22,62.02,58.47
2025,QS World University Rankings,907,University 0907,Germany,65.2,68.8,62.12,68.46,70.29,63.46,61.17
2025,QS World University Rankings,908,University 0908,Switzerland,60.76,58.46,64.51,53.63,66.12,67.49,64.24
2025,QS World University Rankings,909,University 0909,Switzerland,63.56,59.78,63.21,57.86,62.22,65.86,63.0
2025,QS World University Rankings,910,University 0910,South Korea,61.87,57.79,63.47,63.67,61.56,67.96,67.9
2025,QS World University Rankings,911,University 0911,Netherlands,66.46,62.66,68.87,70.21,64.75,72.06,62.17
2025,QS World University Rankings,912,University 0912,France,65.26,68.59,65.58,60.34,58.15,66.47,59.69
2025,QS World University Rankings,913,University 0913,South Korea,64.97,66.23,70.13,64.12,67.54,63.05,67.24
2025,QS World University Rankings,914,University 0914,France,63.26,58.41,58.8,69.79,66.24,57.63,67.55
2025,QS World University Rankings,915,University 0915,Singapore,59.7,56.02,60.95,52.72,66.11,54.48,53.84
2025,QS World University Rankings,916,University 0916,Canada,68.58,69.86,69.61,70.12,77.91,69.76,62.61
2025,QS World University Rankings,917,University 0917,Canada,61.41,63.08,56.27,61.92,58.65,63.18,65.95
2025,QS World University Rankings,918,University 0918,Italy,65.37,62.98,68.26,62.94,61.35,66.21,66.14
2025,QS World University Rankings,919,University 0919,Netherlands,64.43,61.11,67.39,68.75,63.9,59.51,60.09
2025,QS World University Rankings,920,University 0920,Sweden,61.3,66.23,61.38,61.11,66.2,62.8,59.79
2025,QS World University Rankings,921,University 0921,China,64.0,64.54,69.61,71.76,66.64,60.17,70.97
2025,QS World University Rankings,922,University 0922,Japan,60.23,58.33,64.23,53.42,58.94,54.72,65.82
2025,QS World University Rankings,923,University 0923,UK,60.28,63.86,64.53,54.14,52.63,59.05,57.88
2025,QS World University Rankings,924,University 0924,Sweden,67.35,71.42,70.82,66.22,70.01,67.82,72.24
2025,QS World University Rankings,925,University 0925,Netherlands,61.86,60.91,64.45,57.3,61.92,66.06,59.46
2025,QS World University Rankings,926,University 0926,Canada,58.89,62.73,53.84,55.05,62.12,53.27,63.98
2025,QS World University Rankings,927,University 0927,France,63.47,64.14,59.03,61.81,59.35,61.57,61.69
2025,QS World University Rankings,928,University 0928,Sweden,62.81,62.8,64.15,63.6,60.5,66.88,58.96
2025,QS World University Rankings,929,University 0929,Australia,63.56,61.33,62.37,70.09,60.95,58.11,66.56
2025,QS World University Rankings,930,University 0930,Netherlands,64.21,65.09,59.62,70.37,59.95,68.35,67.86
2025,QS World University Rankings,931,University 0931,France,61.24,57.99,58.11,55.81,58.06,54.3,62.7
2025,QS World University Rankings,932,University 0932,France,59.78,59.84,57.25,63.34,54.04,66.06,55.99
2025,QS World University Rankings,933,University 0933,Singapore,61.83,61.76,56.38,61.82,58.62,55.33,57.29
2025,QS World University Rankings,934,University 0934,Spain,67.12,69.88,63.32,70.81,74.42,70.38,63.82
2025,QS World University Rankings,935,University 0935,USA,63.72,67.28,60.82,66.26,60.14,67.89,68.15
2025,QS World University Rankings,936,University 0936,China,65.2,68.66,63.04,69.79,55.8,69.77,70.41
2025,QS World University Rankings,937,University 0937,India,62.66,62.95,65.19,66.86,66.4,65.92,69.43
2025,QS World University Rankings,938,University 0938,Sweden,61.7,61.92,64.85,64.42,67.76,60.06,66.43
2025,QS World University Rankings,939,University 0939,USA,61.68,65.44,56.46,69.55,65.38,59.3,65.41
2025,QS World University Rankings,940,University 0940,UK,60.25,60.56,55.9,56.56,69.32,60.94,55.22
2025,QS World University Rankings,941,University 0941,Italy,63.47,64.41,68.3,70.65,58.15,68.27,64.82
2025,QS World University Rankings,942,University 0942,Spain,65.03,69.87,65.7,68.85,73.8,70.64,71.71
2025,QS World University Rankings,943,University 0943,USA,62.92,58.8,58.47,69.91,66.67,63.94,58.39
2025,QS World University Rankings,944,University 0944,Italy,60.37,57.92,62.98,54.8,58.91,54.28,55.67
2025,QS World University Rankings,945,University 0945,France,64.18,68.02,65.55,64.28,64.73,61.82,59.93
2025,QS World University Rankings,946,University 0946,India,62.92,64.8,66.8,59.24,64.45,60.13,63.42
2025,QS World University Rankings,947,University 0947,UK,62.9,59.84,66.16,64.26,69.64,63.58,63.19
2025,QS World University Rankings,948,University 0948,South Korea,57.8,54.1,57.87,58.97,57.58,58.67,60.27
2025,QS World University Rankings,949,University 0949,China,60.7,61.48,60.19,54.15,59.82,63.32,65.42
2025,QS World University Rankings,950,University 0950,Canada,63.12,65.55,62.81,68.18,56.79,59.35,68.42
2025,QS World University Rankings,951,University 0951,Switzerland,62.08,66.96,58.86,57.05,69.57,65.1,58.34
2025,QS World University Rankings,952,University 0952,Germany,64.93,63.99,68.4,66.55,60.92,64.58,68.37
2025,QS World University Rankings,953,University 0953,Germany,62.29,61.61,65.9,56.37,57.94,55.99,66.93
2025,QS World University Rankings,954,University 0954,South Korea,64.3,60.92,62.25,64.16,66.29,70.05,62.55
2025,QS World University Rankings,955,University 0955,Italy,65.31,60.75,64.48,68.73,64.91,64.22,68.73
2025,QS World University Rankings,956,University 0956,Australia,59.73,63.01,57.85,62.69,56.32,63.8,60.76
2025,QS World University Rankings,957,University 0957,Sweden,58.02,56.15,54.92,53.3,58.48,56.82,56.79
2025,QS World University Rankings,958,University 0958,Japan,64.43,67.35,68.1,68.44,55.04,57.66,61.32
2025,QS World University Rankings,959,University 0959,USA,59.54,55.63,56.65,55.43,69.23,58.77,56.74
2025,QS World University Rankings,960,University 0960,Switzerland,62.15,60.86,64.18,62.68,66.6,63.19,66.23
2025,QS World University Rankings,961,University 0961,Switzerland,60.83,57.35,57.0,59.37,57.73,58.4,58.92
2025,QS World University Rankings,962,University 0962,Germany,60.02,58.33,63.6,56.38,53.37,59.76,53.29
2025,QS World University Rankings,963,University 0963,Japan,62.51,65.73,60.72,60.78,57.89,56.0,61.05
2025,QS World University Rankings,964,University 0964,Italy,61.93,60.98,64.53,57.52,60.35,68.32,59.1
2025,QS World University Rankings,965,University 0965,France,61.39,59.51,59.41,63.28,55.88,56.02,58.97
2025,QS World University Rankings,966,University 0966,USA,58.77,56.43,56.84,55.82,61.14,53.74,61.52
2025,QS World University Rankings,967,University 0967,South Korea,60.94,59.83,56.73,64.43,68.66,67.61,59.43
2025,QS World University Rankings,968,University 0968,South Korea,60.35,57.81,60.88,61.96,53.57,57.42,58.08
2025,QS World University Rankings,969,University 0969,Switzerland,59.3,54.75,63.44,63.36,66.24,58.47,65.29
2025,QS World University Rankings,970,University 0970,India,64.64,67.97,67.54,57.26,59.11,64.74,66.29
2025,QS World University Rankings,971,University 0971,Canada,65.53,65.43,63.83,68.1,58.4,58.7,60.97
2025,QS World University Rankings,972,University 0972,Switzerland,62.12,60.21,60.5,56.53,55.0,64.86,62.93
2025,QS World University Rankings,973,University 0973,USA,60.03,56.09,65.49,64.35,69.5,63.55,59.33
2025,QS World University Rankings,974,University 0974,France,65.01,61.93,62.06,70.9,63.77,62.83,63.24
2025,QS World University Rankings,975,University 0975,Sweden,58.2,60.04,59.57,56.96,53.38,54.85,55.87
2025,QS World University Rankings,976,University 0976,South Korea,59.25,63.28,58.13,54.22,52.12,53.97,62.35
2025,QS World University Rankings,977,University 0977,South Korea,61.46,62.49,56.45,66.01,61.38,56.82,55.23
2025,QS World University Rankings,978,University 0978,Australia,59.9,56.46,57.21,59.13,51.9,64.91,66.04
2025,QS World University Rankings,979,University 0979,South Korea,58.55,61.83,56.88,58.9,68.36,60.45,61.32
2025,QS World University Rankings,980,University 0980,Sweden,59.19,60.38,54.4,52.52,57.54,65.47,56.1
2025,QS World University Rankings,981,University 0981,China,60.09,63.84,58.39,61.5,68.45,60.28,63.61
2025,QS World University Rankings,982,University 0982,China,61.52,61.51,59.95,56.71,51.79,59.78,66.7
2025,QS World University Rankings,983,University 0983,China,61.41,66.25,64.26,59.28,65.48,65.38,59.07
2025,QS World University Rankings,984,University 0984,Spain,60.24,57.75,56.67,54.09,55.21,65.25,63.12
2025,QS World University Rankings,985,University 0985,Germany,58.42,60.87,63.61,65.41,67.1,56.68,58.72
2025,QS World University Rankings,986,University 0986,UK,63.0,64.55,61.49,67.85,58.43,67.87,63.74
2025,QS World University Rankings,987,University 0987,India,58.8,62.16,56.0,52.57,54.94,62.03,64.91
2025,QS World University Rankings,988,University 0988,UK,62.0,65.32,59.2,58.13,56.46,67.11,56.05
2025,QS World University Rankings,989,University 0989,Switzerland,60.99,56.92,55.45,60.54,56.53,60.19,62.16
2025,QS World University Rankings,990,University 0990,Germany,55.08,54.87,60.4,53.35,59.54,59.69,48.94
2025,QS World University Rankings,991,University 0991,Canada,60.66,57.34,54.67,61.95,58.96,63.36,54.18
2025,QS World University Rankings,992,University 0992,Japan,60.18,61.53,65.9,63.26,57.45,55.56,66.66
2025,QS World University Rankings,993,University 0993,Netherlands,61.45,61.55,66.49,55.5,61.32,66.09,60.06
2025,QS World University Rankings,994,University 0994,Germany,58.26,59.6,60.49,56.08,62.33,52.33,56.38
2025,QS World University Rankings,995,University 0995,South Korea,59.18,60.4,58.52,54.47,61.59,62.43,54.3
2025,QS World University Rankings,996,University 0996,France,59.79,58.46,55.48,55.71,63.94,57.27,65.74
2025,QS World University Rankings,997,University 0997,France,60.24,58.92,60.66,66.15,69.61,63.41,55.65
2025,QS World University Rankings,998,University 0998,USA,59.54,59.55,57.69,57.85,67.28,56.81,60.18
2025,QS World University Rankings,999,University 0999,Netherlands,58.84,54.08,59.12,58.65,55.49,54.62,56.78
2025,QS World University Rankings,1000,University 1000,India,57.95,58.23,52.63,59.43,63.45,53.61,60.32
2025,QS World University Rankings,1001,University 1001,France,58.7,59.03,62.63,55.14,64.78,61.34,63.44
2025,QS World University Rankings,1002,University 1002,Japan,57.07,58.96,61.74,63.98,51.16,52.47,55.03
2025,QS World University Rankings,1003,University 1003,Netherlands,61.01,58.87,55.18,58.55,67.28,65.54,58.88
2025,QS World University Rankings,1004,University 1004,Australia,61.69,62.87,62.99,64.74,60.93,63.88,64.7
2025,QS World University Rankings,1005,University 1005,Singapore,60.3,62.27,59.63,55.32,61.0,62.01,62.35
2025,QS World University Rankings,1006,University 1006,Australia,58.91,59.56,59.05,55.41,68.77,52.67,58.48
2025,QS World University Rankings,1007,University 1007,Italy,57.18,59.6,59.83,62.94,63.74,51.55,64.15
2025,QS World University Rankings,1008,University 1008,UK,57.92,62.78,53.68,56.69,56.15,62.24,61.55
2025,QS World University Rankings,1009,University 1009,South Korea,60.66,59.7,63.99,68.21,66.82,54.9,58.88
2025,QS World University Rankings,1010,University 1010,Japan,59.71,63.21,60.34,66.22,52.73,59.52,66.46
2025,QS World University Rankings,1011,University 1011,Singapore,58.96,57.85,62.2,59.23,62.22,54.55,61.09
2025,QS World University Rankings,1012,University 1012,Sweden,60.91,57.39,58.54,62.59,60.91,67.01,66.14
2025,QS World University Rankings,1013,University 1013,Sweden,58.19,61.35,54.15,56.64,62.15,58.06,61.56
2025,QS World University Rankings,1014,University 1014,Italy,58.7,56.66,58.3,53.98,55.93,64.13,65.45
2025,QS World University Rankings,1015,University 1015,South Korea,61.15,58.3,57.47,63.31,70.29,54.47,57.69
2025,QS World University Rankings,1016,University 1016,Spain,61.48,59.25,56.46,67.54,64.76,54.85,60.52
2025,QS World University Rankings,1017,University 1017,India,56.98,60.78,61.7,51.09,64.97,55.55,56.38
2025,QS World University Rankings,1018,University 1018,UK,58.64,57.42,53.71,54.33,63.0,65.35,53.42
2025,QS World University Rankings,1019,University 1019,India,60.48,60.11,65.96,65.74,61.34,65.37,60.11
2025,QS World University Rankings,1020,University 1020,Australia,58.61,57.15,60.3,55.13,65.28,63.06,61.56
2025,QS World University Rankings,1021,University 1021,Singapore,62.72,66.13,60.1,66.26,53.4,64.31,69.52
2025,QS World University Rankings,1022,University 1022,Switzerland,58.04,55.15,62.82,52.0,54.34,55.58,53.54
2025,QS World University Rankings,1023,University 1023,Germany,58.23,58.83,54.89,59.42,50.76,58.79,61.72
2025,QS World University Rankings,1024,University 1024,France,58.21,54.99,61.2,60.38,64.46,51.23,53.47
2025,QS World University Rankings,1025,University 1025,Canada,63.38,64.47,63.58,60.2,65.04,67.1,63.88
2025,QS World University Rankings,1026,University 1026,UK,58.13,62.7,59.19,64.91,59.76,57.62,61.85
2025,QS World University Rankings,1027,University 1027,China,59.55,62.1,58.69,65.4,66.52,63.88,60.91
2025,QS World University Rankings,1028,University 1028,Sweden,58.63,57.95,57.97,55.25,59.76,59.08,55.07
2025,QS World University Rankings,1029,University 1029,Germany,58.2,62.83,61.64,63.51,49.71,64.2,65.12
2025,QS World University Rankings,1030,University 1030,South Korea,58.9,55.6,53.32,52.57,68.24,57.08,59.18
2025,QS World University Rankings,1031,University 1031,India,61.53,60.0,64.34,56.41,60.75,60.08,61.93
2025,QS World University Rankings,1032,University 1032,Singapore,58.78,57.63,58.31,61.92,55.09,56.16,61.6
2025,QS World University Rankings,1033,University 1033,Spain,59.09,61.36,56.98,52.67,52.42,54.1,55.4
2025,QS World University Rankings,1034,University 1034,Singapore,61.13,60.14,61.65,57.74,64.07,65.98,59.5
2025,QS World University Rankings,1035,University 1035,Sweden,59.15,62.45,53.99,65.94,62.71,64.03,60.97
2025,QS World University Rankings,1036,University 1036,USA,58.6,54.67,57.13,56.61,63.62,52.02,54.84
2025,QS World University Rankings,1037,University 1037,Italy,58.21,59.45,55.29,65.49,58.73,54.26,62.28
2025,QS World University Rankings,1038,University 1038,India,58.08,55.99,55.08,65.19,52.96,63.84,61.2
2025,QS World University Rankings,1039,University 1039,Italy,59.13,60.11,62.63,61.89,57.67,57.8,65.69
2025,QS World University Rankings,1040,University 1040,China,55.84,54.04,59.92,48.02,48.67,61.2,51.32
2025,QS World University Rankings,1041,University 1041,South Korea,59.17,59.02,60.96,63.46,59.66,54.22,57.4
2025,QS World University Rankings,1042,University 1042,Spain,58.58,62.32,61.0,57.84,63.11,62.87,51.66
2025,QS World University Rankings,1043,University 1043,India,60.35,63.56,57.57,66.91,65.87,55.74,59.89
2025,QS World University Rankings,1044,University 1044,Italy,57.28,61.87,52.31,56.81,51.52,59.3,58.89
2025,QS World University Rankings,1045,University 1045,South Korea,58.66,57.54,62.39,65.43,67.81,56.2,54.03
2025,QS World University Rankings,1046,University 1046,China,56.64,56.66,53.08,63.46,52.81,55.38,53.53
2025,QS World University Rankings,1047,University 1047,Sweden,59.38,54.49,63.09,61.36,66.3,53.24,56.92
2025,QS World University Rankings,1048,University 1048,UK,59.56,60.55,64.24,66.37,68.6,53.73,60.32
2025,QS World University Rankings,1049,University 1049,USA,60.95,60.56,56.82,57.06,51.18,63.32,57.97
2025,QS World University Rankings,1050,University 1050,Australia,57.37,53.47,56.3,65.33,50.21,58.44,63.72
2025,QS World University Rankings,1051,University 1051,Netherlands,55.7,60.53,59.35,51.72,60.5,57.31,57.52
2025,QS World University Rankings,1052,University 1052,Japan,56.31,59.19,61.86,52.24,54.14,49.5,50.54
2025,QS World University Rankings,1053,University 1053,India,57.87,61.89,53.35,64.22,65.4,61.05,57.92
2025,QS World University Rankings,1054,University 1054,Japan,58.2,59.82,54.31,55.4,56.62,59.15,64.9
2025,QS World University Rankings,1055,University 1055,Italy,58.7,61.62,56.83,58.22,63.29,61.04,54.67
2025,QS World University Rankings,1056,University 1056,Spain,56.42,60.36,51.59,63.17,55.59,58.33,52.96
2025,QS World University Rankings,1057,University 1057,India,59.09,61.33,55.31,63.72,61.94,55.5,60.92
2025,QS World University Rankings,1058,University 1058,South Korea,56.77,52.55,54.42,63.63,60.94,55.55,50.59
2025,QS World University Rankings,1059,University 1059,India,60.36,62.97,56.6,65.52,62.62,57.75,58.75
2025,QS World University Rankings,1060,University 1060,Netherlands,58.55,62.07,58.96,60.21,59.52,58.22,52.24
2025,QS World University Rankings,1061,University 1061,Japan,57.1,60.88,54.71,59.83,55.31,61.75,52.14
2025,QS World University Rankings,1062,University 1062,Italy,57.06,58.76,62.45,57.83,57.08,62.48,58.58
2025,QS World University Rankings,1063,University 1063,Switzerland,57.35,56.27,55.24,63.92,57.71,51.52,59.67
2025,QS World University Rankings,1064,University 1064,USA,57.91,59.24,62.52,52.96,64.61,64.11,59.45
2025,QS World University Rankings,1065,University 1065,Switzerland,57.52,59.45,54.58,51.3,54.0,60.67,53.13
2025,QS World University Rankings,1066,University 1066,UK,56.63,60.95,60.04,64.47,60.11,53.78,52.56
2025,QS World University Rankings,1067,University 1067,Canada,56.0,59.94,55.93,59.67,60.42,56.13,53.14
2025,QS World University Rankings,1068,University 1068,Netherlands,57.09,54.66,56.36,57.41,50.81,60.54,55.77
2025,QS World University Rankings,1069,University 1069,USA,55.77,60.0,57.79,53.59,56.54,55.13,55.48
2025,QS World University Rankings,1070,University 1070,Sweden,57.51,61.77,52.42,60.55,58.62,59.04,61.05
2025,QS World University Rankings,1071,University 1071,Netherlands,55.81,58.94,50.15,54.17,58.17,62.5,62.02
2025,QS World University Rankings,1072,University 1072,China,55.73,51.91,53.44,56.2,59.63,56.76,55.98
2025,QS World University Rankings,1073,University 1073,Switzerland,57.0,54.41,59.64,58.35,56.85,55.86,62.36
2025,QS World University Rankings,1074,University 1074,Sweden,55.65,55.53,57.26,52.62,56.52,54.55,49.04
2025,QS World University Rankings,1075,University 1075,Spain,58.82,63.37,60.53,64.89,61.37,56.33,63.82
2025,QS World University Rankings,1076,University 1076,Netherlands,61.34,62.97,64.73,57.73,56.44,64.82,57.66
2025,QS World University Rankings,1077,University 1077,Netherlands,58.14,62.29,53.57,51.25,57.23,63.22,59.49
2025,QS World University Rankings,1078,University 1078,UK,57.45,61.28,61.97,59.99,49.25,63.72,60.28
2025,QS World University Rankings,1079,University 1079,Sweden,54.68,52.77,51.42,49.77,63.82,58.61,58.55
2025,QS World University Rankings,1080,University 1080,UK,61.27,61.71,55.9,60.19,61.11,54.84,64.19
2025,QS World University Rankings,1081,University 1081,Sweden,58.04,61.61,63.43,61.68,66.47,59.81,59.19
2025,QS World University Rankings,1082,University 1082,Australia,52.99,56.84,49.55,48.81,56.63,47.57,58.89
2025,QS World University Rankings,1083,University 1083,Australia,61.18,56.36,59.71,56.35,66.59,67.9,59.08
2025,QS World University Rankings,1084,University 1084,Spain,53.96,49.36,51.9,47.7,47.3,47.94,58.73
2025,QS World University Rankings,1085,University 1085,Italy,55.0,58.48,60.86,59.18,57.63,59.6,59.25
2025,QS World University Rankings,1086,University 1086,USA,53.58,55.1,57.88,45.83,48.41,48.42,47.1
2025,QS World University Rankings,1087,University 1087,Canada,55.52,51.5,59.12,54.07,61.09,54.63,59.91
2025,QS World University Rankings,1088,University 1088,USA,56.74,54.84,60.62,62.26,64.82,54.86,56.29
