"是否SAAS","平台","账号","销售类别","销售方式","收入年度","入账年度","入账期间","订单年度","订单期间","产品线","内部交易币别","内部税率","税额原币","税额本币","预计收入期数","收入数量","收款收入金额","收入期数","收入原币","收入汇率","收入本币","前期累计收入","截止本期收入","未确认收入金额","财务代码","财务名称","销售公司代码","销售公司名称","客户代码","客户名称","Cart订单","Cart主订单","Cart支付号"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,70.3500000000,1.0000000000,5.8900000000,5.1142000000,41.4000000000,64.4600000000,70.3500000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1887466236598554945",CO1729289369951809570,pay_3r2izarezexezjezd5nxwxybyq
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,51.2100000000,1.0000000000,4.2400000000,0.3898790000,29.8000000000,46.9700000000,51.2100000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1879320239666106628",EB2501131740460155425,"2501131740460155425"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,1,2025,1,Virbo Web,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,28.3500000000,1.0000000000,2.3900000000,0.0782960000,16.8000000000,25.9600000000,28.3500000000,0.0000000000,"001.000384",Wondershare Virbo Web 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1882944166057480385",EB2501231356260410192,"2501231356260410192"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,65.3200000000,1.0000000000,5.4800000000,7.0288000000,38.5200000000,59.8400000000,65.3200000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1882149010077127048",Q250121100942750924995,"250121100942750924995"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,63.7400000000,1.0000000000,5.3300000000,7.0288000000,37.4600000000,58.4100000000,63.7400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1875263675544113218",Q250102161919750076658,"250102161919750076658"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,19.8200000000,1.0000000000,1.6700000000,7.0288000000,11.7400000000,18.1500000000,19.8200000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1878891511458828302",Q250112223911701690602,"250112223911701690602"
1,OceanPayment,"213638",收入,经销,202512,2025,1,2025,1,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,43.8400000000,1.0000000000,3.6900000000,7.0288000000,25.9400000000,40.1500000000,43.8400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1876713087889838126",Q250106191425758473626,"250106191425758473626"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0800000000,-0.0900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240766799450227",Q250331120423500298303,"250331120423500298303"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-3.0200000000,1.0000000000,-0.2500000000,7.0288000000,-1.7600000000,-2.0000000000,-2.2500000000,-0.7700000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240764471611438",Q250331082130129722453,"250331082130129722453"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Virbo Web,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0800000000,-0.0900000000,0.0000000000,"001.000384",Wondershare Virbo Web 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240766333882502",Q250331040717231511765,"250331040717231511765"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0800000000,-0.0900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240767025942853",Q250331063036962666840,"250331063036962666840"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0800000000,-0.0900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240767025942654",Q250331020522297487199,"250331020522297487199"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Boris FX,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-4.3300000000,1.0000000000,-0.3600000000,7.0288000000,-2.5300000000,-2.8800000000,-3.2400000000,-1.0900000000,"001.000352",Wondershare Boris FX 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240765843149020",Q250331025648772899695,"250331025648772899695"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0800000000,-0.0900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240767025942749",Q250331041327488083764,"250331041327488083764"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0800000000,-0.0900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240764471611656",Q250331151039659956682,"250331151039659956682"
1,OceanPayment,"213638",费用,经销,202512,2025,4,2025,4,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0800000000,-0.0900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1908240766065447367",Q250331011827495251578,"250331011827495251578"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,14.2500000000,1.0000000000,1.1900000000,0.0048600000,8.3600000000,7.1400000000,8.3300000000,5.9200000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1940253522985488491",CO1783122182434066467,pay_rxyexxwc2abujchoypzhauoqji
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,67.5300000000,1.0000000000,5.6300000000,7.0288000000,39.5700000000,33.7800000000,39.4100000000,28.1200000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1930165230856311216",Q250602101405961529829,"250602101405961529829"
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,4.2400000000,1.0000000000,0.3500000000,7.0288000000,2.4600000000,2.1000000000,2.4500000000,1.7900000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1930165231313490290",Q250602063106129534285,"250602063106129534285"
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,PDFelement AI,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,4.1300000000,1.0000000000,0.3400000000,0.0447970000,2.3900000000,2.0400000000,2.3800000000,1.7500000000,"001.000337",Wondershare Document Cloud 软件,"100.01",万兴科技集团股份有限公司深圳分公司,"100.07.01",炜博科技有限公司,"1930165230386549228",Q250602140617396790068,"250602140617396790068"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,53.9900000000,1.0000000000,4.5000000000,7.0288000000,31.6300000000,27.0000000000,31.5000000000,22.4900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253635589968181",CO1780712520900030554,pay_3u75agugphuu5kgdozlyrjvntq
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Virbo Web,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,29.9400000000,1.0000000000,2.5000000000,7.0288000000,17.5700000000,15.0000000000,17.5000000000,12.4400000000,"001.000384",Wondershare Virbo Web 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253678854213644",CO1785353641362202651,pay_yv45x5vbi5kuzkclid3lttrkzm
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,PDFelement AI,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,20.5700000000,1.0000000000,1.7100000000,0.0048600000,12.0200000000,10.2600000000,11.9700000000,8.6000000000,"001.000337",Wondershare Document Cloud 软件,"100.01",万兴科技集团股份有限公司深圳分公司,"100.08.02",万兴全球有限公司,"1940253379917779322",CO1776138117285810266,pay_zw7sxdys7fre5mhyemwubaszwy
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,19.6000000000,1.0000000000,1.6300000000,0.3898790000,11.4600000000,9.7800000000,11.4100000000,8.1900000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1939481647703396549",DL1785746905751760976,T-30039-12205cff-27fa-4573-bc63-03fc37cddd41
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,6.3500000000,1.0000000000,0.5300000000,1.2831530000,3.7300000000,3.1800000000,3.7100000000,2.6400000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1939481648236073249",DL1785745409257644038,R-30039-7e6280bd-dfaa-4a41-b52e-5bb493eeeee9
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,57.2500000000,1.0000000000,4.7700000000,5.1142000000,33.5300000000,28.6200000000,33.3900000000,23.8600000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253725167718414",CO1779729683086450707,pay_qcwdrai6u4au3ogb5vapanr5ci
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,59.9900000000,1.0000000000,5.0000000000,7.0288000000,35.1400000000,30.0000000000,35.0000000000,24.9900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253632880447714",CO1781173982944702518,pay_zyllrbwtfqguhcwaeentsx46ye
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,59.9900000000,1.0000000000,5.0000000000,7.0288000000,35.1400000000,30.0000000000,35.0000000000,24.9900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1930165229690294278",Q250602211613910278743,"250602211613910278743"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,61.1800000000,1.0000000000,5.1000000000,7.0288000000,35.8500000000,30.6000000000,35.7000000000,25.4800000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253661372354691",CO1781368535106588730,pay_odgldyx3cduuvi5cac2pwdegu4
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,62.9600000000,1.0000000000,5.2500000000,7.0288000000,36.9000000000,31.5000000000,36.7500000000,26.2100000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253414982160422",CO1783476671661613126,pay_yuaxkkjmv3dubbtf6et6czalv4
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,59.4100000000,1.0000000000,4.9500000000,0.0447970000,34.7900000000,29.7000000000,34.6500000000,24.7600000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1930165230617235652",Q250602132030021907613,"250602132030021907613"
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,PDFelement AI,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,4.4200000000,1.0000000000,0.3700000000,0.0447970000,2.6000000000,2.2200000000,2.5900000000,1.8300000000,"001.000337",Wondershare Document Cloud 软件,"100.01",万兴科技集团股份有限公司深圳分公司,"100.07.01",炜博科技有限公司,"1930165230386548828",Q250602160152802106323,"250602160152802106323"
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,31.1700000000,1.0000000000,2.6000000000,0.0782960000,18.2700000000,15.6000000000,18.2000000000,12.9700000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1936944927749444068",DL1783164056330969127,T-30039-aae25a55-0b81-41c0-bd45-fe107849b696
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,6.3500000000,1.0000000000,0.5300000000,1.2831530000,3.7300000000,3.1800000000,3.7100000000,2.6400000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1930784355995619457",DL1776789852018585650,R-30039-18b6fd9d-d8df-4f12-a94b-82786f5bc3dd
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,16.4300000000,1.0000000000,1.3700000000,1.2831530000,9.6300000000,8.2200000000,9.5900000000,6.8400000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1939844035204092138",DL1786111552489136143,R-30039-5ff50b67-56a4-42bb-831d-634e85f6cbbf
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,PDFelement AI,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,5.0700000000,1.0000000000,0.4200000000,8.2355000000,2.9500000000,2.5200000000,2.9400000000,2.1300000000,"001.000337",Wondershare Document Cloud 软件,"100.01",万兴科技集团股份有限公司深圳分公司,"100.07.01",炜博科技有限公司,"1930165229467996630",Q250602211943585557798,"250602211943585557798"
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,5.4100000000,1.0000000000,0.4500000000,8.2355000000,3.1600000000,2.7000000000,3.1500000000,2.2600000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1930165229467996538",Q250602213637790231063,"250602213637790231063"
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,76.0500000000,1.0000000000,6.3400000000,8.2355000000,44.5600000000,38.0400000000,44.3800000000,31.6700000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1930165229920981280",Q250602184811502356175,"250602184811502356175"
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,27.6800000000,1.0000000000,2.3100000000,0.0004190000,16.2400000000,13.8600000000,16.1700000000,11.5100000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1930784356398272771",DL1776837201738993686,R-30039-e3c89081-ac40-49a9-8175-e9c8f772b47e
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,25.6700000000,1.0000000000,2.1400000000,7.0288000000,15.0400000000,12.8400000000,14.9800000000,10.6900000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253389816336627",CO1777008425840545834,pay_g5bownbgtmdexbxe3ev56fvvya
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,6.6000000000,1.0000000000,0.5500000000,2.0898640000,3.8700000000,3.3000000000,3.8500000000,2.7500000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1936944928290508971",DL1783292554810630193,R-30039-746fbb92-c4ef-4c78-8746-882f8901a395
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,4.7200000000,1.0000000000,0.3900000000,7.0288000000,2.7400000000,2.3400000000,2.7300000000,1.9900000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1930165229690294550",Q250602202858193434985,"250602202858193434985"
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,50.1500000000,1.0000000000,4.1800000000,7.0288000000,29.3800000000,25.0800000000,29.2600000000,20.8900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1930165230386549174",Q250602143023109916335,"250602143023109916335"
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,4.8500000000,1.0000000000,0.4000000000,9.4346000000,2.8100000000,2.4000000000,2.8000000000,2.0500000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1930708853129744736",Q250604023756326443228,"250604023756326443228"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,8.5800000000,1.0000000000,0.7200000000,8.2355000000,5.0600000000,4.3200000000,5.0400000000,3.5400000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1940253334107590846",CO1777297539974299716,pay_7bx42ml3jlhe3bzhhxcgnjn4na
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,70.9300000000,1.0000000000,5.9100000000,2.2105800000,41.5400000000,35.4600000000,41.3700000000,29.5600000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253703478972770",CO1786124499731222545,pay_touwzjiw3mfe3ajc3wnangdeum
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,27.7100000000,1.0000000000,2.3100000000,0.0782960000,16.2400000000,13.8600000000,16.1700000000,11.5400000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1930784357274882145",DL1776997227317301289,T-30039-be00ab06-20fa-4f49-8ded-918d4974620e
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,12.6000000000,1.0000000000,1.0500000000,8.2355000000,7.3800000000,6.3000000000,7.3500000000,5.2500000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1930165230617235582",Q250602134537854766476,"250602134537854766476"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,14.4900000000,1.0000000000,1.2100000000,0.2245830000,8.5000000000,7.2600000000,8.4700000000,6.0200000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1940253376486838413",CO1777606584631431244,pay_3qulgu7dsuaubltps55e25vayy
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,14.4900000000,1.0000000000,1.2100000000,0.2245830000,8.5000000000,7.2600000000,8.4700000000,6.0200000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1940253784760389973",CO1780504848888377408,pay_z6d4so5xufferkxnvtu52ie254
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,6.9100000000,1.0000000000,0.5800000000,0.0004190000,4.0800000000,3.4800000000,4.0600000000,2.8500000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1931509126639128689",DL1777714538449874945,R-30039-eeff02dd-4f1e-4f4d-9de9-9cf72e30cf60
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,64.6600000000,1.0000000000,5.3900000000,0.0018640000,37.8900000000,32.3400000000,37.7300000000,26.9300000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1931509126911758633",DL1777747704371609637,T-30039-10c65482-549a-45e6-bfbc-ffde515d7cc3
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,59.9900000000,1.0000000000,5.0000000000,7.0288000000,35.1400000000,30.0000000000,35.0000000000,24.9900000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253481461879039",CO1783964869353410576,pay_nyvv524edfoexhiv4366m4q2sy
1,OceanPayment,"213638",收入,经销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,4.4100000000,1.0000000000,0.3700000000,0.0447970000,2.6000000000,2.2200000000,2.5900000000,1.8200000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1930165230856310982",Q250602111807019407289,"250602111807019407289"
1,Dlocal,dlocal@wondershare.com,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,6.3500000000,1.0000000000,0.5300000000,1.2831530000,3.7300000000,3.1800000000,3.7100000000,2.6400000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1931509126911758708",DL1777772822867095651,R-30039-fe86c382-46df-4504-b915-c9d9ac86d60d
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Boris FX,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,76.1200000000,1.0000000000,6.3400000000,8.2355000000,44.5600000000,38.0400000000,44.3800000000,31.7400000000,"001.000352",Wondershare Boris FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253349123199122",CO1777842729789161487,pay_xxltqavxbilu5jntvtodsmfycq
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,76.1200000000,1.0000000000,6.3400000000,8.2355000000,44.5600000000,38.0400000000,44.3800000000,31.7400000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253398645346313",CO1777829045779963949,pay_pkygdyz6pfiubnjzi5a45ly2ma
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmora AI Credits Desktop,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,7.0400000000,1.0000000000,0.5900000000,8.2355000000,4.1500000000,3.5400000000,4.1300000000,2.9100000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1940253771577692388",CO1780726210982584325,pay_sddx7it3j67upgqv4ua46gkbre
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,6,2025,6,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,74.3000000000,1.0000000000,6.1900000000,7.0288000000,43.5100000000,37.1400000000,43.3300000000,30.9700000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1940253518501777547",CO1784248075479023658,pay_k77s3qwogsqerfqekcavbzdjzy
