Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Margaret Bell,F,Great Britain,GBR,1968,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Margaret Bell,F,Great Britain,GBR,1968,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,No medal
Margaret (ryan-gibson),F,Canada,CAN,1936,Berlin,Athletics,Athletics Women's High Jump,No medal
Mark Bell,M,Great Britain,GBR,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal
Nicholas Bell,M,Great Britain,GBR,1976,Montreal,Fencing,"Fencing Men's Foil, Team",No medal
Nicholas Bell,M,Great Britain,GBR,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal
Nicholas Bell,M,Great Britain,GBR,1984,Los Angeles,Fencing,"Fencing Men's Foil, Team",No medal
Paul Bell,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal
Reginald Bell,M,Great Britain,GBR,1928,Amsterdam,Athletics,"Athletics Men's 1,500 metres",No medal
Regla Mckenzie,F,Cuba,CUB,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,Gold
Regla Mckenzie,F,Cuba,CUB,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Gold
Regla Mckenzie,F,Cuba,CUB,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Gold
Robin Bell,M,Australia,AUS,2000,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal
Robin Bell,M,Australia,AUS,2004,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal
Robin Bell,M,Australia,AUS,2008,Beijing,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
Rodney Bell,M,Brazil,BRA,1964,Tokyo,Water Polo,Water Polo Men's Water Polo,No medal
Teresa (zarzeczny-),F,United States,USA,1996,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Silver
Charles Bell,M,United States,USA,1968,Mexico City,Athletics,Athletics Men's 800 metres,No medal
Zachary Bell,M,Canada,CAN,2008,Beijing,Cycling,Cycling Men's Points Race,No medal
Zachary Bell,M,Canada,CAN,2008,Beijing,Cycling,Cycling Men's Madison,No medal
Zachary Bell,M,Canada,CAN,2012,London,Cycling,Cycling Men's Omnium,No medal
Tina Bell-kake,F,New Zealand,NZL,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal
Tina Bell-kake,F,New Zealand,NZL,2000,Sydney,Hockey,Hockey Women's Hockey,No medal
Abderzak Bella,M,Algeria,ALG,1992,Barcelona,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Abderzak Bella,M,Algeria,ALG,1992,Barcelona,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Franoise Bella,F,Cameroon,CMR,2012,London,Football,Football Women's Football,No medal
Richard Bella,M,Central African Republic,CAF,1988,Seoul,Basketball,Basketball Men's Basketball,No medal
Jefferson Bellaguarda,M,Switzerland-2,SUI,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,No medal
Samuel Bellah,M,United States,USA,1908,London,Athletics,Athletics Men's Pole Vault,No medal
Samuel Bellah,M,United States,USA,1908,London,Athletics,Athletics Men's Long Jump,No medal
Samuel Bellah,M,United States,USA,1908,London,Athletics,Athletics Men's Triple Jump,No medal
Samuel Bellah,M,United States,USA,1912,Stockholm,Athletics,Athletics Men's Pole Vault,No medal
Craig Bellamy,M,Great Britain,GBR,2012,London,Football,Football Men's Football,No medal
Walter Jr.,M,United States,USA,1960,Roma,Basketball,Basketball Men's Basketball,Gold
Hicham Bellani,M,Morocco,MAR,2004,Athina,Athletics,"Athletics Men's 5,000 metres",No medal
Frederick Bellars,M,United States,USA,1908,London,Athletics,Athletics Men's 5 mile,No medal
Adil Bellaz,M,Morocco,MAR,2004,Athina,Swimming,Swimming Men's 200 metres Freestyle,No medal
Anders Bellbring,M,Sweden,SWE,1972,Munich,Swimming,Swimming Men's 400 metres Freestyle,No medal
Anders Bellbring,M,Sweden,SWE,1972,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Anders Bellbring,M,Sweden,SWE,1972,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Anders Bellbring,M,Sweden,SWE,1972,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Anders Bellbring,M,Sweden,SWE,1976,Montreal,Swimming,Swimming Men's 200 metres Freestyle,No medal
Anders Bellbring,M,Sweden,SWE,1976,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Anders Bellbring,M,Sweden,SWE,1976,Montreal,Swimming,Swimming Men's 200 metres Butterfly,No medal
Tia-Adana Belle,F,Barbados,BAR,2016,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,No medal
Miami Louis,F,United States,USA,1924,Paris,Art Competitions,Art Competitions Mixed Literature,No medal
Marcel Bellefeuille,M,Canada,CAN,1960,Roma,Boxing,Boxing Men's Bantamweight,No medal
Dirk Bellemans,M,Belgium,BEL,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Ingrid (-bultynck),F,Belgium,BEL,1996,Atlanta,Sailing,Sailing Women's One Person Dinghy,No medal
Johan Bellemans,M,Belgium,BEL,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Rose-Eliandre Bellemare,F,France,FRA,2008,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Rose-Eliandre Bellemare,F,France,FRA,2008,Beijing,Gymnastics,Gymnastics Women's Team All-Around,No medal
Rose-Eliandre Bellemare,F,France,FRA,2008,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Rose-Eliandre Bellemare,F,France,FRA,2008,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Patrick Bellenbaum,M,Germany,GER,1996,Atlanta,Hockey,Hockey Men's Hockey,No medal
Jacques Bellenger,M,France,FRA,1948,London,Cycling,Cycling Men's Sprint,No medal
Valrie Bellenoue,F,France,FRA,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Valrie Bellenoue,F,France,FRA,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Valrie Bellenoue,F,France,FRA,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal
Valrie Bellenoue,F,France,FRA,2004,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Valrie Bellenoue,F,France,FRA,2004,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal
Alfred Bellerby,M,Great Britain,GBR,1908,London,Athletics,Athletics Men's High Jump,No medal
Alfred Bellerby,M,Great Britain,GBR,1908,London,Athletics,Athletics Men's Long Jump,No medal
Jean-Pierre Bellet,M,France,FRA,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal
Giulio Belletti,M,Italy,ITA,1980,Moskva,Volleyball,Volleyball Men's Volleyball,No medal
Daniel Belli,M,Canada,CAN,1984,Los Angeles,Shooting,Shooting Mixed Skeet,No medal
Michel Belliard,M,France,FRA,1972,Munich,Boxing,Boxing Men's Light-Middleweight,No medal
Janeil Bellille,F,Trinidad and Tobago,TTO,2012,London,Athletics,Athletics Women's 400 metres Hurdles,No medal
Janeil Bellille,F,Trinidad and Tobago,TTO,2016,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,No medal
Marc Coteau,M,France,FRA,1906,Athina,Athletics,Athletics Men's 100 metres,No medal
Marc Coteau,M,France,FRA,1906,Athina,Athletics,Athletics Men's 400 metres,No medal
Rudolf Belling,M,Germany,GER,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
Clayton Bellinger,M,Greece,GRE,2004,Athina,Baseball,Baseball Men's Baseball,No medal
Norman Bellingham,M,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Norman Bellingham,M,United States,USA,1988,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
Norman Bellingham,M,United States,USA,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",No medal
Norman Bellingham,M,United States,USA,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Hanspeter Wolf,M,Colombia,COL,1972,Munich,Shooting,"Shooting Mixed Running Target, 50 metres",No medal
Hanspeter Wolf,M,Colombia,COL,1976,Montreal,Shooting,"Shooting Mixed Running Target, 50 metres",No medal
Helmut Wolf,M,Colombia,COL,1972,Munich,Shooting,"Shooting Mixed Running Target, 50 metres",Silver
Helmut Wolf,M,Colombia,COL,1976,Montreal,Shooting,"Shooting Mixed Running Target, 50 metres",No medal
Helmut Wolf,M,Colombia,COL,1984,Los Angeles,Shooting,"Shooting Men's Running Target, 50 metres",Silver
Horst Wolf,M,Colombia,COL,1984,Los Angeles,Shooting,"Shooting Men's Running Target, 50 metres",No medal
Aroldo Bellini,M,Italy,ITA,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Antonio (bellino-),M,Italy,ITA,1928,Amsterdam,Football,Football Men's Football,Bronze
Eduardo Ferrer,M,Spain,ESP,1984,Los Angeles,Sailing,Sailing Men's Windsurfer,No medal
Italo Bellini,M,Italy,ITA,1952,Helsinki,Shooting,Shooting Men's Trap,No medal
Jonathan Bellis,M,Great Britain,GBR,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal
Henri Bellivier,M,France,FRA,1920,Antwerpen,Cycling,Cycling Men's Sprint,No medal
Henri Bellivier,M,France,FRA,1920,Antwerpen,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
Achim Bellmann,M,West Germany,FRG,1984,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Achim Bellmann,M,West Germany,FRG,1984,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
Ameerah Bello,F,United States Virgin Islands,ISV,1996,Atlanta,Athletics,Athletics Women's 200 metres,No medal
Ameerah Bello,F,United States Virgin Islands,ISV,1996,Atlanta,Athletics,Athletics Women's 400 metres,No medal
Ameerah Bello,F,United States Virgin Islands,ISV,1996,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
Ameerah Bello,F,United States Virgin Islands,ISV,2000,Sydney,Athletics,Athletics Women's 100 metres,No medal
ngel Bello,M,Argentina,ARG,1988,Seoul,Archery,Archery Men's Individual,No medal
Duarte Bello,M,Symphony,POR,1948,London,Sailing,Sailing Mixed Two Person Keelboat,Silver
Duarte Bello,M,Sjhxa,POR,1952,Helsinki,Sailing,Sailing Mixed 5.5 metres,No medal
Duarte Bello,M,Faneca,POR,1956,Melbourne,Sailing,Sailing Mixed Two Person Keelboat,No medal
Duarte Bello,M,Ciocca III,POR,1960,Roma,Sailing,Sailing Mixed 5.5 metres,No medal
Duarte Bello,M,Faneca,POR,1964,Tokyo,Sailing,Sailing Mixed Two Person Keelboat,No medal
Erika Bello,F,Italy,ITA,1996,Atlanta,Rowing,Rowing Women's Double Sculls,No medal
Fernando Bello,M,Portugal,POR,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal
Fernando Bello,M,Symphony,POR,1948,London,Sailing,Sailing Mixed Two Person Keelboat,Silver
Fernando Bello,M,Sjhxa,POR,1952,Helsinki,Sailing,Sailing Mixed 5.5 metres,No medal
Fernando Bello,M,Ciocca III,POR,1960,Roma,Sailing,Sailing Mixed 5.5 metres,No medal
Fernando Bello,M,Faneca,POR,1964,Tokyo,Sailing,Sailing Mixed Two Person Keelboat,No medal
Fernando Bello,M,Portugal,POR,1968,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,No medal
Fernando Bello,M,Portugal,POR,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal
Juan Angosto,M,Peru,PER,1968,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,No medal
Juan Angosto,M,Peru,PER,1968,Mexico City,Swimming,Swimming Men's 200 metres Individual Medley,No medal
Juan Angosto,M,Peru,PER,1972,Munich,Swimming,Swimming Men's 100 metres Butterfly,No medal
Juan Angosto,M,Peru,PER,1972,Munich,Swimming,Swimming Men's 200 metres Individual Medley,No medal
Menachem Bello,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal
Sergio Bello,M,Italy,ITA,1964,Tokyo,Athletics,Athletics Men's 400 metres,No medal
Sergio Bello,M,Italy,ITA,1964,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Sergio Bello,M,Italy,ITA,1968,Mexico City,Athletics,Athletics Men's 400 metres,No medal
Sergio Bello,M,Italy,ITA,1968,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Sergio Bello,M,Italy,ITA,1972,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Mark Bellofiore,M,Australia,AUS,2004,Athina,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",No medal
Mark Bellofiore,M,Australia,AUS,2008,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",No medal
Joseph Bellon,M,Sierra Leone,SLE,2000,Sydney,Weightlifting,Weightlifting Men's Middleweight,No medal
Mara Mondjar,F,Spain,ESP,1992,Barcelona,Judo,Judo Women's Middleweight,No medal
Stefano Bellone,M,Italy,ITA,1980,Moskva,Fencing,"Fencing Men's epee, Individual",No medal
Stefano Bellone,M,Italy,ITA,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal
Stefano Bellone,M,Italy,ITA,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",Bronze
Stefano Bellone,M,Italy,ITA,1988,Seoul,Fencing,"Fencing Men's epee, Team",No medal
Gino Belloni,M,Italy,ITA,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal
Gyula Belloni,M,Hungary,HUN,1928,Amsterdam,Athletics,"Athletics Men's 1,500 metres",No medal
Concepcin Naranjo,F,Spain,ESP,2012,London,Judo,Judo Women's Lightweight,No medal
G. Bllot,M,France,FRA,1900,Paris,Fencing,"Fencing Men's Foil, Individual",No medal
Jean-Michel Bellot,M,France,FRA,1976,Montreal,Athletics,Athletics Men's Pole Vault,No medal
Jean-Michel Bellot,M,France,FRA,1980,Moskva,Athletics,Athletics Men's Pole Vault,No medal
E. Bellotti,M,"Marinai della nave da guerra ""Varese""",ITA,1906,Athina,Rowing,Rowing Men's 6-Man Naval Rowing Boats,Gold
Pietro Bellotti,M,Italy,ITA,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 100 metres Backstroke,No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 200 metres Backstroke,No medal
Claudia Bellotto,F,Argentina,ARG,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Ettore Bellotto,M,Italy,ITA,1920,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
Giuseppe Bellotto,M,Italy,ITA,1924,Paris,Shooting,"Shooting Men's Trap, Team",No medal
Lakhdar Belloumi,M,Algeria,ALG,1980,Moskva,Football,Football Men's Football,No medal
George Bellows,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
George Bellows,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Alessandro Bellucci,M,Italy,ITA,1984,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,Bronze
Alessandro Bellucci,M,Italy,ITA,1988,Seoul,Athletics,Athletics Men's 50 kilometres Walk,No medal
Thomaz Bellucci,M,Brazil,BRA,2008,Beijing,Tennis,Tennis Men's Singles,No medal
Thomaz Bellucci,M,Brazil,BRA,2012,London,Tennis,Tennis Men's Singles,No medal
Thomaz Bellucci,M,Brazil-2,BRA,2012,London,Tennis,Tennis Men's Doubles,No medal
Thomaz Bellucci,M,Brazil,BRA,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,No medal
Thomaz Bellucci,M,Brazil-1,BRA,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,No medal
Antonella Bellutti,F,Italy,ITA,1996,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Gold
Antonella Bellutti,F,Italy,ITA,2000,Sydney,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",No medal
Antonella Bellutti,F,Italy,ITA,2000,Sydney,Cycling,Cycling Women's Points Race,Gold
Luca Belluzzi,M,San Marino,SMR,1996,Atlanta,Sailing,Sailing Mixed One Person Dinghy,No medal
Miles Bellville,M,Lalage,GBR,1936,Berlin,Sailing,Sailing Mixed 6 metres,Gold
Tarik Belmadani,M,France,FRA,2012,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
Olga Bohigas,F,Mexico,MEX,1964,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,No medal
Silvia Bohigas,F,Mexico,MEX,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Silvia Bohigas,F,Mexico,MEX,1960,Roma,Swimming,Swimming Women's 100 metres Butterfly,No medal
Silvia Bohigas,F,Mexico,MEX,1964,Tokyo,Swimming,Swimming Women's 100 metres Butterfly,No medal
Silvia Bohigas,F,Mexico,MEX,1964,Tokyo,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Jacob Belmer,M,Netherlands,NED,1908,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Pieter Belmer,M,Netherlands,NED,1920,Antwerpen,Weightlifting,Weightlifting Men's Middleweight,No medal
Adolfo Heredia,M,Mexico,MEX,1964,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Adolfo Heredia,M,Mexico,MEX,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Adolfo Heredia,M,Mexico,MEX,1968,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Dailn Torres,F,Cuba,CUB,2012,London,Athletics,Athletics Women's Marathon,No medal
Dailn Torres,F,Cuba,CUB,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal
Mireia Garca,F,Spain,ESP,2008,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Mireia Garca,F,Spain,ESP,2008,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,No medal
Mireia Garca,F,Spain,ESP,2008,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Mireia Garca,F,Spain,ESP,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Mireia Garca,F,Spain,ESP,2012,London,Swimming,Swimming Women's 400 metres Freestyle,No medal
Mireia Garca,F,Spain,ESP,2012,London,Swimming,Swimming Women's 800 metres Freestyle,Silver
Mireia Garca,F,Spain,ESP,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal
Mireia Garca,F,Spain,ESP,2012,London,Swimming,Swimming Women's 200 metres Butterfly,Silver
Mireia Garca,F,Spain,ESP,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,No medal
Mireia Garca,F,Spain,ESP,2012,London,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Mireia Garca,F,Spain,ESP,2016,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,No medal
Mireia Garca,F,Spain,ESP,2016,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,No medal
Mireia Garca,F,Spain,ESP,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,Gold
Mireia Garca,F,Spain,ESP,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,No medal
Mireia Garca,F,Spain,ESP,2016,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
Ricardo Belmonte,M,Bolivia,BOL,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal
Hctor Herrera,M,Uruguay,URU,1924,Paris,Fencing,"Fencing Men's epee, Individual",No medal
Hctor Herrera,M,Uruguay,URU,1924,Paris,Fencing,"Fencing Men's epee, Team",No medal
Hctor Herrera,M,Uruguay,URU,1924,Paris,Fencing,"Fencing Men's Sabre, Individual",No medal
Hctor Herrera,M,Uruguay,URU,1924,Paris,Fencing,"Fencing Men's Sabre, Team",No medal
Wilhem Belocian,M,France,FRA,2016,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,No medal
Valery Belodedov,M,Unified Team,EUN,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,No medal
Andrey Belofastov,M,Unified Team,EUN,1992,Barcelona,Water Polo,Water Polo Men's Water Polo,Bronze
Anatoly Beloglazov,M,Soviet Union,URS,1980,Moskva,Wrestling,"Wrestling Men's Flyweight, Freestyle",Gold
Sergey Beloglazov,M,Soviet Union,URS,1980,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
Sergey Beloglazov,M,Soviet Union,URS,1988,Seoul,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
Josef Blohradsk,M,Czechoslovakia,TCH,1948,London,Basketball,Basketball Men's Basketball,No medal
Raivis Belohvoiks,M,Latvia,LAT,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal
Raivis Belohvoiks,M,Latvia,LAT,2000,Sydney,Cycling,Cycling Men's Individual Time Trial,No medal
Raivis Belohvoiks,M,Latvia,LAT,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal
Raivis Belohvoiks,M,Latvia,LAT,2008,Beijing,Cycling,Cycling Men's Individual Time Trial,No medal
Spyridon Belokas,M,Greece,GRE,1896,Athina,Athletics,Athletics Men's Marathon,No medal
Spyridon Belokas,M,Greece,GRE,1906,Athina,Athletics,Athletics Men's Marathon,No medal
Mykola Belokurov,M,Soviet Union,URS,1952,Helsinki,Athletics,"Athletics Men's 1,500 metres",No medal
Yana Belomoina,F,Ukraine,UKR,2012,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal
Yana Belomoina,F,Ukraine,UKR,2016,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal
Alexander Belonogoff,M,Australia,AUS,2016,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Silver
Vladimir Belonogov,M,Kazakhstan,KAZ,2000,Sydney,Rowing,Rowing Men's Single Sculls,No medal
Esper Beloselsky-belozersky,M,Gallia II,RUS,1912,Stockholm,Sailing,Sailing Mixed 10 metres,Bronze
Viktoriya Beloslyudtseva,F,Kazakhstan,KAZ,2004,Athina,Archery,Archery Women's Individual,No medal
Frank Belote,M,United States,USA,1912,Stockholm,Athletics,Athletics Men's 100 metres,No medal
Frank Belote,M,United States,USA,1912,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Frank Belote,M,United States,USA,1912,Stockholm,Athletics,Athletics Men's Standing High Jump,No medal
Melissa -ripley),F,United States,USA,1972,Munich,Swimming,Swimming Women's 100 metres Backstroke,Gold
Melissa -ripley),F,United States,USA,1972,Munich,Swimming,Swimming Women's 200 metres Backstroke,Gold
Melissa -ripley),F,United States,USA,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Melissa -ripley),F,United States,USA,1976,Montreal,Swimming,Swimming Women's 200 metres Backstroke,No medal
Mara Belotti,F,Argentina,ARG,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal
Laura Belotti,F,Italy,ITA,1984,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,No medal
Marco Belotti,M,Italy,ITA,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal
Marco Belotti,M,Italy,ITA,2008,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Marco Belotti,M,Italy,ITA,2012,London,Swimming,Swimming Men's 200 metres Freestyle,No medal
Marco Belotti,M,Italy,ITA,2012,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Marco Belotti,M,Italy,ITA,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,No medal
Marco Belotti,M,Italy,ITA,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Vasile Belous,M,Moldova,MDA,2012,London,Boxing,Boxing Men's Welterweight,No medal
Valery Belousov,M,Soviet Union,URS,1968,Mexico City,Boxing,Boxing Men's Lightweight,No medal
Aleksandr Belov,M,Soviet Union,URS,1972,Munich,Basketball,Basketball Men's Basketball,Gold
Aleksandr Belov,M,Soviet Union,URS,1976,Montreal,Basketball,Basketball Men's Basketball,Bronze
Nikolay Belov,M,Soviet Union,URS,1952,Helsinki,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
Sergey Belov,M,Soviet Union,URS,1968,Mexico City,Basketball,Basketball Men's Basketball,Bronze
Sergey Belov,M,Soviet Union,URS,1972,Munich,Basketball,Basketball Men's Basketball,Gold
Sergey Belov,M,Soviet Union,URS,1976,Montreal,Basketball,Basketball Men's Basketball,Bronze
Sergey Belov,M,Soviet Union,URS,1980,Moskva,Basketball,Basketball Men's Basketball,Bronze
Vladimir Belov,M,Soviet Union,URS,1980,Moskva,Handball,Handball Men's Handball,Silver
Yury Belov,M,Belarus,BLR,2004,Athina,Athletics,Athletics Men's Shot Put,No medal
Yury Belov,M,Belarus,BLR,2008,Beijing,Athletics,Athletics Men's Shot Put,No medal
Irina Belova,F,Russia,RUS,2000,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
Irina (ilyichova-),F,Unified Team,EUN,1992,Barcelona,Athletics,Athletics Women's Heptathlon,Silver
Olga Belova-gorbunova,F,Russia,RUS,2012,London,Water Polo,Water Polo Women's Water Polo,No medal
Olga Belova-gorbunova,F,Russia,RUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
Zinaida (-plishkina),F,Soviet Union,URS,1960,Roma,Swimming,Swimming Women's 100 metres Butterfly,No medal
Zinaida (-plishkina),F,Soviet Union,URS,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
Dieter Below,M,East Germany,GDR,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,Bronze
Dieter Below,M,East Germany,GDR,1980,Moskva,Sailing,Sailing Mixed Three Person Keelboat,No medal
Viktor Belsky,M,Soviet Union,URS,1980,Moskva,Athletics,Athletics Men's Long Jump,No medal
Timothy Belson,M,Great Britain,GBR,1976,Montreal,Fencing,"Fencing Men's epee, Individual",No medal
Timothy Belson,M,Great Britain,GBR,1976,Montreal,Fencing,"Fencing Men's epee, Team",No medal
Chantal Beltman,F,Netherlands,NED,2000,Sydney,Cycling,"Cycling Women's Road Race, Individual",No medal
Chantal Beltman,F,Netherlands,NED,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal
Janine (-usher),F,Great Britain,GBR,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal
Janine (-usher),F,Great Britain,GBR,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal
Fabiana Beltrame,F,Brazil,BRA,2004,Athina,Rowing,Rowing Women's Single Sculls,No medal
Fabiana Beltrame,F,Brazil,BRA,2008,Beijing,Rowing,Rowing Women's Single Sculls,No medal
Fabiana Beltrame,F,Brazil,BRA,2012,London,Rowing,Rowing Women's Lightweight Double Sculls,No medal
Cesare Beltrami,M,Italy,ITA,1964,Tokyo,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
